s,m/s,,s
 8.721E+00, 1.292E-02, 6.952E+00, 3.238E+03
 8.741E+00, 1.299E-02, 6.209E+00, 3.247E+03
 8.760E+00, 1.300E-02, 6.368E+00, 3.256E+03
 8.780E+00, 1.397E-02, 6.263E+00, 3.265E+03
 8.800E+00, 1.310E-02, 6.559E+00, 3.273E+03
 8.820E+00, 1.336E-02, 6.222E+00, 3.281E+03
 8.841E+00, 1.329E-02, 6.722E+00, 3.289E+03
 8.860E+00, 1.289E-02, 6.823E+00, 3.297E+03
 8.880E+00, 1.268E-02, 6.850E+00, 3.306E+03
 8.901E+00, 1.158E-02, 7.333E+00, 3.315E+03
 8.920E+00, 1.257E-02, 6.400E+00, 3.324E+03
 8.941E+00, 1.356E-02, 6.368E+00, 3.333E+03
 8.961E+00, 1.254E-02, 6.389E+00, 3.341E+03
 8.980E+00, 1.199E-02, 5.951E+00, 3.350E+03
 9.001E+00, 1.345E-02, 6.305E+00, 3.359E+03
 9.021E+00, 1.274E-02, 6.579E+00, 3.367E+03
 9.040E+00, 1.358E-02, 6.500E+00, 3.376E+03
 9.060E+00, 1.226E-02, 6.789E+00, 3.384E+03
 9.080E+00, 1.197E-02, 7.476E+00, 3.392E+03
 9.101E+00, 1.231E-02, 7.444E+00, 3.400E+03
 9.121E+00, 1.233E-02, 6.588E+00, 3.408E+03
 9.141E+00, 1.215E-02, 6.619E+00, 3.416E+03
 9.160E+00, 1.121E-02, 7.059E+00, 3.424E+03
 9.181E+00, 1.358E-02, 6.167E+00, 3.432E+03
 9.200E+00, 1.369E-02, 6.529E+00, 3.440E+03
 9.221E+00, 1.383E-02, 6.833E+00, 3.447E+03
 9.240E+00, 1.373E-02, 6.941E+00, 3.455E+03
 9.261E+00, 1.317E-02, 7.000E+00, 3.463E+03
 9.280E+00, 1.280E-02, 7.118E+00, 3.471E+03
 9.301E+00, 1.340E-02, 6.944E+00, 3.479E+03
 9.320E+00, 1.259E-02, 7.118E+00, 3.487E+03
 9.341E+00, 1.265E-02, 7.335E+00, 3.495E+03
 9.360E+00, 1.306E-02, 7.208E+00, 3.503E+03
 9.380E+00, 1.257E-02, 6.591E+00, 3.513E+03
 9.400E+00, 1.293E-02, 6.091E+00, 3.522E+03
 9.420E+00, 1.233E-02, 6.532E+00, 3.532E+03
 9.441E+00, 1.233E-02, 7.050E+00, 3.541E+03
 9.461E+00, 1.195E-02, 7.000E+00, 3.550E+03
 9.480E+00, 1.139E-02, 7.053E+00, 3.559E+03
 9.500E+00, 1.179E-02, 7.450E+00, 3.568E+03
 9.520E+00, 1.239E-02, 6.000E+00, 3.577E+03
 9.541E+00, 1.128E-02, 6.050E+00, 3.585E+03
 9.560E+00, 1.174E-02, 6.172E+00, 3.594E+03
 9.580E+00, 1.199E-02, 6.833E+00, 3.602E+03
 9.600E+00, 1.258E-02, 6.611E+00, 3.610E+03
 9.620E+00, 1.220E-02, 6.611E+00, 3.618E+03
 9.640E+00, 1.261E-02, 6.500E+00, 3.626E+03
 9.660E+00, 1.197E-02, 6.778E+00, 3.634E+03
 9.680E+00, 1.206E-02, 6.167E+00, 3.642E+03
 9.701E+00, 1.302E-02, 6.285E+00, 3.650E+03
 9.720E+00, 1.310E-02, 6.437E+00, 3.658E+03
 9.741E+00, 1.307E-02, 7.471E+00, 3.665E+03
 9.761E+00, 1.341E-02, 6.687E+00, 3.672E+03
 9.780E+00, 1.314E-02, 6.601E+00, 3.679E+03
 9.801E+00, 1.263E-02, 6.632E+00, 3.688E+03
 9.821E+00, 1.361E-02, 6.505E+00, 3.696E+03
 9.841E+00, 1.359E-02, 7.109E+00, 3.704E+03
 9.861E+00, 1.342E-02, 6.579E+00, 3.712E+03
 9.881E+00, 1.360E-02, 7.263E+00, 3.720E+03
 9.900E+00, 1.347E-02, 6.944E+00, 3.729E+03
 9.920E+00, 1.261E-02, 7.000E+00, 3.737E+03
 9.941E+00, 1.280E-02, 7.158E+00, 3.745E+03
 9.961E+00, 1.231E-02, 7.000E+00, 3.754E+03
 9.980E+00, 1.221E-02, 6.722E+00, 3.762E+03
 1.000E+01, 1.193E-02, 6.789E+00, 3.771E+03
 1.002E+01, 1.371E-02, 6.421E+00, 3.779E+03
 1.004E+01, 1.190E-02, 6.526E+00, 3.788E+03
 1.006E+01, 1.245E-02, 6.255E+00, 3.796E+03
 1.008E+01, 1.312E-02, 6.053E+00, 3.805E+03
 1.010E+01, 1.280E-02, 6.100E+00, 3.814E+03
 1.012E+01, 1.165E-02, 6.684E+00, 3.823E+03
 1.014E+01, 1.215E-02, 6.121E+00, 3.832E+03
 1.016E+01, 1.227E-02, 5.476E+00, 3.841E+03
 1.018E+01, 1.096E-02, 5.818E+00, 3.851E+03
 1.020E+01, 1.323E-02, 5.700E+00, 3.860E+03
 1.022E+01, 1.314E-02, 6.456E+00, 3.868E+03
 1.024E+01, 1.330E-02, 6.500E+00, 3.876E+03
 1.026E+01, 1.301E-02, 6.833E+00, 3.884E+03
 1.028E+01, 1.261E-02, 7.167E+00, 3.893E+03
 1.030E+01, 1.303E-02, 6.861E+00, 3.901E+03
 1.032E+01, 1.257E-02, 6.550E+00, 3.910E+03
 1.034E+01, 1.273E-02, 6.757E+00, 3.919E+03
 1.036E+01, 1.319E-02, 7.342E+00, 3.929E+03
 1.038E+01, 1.320E-02, 6.750E+00, 3.939E+03
 1.040E+01, 1.253E-02, 6.762E+00, 3.948E+03
 1.042E+01, 1.301E-02, 6.765E+00, 3.958E+03
 1.044E+01, 1.306E-02, 7.556E+00, 3.967E+03
 1.046E+01, 1.356E-02, 7.158E+00, 3.975E+03
 1.048E+01, 1.391E-02, 7.263E+00, 3.984E+03
 1.050E+01, 1.339E-02, 6.368E+00, 3.992E+03
 1.052E+01, 1.220E-02, 6.576E+00, 4.001E+03
 1.054E+01, 1.139E-02, 6.000E+00, 4.010E+03
 1.056E+01, 1.152E-02, 5.955E+00, 4.020E+03
 1.058E+01, 1.171E-02, 6.143E+00, 4.029E+03
 1.060E+01, 1.195E-02, 6.619E+00, 4.038E+03
 1.062E+01, 1.202E-02, 6.182E+00, 4.048E+03
 1.064E+01, 1.165E-02, 6.000E+00, 4.057E+03
 1.066E+01, 1.056E-02, 6.000E+00, 4.067E+03
 1.068E+01, 1.246E-02, 5.752E+00, 4.076E+03
 1.070E+01, 1.235E-02, 5.526E+00, 4.085E+03
 1.072E+01, 1.282E-02, 5.626E+00, 4.093E+03
 1.074E+01, 1.219E-02, 6.235E+00, 4.101E+03
 1.076E+01, 1.277E-02, 6.412E+00, 4.109E+03
 1.078E+01, 1.259E-02, 6.333E+00, 4.116E+03
 1.080E+01, 1.272E-02, 6.470E+00, 4.124E+03
 1.082E+01, 1.346E-02, 6.188E+00, 4.130E+03
 1.084E+01, 1.344E-02, 6.433E+00, 4.137E+03
 1.086E+01, 1.333E-02, 6.444E+00, 4.145E+03
 1.088E+01, 1.279E-02, 7.000E+00, 4.153E+03
 1.090E+01, 1.340E-02, 6.611E+00, 4.161E+03
 1.092E+01, 1.268E-02, 7.353E+00, 4.168E+03
 1.094E+01, 1.334E-02, 7.500E+00, 4.176E+03
 1.096E+01, 1.384E-02, 7.211E+00, 4.185E+03
 1.098E+01, 1.381E-02, 7.350E+00, 4.194E+03
 1.100E+01, 1.331E-02, 6.750E+00, 4.203E+03
 1.102E+01, 1.304E-02, 6.700E+00, 4.212E+03
 1.104E+01, 1.318E-02, 6.550E+00, 4.221E+03
 1.106E+01, 1.258E-02, 6.632E+00, 4.230E+03
 1.108E+01, 1.253E-02, 6.250E+00, 4.238E+03
 1.110E+01, 1.296E-02, 6.250E+00, 4.247E+03
 1.112E+01, 1.178E-02, 5.864E+00, 4.257E+03
 1.114E+01, 1.212E-02, 6.261E+00, 4.267E+03
 1.116E+01, 1.302E-02, 6.181E+00, 4.277E+03
 1.118E+01, 1.151E-02, 6.048E+00, 4.286E+03
 1.120E+01, 1.235E-02, 6.350E+00, 4.295E+03
 1.122E+01, 1.234E-02, 6.714E+00, 4.304E+03
 1.124E+01, 1.217E-02, 6.722E+00, 4.312E+03
 1.126E+01, 1.163E-02, 6.948E+00, 4.321E+03
 1.128E+01, 1.167E-02, 7.238E+00, 4.331E+03
 1.130E+01, 1.222E-02, 6.650E+00, 4.340E+03
 1.132E+01, 1.216E-02, 6.155E+00, 4.349E+03
 1.134E+01, 1.280E-02, 6.526E+00, 4.357E+03
 1.136E+01, 1.236E-02, 6.113E+00, 4.365E+03
 1.138E+01, 1.295E-02, 6.176E+00, 4.373E+03
 1.140E+01, 1.301E-02, 6.412E+00, 4.380E+03
 1.142E+01, 1.349E-02, 6.412E+00, 4.388E+03
 1.144E+01, 1.274E-02, 6.419E+00, 4.396E+03
 1.146E+01, 1.289E-02, 6.211E+00, 4.404E+03
 1.148E+01, 1.359E-02, 6.392E+00, 4.412E+03
 1.150E+01, 1.353E-02, 7.062E+00, 4.420E+03
 1.152E+01, 1.323E-02, 7.000E+00, 4.427E+03
 1.154E+01, 1.252E-02, 7.298E+00, 4.435E+03
 1.156E+01, 1.239E-02, 7.444E+00, 4.443E+03
 1.158E+01, 1.339E-02, 6.843E+00, 4.451E+03
 1.160E+01, 1.308E-02, 6.650E+00, 4.460E+03
 1.162E+01, 1.308E-02, 6.250E+00, 4.468E+03
 1.164E+01, 1.326E-02, 6.381E+00, 4.478E+03
 1.166E+01, 1.358E-02, 6.000E+00, 4.487E+03
 1.168E+01, 1.159E-02, 6.900E+00, 4.496E+03
 1.170E+01, 1.227E-02, 6.150E+00, 4.505E+03
 1.172E+01, 1.226E-02, 6.104E+00, 4.513E+03
 1.174E+01, 1.215E-02, 6.158E+00, 4.522E+03
 1.176E+01, 1.334E-02, 6.167E+00, 4.530E+03
 1.178E+01, 1.185E-02, 6.722E+00, 4.538E+03
 1.180E+01, 1.191E-02, 6.000E+00, 4.546E+03
 1.182E+01, 1.248E-02, 6.005E+00, 4.554E+03
 1.184E+01, 1.221E-02, 6.353E+00, 4.562E+03
 1.186E+01, 1.274E-02, 6.210E+00, 4.569E+03
 1.188E+01, 1.470E-02, 8.733E+00, 4.576E+03
 1.190E+01, 1.236E-02, 6.333E+00, 4.582E+03
 1.192E+01, 1.358E-02, 6.067E+00, 4.589E+03
 1.194E+01, 1.197E-02, 6.800E+00, 4.596E+03
 1.196E+01, 1.207E-02, 6.938E+00, 4.603E+03
 1.198E+01, 1.350E-02, 6.667E+00, 4.610E+03
 1.200E+01, 1.267E-02, 6.546E+00, 4.616E+03
 1.202E+01, 1.262E-02, 6.118E+00, 4.624E+03
 1.204E+01, 1.350E-02, 6.647E+00, 4.631E+03
 1.206E+01, 1.280E-02, 6.765E+00, 4.639E+03
 1.208E+01, 1.318E-02, 6.647E+00, 4.646E+03
 1.210E+01, 1.290E-02, 6.938E+00, 4.654E+03
 1.212E+01, 1.345E-02, 7.118E+00, 4.661E+03
 1.214E+01, 1.310E-02, 7.176E+00, 4.669E+03
 1.216E+01, 1.263E-02, 7.288E+00, 4.677E+03
 1.218E+01, 1.346E-02, 7.316E+00, 4.685E+03
 1.220E+01, 1.392E-02, 7.667E+00, 4.694E+03
 1.222E+01, 1.293E-02, 7.316E+00, 4.702E+03
 1.224E+01, 1.196E-02, 7.526E+00, 4.711E+03
 1.226E+01, 1.284E-02, 7.034E+00, 4.720E+03
 1.228E+01, 1.283E-02, 6.476E+00, 4.729E+03
 1.230E+01, 1.277E-02, 6.900E+00, 4.738E+03
 1.232E+01, 1.175E-02, 7.000E+00, 4.748E+03
 1.234E+01, 1.194E-02, 6.762E+00, 4.757E+03
 1.236E+01, 1.255E-02, 6.524E+00, 4.767E+03
 1.238E+01, 1.256E-02, 6.296E+00, 4.776E+03
 1.240E+01, 1.296E-02, 6.211E+00, 4.785E+03
 1.242E+01, 1.319E-02, 6.579E+00, 4.793E+03
 1.244E+01, 1.293E-02, 6.865E+00, 4.802E+03
 1.246E+01, 1.288E-02, 6.571E+00, 4.812E+03
 1.248E+01, 1.287E-02, 6.336E+00, 4.821E+03
 1.250E+01, 1.271E-02, 6.371E+00, 4.830E+03
 1.252E+01, 1.264E-02, 6.439E+00, 4.839E+03
 1.254E+01, 1.304E-02, 6.500E+00, 4.848E+03
 1.256E+01, 1.294E-02, 6.383E+00, 4.858E+03
 1.258E+01, 1.231E-02, 7.209E+00, 4.867E+03
 1.260E+01, 1.267E-02, 6.278E+00, 4.875E+03
 1.262E+01, 1.304E-02, 6.263E+00, 4.883E+03
 1.264E+01, 1.353E-02, 6.472E+00, 4.892E+03
 1.266E+01, 1.244E-02, 6.882E+00, 4.899E+03
 1.268E+01, 1.318E-02, 6.711E+00, 4.907E+03
 1.270E+01, 1.388E-02, 6.278E+00, 4.915E+03
 1.272E+01, 1.369E-02, 6.789E+00, 4.923E+03
 1.274E+01, 1.281E-02, 6.373E+00, 4.931E+03
 1.276E+01, 1.276E-02, 6.048E+00, 4.940E+03
 1.278E+01, 1.286E-02, 6.238E+00, 4.949E+03
 1.280E+01, 1.320E-02, 6.705E+00, 4.959E+03
 1.282E+01, 1.288E-02, 6.895E+00, 4.967E+03
 1.284E+01, 1.352E-02, 7.053E+00, 4.976E+03
 1.286E+01, 1.354E-02, 7.474E+00, 4.985E+03
 1.288E+01, 1.185E-02, 7.263E+00, 4.993E+03
 1.290E+01, 1.223E-02, 6.676E+00, 5.002E+03
 1.292E+01, 1.338E-02, 6.250E+00, 5.011E+03
 1.294E+01, 1.280E-02, 6.350E+00, 5.020E+03
 1.296E+01, 1.159E-02, 6.737E+00, 5.029E+03
 1.298E+01, 1.162E-02, 6.900E+00, 5.038E+03
 1.300E+01, 1.257E-02, 6.737E+00, 5.046E+03
 1.302E+01, 1.244E-02, 6.650E+00, 5.055E+03
 1.304E+01, 1.271E-02, 6.150E+00, 5.064E+03
 1.306E+01, 1.314E-02, 6.579E+00, 5.073E+03
 1.308E+01, 1.352E-02, 7.278E+00, 5.081E+03
 1.310E+01, 1.301E-02, 7.056E+00, 5.089E+03
 1.312E+01, 1.219E-02, 6.648E+00, 5.098E+03
 1.314E+01, 1.189E-02, 6.150E+00, 5.106E+03
 1.316E+01, 1.279E-02, 6.100E+00, 5.115E+03
 1.318E+01, 1.297E-02, 6.198E+00, 5.124E+03
 1.320E+01, 1.355E-02, 6.667E+00, 5.133E+03
 1.322E+01, 1.315E-02, 6.529E+00, 5.141E+03
 1.324E+01, 1.156E-02, 7.750E+00, 5.149E+03
 1.326E+01, 1.264E-02, 8.176E+00, 5.156E+03
 1.328E+01, 1.341E-02, 7.188E+00, 5.164E+03
 1.330E+01, 1.307E-02, 7.659E+00, 5.171E+03
 1.332E+01, 1.310E-02, 6.789E+00, 5.179E+03
 1.334E+01, 1.246E-02, 7.168E+00, 5.188E+03
 1.336E+01, 1.259E-02, 6.529E+00, 5.195E+03
 1.338E+01, 1.350E-02, 6.353E+00, 5.203E+03
 1.340E+01, 1.317E-02, 6.465E+00, 5.211E+03
 1.342E+01, 1.276E-02, 6.000E+00, 5.219E+03
 1.344E+01, 1.318E-02, 6.105E+00, 5.227E+03
 1.346E+01, 1.189E-02, 6.790E+00, 5.235E+03
 1.348E+01, 1.212E-02, 6.529E+00, 5.243E+03
 1.350E+01, 1.234E-02, 6.318E+00, 5.251E+03
 1.352E+01, 1.318E-02, 6.737E+00, 5.260E+03
 1.354E+01, 1.307E-02, 6.684E+00, 5.268E+03
 1.356E+01, 1.235E-02, 6.737E+00, 5.277E+03
 1.358E+01, 1.337E-02, 6.263E+00, 5.285E+03
 1.360E+01, 1.289E-02, 6.300E+00, 5.294E+03
 1.362E+01, 1.136E-02, 7.105E+00, 5.303E+03
 1.364E+01, 1.130E-02, 7.263E+00, 5.311E+03
 1.366E+01, 1.207E-02, 6.496E+00, 5.320E+03
 1.368E+01, 1.272E-02, 6.500E+00, 5.330E+03
 1.370E+01, 1.162E-02, 7.091E+00, 5.340E+03
 1.372E+01, 1.289E-02, 6.613E+00, 5.349E+03
 1.374E+01, 1.307E-02, 6.737E+00, 5.358E+03
 1.376E+01, 1.324E-02, 6.850E+00, 5.367E+03
 1.378E+01, 1.302E-02, 6.600E+00, 5.376E+03
 1.380E+01, 1.225E-02, 6.850E+00, 5.385E+03
 1.382E+01, 1.305E-02, 6.500E+00, 5.394E+03
 1.384E+01, 1.238E-02, 7.000E+00, 5.403E+03
 1.386E+01, 1.214E-02, 7.105E+00, 5.412E+03
 1.388E+01, 1.299E-02, 6.478E+00, 5.422E+03
 1.390E+01, 1.371E-02, 6.195E+00, 5.432E+03
 1.392E+01, 1.340E-02, 6.571E+00, 5.441E+03
 1.394E+01, 1.341E-02, 6.650E+00, 5.451E+03
 1.396E+01, 1.313E-02, 6.770E+00, 5.460E+03
 1.398E+01, 1.341E-02, 6.300E+00, 5.469E+03
 1.400E+01, 1.268E-02, 6.907E+00, 5.478E+03
 1.402E+01, 1.318E-02, 7.111E+00, 5.487E+03
 1.404E+01, 1.288E-02, 6.596E+00, 5.495E+03
 1.406E+01, 1.299E-02, 6.432E+00, 5.505E+03
 1.408E+01, 1.269E-02, 6.130E+00, 5.515E+03
 1.410E+01, 1.300E-02, 6.414E+00, 5.525E+03
 1.412E+01, 1.309E-02, 6.810E+00, 5.534E+03
 1.414E+01, 1.217E-02, 7.381E+00, 5.543E+03
 1.416E+01, 1.213E-02, 5.952E+00, 5.553E+03
 1.418E+01, 1.097E-02, 6.857E+00, 5.562E+03
 1.420E+01, 1.195E-02, 6.752E+00, 5.571E+03
 1.422E+01, 1.306E-02, 6.284E+00, 5.580E+03
 1.424E+01, 1.223E-02, 6.497E+00, 5.588E+03
 1.426E+01, 1.253E-02, 6.224E+00, 5.596E+03
 1.428E+01, 1.303E-02, 6.669E+00, 5.604E+03
 1.430E+01, 1.175E-02, 7.125E+00, 5.611E+03
 1.432E+01, 1.277E-02, 7.000E+00, 5.619E+03
 1.434E+01, 1.291E-02, 7.187E+00, 5.626E+03
 1.436E+01, 1.232E-02, 7.211E+00, 5.634E+03
 1.438E+01, 1.353E-02, 6.722E+00, 5.642E+03
 1.440E+01, 1.327E-02, 6.684E+00, 5.650E+03
 1.442E+01, 1.240E-02, 6.889E+00, 5.658E+03
 1.444E+01, 1.353E-02, 7.421E+00, 5.667E+03
 1.446E+01, 1.383E-02, 6.611E+00, 5.675E+03
 1.448E+01, 1.265E-02, 7.947E+00, 5.683E+03
 1.450E+01, 1.288E-02, 8.611E+00, 5.692E+03
 1.452E+01, 1.223E-02, 7.316E+00, 5.700E+03
 1.454E+01, 1.272E-02, 7.056E+00, 5.708E+03
 1.456E+01, 1.241E-02, 7.105E+00, 5.717E+03
 1.458E+01, 1.306E-02, 7.333E+00, 5.725E+03
 1.460E+01, 1.207E-02, 7.566E+00, 5.734E+03
 1.462E+01, 1.294E-02, 7.455E+00, 5.743E+03
 1.464E+01, 1.265E-02, 6.625E+00, 5.754E+03
 1.466E+01, 1.242E-02, 6.652E+00, 5.764E+03
 1.468E+01, 1.268E-02, 6.478E+00, 5.775E+03
 1.470E+01, 1.260E-02, 6.000E+00, 5.785E+03
 1.472E+01, 1.259E-02, 5.664E+00, 5.795E+03
 1.474E+01, 1.166E-02, 5.866E+00, 5.805E+03
 1.476E+01, 1.278E-02, 6.057E+00, 5.814E+03
 1.478E+01, 1.154E-02, 6.533E+00, 5.821E+03
 1.480E+01, 1.217E-02, 5.951E+00, 5.830E+03
 1.482E+01, 1.313E-02, 6.000E+00, 5.837E+03
 1.484E+01, 1.156E-02, 7.375E+00, 5.844E+03
 1.486E+01, 1.168E-02, 7.000E+00, 5.852E+03
 1.488E+01, 1.265E-02, 6.695E+00, 5.859E+03
 1.490E+01, 1.356E-02, 6.664E+00, 5.868E+03
 1.492E+01, 1.262E-02, 6.905E+00, 5.877E+03
 1.494E+01, 1.248E-02, 6.650E+00, 5.886E+03
 1.496E+01, 1.240E-02, 6.289E+00, 5.895E+03
 1.498E+01, 1.324E-02, 6.368E+00, 5.904E+03
 1.500E+01, 1.292E-02, 6.326E+00, 5.912E+03
 1.502E+01, 1.289E-02, 7.053E+00, 5.921E+03
 1.504E+01, 1.197E-02, 6.850E+00, 5.930E+03
 1.506E+01, 1.347E-02, 6.672E+00, 5.939E+03
 1.508E+01, 1.324E-02, 6.591E+00, 5.949E+03
 1.510E+01, 1.301E-02, 6.608E+00, 5.958E+03
 1.512E+01, 1.319E-02, 6.694E+00, 5.968E+03
 1.514E+01, 1.221E-02, 5.864E+00, 5.977E+03
 1.516E+01, 1.244E-02, 6.452E+00, 5.987E+03
 1.518E+01, 1.243E-02, 6.400E+00, 5.997E+03
 1.520E+01, 1.220E-02, 6.463E+00, 6.006E+03
 1.522E+01, 1.297E-02, 6.611E+00, 6.014E+03
 1.524E+01, 1.192E-02, 7.323E+00, 6.023E+03
 1.526E+01, 1.213E-02, 6.238E+00, 6.032E+03
 1.528E+01, 1.292E-02, 6.163E+00, 6.041E+03
 1.530E+01, 1.229E-02, 6.684E+00, 6.049E+03
 1.532E+01, 1.158E-02, 6.164E+00, 6.058E+03
 1.534E+01, 1.268E-02, 6.048E+00, 6.067E+03
 1.536E+01, 1.176E-02, 6.959E+00, 6.076E+03
 1.538E+01, 1.186E-02, 6.190E+00, 6.085E+03
 1.540E+01, 1.382E-02, 7.179E+00, 6.095E+03
 1.542E+01, 1.255E-02, 6.446E+00, 6.104E+03
 1.544E+01, 1.267E-02, 6.070E+00, 6.112E+03
 1.546E+01, 1.243E-02, 6.706E+00, 6.120E+03
 1.548E+01, 1.280E-02, 7.562E+00, 6.127E+03
 1.550E+01, 1.260E-02, 8.176E+00, 6.135E+03
 1.552E+01, 1.298E-02, 6.504E+00, 6.143E+03
 1.554E+01, 1.247E-02, 6.554E+00, 6.151E+03
 1.556E+01, 1.311E-02, 6.471E+00, 6.158E+03
 1.558E+01, 1.309E-02, 6.715E+00, 6.166E+03
 1.560E+01, 1.300E-02, 7.313E+00, 6.173E+03
 1.562E+01, 1.279E-02, 7.333E+00, 6.180E+03
 1.564E+01, 1.261E-02, 6.717E+00, 6.187E+03
 1.566E+01, 1.226E-02, 7.222E+00, 6.195E+03
 1.568E+01, 1.244E-02, 7.118E+00, 6.203E+03
 1.570E+01, 1.213E-02, 6.765E+00, 6.211E+03
 1.572E+01, 1.285E-02, 6.706E+00, 6.218E+03
 1.574E+01, 1.185E-02, 7.391E+00, 6.226E+03
 1.576E+01, 1.323E-02, 7.000E+00, 6.234E+03
 1.578E+01, 1.251E-02, 7.263E+00, 6.243E+03
 1.580E+01, 1.256E-02, 6.750E+00, 6.252E+03
 1.582E+01, 1.317E-02, 6.579E+00, 6.260E+03
 1.584E+01, 1.201E-02, 7.053E+00, 6.269E+03
 1.586E+01, 1.207E-02, 6.550E+00, 6.278E+03
 1.588E+01, 1.165E-02, 6.526E+00, 6.287E+03
 1.590E+01, 1.151E-02, 6.799E+00, 6.295E+03
 1.592E+01, 1.216E-02, 6.647E+00, 6.303E+03
 1.594E+01, 1.251E-02, 6.222E+00, 6.311E+03
 1.596E+01, 1.251E-02, 7.278E+00, 6.319E+03
 1.598E+01, 1.246E-02, 6.684E+00, 6.327E+03
 1.600E+01, 1.242E-02, 6.600E+00, 6.336E+03
 1.602E+01, 1.247E-02, 6.300E+00, 6.345E+03
 1.604E+01, 1.269E-02, 6.737E+00, 6.354E+03
 1.606E+01, 1.217E-02, 6.800E+00, 6.362E+03
 1.608E+01, 1.171E-02, 7.416E+00, 6.371E+03
 1.610E+01, 1.256E-02, 7.056E+00, 6.380E+03
 1.612E+01, 1.276E-02, 6.231E+00, 6.388E+03
 1.614E+01, 1.248E-02, 6.938E+00, 6.396E+03
 1.616E+01, 1.266E-02, 6.500E+00, 6.403E+03
 1.618E+01, 1.143E-02, 6.706E+00, 6.410E+03
 1.620E+01, 1.304E-02, 6.313E+00, 6.418E+03
 1.622E+01, 1.235E-02, 6.938E+00, 6.425E+03
 1.624E+01, 1.250E-02, 6.278E+00, 6.433E+03
 1.626E+01, 1.353E-02, 6.263E+00, 6.441E+03
 1.628E+01, 1.210E-02, 6.713E+00, 6.449E+03
 1.630E+01, 1.217E-02, 7.052E+00, 6.457E+03
 1.632E+01, 1.335E-02, 6.842E+00, 6.466E+03
 1.634E+01, 1.296E-02, 6.889E+00, 6.475E+03
 1.636E+01, 1.278E-02, 7.526E+00, 6.483E+03
 1.638E+01, 1.250E-02, 7.444E+00, 6.492E+03
 1.640E+01, 1.265E-02, 7.789E+00, 6.500E+03
 1.642E+01, 1.289E-02, 7.158E+00, 6.509E+03
 1.644E+01, 1.260E-02, 6.722E+00, 6.517E+03
 1.646E+01, 1.160E-02, 6.842E+00, 6.526E+03
 1.648E+01, 1.185E-02, 6.713E+00, 6.534E+03
 1.650E+01, 1.274E-02, 6.429E+00, 6.544E+03
 1.652E+01, 1.314E-02, 6.551E+00, 6.553E+03
 1.654E+01, 1.265E-02, 6.536E+00, 6.562E+03
 1.656E+01, 1.347E-02, 6.607E+00, 6.571E+03
 1.658E+01, 1.249E-02, 6.750E+00, 6.579E+03
 1.660E+01, 1.347E-02, 7.000E+00, 6.588E+03
 1.662E+01, 1.380E-02, 7.263E+00, 6.597E+03
 1.664E+01, 1.427E-02, 6.399E+00, 6.605E+03
 1.666E+01, 1.212E-02, 7.118E+00, 6.614E+03
 1.668E+01, 1.260E-02, 7.167E+00, 6.622E+03
 1.670E+01, 1.304E-02, 7.118E+00, 6.629E+03
 1.672E+01, 1.266E-02, 7.280E+00, 6.637E+03
 1.674E+01, 1.354E-02, 6.850E+00, 6.646E+03
 1.676E+01, 1.370E-02, 6.700E+00, 6.655E+03
 1.678E+01, 1.280E-02, 6.450E+00, 6.664E+03
 1.680E+01, 1.267E-02, 6.300E+00, 6.673E+03
 1.682E+01, 1.270E-02, 6.650E+00, 6.682E+03
 1.684E+01, 1.199E-02, 6.200E+00, 6.691E+03
 1.686E+01, 1.240E-02, 6.100E+00, 6.700E+03
 1.688E+01, 1.246E-02, 6.150E+00, 6.709E+03
 1.690E+01, 1.341E-02, 7.100E+00, 6.718E+03
 1.692E+01, 1.112E-02, 7.248E+00, 6.727E+03
 1.694E+01, 1.222E-02, 6.444E+00, 6.735E+03
 1.696E+01, 1.135E-02, 7.000E+00, 6.743E+03
 1.698E+01, 1.110E-02, 7.222E+00, 6.751E+03
 1.700E+01, 1.228E-02, 6.222E+00, 6.759E+03
 1.702E+01, 1.268E-02, 6.286E+00, 6.767E+03
 1.704E+01, 1.194E-02, 6.875E+00, 6.775E+03
 1.706E+01, 1.309E-02, 7.353E+00, 6.782E+03
 1.708E+01, 1.332E-02, 6.688E+00, 6.790E+03
 1.710E+01, 1.289E-02, 7.000E+00, 6.797E+03
 1.712E+01, 1.218E-02, 7.063E+00, 6.805E+03
 1.714E+01, 1.248E-02, 7.118E+00, 6.812E+03
 1.716E+01, 1.211E-02, 6.598E+00, 6.820E+03
 1.718E+01, 1.320E-02, 6.500E+00, 6.828E+03
 1.720E+01, 1.252E-02, 6.164E+00, 6.836E+03
 1.722E+01, 1.304E-02, 6.297E+00, 6.845E+03
 1.724E+01, 1.249E-02, 6.389E+00, 6.854E+03
 1.726E+01, 1.320E-02, 6.294E+00, 6.861E+03
 1.728E+01, 1.260E-02, 6.167E+00, 6.869E+03
 1.730E+01, 1.284E-02, 6.443E+00, 6.877E+03
 1.732E+01, 1.355E-02, 6.563E+00, 6.884E+03
 1.734E+01, 1.171E-02, 7.188E+00, 6.892E+03
 1.736E+01, 1.284E-02, 7.036E+00, 6.899E+03
 1.738E+01, 1.346E-02, 6.368E+00, 6.907E+03
 1.740E+01, 1.266E-02, 6.656E+00, 6.915E+03
 1.742E+01, 1.312E-02, 6.750E+00, 6.922E+03
 1.744E+01, 1.185E-02, 7.059E+00, 6.929E+03
