s,m/s,,s
Time,error,iter,cputime
 1.736E+01, 9.911E-05, 1.271E+02, 2.279E+04
 1.738E+01, 9.872E-05, 1.171E+02, 2.282E+04
 1.740E+01, 9.880E-05, 1.139E+02, 2.285E+04
 1.742E+01, 9.918E-05, 1.261E+02, 2.288E+04
 1.744E+01, 9.905E-05, 1.487E+02, 2.291E+04
 1.746E+01, 9.890E-05, 1.324E+02, 2.293E+04
 1.748E+01, 9.914E-05, 1.228E+02, 2.296E+04
 1.750E+01, 9.874E-05, 1.393E+02, 2.298E+04
 1.752E+01, 9.881E-05, 1.332E+02, 2.301E+04
 1.754E+01, 9.900E-05, 1.278E+02, 2.304E+04
 1.756E+01, 9.916E-05, 1.247E+02, 2.307E+04
 1.758E+01, 9.916E-05, 1.364E+02, 2.310E+04
 1.760E+01, 9.901E-05, 1.241E+02, 2.313E+04
 1.762E+01, 9.922E-05, 1.341E+02, 2.316E+04
 1.764E+01, 9.856E-05, 1.281E+02, 2.319E+04
 1.766E+01, 9.905E-05, 1.233E+02, 2.323E+04
 1.768E+01, 9.922E-05, 1.351E+02, 2.326E+04
 1.770E+01, 9.869E-05, 1.203E+02, 2.329E+04
 1.772E+01, 9.911E-05, 1.138E+02, 2.332E+04
 1.774E+01, 9.872E-05, 1.134E+02, 2.336E+04
 1.776E+01, 9.902E-05, 1.170E+02, 2.339E+04
 1.778E+01, 9.883E-05, 1.230E+02, 2.343E+04
 1.780E+01, 9.895E-05, 1.263E+02, 2.347E+04
 1.782E+01, 9.918E-05, 1.243E+02, 2.350E+04
 1.784E+01, 9.881E-05, 1.104E+02, 2.354E+04
 1.786E+01, 9.899E-05, 1.054E+02, 2.357E+04
 1.788E+01, 9.875E-05, 1.018E+02, 2.360E+04
 1.790E+01, 9.880E-05, 1.045E+02, 2.363E+04
 1.792E+01, 9.852E-05, 9.651E+01, 2.367E+04
 1.794E+01, 9.887E-05, 1.052E+02, 2.370E+04
 1.796E+01, 9.855E-05, 1.135E+02, 2.372E+04
 1.798E+01, 9.918E-05, 1.234E+02, 2.375E+04
 1.800E+01, 9.894E-05, 1.141E+02, 2.378E+04
 1.802E+01, 9.892E-05, 1.236E+02, 2.381E+04
 1.804E+01, 9.911E-05, 1.284E+02, 2.384E+04
 1.806E+01, 9.898E-05, 1.117E+02, 2.386E+04
 1.808E+01, 9.911E-05, 1.295E+02, 2.389E+04
 1.810E+01, 9.870E-05, 1.445E+02, 2.392E+04
 1.812E+01, 9.904E-05, 1.384E+02, 2.395E+04
 1.814E+01, 9.888E-05, 1.372E+02, 2.397E+04
 1.816E+01, 9.894E-05, 1.323E+02, 2.401E+04
 1.818E+01, 9.904E-05, 1.402E+02, 2.404E+04
 1.820E+01, 9.878E-05, 1.260E+02, 2.407E+04
 1.822E+01, 9.929E-05, 1.406E+02, 2.410E+04
 1.824E+01, 9.907E-05, 1.224E+02, 2.413E+04
 1.826E+01, 9.905E-05, 1.197E+02, 2.416E+04
 1.828E+01, 9.906E-05, 1.110E+02, 2.419E+04
 1.830E+01, 9.918E-05, 1.241E+02, 2.422E+04
 1.832E+01, 9.890E-05, 1.153E+02, 2.425E+04
 1.834E+01, 9.897E-05, 1.173E+02, 2.428E+04
 1.836E+01, 9.887E-05, 1.251E+02, 2.431E+04
 1.838E+01, 9.895E-05, 1.184E+02, 2.434E+04
 1.840E+01, 9.899E-05, 1.186E+02, 2.437E+04
 1.842E+01, 9.902E-05, 1.236E+02, 2.439E+04
 1.844E+01, 9.900E-05, 1.063E+02, 2.442E+04
 1.846E+01, 9.897E-05, 1.198E+02, 2.445E+04
 1.848E+01, 9.902E-05, 1.181E+02, 2.447E+04
 1.850E+01, 9.911E-05, 1.271E+02, 2.451E+04
 1.852E+01, 9.898E-05, 1.191E+02, 2.454E+04
 1.854E+01, 9.910E-05, 1.407E+02, 2.457E+04
 1.856E+01, 9.894E-05, 1.283E+02, 2.460E+04
 1.858E+01, 9.896E-05, 1.275E+02, 2.463E+04
 1.860E+01, 9.896E-05, 1.273E+02, 2.467E+04
 1.862E+01, 9.885E-05, 1.392E+02, 2.471E+04
 1.864E+01, 9.896E-05, 1.295E+02, 2.474E+04
 1.866E+01, 9.906E-05, 1.416E+02, 2.478E+04
 1.868E+01, 9.885E-05, 1.479E+02, 2.481E+04
 1.870E+01, 9.907E-05, 1.493E+02, 2.484E+04
 1.872E+01, 9.922E-05, 1.429E+02, 2.488E+04
 1.874E+01, 9.906E-05, 1.406E+02, 2.491E+04
 1.876E+01, 9.907E-05, 1.383E+02, 2.495E+04
 1.878E+01, 9.897E-05, 1.166E+02, 2.498E+04
 1.880E+01, 9.876E-05, 1.171E+02, 2.501E+04
 1.882E+01, 9.898E-05, 1.207E+02, 2.504E+04
 1.884E+01, 9.923E-05, 1.185E+02, 2.508E+04
 1.886E+01, 9.907E-05, 1.214E+02, 2.511E+04
 1.888E+01, 9.907E-05, 1.103E+02, 2.514E+04
 1.890E+01, 9.907E-05, 1.149E+02, 2.517E+04
 1.892E+01, 9.878E-05, 1.247E+02, 2.520E+04
 1.894E+01, 9.891E-05, 1.174E+02, 2.523E+04
 1.896E+01, 9.904E-05, 1.268E+02, 2.526E+04
 1.898E+01, 9.908E-05, 1.168E+02, 2.529E+04
 1.900E+01, 9.926E-05, 1.250E+02, 2.532E+04
 1.902E+01, 9.876E-05, 1.105E+02, 2.534E+04
 1.904E+01, 9.895E-05, 1.225E+02, 2.537E+04
 1.906E+01, 9.888E-05, 1.168E+02, 2.540E+04
 1.908E+01, 9.885E-05, 1.170E+02, 2.543E+04
 1.910E+01, 9.896E-05, 1.159E+02, 2.546E+04
 1.912E+01, 9.896E-05, 1.245E+02, 2.550E+04
 1.914E+01, 9.911E-05, 1.293E+02, 2.553E+04
 1.916E+01, 9.894E-05, 1.259E+02, 2.556E+04
 1.918E+01, 9.897E-05, 1.247E+02, 2.560E+04
 1.920E+01, 9.895E-05, 1.280E+02, 2.563E+04
 1.922E+01, 9.912E-05, 1.358E+02, 2.567E+04
 1.924E+01, 9.901E-05, 1.307E+02, 2.570E+04
 1.926E+01, 9.913E-05, 1.380E+02, 2.574E+04
 1.928E+01, 9.910E-05, 1.502E+02, 2.578E+04
 1.930E+01, 9.870E-05, 1.394E+02, 2.581E+04
 1.932E+01, 9.887E-05, 1.255E+02, 2.584E+04
 1.934E+01, 9.914E-05, 1.308E+02, 2.588E+04
 1.936E+01, 9.900E-05, 1.256E+02, 2.591E+04
 1.938E+01, 9.918E-05, 1.267E+02, 2.594E+04
 1.940E+01, 9.865E-05, 1.091E+02, 2.598E+04
 1.942E+01, 9.911E-05, 1.206E+02, 2.601E+04
 1.944E+01, 9.893E-05, 1.252E+02, 2.604E+04
 1.946E+01, 9.906E-05, 1.104E+02, 2.608E+04
 1.948E+01, 9.885E-05, 1.053E+02, 2.610E+04
 1.950E+01, 9.888E-05, 1.037E+02, 2.613E+04
 1.952E+01, 9.917E-05, 1.200E+02, 2.616E+04
 1.954E+01, 9.901E-05, 1.280E+02, 2.619E+04
 1.956E+01, 9.900E-05, 1.149E+02, 2.622E+04
 1.958E+01, 9.904E-05, 1.195E+02, 2.625E+04
 1.960E+01, 9.888E-05, 1.132E+02, 2.627E+04
 1.962E+01, 9.895E-05, 1.299E+02, 2.630E+04
 1.964E+01, 9.914E-05, 1.251E+02, 2.633E+04
 1.966E+01, 9.876E-05, 1.177E+02, 2.636E+04
 1.968E+01, 9.878E-05, 1.228E+02, 2.639E+04
 1.970E+01, 9.905E-05, 1.384E+02, 2.642E+04
 1.972E+01, 9.921E-05, 1.308E+02, 2.646E+04
 1.974E+01, 9.871E-05, 1.224E+02, 2.649E+04
 1.976E+01, 9.930E-05, 1.188E+02, 2.652E+04
 1.978E+01, 9.887E-05, 1.311E+02, 2.655E+04
 1.980E+01, 9.888E-05, 1.149E+02, 2.658E+04
 1.982E+01, 9.921E-05, 1.177E+02, 2.661E+04
 1.984E+01, 9.892E-05, 1.244E+02, 2.664E+04
 1.986E+01, 9.896E-05, 1.237E+02, 2.667E+04
 1.988E+01, 9.895E-05, 1.408E+02, 2.670E+04
 1.990E+01, 9.895E-05, 1.349E+02, 2.673E+04
 1.992E+01, 9.897E-05, 1.248E+02, 2.676E+04
 1.994E+01, 9.875E-05, 1.174E+02, 2.679E+04
 1.996E+01, 9.885E-05, 1.156E+02, 2.682E+04
 1.998E+01, 9.914E-05, 1.269E+02, 2.685E+04
 2.000E+01, 9.896E-05, 1.197E+02, 2.688E+04
