s,m/s,,s
Time,error,iter,cputime
 8.680E+00, 1.910E-15, 1.000E+00, 1.824E+04
 8.701E+00, 1.785E-15, 1.000E+00, 1.829E+04
 8.720E+00, 1.678E-15, 1.000E+00, 1.834E+04
 8.741E+00, 1.730E-15, 1.000E+00, 1.839E+04
 8.761E+00, 1.963E-15, 1.000E+00, 1.844E+04
 8.780E+00, 1.776E-15, 1.000E+00, 1.849E+04
 8.801E+00, 1.870E-15, 1.000E+00, 1.853E+04
 8.820E+00, 1.974E-15, 1.000E+00, 1.858E+04
 8.841E+00, 2.030E-15, 1.000E+00, 1.863E+04
 8.860E+00, 2.197E-15, 1.000E+00, 1.868E+04
 8.880E+00, 1.683E-15, 1.000E+00, 1.873E+04
 8.900E+00, 1.731E-15, 1.000E+00, 1.878E+04
 8.920E+00, 1.776E-15, 1.000E+00, 1.883E+04
 8.941E+00, 1.688E-15, 1.000E+00, 1.888E+04
 8.961E+00, 1.688E-15, 1.000E+00, 1.893E+04
 8.980E+00, 1.776E-15, 1.000E+00, 1.898E+04
 9.000E+00, 1.732E-15, 1.000E+00, 1.903E+04
 9.020E+00, 1.726E-15, 1.000E+00, 1.908E+04
 9.041E+00, 1.734E-15, 1.000E+00, 1.913E+04
 9.060E+00, 1.732E-15, 1.000E+00, 1.918E+04
 9.081E+00, 1.688E-15, 1.000E+00, 1.923E+04
 9.101E+00, 1.729E-15, 1.000E+00, 1.927E+04
 9.121E+00, 1.729E-15, 1.000E+00, 1.932E+04
 9.141E+00, 1.730E-15, 1.000E+00, 1.936E+04
 9.161E+00, 1.730E-15, 1.000E+00, 1.941E+04
 9.180E+00, 2.042E-15, 1.000E+00, 1.946E+04
 9.201E+00, 1.776E-15, 1.000E+00, 1.950E+04
 9.220E+00, 1.776E-15, 1.000E+00, 1.955E+04
 9.241E+00, 1.688E-15, 1.000E+00, 1.959E+04
 9.260E+00, 1.730E-15, 1.000E+00, 1.964E+04
 9.281E+00, 1.821E-15, 1.000E+00, 1.968E+04
 9.301E+00, 1.876E-15, 1.000E+00, 1.973E+04
 9.321E+00, 1.480E-15, 1.000E+00, 1.977E+04
 9.340E+00, 1.515E-15, 1.000E+00, 1.981E+04
 9.361E+00, 1.579E-15, 1.000E+00, 1.985E+04
 9.380E+00, 1.670E-15, 1.000E+00, 1.989E+04
 9.400E+00, 1.665E-15, 1.000E+00, 1.993E+04
 9.421E+00, 1.724E-15, 1.000E+00, 1.997E+04
 9.441E+00, 1.499E-15, 1.000E+00, 2.000E+04
 9.461E+00, 1.720E-15, 1.000E+00, 2.004E+04
 9.481E+00, 1.599E-15, 1.000E+00, 2.007E+04
 9.500E+00, 1.396E-15, 1.000E+00, 2.011E+04
 9.521E+00, 1.480E-15, 1.000E+00, 2.014E+04
 9.541E+00, 1.439E-15, 1.000E+00, 2.018E+04
 9.560E+00, 1.554E-15, 1.000E+00, 2.022E+04
 9.581E+00, 1.724E-15, 1.000E+00, 2.025E+04
 9.601E+00, 1.727E-15, 1.000E+00, 2.029E+04
 9.620E+00, 1.530E-15, 1.000E+00, 2.033E+04
 9.641E+00, 1.723E-15, 1.000E+00, 2.038E+04
 9.661E+00, 1.672E-15, 1.000E+00, 2.041E+04
 9.681E+00, 1.591E-15, 1.000E+00, 2.046E+04
 9.701E+00, 1.589E-15, 1.000E+00, 2.050E+04
 9.720E+00, 1.683E-15, 1.000E+00, 2.054E+04
 9.740E+00, 1.725E-15, 1.000E+00, 2.059E+04
 9.760E+00, 1.776E-15, 1.000E+00, 2.063E+04
 9.781E+00, 1.727E-15, 1.000E+00, 2.067E+04
 9.800E+00, 1.776E-15, 1.000E+00, 2.071E+04
 9.820E+00, 1.776E-15, 1.000E+00, 2.075E+04
 9.840E+00, 1.776E-15, 1.000E+00, 2.080E+04
 9.860E+00, 1.865E-15, 1.000E+00, 2.085E+04
 9.880E+00, 1.776E-15, 1.000E+00, 2.089E+04
 9.900E+00, 1.776E-15, 1.000E+00, 2.094E+04
 9.920E+00, 1.776E-15, 1.000E+00, 2.099E+04
 9.940E+00, 1.776E-15, 1.000E+00, 2.103E+04
 9.960E+00, 1.732E-15, 1.000E+00, 2.108E+04
 9.980E+00, 1.865E-15, 1.000E+00, 2.113E+04
 1.000E+01, 1.776E-15, 1.000E+00, 2.117E+04
 1.002E+01, 1.776E-15, 1.000E+00, 2.122E+04
 1.004E+01, 1.776E-15, 1.000E+00, 2.127E+04
 1.006E+01, 1.688E-15, 1.000E+00, 2.131E+04
 1.008E+01, 1.737E-15, 1.000E+00, 2.136E+04
 1.010E+01, 1.733E-15, 1.000E+00, 2.141E+04
 1.012E+01, 1.736E-15, 1.000E+00, 2.146E+04
 1.014E+01, 1.776E-15, 1.000E+00, 2.151E+04
 1.016E+01, 1.776E-15, 1.000E+00, 2.156E+04
 1.018E+01, 1.776E-15, 1.000E+00, 2.161E+04
 1.020E+01, 1.692E-15, 1.000E+00, 2.166E+04
 1.022E+01, 1.861E-15, 1.000E+00, 2.171E+04
 1.024E+01, 1.776E-15, 1.000E+00, 2.176E+04
 1.026E+01, 1.776E-15, 1.000E+00, 2.181E+04
 1.028E+01, 1.734E-15, 1.000E+00, 2.186E+04
 1.030E+01, 1.649E-15, 1.000E+00, 2.191E+04
 1.032E+01, 1.607E-15, 1.000E+00, 2.195E+04
 1.034E+01, 1.525E-15, 1.000E+00, 2.200E+04
 1.036E+01, 1.510E-15, 1.000E+00, 2.205E+04
 1.038E+01, 1.544E-15, 1.000E+00, 2.209E+04
 1.040E+01, 1.463E-15, 1.000E+00, 2.214E+04
 1.042E+01, 1.431E-15, 1.000E+00, 2.218E+04
 1.044E+01, 1.665E-15, 1.000E+00, 2.222E+04
 1.046E+01, 1.776E-15, 1.000E+00, 2.225E+04
 1.048E+01, 1.725E-15, 1.000E+00, 2.229E+04
 1.050E+01, 1.724E-15, 1.000E+00, 2.233E+04
 1.052E+01, 1.677E-15, 1.000E+00, 2.237E+04
 1.054E+01, 1.630E-15, 1.000E+00, 2.241E+04
 1.056E+01, 1.688E-15, 1.000E+00, 2.246E+04
 1.058E+01, 1.776E-15, 1.000E+00, 2.250E+04
 1.060E+01, 1.688E-15, 1.000E+00, 2.255E+04
 1.062E+01, 1.653E-15, 1.000E+00, 2.260E+04
 1.064E+01, 1.776E-15, 1.000E+00, 2.265E+04
 1.066E+01, 1.776E-15, 1.000E+00, 2.270E+04
 1.068E+01, 1.776E-15, 1.000E+00, 2.275E+04
 1.070E+01, 1.732E-15, 1.000E+00, 2.280E+04
 1.072E+01, 1.861E-15, 1.000E+00, 2.285E+04
 1.074E+01, 1.643E-15, 1.000E+00, 2.289E+04
 1.076E+01, 1.734E-15, 1.000E+00, 2.294E+04
 1.078E+01, 1.776E-15, 1.000E+00, 2.299E+04
 1.080E+01, 1.861E-15, 1.000E+00, 2.304E+04
 1.082E+01, 1.776E-15, 1.000E+00, 2.308E+04
 1.084E+01, 1.733E-15, 1.000E+00, 2.313E+04
 1.086E+01, 1.870E-15, 1.000E+00, 2.318E+04
 1.088E+01, 1.678E-15, 1.000E+00, 2.322E+04
 1.090E+01, 1.543E-15, 1.000E+00, 2.326E+04
 1.092E+01, 1.543E-15, 1.000E+00, 2.331E+04
 1.094E+01, 1.184E-15, 1.000E+00, 2.335E+04
 1.096E+01, 1.137E-15, 1.000E+00, 2.339E+04
 1.098E+01, 1.167E-15, 1.000E+00, 2.343E+04
 1.100E+01, 1.274E-15, 1.000E+00, 2.347E+04
 1.102E+01, 1.459E-15, 1.000E+00, 2.350E+04
 1.104E+01, 1.368E-15, 1.000E+00, 2.354E+04
 1.106E+01, 1.540E-15, 1.000E+00, 2.357E+04
 1.108E+01, 1.388E-15, 1.000E+00, 2.361E+04
 1.110E+01, 1.388E-15, 1.000E+00, 2.365E+04
 1.112E+01, 1.388E-15, 1.000E+00, 2.368E+04
 1.114E+01, 1.362E-15, 1.000E+00, 2.372E+04
 1.116E+01, 1.443E-15, 1.000E+00, 2.375E+04
 1.118E+01, 1.665E-15, 1.000E+00, 2.379E+04
 1.120E+01, 1.776E-15, 1.000E+00, 2.383E+04
 1.122E+01, 1.672E-15, 1.000E+00, 2.387E+04
 1.124E+01, 1.678E-15, 1.000E+00, 2.391E+04
 1.126E+01, 1.645E-15, 1.000E+00, 2.395E+04
 1.128E+01, 1.554E-15, 1.000E+00, 2.400E+04
 1.130E+01, 1.599E-15, 1.000E+00, 2.404E+04
 1.132E+01, 1.640E-15, 1.000E+00, 2.409E+04
 1.134E+01, 1.736E-15, 1.000E+00, 2.414E+04
 1.136E+01, 1.736E-15, 1.000E+00, 2.419E+04
 1.138E+01, 1.776E-15, 1.000E+00, 2.424E+04
 1.140E+01, 1.776E-15, 1.000E+00, 2.428E+04
 1.142E+01, 1.688E-15, 1.000E+00, 2.433E+04
 1.144E+01, 1.946E-15, 1.000E+00, 2.437E+04
 1.146E+01, 1.865E-15, 1.000E+00, 2.442E+04
 1.148E+01, 1.776E-15, 1.000E+00, 2.447E+04
 1.150E+01, 1.688E-15, 1.000E+00, 2.452E+04
 1.152E+01, 1.692E-15, 1.000E+00, 2.456E+04
 1.154E+01, 1.776E-15, 1.000E+00, 2.461E+04
 1.156E+01, 1.776E-15, 1.000E+00, 2.466E+04
 1.158E+01, 1.861E-15, 1.000E+00, 2.470E+04
 1.160E+01, 1.776E-15, 1.000E+00, 2.475E+04
 1.162E+01, 1.734E-15, 1.000E+00, 2.480E+04
 1.164E+01, 1.776E-15, 1.000E+00, 2.485E+04
 1.166E+01, 1.776E-15, 1.000E+00, 2.489E+04
 1.168E+01, 1.776E-15, 1.000E+00, 2.494E+04
 1.170E+01, 1.776E-15, 1.000E+00, 2.499E+04
 1.172E+01, 1.729E-15, 1.000E+00, 2.503E+04
 1.174E+01, 1.776E-15, 1.000E+00, 2.508E+04
 1.176E+01, 1.696E-15, 1.000E+00, 2.513E+04
 1.178E+01, 1.776E-15, 1.000E+00, 2.518E+04
 1.180E+01, 1.692E-15, 1.000E+00, 2.522E+04
 1.182E+01, 1.692E-15, 1.000E+00, 2.527E+04
 1.184E+01, 1.607E-15, 1.000E+00, 2.532E+04
 1.186E+01, 1.574E-15, 1.000E+00, 2.537E+04
 1.188E+01, 1.730E-15, 1.000E+00, 2.542E+04
 1.190E+01, 1.776E-15, 1.000E+00, 2.546E+04
 1.192E+01, 1.730E-15, 1.000E+00, 2.551E+04
 1.194E+01, 1.643E-15, 1.000E+00, 2.555E+04
 1.196E+01, 1.870E-15, 1.000E+00, 2.560E+04
 1.198E+01, 1.870E-15, 1.000E+00, 2.564E+04
 1.200E+01, 1.934E-15, 1.000E+00, 2.568E+04
 1.202E+01, 1.938E-15, 1.000E+00, 2.573E+04
 1.204E+01, 1.784E-15, 1.000E+00, 2.578E+04
 1.206E+01, 1.817E-15, 1.000E+00, 2.582E+04
 1.208E+01, 1.727E-15, 1.000E+00, 2.586E+04
 1.210E+01, 1.730E-15, 1.000E+00, 2.590E+04
 1.212E+01, 1.530E-15, 1.000E+00, 2.594E+04
 1.214E+01, 1.431E-15, 1.000E+00, 2.597E+04
 1.216E+01, 1.496E-15, 1.000E+00, 2.601E+04
 1.218E+01, 1.529E-15, 1.000E+00, 2.605E+04
 1.220E+01, 1.665E-15, 1.000E+00, 2.609E+04
 1.222E+01, 1.724E-15, 1.000E+00, 2.612E+04
 1.224E+01, 1.721E-15, 1.000E+00, 2.616E+04
 1.226E+01, 1.725E-15, 1.000E+00, 2.619E+04
 1.228E+01, 1.678E-15, 1.000E+00, 2.623E+04
 1.230E+01, 1.589E-15, 1.000E+00, 2.627E+04
 1.232E+01, 1.530E-15, 1.000E+00, 2.631E+04
 1.234E+01, 1.776E-15, 1.000E+00, 2.635E+04
 1.236E+01, 1.730E-15, 1.000E+00, 2.639E+04
 1.238E+01, 1.678E-15, 1.000E+00, 2.642E+04
 1.240E+01, 1.636E-15, 1.000E+00, 2.646E+04
 1.242E+01, 1.776E-15, 1.000E+00, 2.651E+04
 1.244E+01, 1.730E-15, 1.000E+00, 2.655E+04
 1.246E+01, 1.776E-15, 1.000E+00, 2.659E+04
 1.248E+01, 1.688E-15, 1.000E+00, 2.663E+04
 1.250E+01, 1.870E-15, 1.000E+00, 2.667E+04
 1.252E+01, 1.776E-15, 1.000E+00, 2.671E+04
 1.254E+01, 1.599E-15, 1.000E+00, 2.675E+04
 1.256E+01, 1.963E-15, 1.000E+00, 2.679E+04
 1.258E+01, 1.732E-15, 1.000E+00, 2.684E+04
 1.260E+01, 1.781E-15, 1.000E+00, 2.688E+04
 1.262E+01, 1.731E-15, 1.000E+00, 2.692E+04
 1.264E+01, 1.678E-15, 1.000E+00, 2.696E+04
 1.266E+01, 1.636E-15, 1.000E+00, 2.699E+04
 1.268E+01, 1.579E-15, 1.000E+00, 2.703E+04
 1.270E+01, 1.730E-15, 1.000E+00, 2.707E+04
 1.272E+01, 1.665E-15, 1.000E+00, 2.711E+04
 1.274E+01, 1.724E-15, 1.000E+00, 2.714E+04
 1.276E+01, 1.776E-15, 1.000E+00, 2.718E+04
 1.278E+01, 1.591E-15, 1.000E+00, 2.722E+04
 1.280E+01, 1.732E-15, 1.000E+00, 2.726E+04
 1.282E+01, 1.593E-15, 1.000E+00, 2.730E+04
 1.284E+01, 1.703E-15, 1.000E+00, 2.734E+04
 1.286E+01, 1.307E-15, 1.000E+00, 2.739E+04
 1.288E+01, 1.402E-15, 1.000E+00, 2.743E+04
 1.290E+01, 1.530E-15, 1.000E+00, 2.747E+04
 1.292E+01, 1.776E-15, 1.000E+00, 2.750E+04
 1.294E+01, 1.683E-15, 1.000E+00, 2.754E+04
 1.296E+01, 1.727E-15, 1.000E+00, 2.758E+04
 1.298E+01, 1.730E-15, 1.000E+00, 2.762E+04
 1.300E+01, 1.734E-15, 1.000E+00, 2.766E+04
 1.302E+01, 1.734E-15, 1.000E+00, 2.771E+04
 1.304E+01, 1.649E-15, 1.000E+00, 2.775E+04
 1.306E+01, 1.589E-15, 1.000E+00, 2.779E+04
 1.308E+01, 1.543E-15, 1.000E+00, 2.783E+04
 1.310E+01, 1.628E-15, 1.000E+00, 2.787E+04
 1.312E+01, 1.724E-15, 1.000E+00, 2.791E+04
 1.314E+01, 1.678E-15, 1.000E+00, 2.795E+04
 1.316E+01, 1.724E-15, 1.000E+00, 2.798E+04
 1.318E+01, 1.776E-15, 1.000E+00, 2.802E+04
 1.320E+01, 1.724E-15, 1.000E+00, 2.806E+04
 1.322E+01, 1.678E-15, 1.000E+00, 2.809E+04
 1.324E+01, 1.829E-15, 1.000E+00, 2.813E+04
 1.326E+01, 1.678E-15, 1.000E+00, 2.817E+04
 1.328E+01, 1.776E-15, 1.000E+00, 2.821E+04
 1.330E+01, 1.733E-15, 1.000E+00, 2.825E+04
 1.332E+01, 1.776E-15, 1.000E+00, 2.829E+04
 1.334E+01, 1.776E-15, 1.000E+00, 2.833E+04
 1.336E+01, 1.776E-15, 1.000E+00, 2.837E+04
 1.338E+01, 1.776E-15, 1.000E+00, 2.841E+04
 1.340E+01, 1.691E-15, 1.000E+00, 2.845E+04
 1.342E+01, 1.684E-15, 1.000E+00, 2.849E+04
 1.344E+01, 1.828E-15, 1.000E+00, 2.853E+04
 1.346E+01, 1.773E-15, 1.000E+00, 2.857E+04
 1.348E+01, 1.776E-15, 1.000E+00, 2.861E+04
 1.350E+01, 1.678E-15, 1.000E+00, 2.865E+04
 1.352E+01, 1.974E-15, 1.000E+00, 2.869E+04
 1.354E+01, 1.875E-15, 1.000E+00, 2.872E+04
 1.356E+01, 1.917E-15, 1.000E+00, 2.876E+04
 1.358E+01, 1.688E-15, 1.000E+00, 2.880E+04
 1.360E+01, 1.621E-15, 1.000E+00, 2.885E+04
 1.362E+01, 1.739E-15, 1.000E+00, 2.889E+04
 1.364E+01, 1.636E-15, 1.000E+00, 2.893E+04
 1.366E+01, 1.729E-15, 1.000E+00, 2.897E+04
 1.368E+01, 1.672E-15, 1.000E+00, 2.901E+04
 1.370E+01, 1.727E-15, 1.000E+00, 2.904E+04
 1.372E+01, 1.724E-15, 1.000E+00, 2.908E+04
 1.374E+01, 1.724E-15, 1.000E+00, 2.912E+04
 1.376E+01, 1.727E-15, 1.000E+00, 2.915E+04
 1.378E+01, 1.487E-15, 1.000E+00, 2.919E+04
 1.380E+01, 1.357E-15, 1.000E+00, 2.923E+04
 1.382E+01, 1.306E-15, 1.000E+00, 2.926E+04
 1.384E+01, 1.332E-15, 1.000E+00, 2.930E+04
 1.386E+01, 1.166E-15, 1.000E+00, 2.933E+04
 1.388E+01, 1.665E-15, 1.000E+00, 2.937E+04
 1.390E+01, 1.616E-15, 1.000E+00, 2.940E+04
 1.392E+01, 1.776E-15, 1.000E+00, 2.944E+04
 1.394E+01, 1.724E-15, 1.000E+00, 2.947E+04
 1.396E+01, 1.721E-15, 1.000E+00, 2.951E+04
 1.398E+01, 1.672E-15, 1.000E+00, 2.954E+04
 1.400E+01, 1.610E-15, 1.000E+00, 2.958E+04
 1.402E+01, 1.640E-15, 1.000E+00, 2.961E+04
 1.404E+01, 1.636E-15, 1.000E+00, 2.965E+04
 1.406E+01, 1.688E-15, 1.000E+00, 2.969E+04
 1.408E+01, 1.776E-15, 1.000E+00, 2.973E+04
 1.410E+01, 1.963E-15, 1.000E+00, 2.977E+04
 1.412E+01, 1.870E-15, 1.000E+00, 2.981E+04
 1.414E+01, 2.104E-15, 1.000E+00, 2.985E+04
 1.416E+01, 1.776E-15, 1.000E+00, 2.989E+04
 1.418E+01, 2.150E-15, 1.000E+00, 2.994E+04
 1.420E+01, 2.116E-15, 1.000E+00, 2.998E+04
 1.422E+01, 2.030E-15, 1.000E+00, 3.002E+04
 1.424E+01, 1.859E-15, 1.000E+00, 3.006E+04
 1.426E+01, 1.643E-15, 1.000E+00, 3.011E+04
 1.428E+01, 1.643E-15, 1.000E+00, 3.015E+04
 1.430E+01, 2.010E-15, 1.000E+00, 3.019E+04
 1.432E+01, 1.865E-15, 1.000E+00, 3.023E+04
 1.434E+01, 1.963E-15, 1.000E+00, 3.027E+04
 1.436E+01, 1.821E-15, 1.000E+00, 3.031E+04
 1.438E+01, 1.643E-15, 1.000E+00, 3.035E+04
 1.440E+01, 1.569E-15, 1.000E+00, 3.040E+04
 1.442E+01, 1.661E-15, 1.000E+00, 3.044E+04
 1.444E+01, 1.736E-15, 1.000E+00, 3.049E+04
 1.446E+01, 1.734E-15, 1.000E+00, 3.053E+04
 1.448E+01, 1.688E-15, 1.000E+00, 3.058E+04
 1.450E+01, 1.692E-15, 1.000E+00, 3.062E+04
 1.452E+01, 1.776E-15, 1.000E+00, 3.066E+04
 1.454E+01, 1.598E-15, 1.000E+00, 3.071E+04
 1.456E+01, 1.686E-15, 1.000E+00, 3.075E+04
 1.458E+01, 1.734E-15, 1.000E+00, 3.079E+04
 1.460E+01, 1.776E-15, 1.000E+00, 3.083E+04
 1.462E+01, 1.819E-15, 1.000E+00, 3.088E+04
 1.464E+01, 1.776E-15, 1.000E+00, 3.092E+04
 1.466E+01, 1.734E-15, 1.000E+00, 3.096E+04
 1.468E+01, 1.870E-15, 1.000E+00, 3.100E+04
 1.470E+01, 1.870E-15, 1.000E+00, 3.104E+04
 1.472E+01, 1.730E-15, 1.000E+00, 3.108E+04
 1.474E+01, 1.870E-15, 1.000E+00, 3.112E+04
 1.476E+01, 1.730E-15, 1.000E+00, 3.116E+04
 1.478E+01, 1.635E-15, 1.000E+00, 3.120E+04
 1.480E+01, 1.776E-15, 1.000E+00, 3.125E+04
 1.482E+01, 1.776E-15, 1.000E+00, 3.129E+04
 1.484E+01, 1.821E-15, 1.000E+00, 3.133E+04
 1.486E+01, 1.823E-15, 1.000E+00, 3.137E+04
 1.488E+01, 1.730E-15, 1.000E+00, 3.141E+04
 1.490E+01, 1.730E-15, 1.000E+00, 3.145E+04
 1.492E+01, 1.730E-15, 1.000E+00, 3.149E+04
 1.494E+01, 1.731E-15, 1.000E+00, 3.153E+04
 1.496E+01, 1.685E-15, 1.000E+00, 3.157E+04
 1.498E+01, 1.732E-15, 1.000E+00, 3.161E+04
 1.500E+01, 1.725E-15, 1.000E+00, 3.165E+04
 1.502E+01, 1.628E-15, 1.000E+00, 3.169E+04
 1.504E+01, 1.727E-15, 1.000E+00, 3.173E+04
 1.506E+01, 1.776E-15, 1.000E+00, 3.177E+04
 1.508E+01, 1.643E-15, 1.000E+00, 3.181E+04
 1.510E+01, 1.732E-15, 1.000E+00, 3.185E+04
 1.512E+01, 1.776E-15, 1.000E+00, 3.190E+04
 1.514E+01, 1.776E-15, 1.000E+00, 3.194E+04
 1.516E+01, 1.910E-15, 1.000E+00, 3.198E+04
 1.518E+01, 1.821E-15, 1.000E+00, 3.202E+04
 1.520E+01, 1.772E-15, 1.000E+00, 3.207E+04
 1.522E+01, 1.911E-15, 1.000E+00, 3.211E+04
 1.524E+01, 1.732E-15, 1.000E+00, 3.216E+04
 1.526E+01, 1.946E-15, 1.000E+00, 3.220E+04
 1.528E+01, 1.678E-15, 1.000E+00, 3.224E+04
 1.530E+01, 1.449E-15, 1.000E+00, 3.228E+04
 1.532E+01, 1.579E-15, 1.000E+00, 3.232E+04
 1.534E+01, 1.678E-15, 1.000E+00, 3.236E+04
 1.536E+01, 1.776E-15, 1.000E+00, 3.239E+04
 1.538E+01, 1.724E-15, 1.000E+00, 3.243E+04
 1.540E+01, 1.722E-15, 1.000E+00, 3.246E+04
 1.542E+01, 1.730E-15, 1.000E+00, 3.250E+04
 1.544E+01, 1.628E-15, 1.000E+00, 3.254E+04
 1.546E+01, 1.589E-15, 1.000E+00, 3.258E+04
 1.548E+01, 1.683E-15, 1.000E+00, 3.262E+04
 1.550E+01, 1.776E-15, 1.000E+00, 3.266E+04
 1.552E+01, 1.727E-15, 1.000E+00, 3.270E+04
 1.554E+01, 1.776E-15, 1.000E+00, 3.274E+04
 1.556E+01, 1.776E-15, 1.000E+00, 3.278E+04
 1.558E+01, 1.776E-15, 1.000E+00, 3.282E+04
 1.560E+01, 1.730E-15, 1.000E+00, 3.286E+04
 1.562E+01, 1.776E-15, 1.000E+00, 3.290E+04
 1.564E+01, 1.776E-15, 1.000E+00, 3.294E+04
 1.566E+01, 1.963E-15, 1.000E+00, 3.298E+04
 1.568E+01, 1.870E-15, 1.000E+00, 3.302E+04
 1.570E+01, 1.861E-15, 1.000E+00, 3.306E+04
 1.572E+01, 1.776E-15, 1.000E+00, 3.311E+04
 1.574E+01, 1.850E-15, 1.000E+00, 3.316E+04
 1.576E+01, 2.082E-15, 1.000E+00, 3.321E+04
 1.578E+01, 2.301E-15, 1.000E+00, 3.325E+04
 1.580E+01, 1.856E-15, 1.000E+00, 3.330E+04
 1.582E+01, 1.776E-15, 1.000E+00, 3.334E+04
 1.584E+01, 1.821E-15, 1.000E+00, 3.339E+04
 1.586E+01, 1.821E-15, 1.000E+00, 3.343E+04
 1.588E+01, 1.954E-15, 1.000E+00, 3.347E+04
 1.590E+01, 1.732E-15, 1.000E+00, 3.351E+04
 1.592E+01, 1.688E-15, 1.000E+00, 3.355E+04
 1.594E+01, 1.642E-15, 1.000E+00, 3.360E+04
 1.596E+01, 1.727E-15, 1.000E+00, 3.363E+04
 1.598E+01, 1.683E-15, 1.000E+00, 3.367E+04
 1.600E+01, 1.727E-15, 1.000E+00, 3.371E+04
 1.602E+01, 1.727E-15, 1.000E+00, 3.375E+04
 1.604E+01, 1.628E-15, 1.000E+00, 3.379E+04
 1.606E+01, 1.494E-15, 1.000E+00, 3.383E+04
 1.608E+01, 1.643E-15, 1.000E+00, 3.387E+04
 1.610E+01, 1.637E-15, 1.000E+00, 3.391E+04
 1.612E+01, 1.727E-15, 1.000E+00, 3.395E+04
 1.614E+01, 1.725E-15, 1.000E+00, 3.398E+04
 1.616E+01, 1.722E-15, 1.000E+00, 3.402E+04
 1.618E+01, 1.727E-15, 1.000E+00, 3.406E+04
 1.620E+01, 1.727E-15, 1.000E+00, 3.409E+04
 1.622E+01, 1.636E-15, 1.000E+00, 3.413E+04
 1.624E+01, 1.678E-15, 1.000E+00, 3.417E+04
 1.626E+01, 1.865E-15, 1.000E+00, 3.421E+04
 1.628E+01, 1.689E-15, 1.000E+00, 3.426E+04
 1.630E+01, 1.974E-15, 1.000E+00, 3.430E+04
 1.632E+01, 1.870E-15, 1.000E+00, 3.433E+04
 1.634E+01, 1.776E-15, 1.000E+00, 3.438E+04
 1.636E+01, 1.858E-15, 1.000E+00, 3.442E+04
 1.638E+01, 1.870E-15, 1.000E+00, 3.446E+04
 1.640E+01, 1.776E-15, 1.000E+00, 3.450E+04
 1.642E+01, 1.897E-15, 1.000E+00, 3.455E+04
 1.644E+01, 1.776E-15, 1.000E+00, 3.459E+04
 1.646E+01, 1.730E-15, 1.000E+00, 3.463E+04
 1.648E+01, 1.821E-15, 1.000E+00, 3.467E+04
 1.650E+01, 1.909E-15, 1.000E+00, 3.472E+04
 1.652E+01, 1.615E-15, 1.000E+00, 3.476E+04
 1.654E+01, 1.776E-15, 1.000E+00, 3.481E+04
 1.656E+01, 1.599E-15, 1.000E+00, 3.485E+04
 1.658E+01, 1.556E-15, 1.000E+00, 3.489E+04
 1.660E+01, 1.727E-15, 1.000E+00, 3.493E+04
 1.662E+01, 1.636E-15, 1.000E+00, 3.497E+04
 1.664E+01, 1.727E-15, 1.000E+00, 3.501E+04
 1.666E+01, 1.776E-15, 1.000E+00, 3.505E+04
 1.668E+01, 1.776E-15, 1.000E+00, 3.508E+04
 1.670E+01, 1.727E-15, 1.000E+00, 3.512E+04
 1.672E+01, 1.672E-15, 1.000E+00, 3.516E+04
 1.674E+01, 1.776E-15, 1.000E+00, 3.519E+04
 1.676E+01, 1.878E-15, 1.000E+00, 3.523E+04
 1.678E+01, 1.566E-15, 1.000E+00, 3.528E+04
 1.680E+01, 1.600E-15, 1.000E+00, 3.532E+04
 1.682E+01, 2.043E-15, 1.000E+00, 3.536E+04
 1.684E+01, 2.356E-15, 1.000E+00, 3.540E+04
 1.686E+01, 1.736E-15, 1.000E+00, 3.545E+04
 1.688E+01, 1.861E-15, 1.000E+00, 3.549E+04
 1.690E+01, 1.780E-15, 1.000E+00, 3.554E+04
 1.692E+01, 1.912E-15, 1.000E+00, 3.559E+04
 1.694E+01, 1.812E-15, 1.000E+00, 3.563E+04
 1.696E+01, 2.043E-15, 1.000E+00, 3.567E+04
 1.698E+01, 2.453E-15, 1.000E+00, 3.572E+04
 1.700E+01, 2.487E-15, 1.000E+00, 3.576E+04
 1.702E+01, 1.619E-15, 1.000E+00, 3.580E+04
 1.704E+01, 1.819E-15, 1.000E+00, 3.585E+04
 1.706E+01, 1.547E-15, 1.000E+00, 3.589E+04
 1.708E+01, 1.683E-15, 1.000E+00, 3.593E+04
 1.710E+01, 1.589E-15, 1.000E+00, 3.597E+04
 1.712E+01, 1.689E-15, 1.000E+00, 3.601E+04
 1.714E+01, 1.595E-15, 1.000E+00, 3.606E+04
 1.716E+01, 1.685E-15, 1.000E+00, 3.610E+04
 1.718E+01, 1.672E-15, 1.000E+00, 3.613E+04
 1.720E+01, 1.567E-15, 1.000E+00, 3.617E+04
 1.722E+01, 1.499E-15, 1.000E+00, 3.620E+04
 1.724E+01, 1.332E-15, 1.000E+00, 3.624E+04
 1.726E+01, 1.665E-15, 1.000E+00, 3.627E+04
 1.728E+01, 1.615E-15, 1.000E+00, 3.631E+04
 1.730E+01, 1.727E-15, 1.000E+00, 3.634E+04
 1.732E+01, 1.678E-15, 1.000E+00, 3.638E+04
 1.734E+01, 1.727E-15, 1.000E+00, 3.642E+04
 1.736E+01, 1.727E-15, 1.000E+00, 3.646E+04
 1.738E+01, 1.727E-15, 1.000E+00, 3.649E+04
