s,m/s,,s
Time,error,iter,cputime
 1.738E+01, 1.265E-02, 6.294E+00, 2.243E+04
 1.740E+01, 1.342E-02, 6.471E+00, 2.245E+04
 1.742E+01, 1.251E-02, 6.204E+00, 2.247E+04
 1.744E+01, 1.269E-02, 6.317E+00, 2.250E+04
 1.746E+01, 1.238E-02, 6.276E+00, 2.252E+04
 1.748E+01, 1.291E-02, 6.167E+00, 2.255E+04
 1.750E+01, 1.315E-02, 6.389E+00, 2.257E+04
 1.752E+01, 1.287E-02, 6.474E+00, 2.260E+04
 1.754E+01, 1.334E-02, 6.333E+00, 2.262E+04
 1.756E+01, 1.205E-02, 6.421E+00, 2.264E+04
 1.758E+01, 1.259E-02, 7.167E+00, 2.267E+04
 1.760E+01, 1.175E-02, 7.053E+00, 2.270E+04
 1.762E+01, 1.187E-02, 6.944E+00, 2.272E+04
 1.764E+01, 1.193E-02, 7.049E+00, 2.275E+04
 1.766E+01, 1.231E-02, 6.571E+00, 2.278E+04
 1.768E+01, 1.226E-02, 6.000E+00, 2.280E+04
 1.770E+01, 1.262E-02, 6.190E+00, 2.283E+04
 1.772E+01, 1.263E-02, 6.350E+00, 2.286E+04
 1.774E+01, 1.200E-02, 6.296E+00, 2.288E+04
 1.776E+01, 1.266E-02, 6.333E+00, 2.291E+04
 1.778E+01, 1.264E-02, 7.179E+00, 2.293E+04
 1.780E+01, 1.348E-02, 7.178E+00, 2.296E+04
 1.782E+01, 1.321E-02, 6.945E+00, 2.298E+04
 1.784E+01, 1.323E-02, 6.471E+00, 2.301E+04
 1.786E+01, 1.263E-02, 6.111E+00, 2.303E+04
 1.788E+01, 1.281E-02, 6.380E+00, 2.305E+04
 1.790E+01, 1.357E-02, 6.438E+00, 2.307E+04
 1.792E+01, 1.248E-02, 7.250E+00, 2.309E+04
 1.794E+01, 1.206E-02, 6.938E+00, 2.312E+04
 1.796E+01, 1.310E-02, 6.375E+00, 2.314E+04
 1.798E+01, 1.241E-02, 6.164E+00, 2.316E+04
 1.800E+01, 1.307E-02, 6.158E+00, 2.318E+04
 1.802E+01, 1.267E-02, 6.167E+00, 2.321E+04
 1.804E+01, 1.300E-02, 6.389E+00, 2.323E+04
 1.806E+01, 1.353E-02, 6.158E+00, 2.325E+04
 1.808E+01, 1.215E-02, 6.722E+00, 2.328E+04
 1.810E+01, 1.231E-02, 6.737E+00, 2.330E+04
 1.812E+01, 1.166E-02, 6.328E+00, 2.333E+04
 1.814E+01, 1.227E-02, 6.048E+00, 2.336E+04
 1.816E+01, 1.298E-02, 6.250E+00, 2.338E+04
 1.818E+01, 1.277E-02, 6.363E+00, 2.341E+04
 1.820E+01, 1.287E-02, 6.263E+00, 2.343E+04
 1.822E+01, 1.326E-02, 6.722E+00, 2.346E+04
 1.824E+01, 1.341E-02, 6.497E+00, 2.348E+04
 1.826E+01, 1.238E-02, 6.143E+00, 2.351E+04
 1.828E+01, 1.370E-02, 6.959E+00, 2.354E+04
 1.830E+01, 1.331E-02, 6.368E+00, 2.356E+04
 1.832E+01, 1.343E-02, 6.443E+00, 2.359E+04
 1.834E+01, 1.214E-02, 6.353E+00, 2.361E+04
 1.836E+01, 1.274E-02, 6.167E+00, 2.363E+04
 1.838E+01, 1.278E-02, 6.118E+00, 2.365E+04
 1.840E+01, 1.292E-02, 5.882E+00, 2.367E+04
 1.842E+01, 1.250E-02, 6.167E+00, 2.370E+04
 1.844E+01, 1.319E-02, 6.118E+00, 2.372E+04
 1.846E+01, 1.190E-02, 6.059E+00, 2.374E+04
 1.848E+01, 1.295E-02, 6.278E+00, 2.376E+04
 1.850E+01, 1.286E-02, 6.119E+00, 2.379E+04
 1.852E+01, 1.381E-02, 6.321E+00, 2.381E+04
 1.854E+01, 1.278E-02, 6.722E+00, 2.383E+04
 1.856E+01, 1.326E-02, 6.278E+00, 2.385E+04
 1.858E+01, 1.255E-02, 6.444E+00, 2.388E+04
 1.860E+01, 1.352E-02, 6.176E+00, 2.390E+04
 1.862E+01, 1.258E-02, 6.111E+00, 2.392E+04
 1.864E+01, 1.335E-02, 6.278E+00, 2.395E+04
 1.866E+01, 1.226E-02, 7.278E+00, 2.397E+04
 1.868E+01, 1.210E-02, 7.118E+00, 2.400E+04
 1.870E+01, 1.329E-02, 6.278E+00, 2.402E+04
 1.872E+01, 1.315E-02, 6.389E+00, 2.404E+04
 1.874E+01, 1.134E-02, 6.889E+00, 2.407E+04
 1.876E+01, 1.254E-02, 7.592E+00, 2.409E+04
 1.878E+01, 1.238E-02, 6.600E+00, 2.412E+04
 1.880E+01, 1.283E-02, 6.100E+00, 2.415E+04
 1.882E+01, 1.337E-02, 6.300E+00, 2.417E+04
 1.884E+01, 1.322E-02, 6.150E+00, 2.420E+04
 1.886E+01, 1.295E-02, 6.158E+00, 2.422E+04
 1.888E+01, 1.270E-02, 6.500E+00, 2.425E+04
 1.890E+01, 1.276E-02, 6.100E+00, 2.427E+04
 1.892E+01, 1.327E-02, 6.800E+00, 2.430E+04
 1.894E+01, 1.289E-02, 6.213E+00, 2.433E+04
 1.896E+01, 1.265E-02, 6.556E+00, 2.435E+04
 1.898E+01, 1.283E-02, 6.556E+00, 2.437E+04
 1.900E+01, 1.314E-02, 6.500E+00, 2.440E+04
 1.902E+01, 1.324E-02, 6.778E+00, 2.442E+04
 1.904E+01, 1.351E-02, 7.050E+00, 2.445E+04
 1.906E+01, 1.293E-02, 6.848E+00, 2.447E+04
 1.908E+01, 1.282E-02, 6.319E+00, 2.450E+04
 1.910E+01, 1.328E-02, 6.614E+00, 2.452E+04
 1.912E+01, 1.237E-02, 6.722E+00, 2.455E+04
 1.914E+01, 1.202E-02, 6.474E+00, 2.457E+04
 1.916E+01, 1.182E-02, 6.474E+00, 2.460E+04
 1.918E+01, 1.157E-02, 6.000E+00, 2.462E+04
 1.920E+01, 1.050E-02, 6.000E+00, 2.464E+04
 1.922E+01, 1.138E-02, 6.602E+00, 2.467E+04
 1.924E+01, 1.093E-02, 7.294E+00, 2.469E+04
 1.926E+01, 1.116E-02, 6.053E+00, 2.472E+04
 1.928E+01, 1.325E-02, 5.682E+00, 2.474E+04
 1.930E+01, 1.187E-02, 5.955E+00, 2.477E+04
 1.932E+01, 1.228E-02, 6.216E+00, 2.480E+04
 1.934E+01, 1.287E-02, 6.278E+00, 2.482E+04
 1.936E+01, 1.273E-02, 6.278E+00, 2.484E+04
 1.938E+01, 1.270E-02, 6.389E+00, 2.487E+04
 1.940E+01, 1.267E-02, 6.056E+00, 2.489E+04
 1.942E+01, 1.233E-02, 6.278E+00, 2.491E+04
 1.944E+01, 1.261E-02, 6.058E+00, 2.493E+04
 1.946E+01, 1.236E-02, 6.118E+00, 2.496E+04
 1.948E+01, 1.218E-02, 6.625E+00, 2.498E+04
 1.950E+01, 1.357E-02, 6.125E+00, 2.500E+04
 1.952E+01, 1.242E-02, 6.059E+00, 2.502E+04
 1.954E+01, 1.309E-02, 6.375E+00, 2.504E+04
 1.956E+01, 1.293E-02, 6.875E+00, 2.506E+04
 1.958E+01, 1.345E-02, 6.588E+00, 2.508E+04
 1.960E+01, 1.299E-02, 6.750E+00, 2.510E+04
 1.962E+01, 1.247E-02, 6.173E+00, 2.513E+04
 1.964E+01, 1.307E-02, 6.312E+00, 2.515E+04
 1.966E+01, 1.277E-02, 6.647E+00, 2.517E+04
 1.968E+01, 1.353E-02, 6.176E+00, 2.519E+04
 1.970E+01, 1.296E-02, 6.688E+00, 2.522E+04
 1.972E+01, 1.155E-02, 7.059E+00, 2.524E+04
 1.974E+01, 1.206E-02, 6.732E+00, 2.526E+04
 1.976E+01, 1.244E-02, 6.526E+00, 2.529E+04
 1.978E+01, 1.355E-02, 6.611E+00, 2.531E+04
 1.980E+01, 1.295E-02, 6.579E+00, 2.534E+04
 1.982E+01, 1.311E-02, 6.611E+00, 2.536E+04
 1.984E+01, 1.219E-02, 6.737E+00, 2.539E+04
 1.986E+01, 1.233E-02, 7.377E+00, 2.541E+04
 1.988E+01, 1.304E-02, 6.381E+00, 2.544E+04
 1.990E+01, 1.279E-02, 6.429E+00, 2.547E+04
 1.992E+01, 1.208E-02, 6.095E+00, 2.550E+04
 1.994E+01, 1.265E-02, 6.100E+00, 2.552E+04
 1.996E+01, 1.256E-02, 5.952E+00, 2.555E+04
 1.998E+01, 1.291E-02, 6.143E+00, 2.557E+04
 2.000E+01, 1.319E-02, 6.242E+00, 2.560E+04
