s,m/s,,s
Time,error,iter,cputime
 1.740E+01, 1.684E-15, 1.000E+00, 1.650E+04
 1.742E+01, 1.776E-15, 1.000E+00, 1.652E+04
 1.744E+01, 1.776E-15, 1.000E+00, 1.654E+04
 1.746E+01, 1.730E-15, 1.000E+00, 1.656E+04
 1.748E+01, 1.776E-15, 1.000E+00, 1.658E+04
 1.750E+01, 1.776E-15, 1.000E+00, 1.660E+04
 1.752E+01, 2.010E-15, 1.000E+00, 1.662E+04
 1.754E+01, 2.104E-15, 1.000E+00, 1.664E+04
 1.756E+01, 1.732E-15, 1.000E+00, 1.666E+04
 1.758E+01, 1.776E-15, 1.000E+00, 1.668E+04
 1.760E+01, 1.823E-15, 1.000E+00, 1.670E+04
 1.762E+01, 1.870E-15, 1.000E+00, 1.672E+04
 1.764E+01, 1.954E-15, 1.000E+00, 1.674E+04
 1.766E+01, 2.104E-15, 1.000E+00, 1.676E+04
 1.768E+01, 1.823E-15, 1.000E+00, 1.678E+04
 1.770E+01, 1.636E-15, 1.000E+00, 1.680E+04
 1.772E+01, 1.776E-15, 1.000E+00, 1.682E+04
 1.774E+01, 1.829E-15, 1.000E+00, 1.684E+04
 1.776E+01, 1.776E-15, 1.000E+00, 1.686E+04
 1.778E+01, 1.829E-15, 1.000E+00, 1.688E+04
 1.780E+01, 1.599E-15, 1.000E+00, 1.690E+04
 1.782E+01, 1.725E-15, 1.000E+00, 1.692E+04
 1.784E+01, 1.730E-15, 1.000E+00, 1.694E+04
 1.786E+01, 1.776E-15, 1.000E+00, 1.696E+04
 1.788E+01, 1.530E-15, 1.000E+00, 1.698E+04
 1.790E+01, 1.579E-15, 1.000E+00, 1.700E+04
 1.792E+01, 1.683E-15, 1.000E+00, 1.702E+04
 1.794E+01, 1.727E-15, 1.000E+00, 1.704E+04
 1.796E+01, 1.776E-15, 1.000E+00, 1.706E+04
 1.798E+01, 1.683E-15, 1.000E+00, 1.708E+04
 1.800E+01, 1.727E-15, 1.000E+00, 1.710E+04
 1.802E+01, 1.597E-15, 1.000E+00, 1.712E+04
 1.804E+01, 1.643E-15, 1.000E+00, 1.714E+04
 1.806E+01, 1.682E-15, 1.000E+00, 1.716E+04
 1.808E+01, 1.963E-15, 1.000E+00, 1.718E+04
 1.810E+01, 1.776E-15, 1.000E+00, 1.720E+04
 1.812E+01, 1.776E-15, 1.000E+00, 1.722E+04
 1.814E+01, 1.819E-15, 1.000E+00, 1.724E+04
 1.816E+01, 1.734E-15, 1.000E+00, 1.726E+04
 1.818E+01, 1.954E-15, 1.000E+00, 1.728E+04
 1.820E+01, 1.776E-15, 1.000E+00, 1.731E+04
 1.822E+01, 1.734E-15, 1.000E+00, 1.733E+04
 1.824E+01, 1.776E-15, 1.000E+00, 1.735E+04
 1.826E+01, 1.865E-15, 1.000E+00, 1.737E+04
 1.828E+01, 1.692E-15, 1.000E+00, 1.739E+04
 1.830E+01, 1.733E-15, 1.000E+00, 1.741E+04
 1.832E+01, 1.730E-15, 1.000E+00, 1.743E+04
 1.834E+01, 1.776E-15, 1.000E+00, 1.745E+04
 1.836E+01, 2.057E-15, 1.000E+00, 1.747E+04
 1.838E+01, 1.823E-15, 1.000E+00, 1.749E+04
 1.840E+01, 1.776E-15, 1.000E+00, 1.752E+04
 1.842E+01, 1.776E-15, 1.000E+00, 1.754E+04
 1.844E+01, 1.734E-15, 1.000E+00, 1.756E+04
 1.846E+01, 1.565E-15, 1.000E+00, 1.758E+04
 1.848E+01, 1.543E-15, 1.000E+00, 1.760E+04
 1.850E+01, 1.776E-15, 1.000E+00, 1.762E+04
 1.852E+01, 1.692E-15, 1.000E+00, 1.765E+04
 1.854E+01, 1.687E-15, 1.000E+00, 1.767E+04
 1.856E+01, 1.683E-15, 1.000E+00, 1.769E+04
 1.858E+01, 1.688E-15, 1.000E+00, 1.771E+04
 1.860E+01, 1.731E-15, 1.000E+00, 1.773E+04
 1.862E+01, 1.776E-15, 1.000E+00, 1.775E+04
 1.864E+01, 1.620E-15, 1.000E+00, 1.777E+04
 1.866E+01, 1.776E-15, 1.000E+00, 1.778E+04
 1.868E+01, 1.688E-15, 1.000E+00, 1.780E+04
 1.870E+01, 1.732E-15, 1.000E+00, 1.782E+04
 1.872E+01, 1.776E-15, 1.000E+00, 1.785E+04
 1.874E+01, 1.683E-15, 1.000E+00, 1.787E+04
 1.876E+01, 1.732E-15, 1.000E+00, 1.789E+04
 1.878E+01, 1.684E-15, 1.000E+00, 1.791E+04
 1.880E+01, 1.776E-15, 1.000E+00, 1.793E+04
 1.882E+01, 1.911E-15, 1.000E+00, 1.795E+04
 1.884E+01, 1.826E-15, 1.000E+00, 1.797E+04
 1.886E+01, 1.870E-15, 1.000E+00, 1.798E+04
 1.888E+01, 1.628E-15, 1.000E+00, 1.800E+04
 1.890E+01, 1.640E-15, 1.000E+00, 1.802E+04
 1.892E+01, 1.678E-15, 1.000E+00, 1.805E+04
 1.894E+01, 1.776E-15, 1.000E+00, 1.806E+04
 1.896E+01, 1.977E-15, 1.000E+00, 1.808E+04
 1.898E+01, 1.682E-15, 1.000E+00, 1.810E+04
 1.900E+01, 1.776E-15, 1.000E+00, 1.813E+04
 1.902E+01, 1.776E-15, 1.000E+00, 1.815E+04
 1.904E+01, 1.730E-15, 1.000E+00, 1.817E+04
 1.906E+01, 1.776E-15, 1.000E+00, 1.819E+04
 1.908E+01, 1.776E-15, 1.000E+00, 1.821E+04
 1.910E+01, 1.776E-15, 1.000E+00, 1.823E+04
 1.912E+01, 1.776E-15, 1.000E+00, 1.825E+04
 1.914E+01, 1.776E-15, 1.000E+00, 1.827E+04
 1.916E+01, 1.730E-15, 1.000E+00, 1.829E+04
 1.918E+01, 1.683E-15, 1.000E+00, 1.831E+04
 1.920E+01, 1.683E-15, 1.000E+00, 1.833E+04
 1.922E+01, 1.522E-15, 1.000E+00, 1.836E+04
 1.924E+01, 1.523E-15, 1.000E+00, 1.838E+04
 1.926E+01, 1.655E-15, 1.000E+00, 1.840E+04
 1.928E+01, 1.689E-15, 1.000E+00, 1.842E+04
 1.930E+01, 1.543E-15, 1.000E+00, 1.844E+04
 1.932E+01, 1.679E-15, 1.000E+00, 1.846E+04
 1.934E+01, 1.628E-15, 1.000E+00, 1.848E+04
 1.936E+01, 1.887E-15, 1.000E+00, 1.850E+04
 1.938E+01, 1.555E-15, 1.000E+00, 1.852E+04
 1.940E+01, 1.678E-15, 1.000E+00, 1.854E+04
 1.942E+01, 1.826E-15, 1.000E+00, 1.856E+04
 1.944E+01, 1.727E-15, 1.000E+00, 1.858E+04
 1.946E+01, 1.579E-15, 1.000E+00, 1.860E+04
 1.948E+01, 1.437E-15, 1.000E+00, 1.862E+04
 1.950E+01, 1.554E-15, 1.000E+00, 1.864E+04
 1.952E+01, 1.776E-15, 1.000E+00, 1.866E+04
 1.954E+01, 1.562E-15, 1.000E+00, 1.868E+04
 1.956E+01, 1.628E-15, 1.000E+00, 1.870E+04
 1.958E+01, 1.543E-15, 1.000E+00, 1.872E+04
 1.960E+01, 1.579E-15, 1.000E+00, 1.874E+04
 1.962E+01, 1.628E-15, 1.000E+00, 1.875E+04
 1.964E+01, 1.776E-15, 1.000E+00, 1.877E+04
 1.966E+01, 1.727E-15, 1.000E+00, 1.879E+04
 1.968E+01, 1.727E-15, 1.000E+00, 1.881E+04
 1.970E+01, 1.776E-15, 1.000E+00, 1.883E+04
 1.972E+01, 1.776E-15, 1.000E+00, 1.885E+04
 1.974E+01, 1.776E-15, 1.000E+00, 1.887E+04
 1.976E+01, 1.732E-15, 1.000E+00, 1.890E+04
 1.978E+01, 1.649E-15, 1.000E+00, 1.892E+04
 1.980E+01, 1.732E-15, 1.000E+00, 1.894E+04
 1.982E+01, 1.776E-15, 1.000E+00, 1.896E+04
 1.984E+01, 1.776E-15, 1.000E+00, 1.898E+04
 1.986E+01, 1.776E-15, 1.000E+00, 1.900E+04
 1.988E+01, 1.730E-15, 1.000E+00, 1.902E+04
 1.990E+01, 1.730E-15, 1.000E+00, 1.904E+04
 1.992E+01, 1.727E-15, 1.000E+00, 1.906E+04
 1.994E+01, 1.776E-15, 1.000E+00, 1.908E+04
 1.996E+01, 1.730E-15, 1.000E+00, 1.910E+04
 1.998E+01, 1.733E-15, 1.000E+00, 1.912E+04
 2.000E+01, 1.863E-15, 1.000E+00, 1.914E+04
