s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","scarc-iter","scarc-res","scarc-rate"
 6.8443474E-001, 3.7469059E-002, 8.9897092E-006, 2.0000000E+000, 1.3755233E+003, 4.3000000E+001, 7.1915755E-009, 5.7219967E-001
 6.8612998E-001, 3.7381167E-002, 8.9899821E-006, 2.0000000E+000, 1.3806790E+003, 4.3000000E+001, 7.1898114E-009, 5.7221538E-001
 6.8839031E-001, 3.7293404E-002, 8.9904754E-006, 2.0000000E+000, 1.3862474E+003, 4.3000000E+001, 6.7064664E-009, 5.7119717E-001
 6.9008556E-001, 3.7205765E-002, 8.9911283E-006, 2.0000000E+000, 1.3915535E+003, 4.3000000E+001, 7.4772845E-009, 5.7270326E-001
 6.9234589E-001, 3.7118262E-002, 8.9919017E-006, 2.0000000E+000, 1.3968957E+003, 4.3000000E+001, 7.0332750E-009, 5.7186167E-001
 6.9404114E-001, 3.7030881E-002, 8.9927291E-006, 2.0000000E+000, 1.4025098E+003, 4.3000000E+001, 7.2815800E-009, 5.7235583E-001
 6.9630147E-001, 3.6943627E-002, 8.9935521E-006, 2.0000000E+000, 1.4076462E+003, 4.3000000E+001, 8.2964185E-009, 5.7401861E-001
 6.9856180E-001, 3.6844042E-002, 8.9944124E-006, 2.0000000E+000, 1.4133951E+003, 4.3000000E+001, 8.4881686E-009, 5.7435719E-001
 7.0025704E-001, 3.6757011E-002, 8.9950395E-006, 2.0000000E+000, 1.4183864E+003, 4.3000000E+001, 7.8524459E-009, 5.7333450E-001
 7.0251737E-001, 3.6670072E-002, 8.9954913E-006, 2.0000000E+000, 1.4236067E+003, 4.3000000E+001, 8.2386057E-009, 5.7392453E-001
 7.0421262E-001, 3.6583203E-002, 8.9957534E-006, 2.0000000E+000, 1.4292493E+003, 4.3333333E+001, 6.5849394E-009, 5.7155453E-001
 7.0647295E-001, 3.6496399E-002, 8.9957884E-006, 2.0000000E+000, 1.4347128E+003, 4.3000000E+001, 9.2147813E-009, 5.7542825E-001
 7.0816820E-001, 3.6409643E-002, 8.9956131E-006, 2.0000000E+000, 1.4403704E+003, 4.3000000E+001, 8.2930698E-009, 5.7402520E-001
 7.1042853E-001, 3.6322930E-002, 8.9952159E-006, 2.0000000E+000, 1.4453535E+003, 4.3000000E+001, 8.7402749E-009, 5.7473732E-001
 7.1212378E-001, 3.6236250E-002, 8.9946344E-006, 2.0000000E+000, 1.4507485E+003, 4.3000000E+001, 9.0540419E-009, 5.7520130E-001
 7.1438411E-001, 3.6149599E-002, 8.9938766E-006, 2.0000000E+000, 1.4563874E+003, 4.3000000E+001, 8.4880922E-009, 5.7435052E-001
 7.1607935E-001, 3.6062972E-002, 8.9935636E-006, 2.0000000E+000, 1.4618181E+003, 4.3666667E+001, 4.8107652E-009, 5.6909214E-001
 7.1833968E-001, 3.5976372E-002, 8.9968556E-006, 2.0000000E+000, 1.4668555E+003, 4.3000000E+001, 9.1781867E-009, 5.7536253E-001
 7.2003493E-001, 3.5889797E-002, 9.0001792E-006, 2.0000000E+000, 1.4720524E+003, 4.3000000E+001, 9.2636558E-009, 5.7551565E-001
 7.2229526E-001, 3.5803252E-002, 9.0031735E-006, 2.0000000E+000, 1.4774045E+003, 4.3250000E+001, 7.7854791E-009, 5.7360296E-001
 7.2455559E-001, 3.5704383E-002, 9.0063283E-006, 2.0000000E+000, 1.4832293E+003, 4.3500000E+001, 5.8271544E-009, 5.7067394E-001
 7.2625084E-001, 3.5617909E-002, 9.0089375E-006, 2.0000000E+000, 1.4880617E+003, 4.3000000E+001, 9.1188924E-009, 5.7530582E-001
 7.2851117E-001, 3.5531476E-002, 9.0114724E-006, 2.0000000E+000, 1.4935225E+003, 4.3500000E+001, 5.8998739E-009, 5.7074588E-001
 7.3020641E-001, 3.5445083E-002, 9.0139928E-006, 2.0000000E+000, 1.4990029E+003, 4.3333333E+001, 6.9212675E-009, 5.7179971E-001
 7.3246674E-001, 3.5358734E-002, 9.0165404E-006, 2.0000000E+000, 1.5046430E+003, 4.3250000E+001, 7.8145809E-009, 5.7358197E-001
 7.3416199E-001, 3.5272428E-002, 9.0191379E-006, 2.0000000E+000, 1.5097662E+003, 4.3333333E+001, 6.9516508E-009, 5.7237554E-001
 7.3642232E-001, 3.5186168E-002, 9.0218020E-006, 2.0000000E+000, 1.5148767E+003, 4.3000000E+001, 8.7890313E-009, 5.7476435E-001
 7.3806093E-001, 3.5102337E-002, 8.5457922E-006, 2.0000000E+000, 1.5200082E+003, 4.3000000E+001, 9.4177881E-009, 5.7605493E-001
 7.4009470E-001, 3.5024851E-002, 7.2299620E-006, 2.0000000E+000, 1.5256685E+003, 4.3000000E+001, 8.4507783E-009, 5.7587939E-001
 7.4212848E-001, 3.4936204E-002, 7.3458007E-006, 2.0000000E+000, 1.5316152E+003, 4.3000000E+001, 7.5622490E-009, 5.7412725E-001
 7.4416225E-001, 3.4847602E-002, 7.3073278E-006, 2.0000000E+000, 1.5375767E+003, 4.3000000E+001, 7.5706282E-009, 5.7423409E-001
 7.4619603E-001, 3.4759046E-002, 7.3132581E-006, 2.0000000E+000, 1.5437142E+003, 4.3000000E+001, 7.8778319E-009, 5.7469412E-001
 7.4822980E-001, 3.4670534E-002, 7.3152742E-006, 2.0000000E+000, 1.5496097E+003, 4.3000000E+001, 8.1834001E-009, 5.7526120E-001
 7.5026358E-001, 3.4582068E-002, 7.3183780E-006, 2.0000000E+000, 1.5555918E+003, 4.3000000E+001, 8.0982818E-009, 5.7510637E-001
 7.5229735E-001, 3.4493650E-002, 7.3207881E-006, 2.0000000E+000, 1.5620026E+003, 4.3000000E+001, 6.9151135E-009, 5.7296566E-001
 7.5433112E-001, 3.4405280E-002, 7.3224112E-006, 2.0000000E+000, 1.5677203E+003, 4.3000000E+001, 7.4011341E-009, 5.7384725E-001
 7.5636490E-001, 3.4316959E-002, 7.3235270E-006, 2.0000000E+000, 1.5738405E+003, 4.3000000E+001, 6.7120183E-009, 5.7260881E-001
 7.5839867E-001, 3.4228689E-002, 7.3244552E-006, 2.0000000E+000, 1.5796187E+003, 4.3000000E+001, 7.4071714E-009, 5.7390301E-001
 7.6043245E-001, 3.4140470E-002, 7.3252946E-006, 2.0000000E+000, 1.5854653E+003, 4.3000000E+001, 7.8005436E-009, 5.7459011E-001
 7.6246622E-001, 3.4052304E-002, 7.3259419E-006, 2.0000000E+000, 1.5914209E+003, 4.3000000E+001, 6.7904473E-009, 5.7274938E-001
 7.6450000E-001, 3.3964191E-002, 7.3262721E-006, 2.0000000E+000, 1.5973177E+003, 4.3000000E+001, 6.7640199E-009, 5.7273469E-001
 7.6602533E-001, 3.3887134E-002, 7.3262831E-006, 2.0000000E+000, 1.6025061E+003, 4.3000000E+001, 7.4720770E-009, 5.7405537E-001
 7.6805910E-001, 3.3810121E-002, 7.3260591E-006, 2.0000000E+000, 1.6078679E+003, 4.3000000E+001, 7.5466540E-009, 5.7416638E-001
 7.7009288E-001, 3.3722154E-002, 7.3255973E-006, 2.0000000E+000, 1.6138491E+003, 4.3000000E+001, 7.6705423E-009, 5.7440695E-001
 7.7212665E-001, 3.3634242E-002, 7.3249496E-006, 2.0000000E+000, 1.6202149E+003, 4.3000000E+001, 7.9892075E-009, 5.7493146E-001
 7.7416043E-001, 3.3546384E-002, 7.3241284E-006, 2.0000000E+000, 1.6259026E+003, 4.3000000E+001, 9.1015310E-009, 5.7671160E-001
 7.7619420E-001, 3.3458581E-002, 7.3231452E-006, 2.0000000E+000, 1.6315571E+003, 4.3500000E+001, 5.9139420E-009, 5.7207555E-001
 7.7822797E-001, 3.3370834E-002, 7.3220264E-006, 2.0000000E+000, 1.6380222E+003, 4.4000000E+001, 2.3503843E-009, 5.6626825E-001
 7.8026175E-001, 3.3283144E-002, 7.3208048E-006, 2.0000000E+000, 1.6442958E+003, 4.3500000E+001, 5.9801820E-009, 5.7214742E-001
 7.8229552E-001, 3.3195513E-002, 7.3195054E-006, 2.0000000E+000, 1.6507459E+003, 4.3250000E+001, 7.9536820E-009, 5.7492250E-001
 7.8432930E-001, 3.3107942E-002, 7.3181383E-006, 2.0000000E+000, 1.6570180E+003, 4.3250000E+001, 7.2453158E-009, 5.7373653E-001
 7.8636307E-001, 3.3020431E-002, 7.3167013E-006, 2.0000000E+000, 1.6636199E+003, 4.3000000E+001, 8.3152248E-009, 5.7551328E-001
 7.8839685E-001, 3.2932984E-002, 7.3151828E-006, 2.0000000E+000, 1.6696685E+003, 4.3500000E+001, 5.8343239E-009, 5.7164117E-001
 7.9043062E-001, 3.2845601E-002, 7.3135647E-006, 2.0000000E+000, 1.6758776E+003, 4.3500000E+001, 5.6766793E-009, 5.7101727E-001
 7.9246440E-001, 3.2758284E-002, 7.3118258E-006, 2.0000000E+000, 1.6820817E+003, 4.3750000E+001, 4.0048782E-009, 5.6842009E-001
 7.9449817E-001, 3.2671035E-002, 7.3099439E-006, 2.0000000E+000, 1.6885965E+003, 4.3500000E+001, 5.7955250E-009, 5.7196891E-001
 7.9602350E-001, 3.2594748E-002, 7.3081660E-006, 2.0000000E+000, 1.6942868E+003, 4.3333333E+001, 6.9264581E-009, 5.7349121E-001
 7.9805728E-001, 3.2518519E-002, 7.3062396E-006, 2.0000000E+000, 1.6995540E+003, 4.3500000E+001, 6.1747190E-009, 5.7252674E-001
 8.0009105E-001, 3.2431467E-002, 7.3038473E-006, 2.0000000E+000, 1.7056196E+003, 4.3500000E+001, 6.0766669E-009, 5.7240343E-001
 8.0212482E-001, 3.2344493E-002, 7.3012251E-006, 2.0000000E+000, 1.7116521E+003, 4.3250000E+001, 7.6984755E-009, 5.7472058E-001
 8.0415860E-001, 3.2257598E-002, 7.2983541E-006, 2.0000000E+000, 1.7178698E+003, 4.3000000E+001, 9.5794861E-009, 5.7747490E-001
 8.0619237E-001, 3.2170784E-002, 7.2952228E-006, 2.0000000E+000, 1.7238719E+003, 4.3000000E+001, 9.2586884E-009, 5.7700270E-001
 8.0822615E-001, 3.2084057E-002, 7.2918282E-006, 2.0000000E+000, 1.7296721E+003, 4.3000000E+001, 9.3655138E-009, 5.7716861E-001
 8.1025992E-001, 3.1997418E-002, 7.2881737E-006, 2.0000000E+000, 1.7327180E+003, 4.3000000E+001, 9.1783410E-009, 5.7690531E-001
 8.1229370E-001, 3.1910870E-002, 7.2842676E-006, 2.0000000E+000, 1.7387370E+003, 4.3000000E+001, 8.8393062E-009, 5.7640454E-001
 8.1432747E-001, 3.1824418E-002, 7.2801228E-006, 2.0000000E+000, 1.7450991E+003, 4.3000000E+001, 8.7473903E-009, 5.7627136E-001
 8.1636125E-001, 3.1738065E-002, 7.2757556E-006, 2.0000000E+000, 1.7514721E+003, 4.3000000E+001, 9.1078895E-009, 5.7682919E-001
 8.1839502E-001, 3.1651813E-002, 7.2711850E-006, 2.0000000E+000, 1.7582609E+003, 4.3000000E+001, 8.8592234E-009, 5.7644750E-001
 8.2042879E-001, 3.1565667E-002, 7.2664311E-006, 2.0000000E+000, 1.7647048E+003, 4.3000000E+001, 8.5675640E-009, 5.7602029E-001
 8.2246257E-001, 3.1479628E-002, 7.2615138E-006, 2.0000000E+000, 1.7708217E+003, 4.3000000E+001, 7.9111102E-009, 5.7492276E-001
 8.2449634E-001, 3.1393701E-002, 7.2564513E-006, 2.0000000E+000, 1.7769852E+003, 4.3000000E+001, 7.6260989E-009, 5.7442430E-001
 8.2602167E-001, 3.1318605E-002, 7.2519172E-006, 2.0000000E+000, 1.7820151E+003, 4.3000000E+001, 6.9725509E-009, 5.7329978E-001
 8.2805545E-001, 3.1243602E-002, 7.2472884E-006, 2.0000000E+000, 1.7874623E+003, 4.3000000E+001, 7.5475484E-009, 5.7432463E-001
 8.3008922E-001, 3.1157991E-002, 7.2418987E-006, 2.0000000E+000, 1.7935174E+003, 4.3000000E+001, 7.9225792E-009, 5.7500473E-001
 8.3212300E-001, 3.1072498E-002, 7.2364069E-006, 2.0000000E+000, 1.7991959E+003, 4.3000000E+001, 7.7053842E-009, 5.7466111E-001
 8.3415677E-001, 3.0987123E-002, 7.2308180E-006, 2.0000000E+000, 1.8052872E+003, 4.3000000E+001, 7.5832424E-009, 5.7443857E-001
 8.3619055E-001, 3.0901865E-002, 7.2251347E-006, 2.0000000E+000, 1.8114590E+003, 4.3000000E+001, 7.4683126E-009, 5.7415696E-001
 8.3822432E-001, 3.0816722E-002, 7.2193592E-006, 2.0000000E+000, 1.8176669E+003, 4.3000000E+001, 6.6094646E-009, 5.7264261E-001
 8.4025810E-001, 3.0731691E-002, 7.2134939E-006, 2.0000000E+000, 1.8235256E+003, 4.3000000E+001, 6.7644982E-009, 5.7290300E-001
 8.4229187E-001, 3.0646769E-002, 7.2075424E-006, 2.0000000E+000, 1.8292771E+003, 4.3000000E+001, 6.4478271E-009, 5.7230580E-001
 8.4432564E-001, 3.0561949E-002, 7.2015111E-006, 2.0000000E+000, 1.8354843E+003, 4.3000000E+001, 6.1162173E-009, 5.7161170E-001
 8.4635942E-001, 3.0477225E-002, 7.1954091E-006, 2.0000000E+000, 1.8417069E+003, 4.3000000E+001, 5.7756727E-009, 5.7088911E-001
 8.4839319E-001, 3.0392588E-002, 7.1892493E-006, 2.0000000E+000, 1.8472619E+003, 4.3000000E+001, 6.8468392E-009, 5.7313752E-001
 8.5042697E-001, 3.0308029E-002, 7.1830476E-006, 2.0000000E+000, 1.8527460E+003, 4.3000000E+001, 8.2883254E-009, 5.7566816E-001
 8.5246074E-001, 3.0223537E-002, 7.1768232E-006, 2.0000000E+000, 1.8585724E+003, 4.3000000E+001, 7.7224122E-009, 5.7478503E-001
 8.5449452E-001, 3.0139099E-002, 7.1705978E-006, 2.0000000E+000, 1.8644533E+003, 4.3000000E+001, 7.8769808E-009, 5.7505584E-001
 8.5601985E-001, 3.0065250E-002, 7.1651675E-006, 2.0000000E+000, 1.8696451E+003, 4.3000000E+001, 8.0068593E-009, 5.7528976E-001
 8.5805362E-001, 2.9991425E-002, 7.1597724E-006, 2.0000000E+000, 1.8749564E+003, 4.3000000E+001, 8.3243253E-009, 5.7582012E-001
 8.6008740E-001, 2.9907069E-002, 7.1536682E-006, 2.0000000E+000, 1.8806577E+003, 4.3000000E+001, 8.0420165E-009, 5.7536362E-001
 8.6201919E-001, 2.9824448E-002, 6.6222755E-006, 2.0000000E+000, 1.8866670E+003, 4.3000000E+001, 8.3216756E-009, 5.7622769E-001
 8.6430646E-001, 2.9736434E-002, 5.8306661E-006, 2.0000000E+000, 1.8931087E+003, 4.3000000E+001, 7.6272471E-009, 5.7583696E-001
 8.6613628E-001, 2.9650915E-002, 5.7799366E-006, 2.0000000E+000, 1.8998669E+003, 4.3000000E+001, 6.1967236E-009, 5.7332219E-001
 8.6842355E-001, 2.9565357E-002, 5.8216257E-006, 2.0000000E+000, 1.9060911E+003, 4.3000000E+001, 6.0767390E-009, 5.7297909E-001
 8.7025337E-001, 2.9479752E-002, 5.7668938E-006, 2.0000000E+000, 1.9119323E+003, 4.3000000E+001, 5.8169174E-009, 5.7242697E-001
 8.7208319E-001, 2.9403607E-002, 5.7632957E-006, 2.0000000E+000, 1.9178246E+003, 4.3000000E+001, 5.8388194E-009, 5.7258432E-001
 8.7437046E-001, 2.9317877E-002, 5.7117246E-006, 2.0000000E+000, 1.9245437E+003, 4.3000000E+001, 6.1369503E-009, 5.7335539E-001
 8.7620028E-001, 2.9232071E-002, 5.7550283E-006, 2.0000000E+000, 1.9308612E+003, 4.3000000E+001, 5.7290879E-009, 5.7235140E-001
 8.7803009E-001, 2.9155726E-002, 5.7515145E-006, 2.0000000E+000, 1.9364060E+003, 4.3000000E+001, 6.0070275E-009, 5.7296354E-001
 8.8031737E-001, 2.9069749E-002, 5.7951013E-006, 2.0000000E+000, 1.9427705E+003, 4.3000000E+001, 5.8521340E-009, 5.7256738E-001
 8.8214718E-001, 2.8983678E-002, 5.7442987E-006, 2.0000000E+000, 1.9490925E+003, 4.3000000E+001, 6.5330969E-009, 5.7404518E-001
 8.8443446E-001, 2.8897502E-002, 5.6937460E-006, 2.0000000E+000, 1.9552961E+003, 4.3000000E+001, 6.7960700E-009, 5.7476376E-001
 8.8626427E-001, 2.8811228E-002, 5.7378189E-006, 2.0000000E+000, 1.9620196E+003, 4.3000000E+001, 6.6696632E-009, 5.7444304E-001
 8.8809409E-001, 2.8734451E-002, 5.7351187E-006, 2.0000000E+000, 1.9678255E+003, 4.3000000E+001, 6.6093707E-009, 5.7434825E-001
 8.9038136E-001, 2.8647979E-002, 5.7794270E-006, 2.0000000E+000, 1.9739695E+003, 4.3000000E+001, 6.7660723E-009, 5.7454389E-001
 8.9221118E-001, 2.8561413E-002, 5.7295397E-006, 2.0000000E+000, 1.9802006E+003, 4.3000000E+001, 7.3031538E-009, 5.7571882E-001
 8.9404100E-001, 2.8484386E-002, 5.7272753E-006, 2.0000000E+000, 1.9853013E+003, 4.3000000E+001, 6.7748933E-009, 5.7471474E-001
 8.9632827E-001, 2.8397650E-002, 5.6777301E-006, 2.0000000E+000, 1.9914354E+003, 4.3000000E+001, 7.0343832E-009, 5.7530881E-001
 8.9815809E-001, 2.8310844E-002, 5.7225765E-006, 2.0000000E+000, 1.9975965E+003, 4.3000000E+001, 7.2797972E-009, 5.7571075E-001
 9.0044536E-001, 2.8223978E-002, 5.7675086E-006, 2.0000000E+000, 2.0038146E+003, 4.3000000E+001, 7.3397679E-009, 5.7574165E-001
 9.0227518E-001, 2.8137074E-002, 5.7183132E-006, 2.0000000E+000, 2.0100181E+003, 4.3000000E+001, 6.7307282E-009, 5.7469793E-001
 9.0410499E-001, 2.8059811E-002, 5.7165295E-006, 2.0000000E+000, 2.0155923E+003, 4.3000000E+001, 7.4671174E-009, 5.7610390E-001
 9.0639227E-001, 2.7972898E-002, 5.6674804E-006, 2.0000000E+000, 2.0223368E+003, 4.3000000E+001, 6.8810686E-009, 5.7508783E-001
 9.0822208E-001, 2.7886019E-002, 5.7126200E-006, 2.0000000E+000, 2.0290554E+003, 4.3000000E+001, 7.2244483E-009, 5.7568378E-001
 9.1005190E-001, 2.7808850E-002, 5.7108663E-006, 2.0000000E+000, 2.0346316E+003, 4.3000000E+001, 7.0645681E-009, 5.7538976E-001
 9.1233917E-001, 2.7722134E-002, 5.7559007E-006, 2.0000000E+000, 2.0409098E+003, 4.3000000E+001, 7.0629888E-009, 5.7530118E-001
 9.1416899E-001, 2.7635551E-002, 5.7067013E-006, 2.0000000E+000, 2.0465883E+003, 4.3000000E+001, 6.8013335E-009, 5.7492487E-001
 9.1645626E-001, 2.7549154E-002, 5.6573795E-006, 2.0000000E+000, 2.0533242E+003, 4.3000000E+001, 8.3125753E-009, 5.7764460E-001
 9.1828608E-001, 2.7462969E-002, 5.7019783E-006, 2.0000000E+000, 2.0597765E+003, 4.3000000E+001, 8.8911677E-009, 5.7853783E-001
 9.2011590E-001, 2.7386581E-002, 5.6995871E-006, 2.0000000E+000, 2.0653356E+003, 4.3250000E+001, 7.5107074E-009, 5.7701004E-001
 9.2240317E-001, 2.7300935E-002, 5.7436162E-006, 2.0000000E+000, 2.0717893E+003, 4.3000000E+001, 9.1415143E-009, 5.7884679E-001
 9.2423299E-001, 2.7215616E-002, 5.6932861E-006, 2.0000000E+000, 2.0785101E+003, 4.3000000E+001, 8.8061122E-009, 5.7840983E-001
 9.2606280E-001, 2.7140099E-002, 5.6900064E-006, 2.0000000E+000, 2.0847601E+003, 4.3000000E+001, 7.2197051E-009, 5.7578769E-001
 9.2835008E-001, 2.7055540E-002, 5.6389587E-006, 2.0000000E+000, 2.0912530E+003, 4.3000000E+001, 7.7082839E-009, 5.7678341E-001
 9.3017989E-001, 2.6971409E-002, 5.6813097E-006, 2.0000000E+000, 2.0977289E+003, 4.3000000E+001, 8.3518335E-009, 5.7779928E-001
 9.3200971E-001, 2.6897034E-002, 5.6767334E-006, 2.0000000E+000, 2.1036201E+003, 4.3000000E+001, 8.0681006E-009, 5.7727883E-001
 9.3429698E-001, 2.6813847E-002, 5.7177782E-006, 2.0000000E+000, 2.1100554E+003, 4.3000000E+001, 7.4207989E-009, 5.7612314E-001
 9.3612680E-001, 2.6731167E-002, 5.6645203E-006, 2.0000000E+000, 2.1164791E+003, 4.3000000E+001, 7.0085795E-009, 5.7535810E-001
 9.3841407E-001, 2.6649057E-002, 5.6106840E-006, 2.0000000E+000, 2.1233441E+003, 4.3000000E+001, 8.8251188E-009, 5.7869858E-001
 9.4024389E-001, 2.6567494E-002, 5.6494905E-006, 2.0000000E+000, 2.1302062E+003, 4.3250000E+001, 7.9048126E-009, 5.7785912E-001
 9.4207371E-001, 2.6495491E-002, 5.6417112E-006, 2.0000000E+000, 2.1356763E+003, 4.3500000E+001, 6.5435302E-009, 5.7634022E-001
 9.4436098E-001, 2.6415059E-002, 5.6784900E-006, 2.0000000E+000, 2.1418882E+003, 4.3200000E+001, 7.7825255E-009, 5.7759482E-001
 9.4619080E-001, 2.6335207E-002, 5.6214148E-006, 2.0000000E+000, 2.1479954E+003, 4.3250000E+001, 7.6539732E-009, 5.7762630E-001
 9.4802061E-001, 2.6264747E-002, 5.6111661E-006, 2.0000000E+000, 2.1537592E+003, 4.3000000E+001, 9.4141055E-009, 5.7955287E-001
 9.5030789E-001, 2.6186068E-002, 5.5525727E-006, 2.0000000E+000, 2.1603053E+003, 4.3000000E+001, 8.9999705E-009, 5.7905167E-001
 9.5213770E-001, 2.6107977E-002, 5.5851936E-006, 2.0000000E+000, 2.1665677E+003, 4.3000000E+001, 8.1820474E-009, 5.7768707E-001
 9.5442497E-001, 2.6030519E-002, 5.6161902E-006, 2.0000000E+000, 2.1728339E+003, 4.3000000E+001, 8.4975561E-009, 5.7810504E-001
 9.5625479E-001, 2.5953647E-002, 5.5543955E-006, 2.0000000E+000, 2.1791045E+003, 4.3000000E+001, 7.6601052E-009, 5.7679659E-001
 9.5808461E-001, 2.5885832E-002, 7.0117571E-006, 1.7500000E+000, 2.1848908E+003, 4.7750000E+001, 7.6954561E-009, 5.9551971E-001
 9.6037188E-001, 2.5810115E-002, 6.8191198E-006, 1.8000000E+000, 2.1910753E+003, 4.6800000E+001, 7.4754059E-009, 5.9102124E-001
 9.6220170E-001, 2.5734967E-002, 7.1800849E-006, 1.7500000E+000, 2.1974570E+003, 4.7750000E+001, 6.9842113E-009, 5.9360469E-001
 9.6403152E-001, 2.5668668E-002, 7.0920681E-006, 1.7500000E+000, 2.2031630E+003, 4.7750000E+001, 7.3723601E-009, 5.9446811E-001
 9.6631879E-001, 2.5594637E-002, 6.8706397E-006, 1.8000000E+000, 2.2102167E+003, 4.6800000E+001, 7.5211447E-009, 5.9079173E-001
 9.6814861E-001, 2.5521153E-002, 7.0699622E-006, 1.7500000E+000, 2.2162257E+003, 4.7750000E+001, 7.0377540E-009, 5.9376260E-001
 9.7043588E-001, 2.5448249E-002, 6.8107217E-006, 1.8000000E+000, 2.2223039E+003, 4.6800000E+001, 7.3944319E-009, 5.9055330E-001
 9.7226569E-001, 2.5375877E-002, 7.0721218E-006, 1.7500000E+000, 2.2285955E+003, 4.7500000E+001, 8.3396301E-009, 5.9462801E-001
 9.7409551E-001, 2.5312013E-002, 7.0851487E-006, 1.7500000E+000, 2.2340456E+003, 4.7500000E+001, 7.8655962E-009, 5.9382054E-001
 9.7638278E-001, 2.5240682E-002, 7.6534228E-006, 1.6000000E+000, 2.2407468E+003, 5.0200000E+001, 8.1296357E-009, 6.0525452E-001
 9.7821260E-001, 2.5169862E-002, 7.1188862E-006, 1.7500000E+000, 2.2472302E+003, 4.7500000E+001, 7.1716659E-009, 5.9244035E-001
 9.8004242E-001, 2.5107358E-002, 7.1338734E-006, 1.7500000E+000, 2.2535561E+003, 4.7750000E+001, 6.4848746E-009, 5.9266010E-001
 9.8232969E-001, 2.5037538E-002, 7.0738216E-006, 1.8000000E+000, 2.2598200E+003, 4.6600000E+001, 6.8400093E-009, 5.8809721E-001
 9.8415951E-001, 2.4968206E-002, 7.1686774E-006, 1.7500000E+000, 2.2657728E+003, 4.7500000E+001, 5.9327821E-009, 5.8982119E-001
 9.8644678E-001, 2.4899393E-002, 6.9596749E-006, 1.8000000E+000, 2.2723446E+003, 4.6600000E+001, 5.4086352E-009, 5.8494255E-001
 9.8827660E-001, 2.4831051E-002, 5.4953072E-006, 2.0000000E+000, 2.2785489E+003, 4.3000000E+001, 4.4310850E-009, 5.6973807E-001
 9.9010642E-001, 2.4770712E-002, 5.5461499E-006, 2.0000000E+000, 2.2847756E+003, 4.3000000E+001, 4.4638020E-009, 5.6993737E-001
 9.9239369E-001, 2.4703279E-002, 5.5952395E-006, 2.0000000E+000, 2.2913173E+003, 4.3000000E+001, 4.5628713E-009, 5.7008137E-001
 9.9422350E-001, 2.4636279E-002, 5.5650564E-006, 2.0000000E+000, 2.2973215E+003, 4.3000000E+001, 4.2353920E-009, 5.6927865E-001
 9.9605332E-001, 2.4577092E-002, 5.5741004E-006, 2.0000000E+000, 2.3028784E+003, 4.3000000E+001, 4.2136369E-009, 5.6923528E-001
 9.9834059E-001, 2.4510901E-002, 5.5392578E-006, 2.0000000E+000, 2.3094869E+003, 4.3000000E+001, 4.2566743E-009, 5.6935959E-001
 1.0001704E+000, 2.4445079E-002, 5.5939971E-006, 2.0000000E+000, 2.3155959E+003, 4.3000000E+001, 4.5238750E-009, 5.7015362E-001
 1.0020002E+000, 2.4386871E-002, 5.6007483E-006, 2.0000000E+000, 2.3213945E+003, 4.3000000E+001, 4.6145855E-009, 5.7048037E-001
 1.0042875E+000, 2.4321689E-002, 5.6529659E-006, 2.0000000E+000, 2.3281862E+003, 4.3000000E+001, 5.0647823E-009, 5.7150949E-001
 1.0061173E+000, 2.4256771E-002, 5.6114726E-006, 2.0000000E+000, 2.3349058E+003, 4.3000000E+001, 5.3284446E-009, 5.7231688E-001
 1.0084046E+000, 2.4192083E-002, 5.5677119E-006, 2.0000000E+000, 2.3410569E+003, 4.3000000E+001, 5.1846190E-009, 5.7204471E-001
 1.0102344E+000, 2.4127556E-002, 5.6142628E-006, 2.0000000E+000, 2.3473857E+003, 4.3000000E+001, 5.7364930E-009, 5.7350215E-001
 1.0120642E+000, 2.4070289E-002, 5.6125232E-006, 2.0000000E+000, 2.3529031E+003, 4.3000000E+001, 6.2926355E-009, 5.7478342E-001
 1.0143515E+000, 2.4005898E-002, 5.6543428E-006, 2.0000000E+000, 2.3591602E+003, 4.3000000E+001, 6.2496538E-009, 5.7457029E-001
 1.0161813E+000, 2.3941473E-002, 5.6009171E-006, 2.0000000E+000, 2.3654981E+003, 4.3000000E+001, 6.3440841E-009, 5.7490190E-001
 1.0180111E+000, 2.3884107E-002, 5.5920508E-006, 2.0000000E+000, 2.3713096E+003, 4.3000000E+001, 5.7943559E-009, 5.7359670E-001
 1.0202984E+000, 2.3819373E-002, 5.5330660E-006, 2.0000000E+000, 2.3774298E+003, 4.3000000E+001, 6.1293199E-009, 5.7456755E-001
 1.0220824E+000, 2.3754218E-002, 6.2547823E-006, 1.7692545E+000, 2.3835748E+003, 4.7153418E+001, 6.2794694E-009, 5.9112903E-001
 1.0241407E+000, 2.3690192E-002, 7.3934917E-006, 1.6000000E+000, 2.3899447E+003, 5.0200000E+001, 7.1948576E-009, 6.0334589E-001
 1.0261990E+000, 2.3624129E-002, 7.6681990E-006, 1.4000000E+000, 2.3960015E+003, 5.3800000E+001, 7.0178120E-009, 6.1794763E-001
 1.0282572E+000, 2.3557440E-002, 7.0887017E-006, 1.6000000E+000, 2.4023564E+003, 5.0200000E+001, 6.6878600E-009, 6.0256310E-001
 1.0303155E+000, 2.3490023E-002, 7.5878274E-006, 1.4000000E+000, 2.4085245E+003, 5.3800000E+001, 6.5993313E-009, 6.1700973E-001
