s,Pa,m/s,,s
Time,"pres","error","iter","cpu"
 1.6700694E+000,-1.0615942E-001, 5.5511151E-017, 1.0000000E+000, 5.8012489E+003
 1.6721666E+000,-1.2613732E-001, 5.5511151E-017, 1.0000000E+000, 5.8139622E+003
 1.6740016E+000,-1.4298240E-001, 8.7231809E-017, 1.0000000E+000, 5.8273775E+003
 1.6760988E+000,-1.5527830E-001, 8.3266727E-017, 1.0000000E+000, 5.8398416E+003
 1.6781960E+000,-1.6275553E-001, 6.2450045E-017, 1.0000000E+000, 5.8539551E+003
 1.6800311E+000,-1.6447363E-001, 8.7231809E-017, 1.0000000E+000, 5.8678736E+003
 1.6821282E+000,-1.6160710E-001, 9.7144515E-017, 1.0000000E+000, 5.8818175E+003
 1.6842254E+000,-1.5496872E-001, 8.3266727E-017, 1.0000000E+000, 5.8964115E+003
 1.6860605E+000,-1.4677384E-001, 7.1371480E-017, 1.0000000E+000, 5.9081652E+003
 1.6881577E+000,-1.3795742E-001, 6.2450045E-017, 1.0000000E+000, 5.9197687E+003
 1.6902548E+000,-1.2902503E-001, 6.9388939E-017, 1.0000000E+000, 5.9353966E+003
 1.6920899E+000,-1.2177449E-001, 7.1371480E-017, 1.0000000E+000, 5.9495212E+003
 1.6941871E+000,-1.1603362E-001, 9.0205621E-017, 1.0000000E+000, 5.9629910E+003
 1.6960221E+000,-1.1191251E-001, 7.9301645E-017, 1.0000000E+000, 5.9761848E+003
 1.6981193E+000,-1.0959853E-001, 5.5511151E-017, 1.0000000E+000, 5.9895215E+003
 1.7002165E+000,-1.0917476E-001, 5.5511151E-017, 1.0000000E+000, 6.0026942E+003
 1.7020515E+000,-1.1080426E-001, 6.3441316E-017, 1.0000000E+000, 6.0163809E+003
 1.7041487E+000,-1.1457220E-001, 5.5511151E-017, 1.0000000E+000, 6.0298108E+003
 1.7062459E+000,-1.2099134E-001, 6.2450045E-017, 1.0000000E+000, 6.0429462E+003
 1.7080809E+000,-1.2940167E-001, 9.5161974E-017, 1.0000000E+000, 6.0583658E+003
 1.7101781E+000,-1.4043956E-001, 9.0205621E-017, 1.0000000E+000, 6.0738957E+003
 1.7120132E+000,-1.5426918E-001, 1.0309214E-016, 1.0000000E+000, 6.0868096E+003
 1.7141104E+000,-1.7122616E-001, 9.7144515E-017, 1.0000000E+000, 6.1025290E+003
 1.7162076E+000,-1.9260504E-001, 9.7144515E-017, 1.0000000E+000, 6.1185719E+003
 1.7180426E+000,-2.1533086E-001, 8.7231809E-017, 1.0000000E+000, 6.1324801E+003
 1.7201398E+000,-2.3970669E-001, 8.3266727E-017, 1.0000000E+000, 6.1460118E+003
 1.7222370E+000,-2.6531039E-001, 7.6327833E-017, 1.0000000E+000, 6.1597380E+003
 1.7240720E+000,-2.8604368E-001, 8.7231809E-017, 1.0000000E+000, 6.1739475E+003
 1.7261692E+000,-3.0011655E-001, 9.0205621E-017, 1.0000000E+000, 6.1878117E+003
 1.7280042E+000,-3.0516326E-001, 7.1371480E-017, 1.0000000E+000, 6.1999819E+003
 1.7301536E+000,-2.9892063E-001, 9.8837090E-017, 1.0000000E+000, 6.2150154E+003
 1.7320409E+000,-2.8236181E-001, 6.9388939E-017, 1.0000000E+000, 6.2308152E+003
 1.7341641E+000,-2.5792991E-001, 6.1679057E-017, 1.0000000E+000, 6.2461588E+003
 1.7360513E+000,-2.2915072E-001, 9.7144515E-017, 1.0000000E+000, 6.2606393E+003
 1.7381745E+000,-2.0004675E-001, 9.8686491E-017, 1.0000000E+000, 6.2765393E+003
 1.7400618E+000,-1.7339230E-001, 9.7144515E-017, 1.0000000E+000, 6.2914178E+003
 1.7421850E+000,-1.5084254E-001, 6.1679057E-017, 1.0000000E+000, 6.3078010E+003
 1.7440722E+000,-1.3262129E-001, 6.2450045E-017, 1.0000000E+000, 6.3221253E+003
 1.7461954E+000,-1.1863215E-001, 5.5511151E-017, 1.0000000E+000, 6.3365390E+003
 1.7480827E+000,-1.0817025E-001, 6.2450045E-017, 1.0000000E+000, 6.3515954E+003
 1.7502058E+000,-1.0065385E-001, 5.5511151E-017, 1.0000000E+000, 6.3663591E+003
 1.7520931E+000,-9.5240772E-002, 5.5511151E-017, 1.0000000E+000, 6.3802810E+003
 1.7542163E+000,-9.1373370E-002, 5.5511151E-017, 1.0000000E+000, 6.3957525E+003
 1.7561035E+000,-8.8541694E-002, 6.2450045E-017, 1.0000000E+000, 6.4096927E+003
 1.7580144E+000,-8.6519964E-002, 5.5511151E-017, 1.0000000E+000, 6.4233465E+003
 1.7600904E+000,-8.4732821E-002, 5.5511151E-017, 1.0000000E+000, 6.4360270E+003
 1.7621664E+000,-8.3271175E-002, 7.6327833E-017, 1.0000000E+000, 6.4494776E+003
 1.7642423E+000,-8.1962901E-002, 6.2450045E-017, 1.0000000E+000, 6.4634272E+003
 1.7660588E+000,-8.0756392E-002, 6.3441316E-017, 1.0000000E+000, 6.4769597E+003
 1.7681348E+000,-7.9414187E-002, 5.5511151E-017, 1.0000000E+000, 6.4905639E+003
 1.7702108E+000,-7.7608180E-002, 6.9388939E-017, 1.0000000E+000, 6.5039068E+003
 1.7720273E+000,-7.5290475E-002, 7.1371480E-017, 1.0000000E+000, 6.5160310E+003
 1.7741033E+000,-7.2049378E-002, 7.6327833E-017, 1.0000000E+000, 6.5283910E+003
 1.7761793E+000,-6.7409844E-002, 6.9388939E-017, 1.0000000E+000, 6.5421983E+003
 1.7782553E+000,-6.1605537E-002, 6.2450045E-017, 1.0000000E+000, 6.5559454E+003
 1.7800718E+000,-5.5505087E-002, 6.3441316E-017, 1.0000000E+000, 6.5673001E+003
 1.7821478E+000,-4.9466870E-002, 6.9388939E-017, 1.0000000E+000, 6.5793305E+003
 1.7842238E+000,-4.4036705E-002, 7.6327833E-017, 1.0000000E+000, 6.5932347E+003
 1.7861958E+000,-4.0414949E-002, 8.3266727E-017, 1.0000000E+000, 6.6082092E+003
 1.7880640E+000,-3.9087833E-002, 9.7144515E-017, 1.0000000E+000, 6.6224839E+003
 1.7901656E+000,-4.0179812E-002, 8.6350680E-017, 1.0000000E+000, 6.6381193E+003
 1.7920338E+000,-4.3337674E-002, 9.7144515E-017, 1.0000000E+000, 6.6534103E+003
 1.7941355E+000,-4.8333268E-002, 5.5511151E-017, 1.0000000E+000, 6.6682789E+003
 1.7960036E+000,-5.4816642E-002, 5.5511151E-017, 1.0000000E+000, 6.6819492E+003
 1.7981053E+000,-6.2671013E-002, 6.1679057E-017, 1.0000000E+000, 6.6970682E+003
 1.8002070E+000,-7.2404057E-002, 5.5511151E-017, 1.0000000E+000, 6.7159492E+003
 1.8020751E+000,-8.3043963E-002, 5.5511151E-017, 1.0000000E+000, 6.7313744E+003
 1.8041768E+000,-9.5394939E-002, 5.5511151E-017, 1.0000000E+000, 6.7457268E+003
 1.8060449E+000,-1.0977967E-001, 6.2450045E-017, 1.0000000E+000, 6.7598056E+003
 1.8080299E+000,-1.2621452E-001, 6.9878743E-017, 1.0000000E+000, 6.7732291E+003
 1.8100848E+000,-1.4656374E-001, 9.0205621E-017, 1.0000000E+000, 6.7862027E+003
 1.8121398E+000,-1.7106730E-001, 9.7144515E-017, 1.0000000E+000, 6.8001798E+003
 1.8141948E+000,-1.9965785E-001, 1.0408341E-016, 1.0000000E+000, 6.8148188E+003
 1.8162497E+000,-2.3211059E-001, 1.1796120E-016, 1.0000000E+000, 6.8286753E+003
 1.8180478E+000,-2.6526876E-001, 7.9301645E-017, 1.0000000E+000, 6.8417134E+003
 1.8201028E+000,-2.9949527E-001, 8.3266727E-017, 1.0000000E+000, 6.8556914E+003
 1.8221578E+000,-3.3390643E-001, 6.9388939E-017, 1.0000000E+000, 6.8709834E+003
 1.8242127E+000,-3.6150243E-001, 6.9388939E-017, 1.0000000E+000, 6.8836889E+003
 1.8260108E+000,-3.7768445E-001, 7.1371480E-017, 1.0000000E+000, 6.8960021E+003
 1.8280658E+000,-3.8522085E-001, 7.6327833E-017, 1.0000000E+000, 6.9070425E+003
 1.8301208E+000,-3.7509278E-001, 8.3266727E-017, 1.0000000E+000, 6.9201526E+003
 1.8321757E+000,-3.4811374E-001, 8.3266727E-017, 1.0000000E+000, 6.9334585E+003
 1.8342307E+000,-3.0904626E-001, 6.9388939E-017, 1.0000000E+000, 6.9464902E+003
 1.8360288E+000,-2.6771056E-001, 6.3441316E-017, 1.0000000E+000, 6.9591556E+003
 1.8380838E+000,-2.2557187E-001, 1.1796120E-016, 1.0000000E+000, 6.9736752E+003
 1.8401387E+000,-1.8359855E-001, 6.9388939E-017, 1.0000000E+000, 6.9874957E+003
 1.8421937E+000,-1.4705546E-001, 5.5511151E-017, 1.0000000E+000, 7.0006247E+003
 1.8442487E+000,-1.1606056E-001, 5.5511151E-017, 1.0000000E+000, 7.0144571E+003
 1.8460468E+000,-9.1594647E-002, 5.5511151E-017, 1.0000000E+000, 7.0293837E+003
 1.8481017E+000,-7.0523868E-002, 5.5511151E-017, 1.0000000E+000, 7.0431817E+003
 1.8501567E+000,-5.1041738E-002, 6.2450045E-017, 1.0000000E+000, 7.0572840E+003
 1.8522117E+000,-3.3293065E-002, 5.5511151E-017, 1.0000000E+000, 7.0723640E+003
 1.8540098E+000,-1.7376278E-002, 5.5511151E-017, 1.0000000E+000, 7.0867485E+003
 1.8560647E+000,-1.5435319E-003, 6.2450045E-017, 1.0000000E+000, 7.0988280E+003
 1.8581197E+000, 1.5441512E-002, 5.5511151E-017, 1.0000000E+000, 7.1132989E+003
 1.8601747E+000, 3.2166217E-002, 5.5511151E-017, 1.0000000E+000, 7.1280624E+003
 1.8622296E+000, 4.7546940E-002, 6.9388939E-017, 1.0000000E+000, 7.1429583E+003
 1.8640277E+000, 5.9125266E-002, 7.1371480E-017, 1.0000000E+000, 7.1555409E+003
 1.8660827E+000, 6.4360480E-002, 6.2450045E-017, 1.0000000E+000, 7.1674299E+003
 1.8681377E+000, 5.7311972E-002, 1.1796120E-016, 1.0000000E+000, 7.1805308E+003
 1.8701926E+000, 4.4068266E-002, 6.9388939E-017, 1.0000000E+000, 7.1942649E+003
 1.8722476E+000, 2.5170276E-002, 8.3266727E-017, 1.0000000E+000, 7.2077196E+003
 1.8740457E+000, 2.5915383E-003, 1.0309214E-016, 1.0000000E+000, 7.2226403E+003
 1.8761007E+000,-2.1006123E-002, 7.6327833E-017, 1.0000000E+000, 7.2363236E+003
 1.8781556E+000,-4.4483794E-002, 7.6327833E-017, 1.0000000E+000, 7.2496549E+003
 1.8802106E+000,-6.3790131E-002, 5.5511151E-017, 1.0000000E+000, 7.2634990E+003
 1.8820087E+000,-7.7034678E-002, 5.5511151E-017, 1.0000000E+000, 7.2781793E+003
 1.8840637E+000,-8.5240463E-002, 5.5511151E-017, 1.0000000E+000, 7.2918874E+003
 1.8861186E+000,-8.9649164E-002, 8.3266727E-017, 1.0000000E+000, 7.3043230E+003
 1.8880443E+000,-9.0772062E-002, 9.6958112E-017, 1.0000000E+000, 7.3179032E+003
 1.8901233E+000,-9.0319324E-002, 1.2952602E-016, 1.0000000E+000, 7.3338906E+003
 1.8922024E+000,-8.9361821E-002, 9.2518585E-017, 1.0000000E+000, 7.3488413E+003
 1.8940504E+000,-8.8590605E-002, 4.8572257E-017, 1.0000000E+000, 7.3618741E+003
 1.8961295E+000,-8.8436992E-002, 4.9343246E-017, 1.0000000E+000, 7.3756652E+003
 1.8982085E+000,-8.9272924E-002, 5.5511151E-017, 1.0000000E+000, 7.3924696E+003
 1.9000566E+000,-9.1228373E-002, 5.5511151E-017, 1.0000000E+000, 7.4080868E+003
 1.9021356E+000,-9.4535574E-002, 5.5511151E-017, 1.0000000E+000, 7.4227269E+003
 1.9042147E+000,-9.9682421E-002, 6.1679057E-017, 1.0000000E+000, 7.4380894E+003
 1.9060627E+000,-1.0635197E-001, 5.5511151E-017, 1.0000000E+000, 7.4516123E+003
 1.9081418E+000,-1.1516515E-001, 6.1679057E-017, 1.0000000E+000, 7.4655011E+003
 1.9101747E+000,-1.2699705E-001, 1.0408341E-016, 1.0000000E+000, 7.4808824E+003
 1.9122075E+000,-1.4180528E-001, 9.7144515E-017, 1.0000000E+000, 7.4949516E+003
 1.9142404E+000,-1.6021728E-001, 9.7144515E-017, 1.0000000E+000, 7.5078738E+003
 1.9160191E+000,-1.8117281E-001, 5.5511151E-017, 1.0000000E+000, 7.5195232E+003
 1.9180520E+000,-2.0630477E-001, 6.9388939E-017, 1.0000000E+000, 7.5321488E+003
 1.9200848E+000,-2.4355365E-001, 5.5511151E-017, 1.0000000E+000, 7.5451386E+003
 1.9221177E+000,-2.9003550E-001, 5.5511151E-017, 1.0000000E+000, 7.5583090E+003
 1.9241505E+000,-3.3201206E-001, 5.5511151E-017, 1.0000000E+000, 7.5722713E+003
 1.9261834E+000,-3.6521177E-001, 9.0205621E-017, 1.0000000E+000, 7.5872062E+003
 1.9282162E+000,-3.8506010E-001, 7.6327833E-017, 1.0000000E+000, 7.6007726E+003
 1.9302491E+000,-3.8724187E-001, 9.0205621E-017, 1.0000000E+000, 7.6159107E+003
 1.9320279E+000,-3.7363929E-001, 7.9301645E-017, 1.0000000E+000, 7.6311007E+003
 1.9340607E+000,-3.4533266E-001, 9.0205621E-017, 1.0000000E+000, 7.6450151E+003
 1.9360936E+000,-3.0515316E-001, 7.1123663E-017, 1.0000000E+000, 7.6585329E+003
 1.9381264E+000,-2.6122834E-001, 9.0205621E-017, 1.0000000E+000, 7.6685514E+003
 1.9401593E+000,-2.1776970E-001, 7.6327833E-017, 1.0000000E+000, 7.6799240E+003
 1.9421921E+000,-1.7813692E-001, 5.5511151E-017, 1.0000000E+000, 7.6946610E+003
 1.9442250E+000,-1.4277529E-001, 5.5511151E-017, 1.0000000E+000, 7.7083677E+003
 1.9460037E+000,-1.1331644E-001, 5.5511151E-017, 1.0000000E+000, 7.7214708E+003
 1.9480366E+000,-8.6924769E-002, 5.5511151E-017, 1.0000000E+000, 7.7347597E+003
 1.9500694E+000,-6.1231372E-002, 5.5511151E-017, 1.0000000E+000, 7.7486711E+003
 1.9521023E+000,-3.7115084E-002, 5.5511151E-017, 1.0000000E+000, 7.7628113E+003
 1.9541351E+000,-1.3691154E-002, 5.5511151E-017, 1.0000000E+000, 7.7770248E+003
 1.9561680E+000, 9.4170507E-003, 6.2450045E-017, 1.0000000E+000, 7.7900569E+003
 1.9582009E+000, 3.1828546E-002, 6.2450045E-017, 1.0000000E+000, 7.8037128E+003
 1.9602337E+000, 5.2275008E-002, 5.5511151E-017, 1.0000000E+000, 7.8203905E+003
 1.9620125E+000, 6.7787900E-002, 6.3441316E-017, 1.0000000E+000, 7.8337905E+003
 1.9640453E+000, 7.0886635E-002, 9.7144515E-017, 1.0000000E+000, 7.8476130E+003
 1.9660782E+000, 6.4616052E-002, 5.5511151E-017, 1.0000000E+000, 7.8631150E+003
 1.9681110E+000, 5.1589524E-002, 9.7144515E-017, 1.0000000E+000, 7.8779174E+003
 1.9701439E+000, 3.0544681E-002, 8.3266727E-017, 1.0000000E+000, 7.8924158E+003
 1.9721767E+000, 3.2165636E-003, 8.3266727E-017, 1.0000000E+000, 7.9068028E+003
 1.9742096E+000,-2.6397946E-002, 9.0205621E-017, 1.0000000E+000, 7.9227035E+003
 1.9762424E+000,-5.4103888E-002, 6.9388939E-017, 1.0000000E+000, 7.9370049E+003
 1.9780212E+000,-7.5994944E-002, 5.5511151E-017, 1.0000000E+000, 7.9501365E+003
 1.9800540E+000,-9.2151654E-002, 5.5511151E-017, 1.0000000E+000, 7.9621428E+003
 1.9820869E+000,-1.0270616E-001, 7.6327833E-017, 1.0000000E+000, 7.9745257E+003
 1.9841198E+000,-1.0725791E-001, 4.8572257E-017, 1.0000000E+000, 7.9886857E+003
 1.9861526E+000,-1.0744011E-001, 1.0408341E-016, 1.0000000E+000, 8.0032972E+003
 1.9881855E+000,-1.0498417E-001, 1.1102230E-016, 1.0000000E+000, 8.0175113E+003
 1.9902183E+000,-1.0135192E-001, 9.7144515E-017, 1.0000000E+000, 8.0305158E+003
 1.9922512E+000,-9.7597295E-002, 9.0205621E-017, 1.0000000E+000, 8.0441062E+003
 1.9940299E+000,-9.4564674E-002, 5.5511151E-017, 1.0000000E+000, 8.0589992E+003
 1.9960628E+000,-9.2386991E-002, 5.5511151E-017, 1.0000000E+000, 8.0731090E+003
 1.9980956E+000,-9.1213138E-002, 5.5511151E-017, 1.0000000E+000, 8.0878692E+003
 2.0000000E+000,-9.1312554E-002, 5.5511151E-017, 1.0000000E+000, 8.1015363E+003
