s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","scarc-iter","scarc-res","scarc-rate"
 6.7831725E-001, 3.7741636E-002, 2.6430867E-005, 1.0000000E+000, 6.6233036E+002, 5.9000000E+001, 3.4003778E-009, 6.3129984E-001
 6.8001234E-001, 3.7653434E-002, 2.6425900E-005, 1.0000000E+000, 6.6572267E+002, 5.9000000E+001, 3.4677103E-009, 6.3148696E-001
 6.8227245E-001, 3.7565323E-002, 2.6421437E-005, 1.0000000E+000, 6.6941480E+002, 5.9000000E+001, 3.5459753E-009, 6.3170278E-001
 6.8453257E-001, 3.7464749E-002, 2.6417162E-005, 1.0000000E+000, 6.7340089E+002, 5.9000000E+001, 3.6576471E-009, 6.3200836E-001
 6.8622766E-001, 3.7376866E-002, 2.6414218E-005, 1.0000000E+000, 6.7695039E+002, 5.9000000E+001, 3.7786133E-009, 6.3233398E-001
 6.8848777E-001, 3.7289114E-002, 2.6412039E-005, 1.0000000E+000, 6.8008205E+002, 5.9000000E+001, 3.9187781E-009, 6.3270079E-001
 6.9018286E-001, 3.7201485E-002, 2.6410453E-005, 1.0000000E+000, 6.8365557E+002, 5.9000000E+001, 4.0693581E-009, 6.3308225E-001
 6.9244298E-001, 3.7113993E-002, 2.6409338E-005, 1.0000000E+000, 6.8692782E+002, 5.9000000E+001, 4.2251076E-009, 6.3346163E-001
 6.9413806E-001, 3.7026622E-002, 2.6408463E-005, 1.0000000E+000, 6.9018194E+002, 5.9000000E+001, 4.3817845E-009, 6.3382958E-001
 6.9639818E-001, 3.6939378E-002, 2.6407648E-005, 1.0000000E+000, 6.9356092E+002, 5.9000000E+001, 4.5322217E-009, 6.3416864E-001
 6.9809327E-001, 3.6852241E-002, 2.6406732E-005, 1.0000000E+000, 6.9687072E+002, 5.9000000E+001, 4.6230576E-009, 6.3435897E-001
 7.0035338E-001, 3.6765210E-002, 2.6405584E-005, 1.0000000E+000, 7.0026382E+002, 5.9000000E+001, 4.6060314E-009, 6.3429005E-001
 7.0204847E-001, 3.6678264E-002, 2.6404141E-005, 1.0000000E+000, 7.0374556E+002, 5.9000000E+001, 4.9897222E-009, 6.3513266E-001
 7.0430858E-001, 3.6591397E-002, 2.6402280E-005, 1.0000000E+000, 7.0707905E+002, 5.9000000E+001, 5.1800552E-009, 6.3551245E-001
 7.0600367E-001, 3.6504590E-002, 2.6399951E-005, 1.0000000E+000, 7.1070379E+002, 5.9000000E+001, 5.3470100E-009, 6.3583136E-001
 7.0826379E-001, 3.6417838E-002, 2.6397041E-005, 1.0000000E+000, 7.1409533E+002, 5.9000000E+001, 5.5089391E-009, 6.3612973E-001
 7.1052390E-001, 3.6318741E-002, 2.6393053E-005, 1.0000000E+000, 7.1815697E+002, 5.9000000E+001, 5.6943538E-009, 6.3646066E-001
 7.1221899E-001, 3.6232068E-002, 2.6389058E-005, 1.0000000E+000, 7.2142260E+002, 5.9000000E+001, 5.8601875E-009, 6.3674800E-001
 7.1447911E-001, 3.6145424E-002, 2.6384672E-005, 1.0000000E+000, 7.2515021E+002, 5.9000000E+001, 6.0318476E-009, 6.3703709E-001
 7.1617419E-001, 3.6058805E-002, 2.6380031E-005, 1.0000000E+000, 7.2852624E+002, 5.9000000E+001, 6.2095916E-009, 6.3732881E-001
 7.1843431E-001, 3.5972213E-002, 2.6375196E-005, 1.0000000E+000, 7.3183318E+002, 5.9000000E+001, 6.3948036E-009, 6.3762428E-001
 7.2012940E-001, 3.5885646E-002, 2.6370244E-005, 1.0000000E+000, 7.3532187E+002, 5.9000000E+001, 6.5842707E-009, 6.3791853E-001
 7.2238951E-001, 3.5799109E-002, 2.6365206E-005, 1.0000000E+000, 7.3888003E+002, 5.9000000E+001, 6.7676648E-009, 6.3819417E-001
 7.2408460E-001, 3.5712603E-002, 2.6360121E-005, 1.0000000E+000, 7.4199556E+002, 5.9000000E+001, 6.9421275E-009, 6.3844866E-001
 7.2634472E-001, 3.5626135E-002, 2.6355005E-005, 1.0000000E+000, 7.4522726E+002, 5.9000000E+001, 7.1207003E-009, 6.3870258E-001
 7.2803980E-001, 3.5539703E-002, 2.6349872E-005, 1.0000000E+000, 7.4853065E+002, 5.9000000E+001, 7.3060145E-009, 6.3896040E-001
 7.3029992E-001, 3.5453315E-002, 2.6344725E-005, 1.0000000E+000, 7.5171085E+002, 5.9000000E+001, 7.4857652E-009, 6.3920330E-001
 7.3256004E-001, 3.5354637E-002, 2.6338819E-005, 1.0000000E+000, 7.5566512E+002, 5.9000000E+001, 7.6948085E-009, 6.3947885E-001
 7.3425512E-001, 3.5268340E-002, 2.6333619E-005, 1.0000000E+000, 7.5882205E+002, 5.9000000E+001, 7.9089051E-009, 6.3975674E-001
 7.3651524E-001, 3.5182089E-002, 2.6328366E-005, 1.0000000E+000, 7.6206736E+002, 5.9000000E+001, 8.1160035E-009, 6.4001755E-001
 7.3815370E-001, 3.5098267E-002, 2.4101914E-005, 1.0000000E+000, 7.6558757E+002, 5.9000000E+001, 8.0042006E-009, 6.4019037E-001
 7.4018733E-001, 3.5020786E-002, 2.0478645E-005, 1.0000000E+000, 7.6908059E+002, 5.9000000E+001, 7.5014724E-009, 6.4028552E-001
 7.4222096E-001, 3.4932148E-002, 2.2131701E-005, 1.0000000E+000, 7.7321718E+002, 5.9000000E+001, 7.5283804E-009, 6.4027619E-001
 7.4425459E-001, 3.4843555E-002, 2.1311403E-005, 1.0000000E+000, 7.7684899E+002, 5.9000000E+001, 7.5330210E-009, 6.4027740E-001
 7.4628822E-001, 3.4755007E-002, 2.1189655E-005, 1.0000000E+000, 7.8057920E+002, 5.9000000E+001, 7.5136442E-009, 6.4023679E-001
 7.4832184E-001, 3.4666504E-002, 2.1389794E-005, 1.0000000E+000, 7.8454775E+002, 5.9000000E+001, 7.4735499E-009, 6.4015441E-001
 7.5035547E-001, 3.4578047E-002, 2.1249512E-005, 1.0000000E+000, 7.8819437E+002, 5.9000000E+001, 7.4235769E-009, 6.4006585E-001
 7.5238910E-001, 3.4489637E-002, 2.1294754E-005, 1.0000000E+000, 7.9219025E+002, 5.9000000E+001, 7.3775539E-009, 6.3997909E-001
 7.5442273E-001, 3.4401276E-002, 2.1277902E-005, 1.0000000E+000, 7.9635741E+002, 5.9000000E+001, 7.3448422E-009, 6.3991275E-001
 7.5645636E-001, 3.4312965E-002, 2.1256408E-005, 1.0000000E+000, 8.0080332E+002, 5.9000000E+001, 7.3060945E-009, 6.3983780E-001
 7.5848999E-001, 3.4224704E-002, 2.1256250E-005, 1.0000000E+000, 8.0514445E+002, 5.9000000E+001, 7.2781651E-009, 6.3977827E-001
 7.6001521E-001, 3.4147517E-002, 2.1249089E-005, 1.0000000E+000, 8.0867866E+002, 5.9000000E+001, 7.3026930E-009, 6.3979917E-001
 7.6204883E-001, 3.4070373E-002, 2.1246014E-005, 1.0000000E+000, 8.1187171E+002, 5.9000000E+001, 7.3943760E-009, 6.3991879E-001
 7.6408246E-001, 3.3982256E-002, 2.1242281E-005, 1.0000000E+000, 8.1566416E+002, 5.9000000E+001, 7.5860042E-009, 6.4017843E-001
 7.6611609E-001, 3.3894192E-002, 2.1235673E-005, 1.0000000E+000, 8.1997422E+002, 5.9000000E+001, 7.8805783E-009, 6.4057411E-001
 7.6814972E-001, 3.3806182E-002, 2.1229139E-005, 1.0000000E+000, 8.2390188E+002, 5.9000000E+001, 8.2797805E-009, 6.4109313E-001
 7.7018335E-001, 3.3718225E-002, 2.1222273E-005, 1.0000000E+000, 8.2799624E+002, 5.9000000E+001, 8.7714517E-009, 6.4170276E-001
 7.7221698E-001, 3.3630323E-002, 2.1215038E-005, 1.0000000E+000, 8.3178133E+002, 5.9000000E+001, 9.3238919E-009, 6.4235029E-001
 7.7425060E-001, 3.3542475E-002, 2.1207222E-005, 1.0000000E+000, 8.3553393E+002, 5.9250000E+001, 9.5989970E-009, 6.4383271E-001
 7.7628423E-001, 3.3454682E-002, 2.1198641E-005, 1.0000000E+000, 8.3921831E+002, 6.0000000E+001, 8.8658504E-009, 6.4653143E-001
 7.7831786E-001, 3.3366945E-002, 2.1189535E-005, 1.0000000E+000, 8.4292040E+002, 6.0000000E+001, 8.8178048E-009, 6.4645642E-001
 7.8035149E-001, 3.3279266E-002, 2.1180095E-005, 1.0000000E+000, 8.4668253E+002, 6.0000000E+001, 8.9330557E-009, 6.4657969E-001
 7.8238512E-001, 3.3191645E-002, 2.1170446E-005, 1.0000000E+000, 8.5071342E+002, 6.0000000E+001, 9.3046090E-009, 6.4700153E-001
 7.8441874E-001, 3.3104084E-002, 2.1160655E-005, 1.0000000E+000, 8.5461924E+002, 5.9250000E+001, 9.7522729E-009, 6.4392886E-001
 7.8645237E-001, 3.3016584E-002, 2.1150745E-005, 1.0000000E+000, 8.5821339E+002, 5.9000000E+001, 9.7118957E-009, 6.4267933E-001
 7.8848600E-001, 3.2929147E-002, 2.1140723E-005, 1.0000000E+000, 8.6192663E+002, 5.9000000E+001, 9.8572390E-009, 6.4282519E-001
 7.9001122E-001, 3.2852691E-002, 2.1131879E-005, 1.0000000E+000, 8.6514792E+002, 5.9666667E+001, 9.8391858E-009, 6.4595916E-001
 7.9204485E-001, 3.2776288E-002, 2.1123004E-005, 1.0000000E+000, 8.6880765E+002, 6.0000000E+001, 9.5870896E-009, 6.4724882E-001
 7.9407848E-001, 3.2689032E-002, 2.1112894E-005, 1.0000000E+000, 8.7292312E+002, 6.0000000E+001, 9.4004975E-009, 6.4702131E-001
 7.9611211E-001, 3.2601846E-002, 2.1102860E-005, 1.0000000E+000, 8.7728989E+002, 6.0000000E+001, 9.2933864E-009, 6.4688190E-001
 7.9814573E-001, 3.2514732E-002, 2.1092873E-005, 1.0000000E+000, 8.8104435E+002, 6.0000000E+001, 9.0006777E-009, 6.4652068E-001
 8.0017936E-001, 3.2427692E-002, 2.1082867E-005, 1.0000000E+000, 8.8530712E+002, 6.0000000E+001, 8.5875187E-009, 6.4599883E-001
 8.0221299E-001, 3.2340728E-002, 2.1072796E-005, 1.0000000E+000, 8.8962701E+002, 6.0000000E+001, 8.2019048E-009, 6.4548912E-001
 8.0424662E-001, 3.2253844E-002, 2.1062670E-005, 1.0000000E+000, 8.9337849E+002, 6.0000000E+001, 7.8922942E-009, 6.4506028E-001
 8.0628025E-001, 3.2167042E-002, 2.1052519E-005, 1.0000000E+000, 8.9745582E+002, 6.0000000E+001, 7.6661406E-009, 6.4473275E-001
 8.0831387E-001, 3.2080325E-002, 2.1042357E-005, 1.0000000E+000, 9.0131258E+002, 6.0000000E+001, 7.4853480E-009, 6.4446131E-001
 8.1034750E-001, 3.1993698E-002, 2.1032165E-005, 1.0000000E+000, 9.0533140E+002, 6.0000000E+001, 7.3189944E-009, 6.4420493E-001
 8.1238113E-001, 3.1907162E-002, 2.1021903E-005, 1.0000000E+000, 9.0910316E+002, 6.0000000E+001, 7.1400596E-009, 6.4392428E-001
 8.1441476E-001, 3.1820721E-002, 2.1011528E-005, 1.0000000E+000, 9.1297715E+002, 6.0000000E+001, 6.9453071E-009, 6.4361269E-001
 8.1644839E-001, 3.1734379E-002, 2.1001007E-005, 1.0000000E+000, 9.1709014E+002, 6.0000000E+001, 6.7262043E-009, 6.4325411E-001
 8.1848201E-001, 3.1648138E-002, 2.0990317E-005, 1.0000000E+000, 9.2128754E+002, 6.0000000E+001, 6.4888995E-009, 6.4285452E-001
 8.2000724E-001, 3.1572762E-002, 2.0980822E-005, 1.0000000E+000, 9.2497000E+002, 6.0000000E+001, 6.2833970E-009, 6.4249739E-001
 8.2204086E-001, 3.1497472E-002, 2.0971179E-005, 1.0000000E+000, 9.2829207E+002, 6.0000000E+001, 6.0808832E-009, 6.4213378E-001
 8.2407449E-001, 3.1411528E-002, 2.0959983E-005, 1.0000000E+000, 9.3235955E+002, 6.0000000E+001, 5.8419643E-009, 6.4169052E-001
 8.2610812E-001, 3.1325697E-002, 2.0948585E-005, 1.0000000E+000, 9.3639550E+002, 6.0000000E+001, 5.5863102E-009, 6.4119776E-001
 8.2814175E-001, 3.1239980E-002, 2.0936973E-005, 1.0000000E+000, 9.4020632E+002, 6.0000000E+001, 5.3502646E-009, 6.4072289E-001
 8.3017538E-001, 3.1154381E-002, 2.0925134E-005, 1.0000000E+000, 9.4400423E+002, 5.9500000E+001, 6.5101598E-009, 6.4026905E-001
 8.3220900E-001, 3.1068899E-002, 2.0913049E-005, 1.0000000E+000, 9.4775782E+002, 6.0000000E+001, 4.8200291E-009, 6.3957149E-001
 8.3424263E-001, 3.0983535E-002, 2.0900691E-005, 1.0000000E+000, 9.5161060E+002, 6.0000000E+001, 4.3465176E-009, 6.3846416E-001
 8.3627626E-001, 3.0898288E-002, 2.0888024E-005, 1.0000000E+000, 9.5576203E+002, 6.0000000E+001, 4.0170506E-009, 6.3761227E-001
 8.3830989E-001, 3.0813157E-002, 2.0875005E-005, 1.0000000E+000, 9.6000927E+002, 6.0000000E+001, 3.7249557E-009, 6.3679730E-001
 8.4034352E-001, 3.0728137E-002, 2.0861587E-005, 1.0000000E+000, 9.6403083E+002, 6.0000000E+001, 3.4553074E-009, 6.3598618E-001
 8.4237715E-001, 3.0643226E-002, 2.0847722E-005, 1.0000000E+000, 9.6797205E+002, 6.0000000E+001, 3.2051682E-009, 6.3517696E-001
 8.4441077E-001, 3.0558417E-002, 2.0833360E-005, 1.0000000E+000, 9.7196129E+002, 6.0000000E+001, 2.9492941E-009, 6.3428248E-001
 8.4644440E-001, 3.0473703E-002, 2.0818448E-005, 1.0000000E+000, 9.7581295E+002, 6.0000000E+001, 2.6748783E-009, 6.3323643E-001
 8.4847803E-001, 3.0389076E-002, 2.0802932E-005, 1.0000000E+000, 9.7979960E+002, 6.0000000E+001, 2.3804286E-009, 6.3199094E-001
 8.5000325E-001, 3.0315090E-002, 2.0788827E-005, 1.0000000E+000, 9.8303271E+002, 5.9000000E+001, 9.7531732E-009, 6.4225860E-001
 8.5203688E-001, 3.0241157E-002, 2.0774151E-005, 1.0000000E+000, 9.8640978E+002, 5.9000000E+001, 8.8843533E-009, 6.4122785E-001
 8.5407051E-001, 3.0156715E-002, 2.0756675E-005, 1.0000000E+000, 9.9074335E+002, 5.9000000E+001, 7.8524957E-009, 6.3987473E-001
 8.5610413E-001, 3.0072317E-002, 2.0738380E-005, 1.0000000E+000, 9.9491840E+002, 5.9000000E+001, 7.5097485E-009, 6.3938253E-001
 8.5813776E-001, 2.9987949E-002, 2.0719213E-005, 1.0000000E+000, 9.9855767E+002, 5.9000000E+001, 7.9164001E-009, 6.3993896E-001
 8.6017139E-001, 2.9903598E-002, 2.0699121E-005, 1.0000000E+000, 1.0025075E+003, 5.9000000E+001, 8.6986979E-009, 6.4094551E-001
 8.6210306E-001, 2.9820977E-002, 1.8039899E-005, 1.0000000E+000, 1.0067833E+003, 5.9000000E+001, 9.0680064E-009, 6.4193398E-001
 8.6439021E-001, 2.9732962E-002, 1.6721987E-005, 1.0000000E+000, 1.0117101E+003, 5.9200000E+001, 7.9553406E-009, 6.4048911E-001
 8.6621992E-001, 2.9647442E-002, 1.7213068E-005, 1.0000000E+000, 1.0161915E+003, 6.0000000E+001, 2.0381038E-009, 6.3134342E-001
 8.6804964E-001, 2.9571394E-002, 1.6479503E-005, 1.0000000E+000, 1.0201217E+003, 6.0000000E+001, 2.2522766E-009, 6.3240588E-001
 8.7033679E-001, 2.9485791E-002, 1.6733134E-005, 1.0000000E+000, 1.0247004E+003, 6.0000000E+001, 2.4905861E-009, 6.3344209E-001
 8.7216650E-001, 2.9400132E-002, 1.6626001E-005, 1.0000000E+000, 1.0294262E+003, 6.0000000E+001, 2.8479249E-009, 6.3485149E-001
 8.7445365E-001, 2.9314400E-002, 1.6624709E-005, 1.0000000E+000, 1.0336965E+003, 6.0000000E+001, 3.1857946E-009, 6.3602505E-001
 8.7628336E-001, 2.9228592E-002, 1.6603000E-005, 1.0000000E+000, 1.0387743E+003, 6.0000000E+001, 3.5198465E-009, 6.3707246E-001
 8.7811308E-001, 2.9152246E-002, 1.6580979E-005, 1.0000000E+000, 1.0423373E+003, 6.0000000E+001, 3.8228499E-009, 6.3793931E-001
 8.8040022E-001, 2.9066267E-002, 1.6575654E-005, 1.0000000E+000, 1.0467559E+003, 6.0000000E+001, 4.1615000E-009, 6.3882823E-001
 8.8222994E-001, 2.8980196E-002, 1.6565771E-005, 1.0000000E+000, 1.0512257E+003, 6.0000000E+001, 4.5076381E-009, 6.3966804E-001
 8.8405966E-001, 2.8903602E-002, 1.6561180E-005, 1.0000000E+000, 1.0552569E+003, 6.0000000E+001, 4.7965290E-009, 6.4031929E-001
 8.8634680E-001, 2.8817336E-002, 1.6553692E-005, 1.0000000E+000, 1.0596985E+003, 6.0000000E+001, 5.1432996E-009, 6.4104995E-001
 8.8817652E-001, 2.8730971E-002, 1.6545970E-005, 1.0000000E+000, 1.0639449E+003, 6.0000000E+001, 5.5548894E-009, 6.4186053E-001
 8.9000623E-001, 2.8654116E-002, 1.6539877E-005, 1.0000000E+000, 1.0676448E+003, 6.0000000E+001, 5.9532538E-009, 6.4259007E-001
 8.9229338E-001, 2.8567560E-002, 1.6533885E-005, 1.0000000E+000, 1.0717080E+003, 6.0000000E+001, 6.4149523E-009, 6.4337620E-001
 8.9412310E-001, 2.8480916E-002, 1.6528469E-005, 1.0000000E+000, 1.0759651E+003, 6.0000000E+001, 6.8804126E-009, 6.4411546E-001
 8.9641024E-001, 2.8394184E-002, 1.6523105E-005, 1.0000000E+000, 1.0806809E+003, 6.0000000E+001, 7.3051449E-009, 6.4474515E-001
 8.9823996E-001, 2.8307383E-002, 1.6517892E-005, 1.0000000E+000, 1.0853511E+003, 6.0000000E+001, 7.6250385E-009, 6.4519318E-001
 9.0006967E-001, 2.8230177E-002, 1.6513571E-005, 1.0000000E+000, 1.0897227E+003, 6.0000000E+001, 7.7778053E-009, 6.4539444E-001
 9.0235682E-001, 2.8143281E-002, 1.6509125E-005, 1.0000000E+000, 1.0940404E+003, 6.0000000E+001, 7.7944943E-009, 6.4540342E-001
 9.0418653E-001, 2.8056367E-002, 1.6504984E-005, 1.0000000E+000, 1.0984554E+003, 6.0000000E+001, 7.8724807E-009, 6.4549548E-001
 9.0601625E-001, 2.7979114E-002, 1.6501428E-005, 1.0000000E+000, 1.1026884E+003, 6.0000000E+001, 8.1625672E-009, 6.4587272E-001
 9.0830340E-001, 2.7892238E-002, 1.6497409E-005, 1.0000000E+000, 1.1074595E+003, 6.0000000E+001, 8.4244592E-009, 6.4619802E-001
 9.1013311E-001, 2.7805424E-002, 1.6493233E-005, 1.0000000E+000, 1.1117982E+003, 6.0000000E+001, 8.7172846E-009, 6.4655147E-001
 9.1242026E-001, 2.7718715E-002, 1.6488777E-005, 1.0000000E+000, 1.1164005E+003, 6.0000000E+001, 9.0999380E-009, 6.4699887E-001
 9.1424997E-001, 2.7632139E-002, 1.6483996E-005, 1.0000000E+000, 1.1210475E+003, 6.0000000E+001, 9.5343880E-009, 6.4748746E-001
 9.1607969E-001, 2.7555335E-002, 1.6479392E-005, 1.0000000E+000, 1.1250904E+003, 6.0250000E+001, 9.8141184E-009, 6.4894317E-001
 9.1836683E-001, 2.7469140E-002, 1.6473660E-005, 1.0000000E+000, 1.1294124E+003, 6.1000000E+001, 9.7630351E-009, 6.5234258E-001
 9.2019655E-001, 2.7383194E-002, 1.6467181E-005, 1.0000000E+000, 1.1335796E+003, 6.1000000E+001, 9.8289044E-009, 6.5239884E-001
 9.2202627E-001, 2.7307053E-002, 1.6460590E-005, 1.0000000E+000, 1.1372230E+003, 6.1000000E+001, 9.8982690E-009, 6.5245993E-001
 9.2431341E-001, 2.7221719E-002, 1.6452090E-005, 1.0000000E+000, 1.1419043E+003, 6.1400000E+001, 7.6901689E-009, 6.5075339E-001
 9.2614313E-001, 2.7136748E-002, 1.6442385E-005, 1.0000000E+000, 1.1463824E+003, 6.2000000E+001, 4.5992098E-009, 6.4886163E-001
 9.2843027E-001, 2.7052205E-002, 1.6431238E-005, 1.0000000E+000, 1.1509825E+003, 6.2000000E+001, 5.0811786E-009, 6.4988909E-001
 9.3025999E-001, 2.6968093E-002, 1.6418591E-005, 1.0000000E+000, 1.1557043E+003, 6.2000000E+001, 5.4749390E-009, 6.5065833E-001
 9.3208970E-001, 2.6893736E-002, 1.6405873E-005, 1.0000000E+000, 1.1599097E+003, 6.2000000E+001, 5.5675138E-009, 6.5081981E-001
 9.3437685E-001, 2.6810573E-002, 1.6389733E-005, 1.0000000E+000, 1.1645544E+003, 6.2000000E+001, 4.0274650E-009, 6.4715749E-001
 9.3620657E-001, 2.6727920E-002, 1.6371597E-005, 1.0000000E+000, 1.1690568E+003, 6.2000000E+001, 4.8506988E-009, 6.4917271E-001
 9.3803628E-001, 2.6654923E-002, 1.6353551E-005, 1.0000000E+000, 1.1730078E+003, 6.2000000E+001, 6.6828816E-009, 6.5268116E-001
 9.4032343E-001, 2.6573349E-002, 1.6330903E-005, 1.0000000E+000, 1.1775420E+003, 6.2000000E+001, 7.4537139E-009, 6.5381956E-001
 9.4215314E-001, 2.6492338E-002, 1.6305736E-005, 1.0000000E+000, 1.1819946E+003, 6.2000000E+001, 7.9042908E-009, 6.5442285E-001
 9.4444029E-001, 2.6411944E-002, 1.6277666E-005, 1.0000000E+000, 1.1863135E+003, 6.2000000E+001, 8.1918538E-009, 6.5478191E-001
 9.4627000E-001, 2.6332132E-002, 1.6246737E-005, 1.0000000E+000, 1.1910801E+003, 6.2000000E+001, 8.3652235E-009, 6.5498466E-001
 9.4809972E-001, 2.6261711E-002, 1.6216580E-005, 1.0000000E+000, 1.1956488E+003, 6.2000000E+001, 8.4273441E-009, 6.5504586E-001
 9.5038687E-001, 2.6183076E-002, 1.6179526E-005, 1.0000000E+000, 1.2000143E+003, 6.2000000E+001, 8.3955817E-009, 6.5498638E-001
 9.5221658E-001, 2.6105033E-002, 1.6139234E-005, 1.0000000E+000, 1.2048024E+003, 6.2000000E+001, 8.2528158E-009, 6.5478512E-001
 9.5404630E-001, 2.6036185E-002, 1.6100450E-005, 1.0000000E+000, 1.2091087E+003, 6.2000000E+001, 8.0070388E-009, 6.5444736E-001
 9.5633344E-001, 2.5959316E-002, 1.6053384E-005, 1.0000000E+000, 1.2135980E+003, 6.2000000E+001, 7.5660737E-009, 6.5382685E-001
 9.5816316E-001, 2.5883030E-002, 1.6002817E-005, 1.0000000E+000, 1.2177653E+003, 6.2000000E+001, 6.9673471E-009, 6.5293617E-001
 9.6045030E-001, 2.5807363E-002, 1.5948426E-005, 1.0000000E+000, 1.2219144E+003, 6.2000000E+001, 6.3266916E-009, 6.5189730E-001
 9.6228002E-001, 2.5732265E-002, 1.5890461E-005, 1.0000000E+000, 1.2262820E+003, 6.2000000E+001, 5.8985374E-009, 6.5114189E-001
 9.6410974E-001, 2.5666010E-002, 1.5835763E-005, 1.0000000E+000, 1.2304698E+003, 6.2000000E+001, 5.9566044E-009, 6.5122277E-001
 9.6639688E-001, 2.5592027E-002, 1.5780426E-005, 1.0000000E+000, 1.2351855E+003, 6.2000000E+001, 6.5366945E-009, 6.5216878E-001
 9.6822660E-001, 2.5518589E-002, 1.5792263E-005, 1.0000000E+000, 1.2393818E+003, 6.2000000E+001, 7.3198964E-009, 6.5333694E-001
 9.7005631E-001, 2.5453790E-002, 1.5820187E-005, 1.0000000E+000, 1.2434249E+003, 6.1500000E+001, 8.8841132E-009, 6.5302598E-001
 9.7234346E-001, 2.5381421E-002, 1.5854140E-005, 1.0000000E+000, 1.2480418E+003, 6.1000000E+001, 9.7893711E-009, 6.5184130E-001
 9.7417318E-001, 2.5309574E-002, 1.5890392E-005, 1.0000000E+000, 1.2525988E+003, 6.1000000E+001, 9.6173412E-009, 6.5162022E-001
 9.7600289E-001, 2.5246168E-002, 1.5924420E-005, 1.0000000E+000, 1.2569018E+003, 6.1000000E+001, 9.5831791E-009, 6.5155204E-001
 9.7829004E-001, 2.5175345E-002, 1.5964406E-005, 1.0000000E+000, 1.2614438E+003, 6.1000000E+001, 9.5718049E-009, 6.5150220E-001
 9.8011975E-001, 2.5105023E-002, 1.6005759E-005, 1.0000000E+000, 1.2662200E+003, 6.2000000E+001, 7.1106108E-009, 6.5279266E-001
 9.8240690E-001, 2.5035232E-002, 1.6048164E-005, 1.0000000E+000, 1.2707138E+003, 6.1000000E+001, 9.2665416E-009, 6.5107308E-001
 9.8423661E-001, 2.4965927E-002, 1.6091122E-005, 1.0000000E+000, 1.2751850E+003, 6.1000000E+001, 8.9085995E-009, 6.5061004E-001
 9.8606633E-001, 2.4904748E-002, 1.6129415E-005, 1.0000000E+000, 1.2789357E+003, 6.1000000E+001, 8.7703863E-009, 6.5039987E-001
 9.8835348E-001, 2.4836390E-002, 1.6172127E-005, 1.0000000E+000, 1.2833323E+003, 6.1000000E+001, 8.6495241E-009, 6.5019913E-001
 9.9018319E-001, 2.4768491E-002, 1.6213977E-005, 1.0000000E+000, 1.2876844E+003, 6.1000000E+001, 8.5534483E-009, 6.5002313E-001
 9.9201291E-001, 2.4708532E-002, 1.6249951E-005, 1.0000000E+000, 1.2914773E+003, 6.1000000E+001, 8.4935650E-009, 6.4989359E-001
 9.9430005E-001, 2.4641509E-002, 1.6288472E-005, 1.0000000E+000, 1.2961544E+003, 6.1000000E+001, 8.4300271E-009, 6.4974718E-001
 9.9612977E-001, 2.4574900E-002, 1.6324481E-005, 1.0000000E+000, 1.3007640E+003, 6.1000000E+001, 8.3444188E-009, 6.4956694E-001
 9.9841691E-001, 2.4508711E-002, 1.6357130E-005, 1.0000000E+000, 1.3054137E+003, 6.1000000E+001, 8.2577721E-009, 6.4937839E-001
 1.0002466E+000, 2.4442887E-002, 1.6386033E-005, 1.0000000E+000, 1.3100161E+003, 6.1000000E+001, 8.1835791E-009, 6.4919922E-001
 1.0020763E+000, 2.4384675E-002, 1.6407862E-005, 1.0000000E+000, 1.3138822E+003, 6.1000000E+001, 8.1237709E-009, 6.4904198E-001
 1.0043635E+000, 2.4319484E-002, 1.6427434E-005, 1.0000000E+000, 1.3183813E+003, 6.1000000E+001, 8.0577199E-009, 6.4885987E-001
 1.0061932E+000, 2.4254552E-002, 1.6441413E-005, 1.0000000E+000, 1.3229287E+003, 6.1000000E+001, 7.9886139E-009, 6.4866672E-001
 1.0080229E+000, 2.4197023E-002, 1.6448333E-005, 1.0000000E+000, 1.3266374E+003, 6.1000000E+001, 7.9179304E-009, 6.4847624E-001
 1.0103101E+000, 2.4132463E-002, 1.6449297E-005, 1.0000000E+000, 1.3310662E+003, 6.1000000E+001, 7.8195348E-009, 6.4822881E-001
 1.0121398E+000, 2.4068002E-002, 1.6442862E-005, 1.0000000E+000, 1.3352089E+003, 6.1000000E+001, 7.7112254E-009, 6.4795970E-001
 1.0144269E+000, 2.4003578E-002, 1.6427827E-005, 1.0000000E+000, 1.3396137E+003, 6.1000000E+001, 7.6198505E-009, 6.4770520E-001
 1.0162566E+000, 2.3939112E-002, 1.6404246E-005, 1.0000000E+000, 1.3442625E+003, 6.1000000E+001, 7.5471847E-009, 6.4746923E-001
 1.0180864E+000, 2.3881705E-002, 1.6375251E-005, 1.0000000E+000, 1.3484080E+003, 6.1000000E+001, 7.4886531E-009, 6.4726171E-001
 1.0203735E+000, 2.3816919E-002, 1.6333114E-005, 1.0000000E+000, 1.3528151E+003, 6.1000000E+001, 7.4226119E-009, 6.4702120E-001
 1.0221574E+000, 2.3751701E-002, 1.5246268E-005, 1.0000000E+000, 1.3570489E+003, 6.1000000E+001, 7.1846219E-009, 6.4677036E-001
 1.0242156E+000, 2.3687600E-002, 1.2820144E-005, 1.0000000E+000, 1.3619272E+003, 6.1000000E+001, 6.5541347E-009, 6.4652659E-001
