s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","scarc-iter","scarc-res","scarc-rate"
 6.7425854E-001, 3.7910164E-002, 2.7755576E-017, 1.0000000E+000, 4.6278937E+003, 5.7000000E+001, 5.4766801E-009, 6.2667417E-001
 6.7651886E-001, 3.7821845E-002, 1.3877788E-017, 1.0000000E+000, 4.6582450E+003, 5.7000000E+001, 5.6454489E-009, 6.2698385E-001
 6.7821411E-001, 3.7733576E-002, 9.2518585E-018, 1.0000000E+000, 4.6873777E+003, 5.7000000E+001, 5.8298536E-009, 6.2731373E-001
 6.8047443E-001, 3.7645380E-002, 6.9388939E-018, 1.0000000E+000, 4.7185263E+003, 5.7000000E+001, 6.0311874E-009, 6.2766297E-001
 6.8216968E-001, 3.7557269E-002, 9.2518585E-018, 1.0000000E+000, 4.7499881E+003, 5.7000000E+001, 6.2474813E-009, 6.2802701E-001
 6.8443000E-001, 3.7469266E-002, 0.0000000E+000, 1.0000000E+000, 4.7796980E+003, 5.7000000E+001, 6.4772956E-009, 6.2840030E-001
 6.8612525E-001, 3.7381373E-002, 0.0000000E+000, 1.0000000E+000, 4.8091972E+003, 5.7000000E+001, 6.7150208E-009, 6.2877350E-001
 6.8838557E-001, 3.7293611E-002, 0.0000000E+000, 1.0000000E+000, 4.8381058E+003, 5.7000000E+001, 6.9624516E-009, 6.2914761E-001
 6.9008082E-001, 3.7205972E-002, 0.0000000E+000, 1.0000000E+000, 4.8677342E+003, 5.7000000E+001, 7.2352955E-009, 6.2954744E-001
 6.9234114E-001, 3.7118469E-002, 0.0000000E+000, 1.0000000E+000, 4.8973576E+003, 5.7000000E+001, 7.5284424E-009, 6.2996089E-001
 6.9403639E-001, 3.7031087E-002, 0.0000000E+000, 1.0000000E+000, 4.9290022E+003, 5.7000000E+001, 7.8243124E-009, 6.3036245E-001
 6.9629671E-001, 3.6943834E-002, 0.0000000E+000, 1.0000000E+000, 4.9578617E+003, 5.7000000E+001, 8.1218829E-009, 6.3074997E-001
 6.9855704E-001, 3.6844249E-002, 0.0000000E+000, 1.0000000E+000, 4.9921379E+003, 5.7000000E+001, 8.4610239E-009, 6.3117424E-001
 7.0025228E-001, 3.6757218E-002, 0.0000000E+000, 1.0000000E+000, 5.0224483E+003, 5.7000000E+001, 8.7326933E-009, 6.3149967E-001
 7.0251261E-001, 3.6670278E-002, 0.0000000E+000, 1.0000000E+000, 5.0514167E+003, 5.7000000E+001, 8.9246405E-009, 6.3171570E-001
 7.0420785E-001, 3.6583410E-002, 0.0000000E+000, 1.0000000E+000, 5.0812420E+003, 5.7000000E+001, 9.0419072E-009, 6.3183563E-001
 7.0646818E-001, 3.6496606E-002, 0.0000000E+000, 1.0000000E+000, 5.1004844E+003, 5.7000000E+001, 9.1455595E-009, 6.3193720E-001
 7.0816342E-001, 3.6409850E-002, 0.0000000E+000, 1.0000000E+000, 5.1258598E+003, 5.7000000E+001, 9.2782257E-009, 6.3207234E-001
 7.1042375E-001, 3.6323138E-002, 0.0000000E+000, 1.0000000E+000, 5.1559609E+003, 5.7000000E+001, 9.4506951E-009, 6.3225211E-001
 7.1211899E-001, 3.6236457E-002, 9.2518585E-018, 1.0000000E+000, 5.1852525E+003, 5.7000000E+001, 9.6585230E-009, 6.3246936E-001
 7.1437932E-001, 3.6149806E-002, 6.9388939E-018, 1.0000000E+000, 5.2163209E+003, 5.7500000E+001, 8.8285022E-009, 6.3367425E-001
 7.1607456E-001, 3.6063180E-002, 0.0000000E+000, 1.0000000E+000, 5.2480873E+003, 5.9000000E+001, 5.6849467E-009, 6.3657721E-001
 7.1833488E-001, 3.5976580E-002, 6.9388939E-018, 1.0000000E+000, 5.2801313E+003, 5.9000000E+001, 5.6328360E-009, 6.3645516E-001
 7.2003013E-001, 3.5890005E-002, 0.0000000E+000, 1.0000000E+000, 5.3124357E+003, 5.9000000E+001, 5.5805468E-009, 6.3633223E-001
 7.2229045E-001, 3.5803461E-002, 6.9388939E-018, 1.0000000E+000, 5.3455804E+003, 5.9000000E+001, 5.5652926E-009, 6.3628066E-001
 7.2455078E-001, 3.5704591E-002, 1.3877788E-017, 1.0000000E+000, 5.3836794E+003, 5.9000000E+001, 5.5937839E-009, 6.3631086E-001
 7.2624602E-001, 3.5618117E-002, 9.2518585E-018, 1.0000000E+000, 5.4165112E+003, 5.9000000E+001, 5.2854662E-009, 6.3566230E-001
 7.2850635E-001, 3.5531685E-002, 1.3877788E-017, 1.0000000E+000, 5.4485956E+003, 5.9000000E+001, 5.8483382E-009, 6.3674817E-001
 7.3020159E-001, 3.5445291E-002, 0.0000000E+000, 1.0000000E+000, 5.4822260E+003, 5.9000000E+001, 5.9905056E-009, 6.3698597E-001
 7.3246192E-001, 3.5358943E-002, 0.0000000E+000, 1.0000000E+000, 5.5146863E+003, 5.9000000E+001, 6.2768106E-009, 6.3746980E-001
 7.3415716E-001, 3.5272636E-002, 0.0000000E+000, 1.0000000E+000, 5.5467805E+003, 5.9000000E+001, 6.4427477E-009, 6.3773194E-001
 7.3641749E-001, 3.5186376E-002, 0.0000000E+000, 1.0000000E+000, 5.5759629E+003, 5.9000000E+001, 6.5580037E-009, 6.3790351E-001
 7.3805609E-001, 3.5102546E-002, 9.5716483E-018, 1.0000000E+000, 5.6081106E+003, 5.9000000E+001, 6.4588231E-009, 6.3806279E-001
 7.4008987E-001, 3.5025059E-002, 0.0000000E+000, 1.0000000E+000, 5.6432206E+003, 5.9000000E+001, 6.1038268E-009, 6.3823177E-001
 7.4212364E-001, 3.4936413E-002, 0.0000000E+000, 1.0000000E+000, 5.6798141E+003, 5.9000000E+001, 6.2431427E-009, 6.3845591E-001
 7.4415741E-001, 3.4847811E-002, 3.4694470E-018, 1.0000000E+000, 5.7140779E+003, 5.9000000E+001, 6.4043501E-009, 6.3871203E-001
 7.4619118E-001, 3.4759254E-002, 3.4694470E-018, 1.0000000E+000, 5.7467656E+003, 5.9000000E+001, 6.5805870E-009, 6.3898640E-001
 7.4822496E-001, 3.4670743E-002, 6.9388939E-018, 1.0000000E+000, 5.7848968E+003, 5.9000000E+001, 6.7658276E-009, 6.3926776E-001
 7.5025873E-001, 3.4582277E-002, 0.0000000E+000, 1.0000000E+000, 5.8228758E+003, 5.9000000E+001, 6.9524690E-009, 6.3954348E-001
 7.5229250E-001, 3.4493859E-002, 0.0000000E+000, 1.0000000E+000, 5.8614907E+003, 5.9000000E+001, 7.1646613E-009, 6.3985029E-001
 7.5432627E-001, 3.4405488E-002, 0.0000000E+000, 1.0000000E+000, 5.8990281E+003, 5.9000000E+001, 7.4151420E-009, 6.4020417E-001
 7.5636004E-001, 3.4317167E-002, 0.0000000E+000, 1.0000000E+000, 5.9347964E+003, 5.9000000E+001, 7.6535483E-009, 6.4052909E-001
 7.5839382E-001, 3.4228897E-002, 0.0000000E+000, 1.0000000E+000, 5.9707120E+003, 5.9000000E+001, 7.8368065E-009, 6.4076765E-001
 7.6042759E-001, 3.4140678E-002, 0.0000000E+000, 1.0000000E+000, 6.0080528E+003, 5.9000000E+001, 7.9466548E-009, 6.4090054E-001
 7.6246136E-001, 3.4052512E-002, 0.0000000E+000, 1.0000000E+000, 6.0451022E+003, 5.9000000E+001, 7.9812383E-009, 6.4092947E-001
 7.6449513E-001, 3.3964399E-002, 0.0000000E+000, 1.0000000E+000, 6.0799701E+003, 5.9000000E+001, 7.9634344E-009, 6.4088706E-001
 7.6602046E-001, 3.3887342E-002, 0.0000000E+000, 1.0000000E+000, 6.1107797E+003, 5.9000000E+001, 7.9462787E-009, 6.4084787E-001
 7.6805424E-001, 3.3810328E-002, 0.0000000E+000, 1.0000000E+000, 6.1420017E+003, 5.9000000E+001, 7.9638658E-009, 6.4085621E-001
 7.7008801E-001, 3.3722362E-002, 6.9388939E-018, 1.0000000E+000, 6.1763666E+003, 5.9000000E+001, 8.0894721E-009, 6.4100740E-001
 7.7212178E-001, 3.3634449E-002, 0.0000000E+000, 1.0000000E+000, 6.1990830E+003, 5.9000000E+001, 8.2890888E-009, 6.4125558E-001
 7.7415555E-001, 3.3546591E-002, 0.0000000E+000, 1.0000000E+000, 6.2350834E+003, 5.9000000E+001, 7.9714408E-009, 6.4080950E-001
 7.7618932E-001, 3.3458788E-002, 1.3877788E-017, 1.0000000E+000, 6.2690943E+003, 5.9000000E+001, 7.2621060E-009, 6.3933196E-001
 7.7822310E-001, 3.3371041E-002, 5.2041704E-018, 1.0000000E+000, 6.3065692E+003, 5.9000000E+001, 9.0520085E-009, 6.4215886E-001
 7.8025687E-001, 3.3283351E-002, 3.4694470E-018, 1.0000000E+000, 6.3417303E+003, 5.9000000E+001, 9.5137462E-009, 6.4268490E-001
 7.8229064E-001, 3.3195720E-002, 0.0000000E+000, 1.0000000E+000, 6.3776477E+003, 5.9000000E+001, 9.5656638E-009, 6.4272712E-001
 7.8432441E-001, 3.3108148E-002, 0.0000000E+000, 1.0000000E+000, 6.4130039E+003, 5.9000000E+001, 9.4509876E-009, 6.4257853E-001
 7.8635819E-001, 3.3020638E-002, 6.9388939E-018, 1.0000000E+000, 6.4472369E+003, 5.9000000E+001, 9.3672934E-009, 6.4246467E-001
 7.8839196E-001, 3.2933190E-002, 6.9388939E-018, 1.0000000E+000, 6.4776247E+003, 5.9000000E+001, 9.4888296E-009, 6.4258779E-001
 7.9042573E-001, 3.2845807E-002, 0.0000000E+000, 1.0000000E+000, 6.5117129E+003, 5.9000000E+001, 9.8140241E-009, 6.4293769E-001
 7.9245950E-001, 3.2758489E-002, 6.9388939E-018, 1.0000000E+000, 6.5482353E+003, 6.0000000E+001, 1.6118108E-009, 6.2846250E-001
 7.9449328E-001, 3.2671240E-002, 0.0000000E+000, 1.0000000E+000, 6.5877385E+003, 6.0000000E+001, 1.6683585E-009, 6.2880802E-001
 7.9601860E-001, 3.2594953E-002, 0.0000000E+000, 1.0000000E+000, 6.6198362E+003, 6.0000000E+001, 1.6883502E-009, 6.2891903E-001
 7.9805238E-001, 3.2518724E-002, 0.0000000E+000, 1.0000000E+000, 6.6508241E+003, 6.0000000E+001, 1.7484581E-009, 6.2927015E-001
 8.0008615E-001, 3.2431672E-002, 0.0000000E+000, 1.0000000E+000, 6.6761966E+003, 6.0000000E+001, 1.8939625E-009, 6.3009205E-001
 8.0211992E-001, 3.2344697E-002, 0.0000000E+000, 1.0000000E+000, 6.7064649E+003, 6.0000000E+001, 2.0379125E-009, 6.3084740E-001
 8.0415369E-001, 3.2257802E-002, 6.9388939E-018, 1.0000000E+000, 6.7418638E+003, 6.0000000E+001, 2.1777067E-009, 6.3152856E-001
 8.0618747E-001, 3.2170989E-002, 1.7347235E-018, 1.0000000E+000, 6.7733313E+003, 6.0000000E+001, 2.3573781E-009, 6.3234852E-001
 8.0822124E-001, 3.2084261E-002, 0.0000000E+000, 1.0000000E+000, 6.8084348E+003, 6.0000000E+001, 2.4961782E-009, 6.3293724E-001
 8.1025501E-001, 3.1997622E-002, 8.6736174E-019, 1.0000000E+000, 6.8460819E+003, 6.0000000E+001, 2.6049641E-009, 6.3337227E-001
 8.1228878E-001, 3.1911074E-002, 0.0000000E+000, 1.0000000E+000, 6.8799610E+003, 6.0000000E+001, 2.6978636E-009, 6.3372708E-001
 8.1432256E-001, 3.1824622E-002, 0.0000000E+000, 1.0000000E+000, 6.9150232E+003, 6.0000000E+001, 2.7768465E-009, 6.3401681E-001
 8.1635633E-001, 3.1738268E-002, 0.0000000E+000, 1.0000000E+000, 6.9505708E+003, 6.0000000E+001, 2.8369955E-009, 6.3422825E-001
 8.1839010E-001, 3.1652016E-002, 0.0000000E+000, 1.0000000E+000, 6.9867103E+003, 6.0000000E+001, 2.8735889E-009, 6.3434876E-001
 8.2042387E-001, 3.1565869E-002, 1.3877788E-017, 1.0000000E+000, 7.0108343E+003, 6.0000000E+001, 2.8022568E-009, 6.3406778E-001
 8.2245764E-001, 3.1479831E-002, 2.7755576E-017, 1.0000000E+000, 7.0478452E+003, 6.0000000E+001, 2.5610182E-009, 6.3309252E-001
 8.2449142E-001, 3.1393903E-002, 5.5511151E-017, 1.0000000E+000, 7.0831510E+003, 6.0000000E+001, 2.7408442E-009, 6.3380013E-001
 8.2601675E-001, 3.1318807E-002, 3.7007434E-017, 1.0000000E+000, 7.1139392E+003, 6.0000000E+001, 2.8587082E-009, 6.3423628E-001
 8.2805052E-001, 3.1243803E-002, 5.5511151E-017, 1.0000000E+000, 7.1439407E+003, 6.0000000E+001, 2.9065991E-009, 6.3439900E-001
 8.3008429E-001, 3.1158192E-002, 5.5511151E-017, 1.0000000E+000, 7.1808719E+003, 6.0000000E+001, 2.9759051E-009, 6.3463366E-001
 8.3211806E-001, 3.1072699E-002, 5.5511151E-017, 1.0000000E+000, 7.2181763E+003, 6.0000000E+001, 2.9549302E-009, 6.3454363E-001
 8.3415184E-001, 3.0987323E-002, 5.5511151E-017, 1.0000000E+000, 7.2570814E+003, 6.0000000E+001, 3.0909445E-009, 6.3500046E-001
 8.3618561E-001, 3.0902065E-002, 5.5511151E-017, 1.0000000E+000, 7.2960072E+003, 5.9250000E+001, 4.1542837E-009, 6.3393855E-001
 8.3821938E-001, 3.0816921E-002, 5.5511151E-017, 1.0000000E+000, 7.3342749E+003, 6.0000000E+001, 3.5795889E-009, 6.3653176E-001
 8.4025315E-001, 3.0731891E-002, 5.5511151E-017, 1.0000000E+000, 7.3704066E+003, 6.0000000E+001, 3.7601411E-009, 6.3704027E-001
 8.4228692E-001, 3.0646968E-002, 5.5511151E-017, 1.0000000E+000, 7.4078087E+003, 6.0000000E+001, 3.9018881E-009, 6.3741960E-001
 8.4432070E-001, 3.0562148E-002, 2.7755576E-017, 1.0000000E+000, 7.4442959E+003, 6.0000000E+001, 3.9390473E-009, 6.3750643E-001
 8.4635447E-001, 3.0477423E-002, 4.1633363E-017, 1.0000000E+000, 7.4832389E+003, 6.0000000E+001, 3.9564608E-009, 6.3753705E-001
 8.4838824E-001, 3.0392786E-002, 1.3877788E-017, 1.0000000E+000, 7.5216742E+003, 6.0000000E+001, 4.1804002E-009, 6.3811073E-001
 8.5042201E-001, 3.0308227E-002, 2.7755576E-017, 1.0000000E+000, 7.5583407E+003, 6.0000000E+001, 4.1108263E-009, 6.3791714E-001
 8.5245579E-001, 3.0223734E-002, 1.3877788E-017, 1.0000000E+000, 7.5967639E+003, 5.9750000E+001, 5.2040809E-009, 6.3813561E-001
 8.5448956E-001, 3.0139296E-002, 2.0816682E-017, 1.0000000E+000, 7.6347991E+003, 6.0000000E+001, 3.1193617E-009, 6.3495880E-001
 8.5601489E-001, 3.0065447E-002, 3.7007434E-017, 1.0000000E+000, 7.6655873E+003, 6.0000000E+001, 3.6680007E-009, 6.3665537E-001
 8.5804866E-001, 2.9991621E-002, 3.1225023E-017, 1.0000000E+000, 7.6991678E+003, 6.0000000E+001, 4.1315556E-009, 6.3791908E-001
 8.6008243E-001, 2.9907265E-002, 2.7755576E-017, 1.0000000E+000, 7.7360494E+003, 6.0000000E+001, 4.2201998E-009, 6.3813278E-001
 8.6201423E-001, 2.9824644E-002, 4.5657422E-019, 1.0000000E+000, 7.7718530E+003, 6.0000000E+001, 3.9138020E-009, 6.3782819E-001
 8.6430150E-001, 2.9736631E-002, 2.2204460E-017, 1.0000000E+000, 7.8137265E+003, 6.0000000E+001, 3.3231501E-009, 6.3666827E-001
 8.6613132E-001, 2.9651111E-002, 2.0816682E-017, 1.0000000E+000, 7.8577001E+003, 6.0000000E+001, 1.9073697E-009, 6.3063699E-001
 8.6841860E-001, 2.9565553E-002, 2.2204460E-017, 1.0000000E+000, 7.9006660E+003, 5.9600000E+001, 5.0101102E-009, 6.3602170E-001
 8.7024841E-001, 2.9479947E-002, 0.0000000E+000, 1.0000000E+000, 7.9415923E+003, 6.0000000E+001, 2.8003821E-009, 6.3481681E-001
 8.7207823E-001, 2.9403803E-002, 1.3877788E-017, 1.0000000E+000, 7.9780552E+003, 6.0000000E+001, 3.1704732E-009, 6.3613485E-001
 8.7436551E-001, 2.9318072E-002, 2.2204460E-017, 1.0000000E+000, 8.0179747E+003, 6.0000000E+001, 3.4478235E-009, 6.3701172E-001
 8.7619533E-001, 2.9232267E-002, 1.3552527E-020, 1.0000000E+000, 8.0574281E+003, 6.0000000E+001, 3.5235947E-009, 6.3723113E-001
 8.7802515E-001, 2.9155922E-002, 3.4694470E-018, 1.0000000E+000, 8.0923262E+003, 6.0000000E+001, 3.4961925E-009, 6.3713613E-001
 8.8031242E-001, 2.9069944E-002, 2.2551405E-017, 1.0000000E+000, 8.1325114E+003, 6.0000000E+001, 3.4625096E-009, 6.3701933E-001
 8.8214224E-001, 2.8983874E-002, 3.1225023E-017, 1.0000000E+000, 8.1664880E+003, 6.0000000E+001, 3.2663440E-009, 6.3638336E-001
 8.8442951E-001, 2.8897698E-002, 2.4980018E-017, 1.0000000E+000, 8.2064207E+003, 6.0000000E+001, 2.6985229E-009, 6.3431710E-001
 8.8625933E-001, 2.8811424E-002, 1.3877788E-017, 1.0000000E+000, 8.2456720E+003, 6.0000000E+001, 2.5199081E-009, 6.3359768E-001
 8.8808915E-001, 2.8734648E-002, 0.0000000E+000, 1.0000000E+000, 8.2804869E+003, 6.0000000E+001, 3.2828950E-009, 6.3637138E-001
 8.9037643E-001, 2.8648176E-002, 0.0000000E+000, 1.0000000E+000, 8.3212981E+003, 6.0000000E+001, 4.1549146E-009, 6.3887354E-001
 8.9220625E-001, 2.8561610E-002, 2.0816682E-017, 1.0000000E+000, 8.3619347E+003, 6.0000000E+001, 4.7799700E-009, 6.4036659E-001
 8.9403606E-001, 2.8484583E-002, 4.1633363E-017, 1.0000000E+000, 8.3976249E+003, 6.0000000E+001, 5.1593736E-009, 6.4117180E-001
 8.9632334E-001, 2.8397848E-002, 2.7755576E-017, 1.0000000E+000, 8.4381195E+003, 6.0000000E+001, 5.4415116E-009, 6.4172733E-001
 8.9815316E-001, 2.8311042E-002, 3.4694470E-017, 1.0000000E+000, 8.4788656E+003, 6.0000000E+001, 5.6109352E-009, 6.4204160E-001
 9.0044043E-001, 2.8224176E-002, 2.2204460E-017, 1.0000000E+000, 8.5216635E+003, 6.0000000E+001, 5.6751639E-009, 6.4214895E-001
 9.0227025E-001, 2.8137272E-002, 1.3877788E-017, 1.0000000E+000, 8.5653419E+003, 6.0000000E+001, 5.6273358E-009, 6.4204351E-001
 9.0410007E-001, 2.8060009E-002, 2.7755576E-017, 1.0000000E+000, 8.6042218E+003, 6.0000000E+001, 5.4747056E-009, 6.4173566E-001
 9.0638734E-001, 2.7973095E-002, 1.2490009E-017, 1.0000000E+000, 8.6498779E+003, 6.0000000E+001, 5.1862467E-009, 6.4114035E-001
 9.0821716E-001, 2.7886215E-002, 2.7755576E-017, 1.0000000E+000, 8.6920519E+003, 6.0000000E+001, 4.8397364E-009, 6.4038728E-001
 9.1004698E-001, 2.7809046E-002, 2.7755576E-017, 1.0000000E+000, 8.7286586E+003, 6.0000000E+001, 4.5736352E-009, 6.3977086E-001
 9.1233426E-001, 2.7722329E-002, 1.1102230E-017, 1.0000000E+000, 8.7714926E+003, 6.0000000E+001, 4.5243717E-009, 6.3964075E-001
 9.1416408E-001, 2.7635745E-002, 1.3877788E-017, 1.0000000E+000, 8.8119786E+003, 6.0000000E+001, 4.6035517E-009, 6.3981004E-001
 9.1645135E-001, 2.7549346E-002, 1.1102230E-017, 1.0000000E+000, 8.8538945E+003, 6.0000000E+001, 4.6920053E-009, 6.3999701E-001
 9.1828117E-001, 2.7463158E-002, 1.3877788E-017, 1.0000000E+000, 8.8993104E+003, 6.0000000E+001, 4.7561058E-009, 6.4012574E-001
 9.2011099E-001, 2.7386769E-002, 3.4694470E-017, 1.0000000E+000, 8.9367132E+003, 6.0000000E+001, 4.8356887E-009, 6.4028784E-001
 9.2239826E-001, 2.7301121E-002, 1.6653345E-017, 1.0000000E+000, 8.9782213E+003, 6.0000000E+001, 4.9183387E-009, 6.4045230E-001
 9.2422808E-001, 2.7215799E-002, 3.4694470E-017, 1.0000000E+000, 9.0203566E+003, 6.0000000E+001, 4.5742426E-009, 6.3965535E-001
 9.2605790E-001, 2.7140279E-002, 3.4694470E-017, 1.0000000E+000, 9.0565299E+003, 6.0000000E+001, 4.0904095E-009, 6.3845493E-001
 9.2834518E-001, 2.7055717E-002, 1.6653345E-017, 1.0000000E+000, 9.0976221E+003, 6.0000000E+001, 3.9479568E-009, 6.3805958E-001
 9.3017499E-001, 2.6971584E-002, 2.0816682E-017, 1.0000000E+000, 9.1398358E+003, 6.0000000E+001, 4.3571810E-009, 6.3909132E-001
 9.3200481E-001, 2.6897205E-002, 3.4694470E-017, 1.0000000E+000, 9.1823204E+003, 6.0000000E+001, 4.4358356E-009, 6.3926797E-001
 9.3429209E-001, 2.6814014E-002, 5.5511151E-018, 1.0000000E+000, 9.2324596E+003, 6.0000000E+001, 3.6919418E-009, 6.3725569E-001
 9.3612191E-001, 2.6731331E-002, 3.4694470E-018, 1.0000000E+000, 9.2819378E+003, 6.0000000E+001, 3.9749316E-009, 6.3806016E-001
 9.3840918E-001, 2.6649218E-002, 8.3266727E-018, 1.0000000E+000, 9.3301252E+003, 6.0000000E+001, 3.8597554E-009, 6.3772870E-001
 9.4023900E-001, 2.6567651E-002, 3.4694470E-018, 1.0000000E+000, 9.3766781E+003, 6.0000000E+001, 3.6085904E-009, 6.3699950E-001
 9.4206882E-001, 2.6495645E-002, 6.9388939E-018, 1.0000000E+000, 9.4062081E+003, 6.0000000E+001, 3.6201106E-009, 6.3701606E-001
 9.4435609E-001, 2.6415209E-002, 0.0000000E+000, 1.0000000E+000, 9.4116127E+003, 6.0000000E+001, 3.9845377E-009, 6.3800757E-001
 9.4618591E-001, 2.6335353E-002, 0.0000000E+000, 1.0000000E+000, 9.4409862E+003, 6.0000000E+001, 4.5104516E-009, 6.3931194E-001
 9.4801573E-001, 2.6264889E-002, 0.0000000E+000, 1.0000000E+000, 9.4621346E+003, 6.0000000E+001, 4.9365930E-009, 6.4025819E-001
 9.5030301E-001, 2.6186206E-002, 0.0000000E+000, 1.0000000E+000, 9.5015199E+003, 6.0000000E+001, 5.3266500E-009, 6.4105016E-001
 9.5213283E-001, 2.6108112E-002, 3.4694470E-018, 1.0000000E+000, 9.5391803E+003, 6.0000000E+001, 5.5791542E-009, 6.4152591E-001
 9.5442010E-001, 2.6030650E-002, 2.7755576E-018, 1.0000000E+000, 9.5849508E+003, 6.0000000E+001, 5.6011637E-009, 6.4154647E-001
 9.5624992E-001, 2.5953774E-002, 3.4694470E-018, 1.0000000E+000, 9.6218705E+003, 6.0000000E+001, 5.4570815E-009, 6.4124576E-001
 9.5807974E-001, 2.5885956E-002, 6.9388939E-018, 1.0000000E+000, 9.6631295E+003, 6.0000000E+001, 5.4971305E-009, 6.4130337E-001
 9.6036701E-001, 2.5810235E-002, 5.5511151E-018, 1.0000000E+000, 9.6968748E+003, 6.0000000E+001, 5.7335988E-009, 6.4172982E-001
 9.6219683E-001, 2.5735084E-002, 6.9388939E-018, 1.0000000E+000, 9.7446573E+003, 6.0000000E+001, 5.8817086E-009, 6.4197898E-001
 9.6402665E-001, 2.5668782E-002, 6.9388939E-018, 1.0000000E+000, 9.7722145E+003, 6.0000000E+001, 5.9056579E-009, 6.4199995E-001
 9.6631392E-001, 2.5594748E-002, 0.0000000E+000, 1.0000000E+000, 9.7981727E+003, 6.0000000E+001, 5.8929924E-009, 6.4195049E-001
 9.6814374E-001, 2.5521261E-002, 0.0000000E+000, 1.0000000E+000, 9.8448146E+003, 6.0000000E+001, 5.9259113E-009, 6.4198224E-001
 9.7043102E-001, 2.5448354E-002, 0.0000000E+000, 1.0000000E+000, 9.8793043E+003, 6.0000000E+001, 6.0775772E-009, 6.4222272E-001
 9.7226084E-001, 2.5375980E-002, 0.0000000E+000, 1.0000000E+000, 9.8990924E+003, 6.0000000E+001, 6.3474351E-009, 6.4265666E-001
 9.7409066E-001, 2.5312114E-002, 6.9388939E-018, 1.0000000E+000, 9.9411102E+003, 6.0000000E+001, 6.6442931E-009, 6.4311704E-001
 9.7637793E-001, 2.5240782E-002, 0.0000000E+000, 1.0000000E+000, 9.9814287E+003, 6.0000000E+001, 6.9413488E-009, 6.4355097E-001
 9.7820775E-001, 2.5169960E-002, 7.3725748E-018, 1.0000000E+000, 1.0020861E+004, 6.0000000E+001, 7.1837989E-009, 6.4388208E-001
 9.8003757E-001, 2.5107456E-002, 2.0816682E-017, 1.0000000E+000, 1.0058596E+004, 6.0000000E+001, 7.2638522E-009, 6.4396541E-001
 9.8232484E-001, 2.5037635E-002, 0.0000000E+000, 1.0000000E+000, 1.0101113E+004, 6.0000000E+001, 6.8941054E-009, 6.4335509E-001
 9.8415466E-001, 2.4968304E-002, 0.0000000E+000, 1.0000000E+000, 1.0143209E+004, 6.0000000E+001, 6.5122933E-009, 6.4270360E-001
 9.8644194E-001, 2.4899491E-002, 0.0000000E+000, 1.0000000E+000, 1.0185099E+004, 6.0000000E+001, 6.3889139E-009, 6.4244808E-001
 9.8827176E-001, 2.4831150E-002, 0.0000000E+000, 1.0000000E+000, 1.0226916E+004, 6.0000000E+001, 6.7463966E-009, 6.4297606E-001
 9.9010157E-001, 2.4770813E-002, 0.0000000E+000, 1.0000000E+000, 1.0264268E+004, 6.0000000E+001, 6.9522757E-009, 6.4324779E-001
 9.9238885E-001, 2.4703382E-002, 6.9388939E-019, 1.0000000E+000, 1.0307145E+004, 6.0000000E+001, 6.8588716E-009, 6.4303899E-001
 9.9421867E-001, 2.4636384E-002, 0.0000000E+000, 1.0000000E+000, 1.0348837E+004, 6.0000000E+001, 6.6235993E-009, 6.4259636E-001
 9.9604849E-001, 2.4577201E-002, 0.0000000E+000, 1.0000000E+000, 1.0383118E+004, 6.0000000E+001, 6.3383111E-009, 6.4205921E-001
 9.9833576E-001, 2.4511013E-002, 0.0000000E+000, 1.0000000E+000, 1.0422523E+004, 6.0000000E+001, 5.9871885E-009, 6.4136974E-001
 1.0001656E+000, 2.4445193E-002, 0.0000000E+000, 1.0000000E+000, 1.0463821E+004, 6.0000000E+001, 5.5984567E-009, 6.4056630E-001
 1.0024529E+000, 2.4379736E-002, 0.0000000E+000, 1.0000000E+000, 1.0500564E+004, 6.0000000E+001, 4.1811627E-009, 6.3706554E-001
 1.0042827E+000, 2.4314580E-002, 0.0000000E+000, 1.0000000E+000, 1.0542624E+004, 6.0000000E+001, 5.6995296E-009, 6.4056258E-001
 1.0061125E+000, 2.4256895E-002, 0.0000000E+000, 1.0000000E+000, 1.0576043E+004, 6.0000000E+001, 6.3698098E-009, 6.4166398E-001
 1.0083998E+000, 2.4192210E-002, 1.3877788E-018, 1.0000000E+000, 1.0611232E+004, 6.0000000E+001, 6.8133747E-009, 6.4227435E-001
 1.0102296E+000, 2.4127686E-002, 0.0000000E+000, 1.0000000E+000, 1.0643747E+004, 6.0000000E+001, 7.2000113E-009, 6.4274841E-001
 1.0120594E+000, 2.4070422E-002, 0.0000000E+000, 1.0000000E+000, 1.0678258E+004, 6.0000000E+001, 7.3861857E-009, 6.4291165E-001
 1.0143467E+000, 2.4006035E-002, 0.0000000E+000, 1.0000000E+000, 1.0714203E+004, 6.0000000E+001, 7.3680106E-009, 6.4275377E-001
 1.0161765E+000, 2.3941613E-002, 0.0000000E+000, 1.0000000E+000, 1.0742590E+004, 6.0000000E+001, 6.8818176E-009, 6.4188028E-001
 1.0180063E+000, 2.3884250E-002, 0.0000000E+000, 1.0000000E+000, 1.0773572E+004, 6.0000000E+001, 6.3252507E-009, 6.4085536E-001
 1.0202936E+000, 2.3819521E-002, 0.0000000E+000, 1.0000000E+000, 1.0805336E+004, 6.0000000E+001, 7.0515962E-009, 6.4186207E-001
