s,m3/s,m3/s,m3/s,m3/s,m/s,
Time,flow_in,flow_out,in_net,out_net,error,iter
 1.06503621875843E+001, 1.00004757287672E+000, 9.98884457517280E-001, 1.00004757287672E+000, 9.98884457517280E-001, 8.30619945530797E-004, 1.00000000000000E+001
 1.07074256253554E+001, 1.00002587494445E+000, 1.00183211387783E+000, 1.00002587494445E+000, 1.00183211387783E+000, 9.41361386189721E-004, 9.00000000000000E+000
 1.07644890631264E+001, 1.00000067795704E+000, 1.00480805353803E+000, 1.00000067795704E+000, 1.00480805353803E+000, 9.28350448955395E-004, 1.00000000000000E+001
 1.08215525008975E+001, 9.99971684061405E-001, 1.00759418974001E+000, 9.99971684061405E-001, 1.00759418974001E+000, 9.49870548885290E-004, 1.10000000000000E+001
 1.08786159386685E+001, 9.99939360112871E-001, 1.01015779467422E+000, 9.99939360112871E-001, 1.01015779467422E+000, 9.85778006280302E-004, 1.10000000000000E+001
 1.09356793764396E+001, 9.99905322930783E-001, 1.01248212253083E+000, 9.99905322930783E-001, 1.01248212253083E+000, 9.30865732239106E-004, 1.20000000000000E+001
 1.09927428142106E+001, 9.99874177517685E-001, 1.01424764509838E+000, 9.99874177517685E-001, 1.01424764509838E+000, 9.98237516831590E-004, 2.40000000000000E+001
 1.10498062519817E+001, 9.99865167758780E-001, 1.01509915407325E+000, 9.99865167758780E-001, 1.01509915407325E+000, 9.99226409378995E-004, 4.80000000000000E+001
 1.11068696897527E+001, 9.99871384410044E-001, 1.01592432612690E+000, 9.99871384410044E-001, 1.01592432612690E+000, 9.94318212410555E-004, 2.10000000000000E+001
 1.11639331275238E+001, 9.99887242295820E-001, 1.01679280766266E+000, 9.99887242295820E-001, 1.01679280766266E+000, 9.87316513614278E-004, 1.50000000000000E+001
 1.12209965652948E+001, 9.99910197063926E-001, 1.01734805845700E+000, 9.99910197063926E-001, 1.01734805845700E+000, 9.88680946591769E-004, 1.40000000000000E+001
 1.12780600030659E+001, 9.99937842581299E-001, 1.01749587828792E+000, 9.99937842581299E-001, 1.01749587828792E+000, 9.70600913629216E-004, 1.40000000000000E+001
 1.13351234408369E+001, 9.99967254986477E-001, 1.01738052907482E+000, 9.99967254986477E-001, 1.01738052907482E+000, 9.32455004752919E-004, 1.40000000000000E+001
 1.13921868786080E+001, 9.99995331404002E-001, 1.01713131842645E+000, 9.99995331404002E-001, 1.01713131842645E+000, 9.31802165561768E-004, 1.40000000000000E+001
 1.14492503163790E+001, 1.00001978356927E+000, 1.01682472720710E+000, 1.00001978356927E+000, 1.01682472720710E+000, 9.23251907237521E-004, 1.40000000000000E+001
 1.15063137541501E+001, 1.00003959698826E+000, 1.01646493220181E+000, 1.00003959698826E+000, 1.01646493220181E+000, 8.84956598587561E-004, 1.40000000000000E+001
 1.15633771919211E+001, 1.00005513980088E+000, 1.01599656375735E+000, 1.00005513980088E+000, 1.01599656375735E+000, 9.71354872697949E-004, 1.20000000000000E+001
 1.16204406296922E+001, 1.00006703647295E+000, 1.01539103688237E+000, 1.00006703647295E+000, 1.01539103688237E+000, 9.20552137508190E-004, 1.20000000000000E+001
 1.16775040674632E+001, 1.00007610306780E+000, 1.01454092607467E+000, 1.00007610306780E+000, 1.01454092607467E+000, 8.99675246231135E-004, 1.20000000000000E+001
 1.17345675052343E+001, 1.00008269469945E+000, 1.01337477695826E+000, 1.00008269469945E+000, 1.01337477695826E+000, 9.20709541183617E-004, 1.10000000000000E+001
 1.17916309430053E+001, 1.00008726560206E+000, 1.01185314462718E+000, 1.00008726560206E+000, 1.01185314462718E+000, 8.73923141542221E-004, 1.10000000000000E+001
 1.18486943807764E+001, 1.00009044836042E+000, 1.00994629868159E+000, 1.00009044836042E+000, 1.00994629868159E+000, 9.50755326172725E-004, 1.00000000000000E+001
 1.18998128069532E+001, 1.00009156015561E+000, 1.00815670255749E+000, 1.00009156015561E+000, 1.00815670255749E+000, 7.98246250657164E-004, 1.00000000000000E+001
 1.19509312331301E+001, 1.00009174816641E+000, 1.00605630826082E+000, 1.00009174816641E+000, 1.00605630826082E+000, 9.56652164172400E-004, 8.00000000000000E+000
 1.20020496593069E+001, 1.00008880890275E+000, 1.00400542736826E+000, 1.00008880890275E+000, 1.00400542736826E+000, 8.17002375462117E-004, 1.00000000000000E+001
 1.20531680854837E+001, 1.00008273251169E+000, 1.00248538038142E+000, 1.00008273251169E+000, 1.00192823418176E+000, 8.84072953845294E-004, 1.10000000000000E+001
 1.21042865116606E+001, 1.00007237523928E+000, 1.00106720526857E+000, 1.00007237523928E+000, 9.99755693264777E-001, 9.28966943444465E-004, 1.10000000000000E+001
 1.21554049378374E+001, 1.00005732211636E+000, 1.00098831952560E+000, 1.00005732211636E+000, 9.97433873814528E-001, 9.82749663485105E-004, 1.10000000000000E+001
 1.22065233640142E+001, 1.00003845969440E+000, 1.00042941982161E+000, 1.00003845969440E+000, 9.94931317406541E-001, 9.90549226236315E-004, 1.10000000000000E+001
 1.22576417901911E+001, 1.00001773026088E+000, 9.99372490636893E-001, 1.00001773026088E+000, 9.92269652727669E-001, 9.60936015799163E-004, 1.10000000000000E+001
 1.23087602163679E+001, 9.99998009541328E-001, 9.97953600461909E-001, 9.99998009541328E-001, 9.89633260189556E-001, 9.69087117037137E-004, 1.30000000000000E+001
 1.23649904851624E+001, 9.99983664234468E-001, 9.96151253700340E-001, 9.99983664234468E-001, 9.86996187446668E-001, 9.84354921970632E-004, 1.90000000000000E+001
 1.24212207539569E+001, 9.99986458834645E-001, 9.94413508643822E-001, 9.99986458834645E-001, 9.85009080263232E-001, 9.95761686752528E-004, 2.20000000000000E+001
 1.24774510227515E+001, 1.00000160118275E+000, 9.92296189884883E-001, 1.00000160118275E+000, 9.83183626600772E-001, 9.94505043106053E-004, 1.90000000000000E+001
 1.25336812915460E+001, 1.00002443318802E+000, 9.90311774847937E-001, 1.00002443318802E+000, 9.81916688534076E-001, 9.97120812902597E-004, 2.50000000000000E+001
 1.25899115603405E+001, 1.00004565515001E+000, 9.89140099404216E-001, 1.00004565515001E+000, 9.81194501945634E-001, 9.94522913894902E-004, 2.50000000000000E+001
 1.26461418291350E+001, 1.00005850376425E+000, 9.88166683742517E-001, 1.00005850376425E+000, 9.80890522806384E-001, 9.92895428458151E-004, 2.10000000000000E+001
 1.27023720979295E+001, 1.00006093433684E+000, 9.87482309551375E-001, 1.00006093433684E+000, 9.80975999215402E-001, 9.95486759778785E-004, 1.70000000000000E+001
 1.27586023667241E+001, 1.00005296369696E+000, 9.87163300679136E-001, 1.00005296369696E+000, 9.81429969831231E-001, 9.88314169002358E-004, 1.50000000000000E+001
 1.28148326355186E+001, 1.00003563730141E+000, 9.87183221319509E-001, 1.00003563730141E+000, 9.82161056736602E-001, 9.71656623990569E-004, 1.40000000000000E+001
 1.28710629043131E+001, 1.00001143171024E+000, 9.87491476433199E-001, 1.00001143171024E+000, 9.83088108162314E-001, 9.58163949907720E-004, 1.20000000000000E+001
 1.29272931731076E+001, 9.99982488577432E-001, 9.87917063852812E-001, 9.99982488577432E-001, 9.84029172505342E-001, 9.30887446406868E-004, 1.20000000000000E+001
 1.29835234419021E+001, 9.99951729396290E-001, 9.88440778038582E-001, 9.99951729396290E-001, 9.84971040685489E-001, 8.63770811871806E-004, 1.20000000000000E+001
 1.30397537106966E+001, 9.99922007381761E-001, 9.89148451551759E-001, 9.99922007381761E-001, 9.86014810325669E-001, 9.69879464079615E-004, 1.00000000000000E+001
 1.30959839794912E+001, 9.99895867594538E-001, 9.89941873280842E-001, 9.99895867594538E-001, 9.87074325815165E-001, 7.35789115049013E-004, 1.20000000000000E+001
 1.31522142482857E+001, 9.99875396456105E-001, 9.90817530093119E-001, 9.99875396456105E-001, 9.88170535559633E-001, 6.72506053755129E-004, 1.20000000000000E+001
 1.32084445170802E+001, 9.99860967319235E-001, 9.91847652241799E-001, 9.99860967319235E-001, 9.89402749849863E-001, 8.52229059102427E-004, 1.00000000000000E+001
 1.32646747858747E+001, 9.99853865930952E-001, 9.92957059086553E-001, 9.99853865930952E-001, 9.90713508392095E-001, 9.77021123459654E-004, 1.00000000000000E+001
 1.33209050546692E+001, 9.99855864913965E-001, 9.94078004512885E-001, 9.99855864913965E-001, 9.92051220481361E-001, 6.94476861178073E-004, 1.20000000000000E+001
 1.33771353234638E+001, 9.99866492386068E-001, 9.95195135357446E-001, 9.99866492386068E-001, 9.93415093678065E-001, 6.47354705190395E-004, 1.20000000000000E+001
 1.34333655922583E+001, 9.99884719864689E-001, 9.96309135326075E-001, 9.99884719864689E-001, 9.94812259417318E-001, 5.96826151058091E-004, 1.20000000000000E+001
 1.34835530549479E+001, 9.99906177955209E-001, 9.97323030106517E-001, 9.99906177955209E-001, 9.96103827407945E-001, 6.74454479800413E-004, 1.00000000000000E+001
 1.35337405176375E+001, 9.99930581301412E-001, 9.98416403007034E-001, 9.99930581301412E-001, 9.97486854682655E-001, 9.92870070244444E-004, 9.00000000000000E+000
 1.35839279803271E+001, 9.99956650663777E-001, 9.99590765825535E-001, 9.99956650663777E-001, 9.98944214103690E-001, 7.81966568591158E-004, 1.00000000000000E+001
 1.36341154430168E+001, 9.99982363953194E-001, 1.00095965838388E+000, 9.99982363953194E-001, 1.00057507882699E+000, 9.48260535226371E-004, 9.00000000000000E+000
 1.36843029057064E+001, 1.00000636607427E+000, 1.00250342096461E+000, 1.00000636607427E+000, 1.00234590972454E+000, 8.29972310665634E-004, 9.00000000000000E+000
 1.37344903683960E+001, 1.00002729390787E+000, 1.00429834356176E+000, 1.00002729390787E+000, 1.00429834356176E+000, 8.55324755672326E-004, 8.00000000000000E+000
 1.37846778310856E+001, 1.00004472338569E+000, 1.00632021987499E+000, 1.00004472338569E+000, 1.00632021987499E+000, 9.43733929980706E-004, 8.00000000000000E+000
 1.38348652937752E+001, 1.00005739405570E+000, 1.00820772273358E+000, 1.00005739405570E+000, 1.00820772273358E+000, 9.84703309053980E-004, 1.00000000000000E+001
 1.38850527564649E+001, 1.00006288950860E+000, 1.00986628484640E+000, 1.00006288950860E+000, 1.00986628484640E+000, 9.79988293979939E-004, 1.30000000000000E+001
 1.39352402191545E+001, 1.00005894104090E+000, 1.01126193973887E+000, 1.00005894104090E+000, 1.01126193973887E+000, 9.79320847753651E-004, 1.50000000000000E+001
 1.39854276818441E+001, 1.00003725706178E+000, 1.01182169665773E+000, 1.00003725706178E+000, 1.01182169665773E+000, 9.97185388946331E-004, 3.50000000000000E+001
 1.40356151445337E+001, 1.00000441373032E+000, 1.01187488409903E+000, 1.00000441373032E+000, 1.01172642806719E+000, 9.96133807726451E-004, 1.60000000000000E+001
 1.40858026072233E+001, 9.99968516298759E-001, 1.01180924703689E+000, 9.99968516298759E-001, 1.01131279102816E+000, 9.61740141869560E-004, 1.20000000000000E+001
 1.41359900699130E+001, 9.99933211102131E-001, 1.01147326121068E+000, 9.99933211102131E-001, 1.01050275122321E+000, 9.21816219628946E-004, 1.20000000000000E+001
 1.41861775326026E+001, 9.99901022422100E-001, 1.01092177162557E+000, 9.99901022422100E-001, 1.00934418997413E+000, 9.10655361026080E-004, 1.20000000000000E+001
 1.42363649952922E+001, 9.99873375662237E-001, 1.01025404192456E+000, 9.99873375662237E-001, 1.00795084074519E+000, 9.72301253835184E-004, 1.00000000000000E+001
 1.42865524579818E+001, 9.99853357847879E-001, 1.00956197239339E+000, 9.99853357847879E-001, 1.00645126611132E+000, 9.82226667424424E-004, 1.30000000000000E+001
 1.43367399206715E+001, 9.99841871582216E-001, 1.00892027631407E+000, 9.99841871582216E-001, 1.00496925105829E+000, 9.42482066705885E-004, 1.30000000000000E+001
 1.43869273833611E+001, 9.99839236962697E-001, 1.00832776209134E+000, 9.99839236962697E-001, 1.00356052485586E+000, 9.69741436557037E-004, 1.20000000000000E+001
 1.44371148460507E+001, 9.99844841530432E-001, 1.00774112896563E+000, 9.99844841530432E-001, 1.00224036627108E+000, 9.31032069523940E-004, 1.10000000000000E+001
 1.44873023087403E+001, 9.99857850466314E-001, 1.00711717076625E+000, 9.99857850466314E-001, 1.00102312713767E+000, 8.38679587304547E-004, 1.00000000000000E+001
 1.45374897714299E+001, 9.99878592049536E-001, 1.00651296781160E+000, 9.99878592049536E-001, 1.00002182864382E+000, 8.35192813595009E-004, 1.00000000000000E+001
 1.45876772341196E+001, 9.99905683386344E-001, 1.00583799846948E+000, 9.99905683386344E-001, 9.99181667211674E-001, 8.00543460002689E-004, 1.00000000000000E+001
 1.46378646968092E+001, 9.99936929644032E-001, 1.00494553358444E+000, 9.99936929644032E-001, 9.98367650774718E-001, 9.16812860551675E-004, 8.00000000000000E+000
 1.46880521594988E+001, 9.99972652905747E-001, 1.00392508080488E+000, 9.99972652905747E-001, 9.97667359410260E-001, 8.99215944292431E-004, 9.00000000000000E+000
 1.47382396221884E+001, 1.00001003788255E+000, 1.00270998710674E+000, 1.00001003788255E+000, 9.96986166293637E-001, 9.29717136677777E-004, 9.00000000000000E+000
 1.47884270848780E+001, 1.00004783228692E+000, 1.00135359307791E+000, 1.00004783228692E+000, 9.96343634063404E-001, 9.50156167484062E-004, 1.00000000000000E+001
 1.48386145475677E+001, 1.00008394284065E+000, 9.99849680682036E-001, 1.00008394284065E+000, 9.95694329426861E-001, 9.85488580056426E-004, 1.10000000000000E+001
 1.48888020102573E+001, 1.00011623731052E+000, 9.98177864808441E-001, 1.00011623731052E+000, 9.94983693964641E-001, 9.84487917263577E-004, 1.20000000000000E+001
 1.49389894729469E+001, 1.00014167483648E+000, 9.96298192559756E-001, 1.00014167483648E+000, 9.94140479818018E-001, 9.69043804120107E-004, 1.40000000000000E+001
 1.49891769356365E+001, 1.00015573388771E+000, 9.94256018058599E-001, 1.00015573388771E+000, 9.93180230391701E-001, 9.65608696169129E-004, 1.60000000000000E+001
 1.50393643983261E+001, 1.00015580573454E+000, 9.92253712717699E-001, 1.00015580573454E+000, 9.92253712717699E-001, 9.81589001632477E-004, 1.60000000000000E+001
 1.50895518610158E+001, 1.00014253488978E+000, 9.91560053553797E-001, 1.00014253488978E+000, 9.91560053553797E-001, 9.87041532479971E-004, 1.60000000000000E+001
 1.51397393237054E+001, 1.00011872823698E+000, 9.91245052054940E-001, 1.00011872823698E+000, 9.91245052054940E-001, 9.68401870025337E-004, 1.60000000000000E+001
 1.51899267863950E+001, 1.00008862623879E+000, 9.91348078411178E-001, 1.00008862623879E+000, 9.91348078411178E-001, 9.62830255871516E-004, 1.40000000000000E+001
 1.52401142490846E+001, 1.00005557398820E+000, 9.91816197342363E-001, 1.00005557398820E+000, 9.91816197342363E-001, 9.83254556791269E-004, 1.20000000000000E+001
 1.52903017117743E+001, 1.00002166245213E+000, 9.92534021879413E-001, 1.00002166245213E+000, 9.92534021879413E-001, 9.70465840588464E-004, 1.20000000000000E+001
 1.53404891744639E+001, 9.99988674751157E-001, 9.93373321719717E-001, 9.99988674751157E-001, 9.93373321719717E-001, 9.47331746818159E-004, 1.20000000000000E+001
 1.53906766371535E+001, 9.99957978116693E-001, 9.94189702796185E-001, 9.99957978116693E-001, 9.94189702796185E-001, 9.29887622925119E-004, 1.20000000000000E+001
 1.54408640998431E+001, 9.99930326150977E-001, 9.94905340342647E-001, 9.99930326150977E-001, 9.94905340342647E-001, 9.51614905827736E-004, 1.10000000000000E+001
 1.54859353194488E+001, 9.99908546995851E-001, 9.95381858951432E-001, 9.99908546995851E-001, 9.95381858951432E-001, 9.60511083301308E-004, 9.00000000000000E+000
 1.55310065390546E+001, 9.99889947346044E-001, 9.95694211494527E-001, 9.99889947346044E-001, 9.95694211494527E-001, 9.22594674996668E-004, 8.00000000000000E+000
 1.55760777586603E+001, 9.99873882041891E-001, 9.95860211464336E-001, 9.99873882041891E-001, 9.95860211464336E-001, 9.98442321877180E-004, 7.00000000000000E+000
 1.56211489782660E+001, 9.99861053948971E-001, 9.95872797702095E-001, 9.99861053948971E-001, 9.95872797702095E-001, 9.34560689670239E-004, 8.00000000000000E+000
 1.56662201978718E+001, 9.99850556007112E-001, 9.95671940144859E-001, 9.99850556007112E-001, 9.95671940144859E-001, 7.87254082201594E-004, 9.00000000000000E+000
 1.57157985394381E+001, 9.99841371768086E-001, 9.95247359543644E-001, 9.99841371768086E-001, 9.95247359543644E-001, 8.40378884054971E-004, 9.00000000000000E+000
 1.57653768810044E+001, 9.99834915589878E-001, 9.94695778079848E-001, 9.99834915589878E-001, 9.94695778079848E-001, 8.79598051185981E-004, 9.00000000000000E+000
 1.58199130567273E+001, 9.99830369356354E-001, 9.94055197877856E-001, 9.99830369356354E-001, 9.94055197877856E-001, 9.11637098679474E-004, 9.00000000000000E+000
 1.58799028500225E+001, 9.99827953770111E-001, 9.93451596633160E-001, 9.99827953770111E-001, 9.93451596633160E-001, 9.36645367177968E-004, 9.00000000000000E+000
 1.59398926433178E+001, 9.99828168110902E-001, 9.93004930489510E-001, 9.99828168110902E-001, 9.93004930489510E-001, 9.45349660053996E-004, 9.00000000000000E+000
 1.59998824366130E+001, 9.99830841629316E-001, 9.92772278545969E-001, 9.99830841629316E-001, 9.92772278545969E-001, 9.39287681027912E-004, 9.00000000000000E+000
 1.60598722299082E+001, 9.99836349099864E-001, 9.92731347396878E-001, 9.99836349099864E-001, 9.92731347396878E-001, 8.86722291063569E-004, 1.00000000000000E+001
 1.61198620232035E+001, 9.99844214862418E-001, 9.92888387687176E-001, 9.99844214862418E-001, 9.92888387687176E-001, 8.43430320761174E-004, 1.00000000000000E+001
 1.61798518164987E+001, 9.99854904465734E-001, 9.93289594475941E-001, 9.99854904465734E-001, 9.93289594475941E-001, 7.80757552250266E-004, 1.00000000000000E+001
 1.62335103760813E+001, 9.99866680669810E-001, 9.93842265658909E-001, 9.99866680669810E-001, 9.93842265658909E-001, 8.39526686799097E-004, 8.00000000000000E+000
 1.62871689356639E+001, 9.99882009578521E-001, 9.94492064013938E-001, 9.99882009578521E-001, 9.94492064013938E-001, 8.82243003755834E-004, 8.00000000000000E+000
 1.63408274952465E+001, 9.99901413273599E-001, 9.95152390316703E-001, 9.99901413273599E-001, 9.95152390316703E-001, 6.63903868150961E-004, 1.00000000000000E+001
 1.63944860548292E+001, 9.99923398101852E-001, 9.95732739573493E-001, 9.99923398101852E-001, 9.95732739573493E-001, 7.43081759444819E-004, 1.00000000000000E+001
 1.64481446144118E+001, 9.99946819187420E-001, 9.96129846799975E-001, 9.99946819187420E-001, 9.96129846799975E-001, 8.20337697543305E-004, 1.00000000000000E+001
 1.64961444319123E+001, 9.99966371222388E-001, 9.96481611943427E-001, 9.99966371222388E-001, 9.96481611943427E-001, 7.42638389256367E-004, 1.00000000000000E+001
 1.65441442494127E+001, 9.99982431876998E-001, 9.96707709963938E-001, 9.99982431876998E-001, 9.96707709963938E-001, 9.20532162073107E-004, 8.00000000000000E+000
 1.65921440669132E+001, 9.99993970181100E-001, 9.97054439908905E-001, 9.99993970181100E-001, 9.97054439908905E-001, 9.23841332333808E-004, 8.00000000000000E+000
 1.66401438844137E+001, 1.00000033689973E+000, 9.97704869123758E-001, 1.00000033689973E+000, 9.97704869123758E-001, 9.01882421370459E-004, 9.00000000000000E+000
 1.66881437019141E+001, 1.00000142645726E+000, 9.98719779030758E-001, 1.00000142645726E+000, 9.98719779030758E-001, 8.91911855866345E-004, 9.00000000000000E+000
 1.67841433369151E+001, 9.99996025647471E-001, 1.00072460777700E+000, 9.99996025647471E-001, 1.00072460777700E+000, 9.60145259793932E-004, 8.50000000000000E+000
 1.68369431361656E+001, 9.99987968943873E-001, 1.00304270390521E+000, 9.99987968943873E-001, 1.00304270390521E+000, 8.90075912724386E-004, 8.00000000000000E+000
 1.68897429354161E+001, 9.99984116387110E-001, 1.00461473504820E+000, 9.99984116387110E-001, 1.00461473504820E+000, 8.91059270497596E-004, 8.00000000000000E+000
 1.69425427346666E+001, 9.99986060493312E-001, 1.00632116398592E+000, 9.99986060493312E-001, 1.00632116398592E+000, 9.71271596104772E-004, 1.00000000000000E+001
 1.69953425339171E+001, 9.99997751009384E-001, 1.00807446779934E+000, 9.99997751009384E-001, 1.00807446779934E+000, 8.95775624823569E-004, 1.30000000000000E+001
 1.70481423331676E+001, 1.00001751503572E+000, 1.00944400832108E+000, 1.00001751503572E+000, 1.00944400832108E+000, 9.68524119608682E-004, 1.30000000000000E+001
 1.71009421324182E+001, 1.00003776378639E+000, 1.01014384813049E+000, 1.00003776378639E+000, 1.01014384813049E+000, 9.29766360814988E-004, 1.30000000000000E+001
 1.72118217108442E+001, 1.00005444970676E+000, 1.00967189741054E+000, 1.00005444970676E+000, 1.00967189741054E+000, 9.09155041983893E-004, 1.10000000000000E+001
 1.72699014900198E+001, 1.00005375058557E+000, 1.00804901932770E+000, 1.00005375058557E+000, 1.00804901932770E+000, 9.65593087731031E-004, 1.00000000000000E+001
 1.73211280243213E+001, 1.00004415452235E+000, 1.00678858888643E+000, 1.00004415452235E+000, 1.00678858888643E+000, 8.07182921707561E-004, 1.20000000000000E+001
 1.73723545586227E+001, 1.00003361443335E+000, 1.00537137047186E+000, 1.00003361443335E+000, 1.00537137047186E+000, 7.49091519545830E-004, 1.20000000000000E+001
 1.74235810929242E+001, 1.00002317176632E+000, 1.00401222878514E+000, 1.00002317176632E+000, 1.00401222878514E+000, 9.57507466451180E-004, 1.00000000000000E+001
 1.74748076272257E+001, 1.00001205547551E+000, 1.00287409004273E+000, 1.00001205547551E+000, 1.00287409004273E+000, 8.52245820331832E-004, 1.20000000000000E+001
 1.75260341615272E+001, 1.00000158840469E+000, 1.00203036078486E+000, 1.00000158840469E+000, 1.00203036078486E+000, 8.99913113000639E-004, 1.20000000000000E+001
 1.76284872301301E+001, 9.99990126201411E-001, 1.00142610446264E+000, 9.99990126201411E-001, 1.00142610446264E+000, 9.07701135190786E-004, 1.20000000000000E+001
 1.76797137644316E+001, 9.99989213416777E-001, 1.00140839026881E+000, 9.99989213416777E-001, 1.00140839026881E+000, 9.66445349461331E-004, 1.20000000000000E+001
 1.77309402987330E+001, 9.99998476920068E-001, 1.00170133766984E+000, 9.99998476920068E-001, 1.00170133766984E+000, 9.84688612236884E-004, 1.20000000000000E+001
 1.77821668330345E+001, 1.00001472949856E+000, 1.00214953037459E+000, 1.00001472949856E+000, 1.00214953037459E+000, 9.77863825570746E-004, 1.10000000000000E+001
 1.78333933673360E+001, 1.00003596822785E+000, 1.00263821765440E+000, 1.00003596822785E+000, 1.00263821765440E+000, 9.49683253530953E-004, 1.10000000000000E+001
 1.79251089317019E+001, 1.00006825496038E+000, 1.00318313811008E+000, 1.00006825496038E+000, 1.00318313811008E+000, 9.35562899531173E-004, 9.50000000000000E+000
 1.79709667138849E+001, 1.00009973975909E+000, 1.00359592401619E+000, 1.00009973975909E+000, 1.00359592401619E+000, 9.97832058435844E-004, 8.00000000000000E+000
 1.80168244960678E+001, 1.00011694840978E+000, 1.00370384765978E+000, 1.00011694840978E+000, 1.00370384765978E+000, 9.12115797959689E-004, 8.00000000000000E+000
 1.80626822782508E+001, 1.00012931975559E+000, 1.00365880158648E+000, 1.00012931975559E+000, 1.00365880158648E+000, 7.38063089248148E-004, 1.00000000000000E+001
 1.81543978426167E+001, 1.00013933582548E+000, 1.00343572047453E+000, 1.00013933582548E+000, 1.00343572047453E+000, 8.71138849806830E-004, 1.00000000000000E+001
 1.82002556247997E+001, 1.00014245458840E+000, 1.00317631077151E+000, 1.00014245458840E+000, 1.00317631077151E+000, 9.80025057861322E-004, 1.00000000000000E+001
 1.82461134069827E+001, 1.00014240483753E+000, 1.00302050402136E+000, 1.00014240483753E+000, 1.00302050402136E+000, 9.69571631508126E-004, 1.00000000000000E+001
 1.83378289713486E+001, 1.00014030656448E+000, 1.00290692767423E+000, 1.00014030656448E+000, 1.00290692767423E+000, 8.45615059518190E-004, 9.50000000000000E+000
 1.83836867535316E+001, 1.00013555335853E+000, 1.00293609435473E+000, 1.00013555335853E+000, 1.00293609435473E+000, 9.05485637410663E-004, 8.00000000000000E+000
 1.84295445357145E+001, 1.00012919187833E+000, 1.00307544021107E+000, 1.00012919187833E+000, 1.00307544021107E+000, 7.50794126927357E-004, 1.00000000000000E+001
 1.85212601000805E+001, 1.00011431084582E+000, 1.00347548486838E+000, 1.00011431084582E+000, 1.00347548486838E+000, 8.19596844804704E-004, 1.00000000000000E+001
 1.85671178822634E+001, 1.00009377613440E+000, 1.00390017548811E+000, 1.00009377613440E+000, 1.00390017548811E+000, 9.22752902650981E-004, 1.00000000000000E+001
 1.86129756644464E+001, 1.00007768240927E+000, 1.00415972359214E+000, 1.00007768240927E+000, 1.00415972359214E+000, 9.76124963764979E-004, 1.00000000000000E+001
 1.87046912288124E+001, 1.00004889495689E+000, 1.00463243712944E+000, 1.00004889495689E+000, 1.00463243712944E+000, 9.37289039793065E-004, 1.20000000000000E+001
 1.87505490109953E+001, 1.00001465657345E+000, 1.00537168803857E+000, 1.00001465657345E+000, 1.00537168803857E+000, 8.84769961051468E-004, 1.20000000000000E+001
 1.87964067931783E+001, 9.99989398713400E-001, 1.00617026797026E+000, 9.99989398713400E-001, 1.00617026797026E+000, 8.96883984395469E-004, 1.20000000000000E+001
 1.88422645753613E+001, 9.99964696965426E-001, 1.00724887890325E+000, 9.99964696965426E-001, 1.00724887890325E+000, 9.39948638395194E-004, 1.20000000000000E+001
 1.89339801397272E+001, 9.99936034381222E-001, 1.00932289314631E+000, 9.99936034381222E-001, 1.00932289314631E+000, 9.07506960892923E-004, 1.20000000000000E+001
 1.89798379219102E+001, 9.99920326038282E-001, 1.01163234624043E+000, 9.99920326038282E-001, 1.01163234624043E+000, 9.17202510047233E-004, 1.00000000000000E+001
 1.90302814823114E+001, 9.99918652140239E-001, 1.01327282977938E+000, 9.99918652140239E-001, 1.01327282977938E+000, 9.31195291860920E-004, 1.00000000000000E+001
 1.90807250427127E+001, 9.99925450711968E-001, 1.01463407089693E+000, 9.99925450711968E-001, 1.01463407089693E+000, 9.01883029055695E-004, 1.00000000000000E+001
 1.91816121635152E+001, 9.99951264779781E-001, 1.01582350616214E+000, 9.99951264779781E-001, 1.01582350616214E+000, 9.00654089434405E-004, 9.00000000000000E+000
 1.92320557239165E+001, 9.99989242901394E-001, 1.01598837063306E+000, 9.99989242901394E-001, 1.01598837063306E+000, 8.54831608589790E-004, 1.10000000000000E+001
 1.92875436403579E+001, 1.00002259960191E+000, 1.01534454946046E+000, 1.00002259960191E+000, 1.01534454946046E+000, 8.57877837227905E-004, 1.30000000000000E+001
 1.93430315567992E+001, 1.00005623730516E+000, 1.01437832401291E+000, 1.00005623730516E+000, 1.01437832401291E+000, 9.76252654718124E-004, 1.30000000000000E+001
 1.93985194732406E+001, 1.00008574033190E+000, 1.01340357582257E+000, 1.00008574033190E+000, 1.01340357582257E+000, 9.55020915785809E-004, 1.40000000000000E+001
 1.94540073896820E+001, 1.00010863697458E+000, 1.01270775567183E+000, 1.00010863697458E+000, 1.01270775567183E+000, 9.83975677917859E-004, 1.40000000000000E+001
 1.95094953061234E+001, 1.00012349238364E+000, 1.01246599152793E+000, 1.00012349238364E+000, 1.01246599152793E+000, 9.52639074151329E-004, 1.50000000000000E+001
 1.95705320142089E+001, 1.00013313372578E+000, 1.01267891868096E+000, 1.00013313372578E+000, 1.01267891868096E+000, 9.84624187947369E-004, 1.50000000000000E+001
 1.96315687222945E+001, 1.00013893143797E+000, 1.01338156813564E+000, 1.00013893143797E+000, 1.01338156813564E+000, 9.50192711731634E-004, 1.50000000000000E+001
 1.96926054303800E+001, 1.00014417331049E+000, 1.01450985751656E+000, 1.00014417331049E+000, 1.01450985751656E+000, 9.78099908811370E-004, 1.40000000000000E+001
 1.97536421384655E+001, 1.00015085072474E+000, 1.01590814315003E+000, 1.00015085072474E+000, 1.01590814315003E+000, 9.43859175829231E-004, 1.30000000000000E+001
