s,m3/s,m3/s,m3/s,m3/s,m/s,
Time,flow_in,flow_out,in_net,out_net,error,iter
 1.11154738623922E+001, 9.98544382794247E-001, 8.22404041841965E-001, 9.98544382794247E-001, 8.22404041841965E-001, 6.05438853408513E-002, 1.00000000000000E+000
 1.11684851644092E+001, 9.98667974090157E-001, 8.18547114844345E-001, 9.98667974090157E-001, 8.18547114844345E-001, 7.64111731108708E-002, 1.00000000000000E+000
 1.12214964664261E+001, 9.98824494601613E-001, 8.14769725390653E-001, 9.98824494601613E-001, 8.14769725390653E-001, 8.40316969651953E-002, 1.00000000000000E+000
 1.12798088986448E+001, 9.98961646651038E-001, 8.10397625755106E-001, 9.98961646651038E-001, 8.10397625755106E-001, 8.32785540072035E-002, 1.00000000000000E+000
 1.13439525740853E+001, 9.98924972606223E-001, 8.04875261380871E-001, 9.98924972606223E-001, 8.04875261380871E-001, 4.38981322391048E-002, 2.00000000000000E+000
 1.14080962495258E+001, 9.99000231309642E-001, 7.99724999483245E-001, 9.99000231309642E-001, 7.99724999483245E-001, 6.65103264819261E-002, 1.00000000000000E+000
 1.14722399249663E+001, 9.98966437025342E-001, 7.94058440574456E-001, 9.98966437025342E-001, 7.94058440574456E-001, 3.69838518589938E-002, 2.00000000000000E+000
 1.15363836004068E+001, 9.99045130686557E-001, 7.88745751227113E-001, 9.99045130686557E-001, 7.88745751227113E-001, 8.17981280480662E-002, 1.00000000000000E+000
 1.16005272758473E+001, 9.99089613808717E-001, 7.83197053829347E-001, 9.99089613808717E-001, 7.83197053829347E-001, 9.14166714091837E-002, 1.00000000000000E+000
 1.16646709512879E+001, 9.99031611294568E-001, 7.77501557686014E-001, 9.99031611294568E-001, 7.77501557686014E-001, 3.52476420395849E-002, 2.00000000000000E+000
 1.17288146267284E+001, 9.99082730421274E-001, 7.71722107394069E-001, 9.99082730421274E-001, 7.71722107394069E-001, 6.51186226982938E-002, 1.00000000000000E+000
 1.17929583021689E+001, 9.99132568471499E-001, 7.66255098855303E-001, 9.99132568471499E-001, 7.66255098855303E-001, 3.25863515940843E-002, 2.00000000000000E+000
 1.18571019776094E+001, 9.99272966984055E-001, 7.62834311150298E-001, 9.99272966984055E-001, 7.60583882314633E-001, 8.61628420736926E-002, 1.00000000000000E+000
 1.19212456530499E+001, 9.99365058363093E-001, 7.59836109441785E-001, 9.99365058363093E-001, 7.55379453412896E-001, 3.83466509564929E-002, 2.00000000000000E+000
 1.19853893284904E+001, 9.99583585177010E-001, 7.56352873827803E-001, 9.99583585177010E-001, 7.49896318154275E-001, 7.31013988076764E-002, 1.00000000000000E+000
 1.20377505667477E+001, 9.99738572451722E-001, 7.53896573329704E-001, 9.99738572451722E-001, 7.45945646978417E-001, 6.79269851818365E-002, 1.00000000000000E+000
 1.20901118050050E+001, 9.99933246803509E-001, 7.51398469899635E-001, 9.99933246803509E-001, 7.42105275239643E-001, 8.05707531017967E-002, 1.00000000000000E+000
 1.21424730432622E+001, 1.00009158368370E+000, 7.49106550513000E-001, 1.00009158368370E+000, 7.38620985156900E-001, 6.83798837973284E-002, 1.00000000000000E+000
 1.21948342815195E+001, 1.00027813556283E+000, 7.46908537025779E-001, 1.00027813556283E+000, 7.35373862065427E-001, 9.36488728930902E-002, 1.00000000000000E+000
 1.22416639277607E+001, 1.00028926432460E+000, 7.45338755843071E-001, 1.00028926432460E+000, 7.32993916947876E-001, 7.44344958935133E-002, 1.00000000000000E+000
 1.22884935740018E+001, 1.00031952256903E+000, 7.43901951065336E-001, 1.00031952256903E+000, 7.30851658638018E-001, 7.37195093640439E-002, 1.00000000000000E+000
 1.23353232202430E+001, 1.00033560967125E+000, 7.42543771326092E-001, 1.00033560967125E+000, 7.28873885164795E-001, 7.13517103614745E-002, 1.00000000000000E+000
 1.23821528664842E+001, 1.00029784883875E+000, 7.41323102559049E-001, 1.00029784883875E+000, 7.27109133878685E-001, 7.54684556100701E-002, 1.00000000000000E+000
 1.24289825127254E+001, 1.00015571136040E+000, 7.40231017139504E-001, 1.00015571136040E+000, 7.25533342333564E-001, 6.73763829436297E-002, 1.00000000000000E+000
 1.24758121589666E+001, 9.99928405792039E-001, 7.39367327556821E-001, 9.99928405792039E-001, 7.24248748410985E-001, 3.01245614495316E-002, 2.00000000000000E+000
 1.25226418052077E+001, 9.99771729552062E-001, 7.38664664375839E-001, 9.99771729552062E-001, 7.23181000553799E-001, 5.06516928011203E-002, 1.00000000000000E+000
 1.25694714514489E+001, 9.99688647178397E-001, 7.38109252935085E-001, 9.99688647178397E-001, 7.22321325002050E-001, 9.76036663260358E-002, 1.00000000000000E+000
 1.26163010976901E+001, 9.99610832489368E-001, 7.37973637370678E-001, 9.99610832489368E-001, 7.21959068902037E-001, 2.68917397786725E-002, 2.00000000000000E+000
 1.26631307439313E+001, 9.99630890732769E-001, 7.37939611683108E-001, 9.99630890732769E-001, 7.21754865470665E-001, 6.89742348456834E-002, 1.00000000000000E+000
 1.27099603901724E+001, 9.99689145462688E-001, 7.38206902606650E-001, 9.99689145462688E-001, 7.21917057480279E-001, 8.79616966147485E-002, 1.00000000000000E+000
 1.27567900364136E+001, 9.99800653131099E-001, 7.38799907711992E-001, 9.99800653131099E-001, 7.22471999120145E-001, 8.80338055060708E-002, 1.00000000000000E+000
 1.28036196826548E+001, 9.99951635109154E-001, 7.39583873155142E-001, 9.99951635109154E-001, 7.23280599965129E-001, 9.75739703246015E-002, 1.00000000000000E+000
 1.28504493288960E+001, 1.00006311581371E+000, 7.41188637126957E-001, 1.00006311581371E+000, 7.24519744329401E-001, 6.08768366444081E-002, 1.00000000000000E+000
 1.28972789751371E+001, 1.00016489275345E+000, 7.43045077878840E-001, 1.00016489275345E+000, 7.26010976982854E-001, 8.27612253854326E-002, 1.00000000000000E+000
 1.29441086213783E+001, 1.00016225078509E+000, 7.45144924914704E-001, 1.00016225078509E+000, 7.27818805806741E-001, 7.18838192565849E-002, 1.00000000000000E+000
 1.29909382676195E+001, 1.00010494779515E+000, 7.47296972834886E-001, 1.00010494779515E+000, 7.29744255881510E-001, 8.89886259450092E-002, 1.00000000000000E+000
 1.30377679138607E+001, 9.99925561213401E-001, 7.49770996333706E-001, 9.99925561213401E-001, 7.32086940986926E-001, 6.48333605681668E-002, 1.00000000000000E+000
 1.30845975601019E+001, 9.99724999740742E-001, 7.52296466447668E-001, 9.99724999740742E-001, 7.34542027060789E-001, 6.60450307679810E-002, 1.00000000000000E+000
 1.31314272063430E+001, 9.99469218459611E-001, 7.54990918971339E-001, 9.99469218459611E-001, 7.37232702696618E-001, 6.09420934221020E-002, 1.00000000000000E+000
 1.31782568525842E+001, 9.99192142955815E-001, 7.57878215993111E-001, 9.99192142955815E-001, 7.40186037444283E-001, 5.96861193384446E-002, 1.00000000000000E+000
 1.32250864988254E+001, 9.98929131419487E-001, 7.60866399593045E-001, 9.98929131419487E-001, 7.43287062323709E-001, 5.68941822168378E-002, 1.00000000000000E+000
 1.32719161450666E+001, 9.98695316303990E-001, 7.64035147839363E-001, 9.98695316303990E-001, 7.46623084926180E-001, 5.10491555375494E-002, 1.00000000000000E+000
 1.33187457913077E+001, 9.98499793686470E-001, 7.67359019591802E-001, 9.98499793686470E-001, 7.50161952121673E-001, 6.47784429699263E-002, 1.00000000000000E+000
 1.33655754375489E+001, 9.98368504597382E-001, 7.71008813539023E-001, 9.98368504597382E-001, 7.54075410438715E-001, 5.48154529588381E-002, 1.00000000000000E+000
 1.34124050837901E+001, 9.98219563407839E-001, 7.74795181290529E-001, 9.98219563407839E-001, 7.58142554005161E-001, 8.58589570903761E-002, 1.00000000000000E+000
 1.34592347300313E+001, 9.98129800608747E-001, 7.78930946499501E-001, 9.98129800608747E-001, 7.62592682362206E-001, 6.81215684365195E-002, 1.00000000000000E+000
 1.35060643762724E+001, 9.98054129861082E-001, 7.83204571448720E-001, 9.98054129861082E-001, 7.67180846855153E-001, 9.42010822293939E-002, 1.00000000000000E+000
 1.35528940225136E+001, 9.98084961663677E-001, 7.87802320956779E-001, 9.98084961663677E-001, 7.72096164954555E-001, 8.33415662069217E-002, 1.00000000000000E+000
 1.35997236687548E+001, 9.98163910651156E-001, 7.92532541935515E-001, 9.98163910651156E-001, 7.77117076833310E-001, 9.88738420941624E-002, 1.00000000000000E+000
 1.36465533149960E+001, 9.98341922258871E-001, 7.97571511312006E-001, 9.98341922258871E-001, 7.82430057126882E-001, 7.31712979708350E-002, 1.00000000000000E+000
 1.36980659258613E+001, 9.98573745857955E-001, 8.03237610677473E-001, 9.98573745857955E-001, 7.88360488452382E-001, 8.23048006283074E-002, 1.00000000000000E+000
 1.37495785367266E+001, 9.98877213890404E-001, 8.09102993524091E-001, 9.98877213890404E-001, 7.94439026588866E-001, 6.04858680228384E-002, 1.00000000000000E+000
 1.38010911475919E+001, 9.99231181677196E-001, 8.15035370133463E-001, 9.99231181677196E-001, 8.00531288468533E-001, 7.14243445593143E-002, 1.00000000000000E+000
 1.38526037584572E+001, 9.99582775369822E-001, 8.21206169746971E-001, 9.99582775369822E-001, 8.06812122172013E-001, 6.19644858413177E-002, 1.00000000000000E+000
 1.39041163693224E+001, 9.99908537599499E-001, 8.27390962904021E-001, 9.99908537599499E-001, 8.13058250724192E-001, 8.65979136308626E-002, 1.00000000000000E+000
 1.39556289801877E+001, 1.00013164956750E+000, 8.33775032112992E-001, 1.00013164956750E+000, 8.19461650020691E-001, 7.64467345903711E-002, 1.00000000000000E+000
 1.40122928521396E+001, 1.00015060757333E+000, 8.40971859261277E-001, 1.00015060757333E+000, 8.26638965379100E-001, 4.09889429836923E-002, 2.00000000000000E+000
 1.40689567240914E+001, 1.00017776623123E+000, 8.47849236361560E-001, 1.00017776623123E+000, 8.33464710610139E-001, 5.99472892072770E-002, 1.00000000000000E+000
 1.41256205960432E+001, 9.99992022066862E-001, 8.54612494548753E-001, 9.99992022066862E-001, 8.40132502172544E-001, 3.22094832100084E-002, 2.00000000000000E+000
 1.41822844679950E+001, 9.99791735443777E-001, 8.61089597166220E-001, 9.99791735443777E-001, 8.46435488253014E-001, 7.40700390986548E-002, 1.00000000000000E+000
 1.42389483399469E+001, 9.99454128935602E-001, 8.67604343802257E-001, 9.99454128935602E-001, 8.52646278552748E-001, 4.25993400518776E-002, 2.00000000000000E+000
 1.42956122118987E+001, 9.99188135828231E-001, 8.73940350516925E-001, 9.99188135828231E-001, 8.58680873873119E-001, 8.63143724081206E-002, 1.00000000000000E+000
 1.43522760838505E+001, 9.99048269941645E-001, 8.80228095974974E-001, 9.99048269941645E-001, 8.64688506707062E-001, 7.13095519327192E-002, 1.00000000000000E+000
 1.44089399558023E+001, 9.99005599401838E-001, 8.86284157851177E-001, 9.99005599401838E-001, 8.70466865819578E-001, 9.55812170865080E-002, 1.00000000000000E+000
 1.44656038277542E+001, 9.99089237664135E-001, 8.92040852824293E-001, 9.99089237664135E-001, 8.75930401657855E-001, 9.75862642823313E-002, 1.00000000000000E+000
 1.45222676997060E+001, 9.99270244251501E-001, 8.97450607396810E-001, 9.99270244251501E-001, 8.81011739353441E-001, 8.77522243681849E-002, 1.00000000000000E+000
 1.45789315716578E+001, 9.99530888442703E-001, 9.02685367196864E-001, 9.99530888442703E-001, 8.85882932360663E-001, 7.78684590831417E-002, 1.00000000000000E+000
 1.46355954436096E+001, 9.99821164082238E-001, 9.07221655254283E-001, 9.99821164082238E-001, 8.89995726979656E-001, 8.13704257295214E-002, 1.00000000000000E+000
 1.46922593155615E+001, 1.00009265650901E+000, 9.11241631212730E-001, 1.00009265650901E+000, 8.93520777856815E-001, 9.16800864819272E-002, 1.00000000000000E+000
 1.47489231875133E+001, 1.00035495281399E+000, 9.14865543339616E-001, 1.00035495281399E+000, 8.96585469899201E-001, 9.89294072526612E-002, 1.00000000000000E+000
 1.48055870594651E+001, 1.00047737203786E+000, 9.17892269958782E-001, 1.00047737203786E+000, 8.98995284524934E-001, 4.15023206639272E-002, 2.00000000000000E+000
 1.48562661940584E+001, 1.00059791890966E+000, 9.20767454755366E-001, 1.00059791890966E+000, 9.01117584023571E-001, 6.00397004055683E-002, 1.00000000000000E+000
 1.49069453286517E+001, 1.00067745539672E+000, 9.23817003065800E-001, 1.00067745539672E+000, 9.03384149471838E-001, 4.13467799677053E-002, 2.00000000000000E+000
 1.49576244632450E+001, 1.00081734952181E+000, 9.26428812348207E-001, 1.00081734952181E+000, 9.05269414916189E-001, 7.49096261822064E-002, 1.00000000000000E+000
 1.50083035978382E+001, 1.00086588227884E+000, 9.29033152543120E-001, 1.00086588227884E+000, 9.07286413209244E-001, 4.57925153708502E-002, 2.00000000000000E+000
 1.50589827324315E+001, 1.00102843547129E+000, 9.30907356374311E-001, 1.00102843547129E+000, 9.08698732432661E-001, 7.76568338409409E-002, 1.00000000000000E+000
 1.51096618670248E+001, 1.00111149613483E+000, 9.33060378746371E-001, 1.00111149613483E+000, 9.10602779353130E-001, 2.90134157155567E-002, 2.00000000000000E+000
 1.51548356993109E+001, 1.00123028341145E+000, 9.34404975557484E-001, 1.00123028341145E+000, 9.11883508035119E-001, 6.14717246337807E-002, 1.00000000000000E+000
 1.52000095315969E+001, 1.00136374260956E+000, 9.35489898507405E-001, 1.00136374260956E+000, 9.13084411548978E-001, 9.76650557131772E-002, 1.00000000000000E+000
 1.52451833638830E+001, 1.00133297568908E+000, 9.37387023021949E-001, 1.00133297568908E+000, 9.15355243851095E-001, 3.28031753078013E-002, 2.00000000000000E+000
 1.52903571961690E+001, 1.00136683920582E+000, 9.38868326544806E-001, 1.00136683920582E+000, 9.17379533478921E-001, 7.50462889345316E-002, 1.00000000000000E+000
 1.53355310284551E+001, 1.00132994226454E+000, 9.40877568528851E-001, 1.00132994226454E+000, 9.20125137096058E-001, 3.51440311565594E-002, 2.00000000000000E+000
 1.53807048607411E+001, 1.00128182067991E+000, 9.43188361654169E-001, 1.00128182067991E+000, 9.22915295343076E-001, 7.42785201644304E-002, 1.00000000000000E+000
 1.54211983796374E+001, 1.00129211518364E+000, 9.45656883416455E-001, 1.00129211518364E+000, 9.25847611462243E-001, 8.16081600673626E-002, 1.00000000000000E+000
 1.54616918985336E+001, 1.00129504420571E+000, 9.48213764515151E-001, 1.00129504420571E+000, 9.28861074389334E-001, 8.26855843366909E-002, 1.00000000000000E+000
 1.55021854174298E+001, 1.00132940793211E+000, 9.50691909963045E-001, 1.00132940793211E+000, 9.31756475173919E-001, 8.94766830429152E-002, 1.00000000000000E+000
 1.55426789363261E+001, 1.00129750270604E+000, 9.53120943780877E-001, 1.00129750270604E+000, 9.34540355302643E-001, 6.74331293070933E-002, 1.00000000000000E+000
 1.55831724552223E+001, 1.00130663110806E+000, 9.55319114157127E-001, 1.00130663110806E+000, 9.37024906347338E-001, 8.22369607713527E-002, 1.00000000000000E+000
 1.56236659741185E+001, 1.00126401986999E+000, 9.57531040233220E-001, 1.00126401986999E+000, 9.39455197073545E-001, 6.05805908156221E-002, 1.00000000000000E+000
 1.56682088449044E+001, 1.00133343243190E+000, 9.59779958491728E-001, 1.00133343243190E+000, 9.41886801262789E-001, 9.23594811199906E-002, 1.00000000000000E+000
 1.57127517156903E+001, 1.00137502072976E+000, 9.62300453543224E-001, 1.00137502072976E+000, 9.44550171240245E-001, 8.86560095410851E-002, 1.00000000000000E+000
 1.57523217487315E+001, 1.00134029740985E+000, 9.65183703155729E-001, 1.00134029740985E+000, 9.47572140426249E-001, 8.12721763222317E-002, 1.00000000000000E+000
 1.57918917817728E+001, 1.00134327016201E+000, 9.68014264189443E-001, 1.00134327016201E+000, 9.50559571921239E-001, 8.64643247127348E-002, 1.00000000000000E+000
 1.58314618148141E+001, 1.00125012953308E+000, 9.71159159637572E-001, 1.00125012953308E+000, 9.53909693762801E-001, 5.85659055052599E-002, 1.00000000000000E+000
 1.58710318478554E+001, 1.00126943807874E+000, 9.74331997318999E-001, 1.00126943807874E+000, 9.57343694461049E-001, 5.99180362886994E-002, 1.00000000000000E+000
 1.59106018808967E+001, 1.00121260905976E+000, 9.77647828083569E-001, 1.00121260905976E+000, 9.60990884188721E-001, 7.02123972683344E-002, 1.00000000000000E+000
 1.59501719139379E+001, 1.00120431409187E+000, 9.81177195664000E-001, 1.00120431409187E+000, 9.64942863718656E-001, 7.06824941722632E-002, 1.00000000000000E+000
 1.59897419469792E+001, 1.00120716669122E+000, 9.85271259792422E-001, 1.00120716669122E+000, 9.69603368689851E-001, 4.56308393914302E-002, 1.00000000000000E+000
 1.60293119800205E+001, 1.00121021746917E+000, 9.89595226864765E-001, 1.00121021746917E+000, 9.74626698189766E-001, 5.97555122366679E-002, 1.00000000000000E+000
 1.60688820130618E+001, 1.00123924547712E+000, 9.94343552233343E-001, 1.00123924547712E+000, 9.80228956203425E-001, 8.35548716503862E-002, 1.00000000000000E+000
 1.61084520461031E+001, 1.00121853437095E+000, 9.99589603540426E-001, 1.00121853437095E+000, 9.86518801963836E-001, 7.47236782178067E-002, 1.00000000000000E+000
 1.61480220791444E+001, 1.00118512719372E+000, 1.00494598167003E+000, 1.00118512719372E+000, 9.93111403006308E-001, 2.41781632065641E-002, 2.00000000000000E+000
 1.61875921121856E+001, 1.00116786000807E+000, 1.01096008180191E+000, 1.00116786000807E+000, 1.00042562875253E+000, 3.52887460980147E-002, 1.00000000000000E+000
 1.62271621452269E+001, 1.00108898119069E+000, 1.01789646759052E+000, 1.00108898119069E+000, 1.00814716153114E+000, 9.73229695064071E-002, 1.00000000000000E+000
 1.62667321782682E+001, 1.00103255480945E+000, 1.02443036026482E+000, 1.00103255480945E+000, 1.01554953752451E+000, 2.44760459474687E-002, 2.00000000000000E+000
 1.63063022113095E+001, 1.00098804715549E+000, 1.03133759626811E+000, 1.00098804715549E+000, 1.02339940277560E+000, 7.78711990835186E-002, 1.00000000000000E+000
 1.63458722443508E+001, 1.00085913719664E+000, 1.03779793560233E+000, 1.00085913719664E+000, 1.03090064304217E+000, 9.64318997699489E-002, 1.00000000000000E+000
 1.63854422773921E+001, 1.00080783285773E+000, 1.04359010021798E+000, 1.00080783285773E+000, 1.03781492138140E+000, 2.75561843167049E-002, 2.00000000000000E+000
 1.64250123104333E+001, 1.00073546825177E+000, 1.05018383837876E+000, 1.00073546825177E+000, 1.04436173723567E+000, 6.79822765963136E-002, 1.00000000000000E+000
 1.64645823434746E+001, 1.00064374446991E+000, 1.05699109948060E+000, 1.00064374446991E+000, 1.05048699205819E+000, 8.07317632266784E-002, 1.00000000000000E+000
 1.65041523765159E+001, 1.00055404237331E+000, 1.06340637757426E+000, 1.00055404237331E+000, 1.05620958829243E+000, 8.46289348332687E-002, 1.00000000000000E+000
 1.65437224095572E+001, 1.00045069823595E+000, 1.06943004585603E+000, 1.00045069823595E+000, 1.06157082265848E+000, 9.28728696545663E-002, 1.00000000000000E+000
 1.65832924425985E+001, 1.00048398731581E+000, 1.07548509140702E+000, 1.00048398731581E+000, 1.06698261868416E+000, 6.69864653300207E-002, 1.00000000000000E+000
 1.66228624756398E+001, 1.00042372383500E+000, 1.08113781566101E+000, 1.00042372383500E+000, 1.07202185435236E+000, 9.25434205691262E-002, 1.00000000000000E+000
 1.67020025417223E+001, 1.00033154009652E+000, 1.08950925977743E+000, 1.00033154009652E+000, 1.07960936680071E+000, 9.68242280359833E-002, 1.00000000000000E+000
 1.67415725747636E+001, 1.00032257823876E+000, 1.09785588088588E+000, 1.00032257823876E+000, 1.08738351667859E+000, 2.85960517547721E-002, 2.00000000000000E+000
 1.68246696441503E+001, 1.00027638085583E+000, 1.10522961480361E+000, 1.00027638085583E+000, 1.09434366369178E+000, 7.79597497069329E-002, 1.00000000000000E+000
 1.68681966804957E+001, 1.00021864306800E+000, 1.11223722932072E+000, 1.00021864306800E+000, 1.10105965965596E+000, 8.72600887898647E-002, 1.00000000000000E+000
 1.69552507531865E+001, 1.00026380173855E+000, 1.11953628647703E+000, 1.00026380173855E+000, 1.10810873065832E+000, 5.55238373404313E-002, 1.50000000000000E+000
 1.69987777895319E+001, 1.00037831040859E+000, 1.12689532902253E+000, 1.00037831040859E+000, 1.11521818385347E+000, 3.49454520895915E-002, 2.00000000000000E+000
 1.70423048258773E+001, 1.00043000243294E+000, 1.13223342283643E+000, 1.00043000243294E+000, 1.12030542201695E+000, 6.47906715817499E-002, 1.00000000000000E+000
 1.71380643058372E+001, 1.00058160873013E+000, 1.14239077076367E+000, 1.00058160873013E+000, 1.12899709060595E+000, 7.00933486192810E-002, 1.50000000000000E+000
 1.71859440458172E+001, 1.00065179275127E+000, 1.15317462937279E+000, 1.00065179275127E+000, 1.13793008620988E+000, 9.97681996238249E-002, 1.00000000000000E+000
 1.72338237857971E+001, 1.00072162296099E+000, 1.16039340312464E+000, 1.00072162296099E+000, 1.14363432767823E+000, 3.84318960014799E-002, 2.00000000000000E+000
 1.72817035257771E+001, 1.00077459519862E+000, 1.16759206394260E+000, 1.00077459519862E+000, 1.14918495503278E+000, 2.92110387707318E-002, 2.00000000000000E+000
 1.73774630057370E+001, 1.00083348366872E+000, 1.17708669547278E+000, 1.00083348366872E+000, 1.15608573429619E+000, 6.33367730277143E-002, 1.50000000000000E+000
 1.74253427457170E+001, 1.00080822561237E+000, 1.18427872949392E+000, 1.00080822561237E+000, 1.16071871919426E+000, 3.41448483896175E-002, 2.00000000000000E+000
 1.74732224856969E+001, 1.00079913534437E+000, 1.18829649379437E+000, 1.00079913534437E+000, 1.16177316766382E+000, 6.18584941322644E-002, 1.00000000000000E+000
 1.75211022256769E+001, 1.00085703763311E+000, 1.19080830191718E+000, 1.00085703763311E+000, 1.16128125916156E+000, 8.00422470145614E-002, 1.00000000000000E+000
 1.76168617056368E+001, 1.00089343224408E+000, 1.19042212807692E+000, 1.00089343224408E+000, 1.15814122629437E+000, 8.40301684198074E-002, 1.00000000000000E+000
 1.76647414456167E+001, 1.00101301139019E+000, 1.18827968225423E+000, 1.00101301139019E+000, 1.15549557678259E+000, 4.59796221453672E-002, 2.00000000000000E+000
 1.77126211855967E+001, 1.00127831977766E+000, 1.18654927533058E+000, 1.00127831977766E+000, 1.15328109151449E+000, 8.45116565682886E-002, 1.00000000000000E+000
 1.77605009255766E+001, 1.00135771795408E+000, 1.18447118355611E+000, 1.00135771795408E+000, 1.15141604146602E+000, 5.75181161752167E-002, 2.00000000000000E+000
 1.78562604055365E+001, 1.00171409893835E+000, 1.18019637892462E+000, 1.00171409893835E+000, 1.14819852202439E+000, 6.98795669775435E-002, 1.50000000000000E+000
 1.79041401455165E+001, 1.00196667954812E+000, 1.17676339634871E+000, 1.00196667954812E+000, 1.14615085268310E+000, 9.87659389648963E-002, 1.00000000000000E+000
 1.79520198854964E+001, 1.00204300553425E+000, 1.17599244229235E+000, 1.00204300553425E+000, 1.14649582746293E+000, 4.32138697271860E-002, 2.00000000000000E+000
 1.80046875994744E+001, 1.00206164422203E+000, 1.17782852984463E+000, 1.00206164422203E+000, 1.14821179558820E+000, 3.64270866365040E-002, 2.00000000000000E+000
 1.81100230274303E+001, 1.00218281374101E+000, 1.18323238508671E+000, 1.00218281374101E+000, 1.15294870685174E+000, 4.02072774149855E-002, 2.00000000000000E+000
 1.81562635771012E+001, 1.00225669847413E+000, 1.18889544602421E+000, 1.00225669847413E+000, 1.15848489297913E+000, 9.96913922962552E-002, 1.00000000000000E+000
 1.82025041267722E+001, 1.00234543735932E+000, 1.19164502547686E+000, 1.00234543735932E+000, 1.16186719858529E+000, 8.92670676801220E-002, 1.00000000000000E+000
 1.82487446764432E+001, 1.00225274986985E+000, 1.19527669759978E+000, 1.00225274986985E+000, 1.16591283245534E+000, 4.70475325168969E-002, 2.00000000000000E+000
 1.83306129423420E+001, 1.00203648113135E+000, 1.20208186634599E+000, 1.00203648113135E+000, 1.17199983778963E+000, 6.67899766217908E-002, 1.50000000000000E+000
 1.83715470752914E+001, 1.00180237072993E+000, 1.20975167288192E+000, 1.00180237072993E+000, 1.17932957197721E+000, 8.51211918262136E-002, 1.00000000000000E+000
 1.84534153411903E+001, 1.00170061229267E+000, 1.21913146674349E+000, 1.00170061229267E+000, 1.18880205704728E+000, 5.46469328240004E-002, 1.50000000000000E+000
 1.84943494741397E+001, 1.00154419154724E+000, 1.22980453580872E+000, 1.00154419154724E+000, 1.19983622160269E+000, 4.22305784518202E-002, 2.00000000000000E+000
 1.85762177400385E+001, 1.00151923141524E+000, 1.24300773785714E+000, 1.00151923141524E+000, 1.21364370111404E+000, 6.77197198990649E-002, 1.00000000000000E+000
 1.86171518729879E+001, 1.00149503357527E+000, 1.25749627866327E+000, 1.00149503357527E+000, 1.22883398154043E+000, 8.88315379154917E-002, 1.00000000000000E+000
 1.86990201388867E+001, 1.00161287816329E+000, 1.27139263323745E+000, 1.00161287816329E+000, 1.24334517854773E+000, 8.36087767498936E-002, 1.00000000000000E+000
 1.87399542718361E+001, 1.00190435790502E+000, 1.28399783575336E+000, 1.00190435790502E+000, 1.25647596809355E+000, 9.25096330555255E-002, 1.00000000000000E+000
 1.87808884047855E+001, 1.00218249940425E+000, 1.29198458594641E+000, 1.00218249940425E+000, 1.26478088981249E+000, 3.98049441830426E-002, 2.00000000000000E+000
 1.88627566706844E+001, 1.00250143435240E+000, 1.30166330654126E+000, 1.00250143435240E+000, 1.27512201690732E+000, 7.03905113949986E-002, 1.00000000000000E+000
 1.89036908036338E+001, 1.00306059235061E+000, 1.31196808419413E+000, 1.00306059235061E+000, 1.28645825126970E+000, 3.71749946358186E-002, 2.00000000000000E+000
 1.89896524828275E+001, 1.00353873242698E+000, 1.32249208580211E+000, 1.00353873242698E+000, 1.29776825141959E+000, 5.29220820295354E-002, 1.52380952380952E+000
 1.90346800290719E+001, 1.00420037058050E+000, 1.33531874657404E+000, 1.00420037058050E+000, 1.31023463090664E+000, 9.34239400019447E-002, 1.00000000000000E+000
 1.91247351215606E+001, 1.00465852938306E+000, 1.34951493935632E+000, 1.00465852938306E+000, 1.32498080607069E+000, 4.78994154258918E-002, 2.00000000000000E+000
 1.91697626678049E+001, 1.00470722400913E+000, 1.36427542243672E+000, 1.00470722400913E+000, 1.34085906996595E+000, 4.22522678825479E-002, 2.00000000000000E+000
 1.92147902140493E+001, 1.00541642600550E+000, 1.37350730755378E+000, 1.00541642600550E+000, 1.35092992500166E+000, 6.56196379572521E-002, 1.00000000000000E+000
 1.93048453065380E+001, 1.00517495008948E+000, 1.38749365461709E+000, 1.00517495008948E+000, 1.36457819463637E+000, 6.16262055395518E-002, 1.50000000000000E+000
 1.93498728527823E+001, 1.00514625214425E+000, 1.40068951454286E+000, 1.00514625214425E+000, 1.37672006947343E+000, 7.57622310750912E-002, 1.00000000000000E+000
 1.93949003990267E+001, 1.00497352315880E+000, 1.40968842565053E+000, 1.00497352315880E+000, 1.38381487419855E+000, 4.48486830788126E-002, 2.00000000000000E+000
 1.94849554915154E+001, 1.00460234060256E+000, 1.42061030860779E+000, 1.00460234060256E+000, 1.39300859339555E+000, 3.59623079550637E-002, 2.00000000000000E+000
 1.95299830377598E+001, 1.00415709906118E+000, 1.42883366849118E+000, 1.00415709906118E+000, 1.40130554718502E+000, 3.69668662991347E-002, 2.00000000000000E+000
 1.95750105840041E+001, 1.00375871596982E+000, 1.43288069925882E+000, 1.00375871596982E+000, 1.40696869676812E+000, 4.04710172575980E-002, 2.00000000000000E+000
 1.96200381302485E+001, 1.00370601607354E+000, 1.43590540382443E+000, 1.00370601607354E+000, 1.41294464538515E+000, 4.44139199965126E-002, 2.00000000000000E+000
 1.96982817714043E+001, 1.00354292479081E+000, 1.43927291590463E+000, 1.00354292479081E+000, 1.42154608433006E+000, 5.79117767861359E-002, 1.50000000000000E+000
 1.97765254125601E+001, 1.00282156422289E+000, 1.44436563180118E+000, 1.00282156422289E+000, 1.43310533932628E+000, 7.80960963155950E-002, 1.00000000000000E+000
