s,m/s,,s
Time,error,iter,cputime
 2.0880999E+001, 3.6415315E-014, 6.0000000E+000, 2.4555182E+003
 2.0914311E+001, 2.9309888E-014, 6.6666667E+000, 2.4589220E+003
 2.0947623E+001, 2.4276877E-014, 6.0000000E+000, 2.4629580E+003
 2.0980935E+001, 2.8421709E-014, 6.0000000E+000, 2.4667232E+003
 2.1003143E+001, 2.4424907E-014, 6.0000000E+000, 2.4701798E+003
 2.1036455E+001, 3.2566542E-014, 6.0000000E+000, 2.4732882E+003
 2.1069766E+001, 4.4112862E-014, 5.6666667E+000, 2.4769482E+003
 2.1091974E+001, 2.9753977E-014, 6.0000000E+000, 2.4804043E+003
 2.1125286E+001, 2.9605947E-014, 5.3333333E+000, 2.4836728E+003
 2.1158598E+001, 2.0724163E-014, 5.6666667E+000, 2.4871515E+003
 2.1180806E+001, 1.7319479E-014, 5.5000000E+000, 2.4903398E+003
 2.1214118E+001, 2.0428104E-014, 6.0000000E+000, 2.4936567E+003
 2.1247430E+001, 4.6185278E-014, 6.3333333E+000, 2.4980060E+003
 2.1280742E+001, 2.6645353E-014, 5.3333333E+000, 2.5018205E+003
 2.1302949E+001, 5.0182081E-014, 7.5000000E+000, 2.5053688E+003
 2.1336261E+001, 2.8421709E-014, 6.0000000E+000, 2.5088595E+003
 2.1369573E+001, 3.3750780E-014, 5.6666667E+000, 2.5130107E+003
 2.1391781E+001, 3.5083048E-014, 7.0000000E+000, 2.5164806E+003
 2.1425093E+001, 4.1448326E-014, 6.0000000E+000, 2.5200344E+003
 2.1458405E+001, 3.7303494E-014, 6.6666667E+000, 2.5244692E+003
 2.1480613E+001, 5.6399330E-014, 6.5000000E+000, 2.5280813E+003
 2.1513925E+001, 4.1152267E-014, 7.3333333E+000, 2.5317901E+003
 2.1547236E+001, 3.5231077E-014, 5.3333333E+000, 2.5358670E+003
 2.1580548E+001, 4.9145873E-014, 6.6666667E+000, 2.5401682E+003
 2.1602756E+001, 3.6415315E-014, 6.0000000E+000, 2.5436086E+003
 2.1636068E+001, 4.3520743E-014, 7.0000000E+000, 2.5474793E+003
 2.1669380E+001, 4.7073456E-014, 6.6666667E+000, 2.5519010E+003
 2.1691588E+001, 5.0626170E-014, 6.5000000E+000, 2.5556530E+003
 2.1724900E+001, 2.9902007E-014, 6.3333333E+000, 2.5591606E+003
 2.1758212E+001, 4.8849813E-014, 6.6666667E+000, 2.5637861E+003
 2.1780419E+001, 3.7747583E-014, 6.0000000E+000, 2.5673959E+003
 2.1813731E+001, 3.7007434E-014, 6.3333333E+000, 2.5712315E+003
 2.1847043E+001, 2.6349293E-014, 6.0000000E+000, 2.5753969E+003
 2.1880355E+001, 3.0790185E-014, 6.0000000E+000, 2.5794969E+003
 2.1902563E+001, 2.6645353E-014, 5.0000000E+000, 2.5829597E+003
 2.1935875E+001, 2.9013828E-014, 6.6666667E+000, 2.5867354E+003
 2.1969187E+001, 4.4704980E-014, 7.3333333E+000, 2.5914277E+003
 2.1991395E+001, 4.2632564E-014, 7.0000000E+000, 2.5954297E+003
 2.2024706E+001, 3.4935018E-014, 6.3333333E+000, 2.5993066E+003
 2.2058018E+001, 7.3422749E-014, 7.0000000E+000, 2.6039459E+003
 2.2080226E+001, 6.7057471E-014, 6.0000000E+000, 2.6075951E+003
 2.2113538E+001, 9.5627210E-014, 6.3333333E+000, 2.6114131E+003
 2.2146850E+001, 5.8915835E-014, 6.6666667E+000, 2.6158673E+003
 2.2180162E+001, 4.8257694E-014, 6.3333333E+000, 2.6201890E+003
 2.2202370E+001, 5.2846616E-014, 7.5000000E+000, 2.6241891E+003
 2.2235682E+001, 5.2994646E-014, 5.6666667E+000, 2.6278546E+003
 2.2271214E+001, 5.0764948E-014, 6.6562500E+000, 2.6324216E+003
 2.2295643E+001, 4.3964832E-014, 6.5000000E+000, 2.6361830E+003
 2.2320072E+001, 3.9523940E-014, 6.0000000E+000, 2.6390173E+003
 2.2356715E+001, 3.8783791E-014, 6.6666667E+000, 2.6427671E+003
 2.2381143E+001, 3.6415315E-014, 6.0000000E+000, 2.6464365E+003
 2.2417786E+001, 3.2270483E-014, 6.3333333E+000, 2.6500720E+003
 2.2442215E+001, 3.7303494E-014, 5.5000000E+000, 2.6534144E+003
 2.2478858E+001, 2.9309888E-014, 6.6666667E+000, 2.6573085E+003
 2.2503287E+001, 5.0626170E-014, 6.5000000E+000, 2.6609782E+003
 2.2539930E+001, 4.1152267E-014, 6.0000000E+000, 2.6646252E+003
 2.2564359E+001, 4.0856207E-014, 5.0000000E+000, 2.6680742E+003
 2.2601002E+001, 5.5955240E-014, 6.0000000E+000, 2.6715750E+003
 2.2625430E+001, 4.9293902E-014, 5.0000000E+000, 2.6749182E+003
 2.2662073E+001, 5.5363121E-014, 6.3333333E+000, 2.6784441E+003
 2.2686502E+001, 8.3044682E-014, 7.5000000E+000, 2.6823095E+003
 2.2710931E+001, 5.8619776E-014, 6.5000000E+000, 2.6853237E+003
 2.2747574E+001, 5.7435538E-014, 7.3333333E+000, 2.6890904E+003
 2.2772003E+001, 4.7073456E-014, 5.5000000E+000, 2.6927498E+003
 2.2808646E+001, 4.7073456E-014, 6.0000000E+000, 2.6963585E+003
 2.2833074E+001, 4.7073456E-014, 5.5000000E+000, 2.6997709E+003
 2.2869717E+001, 3.8191672E-014, 5.3333333E+000, 2.7032084E+003
 2.2894146E+001, 3.3306691E-014, 6.0000000E+000, 2.7066190E+003
 2.2926839E+001, 3.5823196E-014, 5.6666667E+000, 2.7105244E+003
 2.2959532E+001, 4.6777397E-014, 5.6666667E+000, 2.7145658E+003
 2.2981328E+001, 4.7961635E-014, 5.0000000E+000, 2.7178073E+003
 2.3014021E+001, 3.5823196E-014, 5.3333333E+000, 2.7208193E+003
 2.3046714E+001, 3.2270483E-014, 7.3333333E+000, 2.7252198E+003
 2.3079407E+001, 2.8125650E-014, 6.0000000E+000, 2.7293744E+003
 2.3101202E+001, 3.5971226E-014, 8.0000000E+000, 2.7330817E+003
 2.3137165E+001, 2.9013828E-014, 5.0000000E+000, 2.7365211E+003
 2.3161140E+001, 4.4853010E-014, 6.0000000E+000, 2.7398715E+003
 2.3197102E+001, 3.8487732E-014, 5.0000000E+000, 2.7430587E+003
 2.3221077E+001, 4.4408921E-014, 5.5000000E+000, 2.7463368E+003
 2.3257040E+001, 4.2928624E-014, 6.0000000E+000, 2.7498285E+003
 2.3281015E+001, 3.8191672E-014, 5.5000000E+000, 2.7532229E+003
 2.3316977E+001, 3.4490929E-014, 7.0000000E+000, 2.7569148E+003
 2.3340952E+001, 4.0412118E-014, 6.0000000E+000, 2.7604198E+003
 2.3376914E+001, 3.5231077E-014, 6.3333333E+000, 2.7637703E+003
 2.3400889E+001, 3.7747583E-014, 6.5000000E+000, 2.7671980E+003
 2.3436852E+001, 3.0790185E-014, 5.6666667E+000, 2.7703149E+003
 2.3460827E+001, 2.3536728E-014, 6.0000000E+000, 2.7738206E+003
 2.3496789E+001, 2.7533531E-014, 5.6666667E+000, 2.7769609E+003
 2.3520764E+001, 2.7533531E-014, 6.5000000E+000, 2.7803879E+003
 2.3552620E+001, 2.4572936E-014, 5.3333333E+000, 2.7841085E+003
 2.3584477E+001, 2.3684758E-014, 6.0000000E+000, 2.7880266E+003
 2.3616333E+001, 2.9605947E-014, 5.6666667E+000, 2.7916851E+003
 2.3649252E+001, 2.2433668E-014, 5.6774194E+000, 2.7954072E+003
 2.3672613E+001, 2.4424907E-014, 5.0000000E+000, 2.7986669E+003
 2.3707655E+001, 2.7829590E-014, 5.0000000E+000, 2.8013692E+003
 2.3731017E+001, 2.3980817E-014, 6.0000000E+000, 2.8045804E+003
 2.3766059E+001, 2.7237472E-014, 6.0000000E+000, 2.8075859E+003
 2.3801101E+001, 2.8421709E-014, 5.0000000E+000, 2.8114559E+003
 2.3824463E+001, 2.1316282E-014, 5.0000000E+000, 2.8145231E+003
 2.3859505E+001, 3.0790185E-014, 6.0000000E+000, 2.8178759E+003
 2.3882866E+001, 2.6645353E-014, 5.5000000E+000, 2.8210156E+003
 2.3917909E+001, 2.5757174E-014, 5.6666667E+000, 2.8242224E+003
 2.3941270E+001, 2.5757174E-014, 4.5000000E+000, 2.8273229E+003
 2.3976312E+001, 2.5461115E-014, 5.6666667E+000, 2.8306759E+003
 2.4011354E+001, 3.1974423E-014, 5.0000000E+000, 2.8346029E+003
 2.4034716E+001, 4.1744386E-014, 6.5000000E+000, 2.8378372E+003
 2.4069758E+001, 3.2862602E-014, 6.3333333E+000, 2.8412125E+003
 2.4093119E+001, 2.7977620E-014, 4.0000000E+000, 2.8440444E+003
 2.4128162E+001, 2.8717769E-014, 5.3333333E+000, 2.8474588E+003
 2.4151523E+001, 4.3076653E-014, 6.0000000E+000, 2.8509432E+003
 2.4186565E+001, 4.1448326E-014, 6.3333333E+000, 2.8544884E+003
 2.4221607E+001, 3.8487732E-014, 5.6666667E+000, 2.8587800E+003
 2.4244969E+001, 3.0864200E-014, 6.0000000E+000, 2.8622449E+003
 2.4280011E+001, 3.2270483E-014, 7.3333333E+000, 2.8662004E+003
 2.4303372E+001, 2.6201263E-014, 6.5000000E+000, 2.8700646E+003
 2.4338415E+001, 2.5165055E-014, 5.0000000E+000, 2.8734638E+003
 2.4361776E+001, 2.6201263E-014, 5.0000000E+000, 2.8768179E+003
 2.4396818E+001, 3.9671969E-014, 6.3333333E+000, 2.8803783E+003
 2.4420180E+001, 3.9523940E-014, 7.0000000E+000, 2.8840355E+003
 2.4455222E+001, 3.5823196E-014, 6.0000000E+000, 2.8876847E+003
 2.4490264E+001, 3.7303494E-014, 6.3333333E+000, 2.8920798E+003
 2.4513625E+001, 3.5971226E-014, 5.5000000E+000, 2.8956049E+003
 2.4548668E+001, 3.6415315E-014, 5.6666667E+000, 2.8988896E+003
 2.4572029E+001, 4.2188475E-014, 6.5000000E+000, 2.9025136E+003
 2.4607071E+001, 4.7665575E-014, 5.6666667E+000, 2.9059814E+003
 2.4630433E+001, 3.6859404E-014, 7.0000000E+000, 2.9095924E+003
 2.4665475E+001, 2.3980817E-014, 6.0000000E+000, 2.9131139E+003
 2.4700517E+001, 2.4868996E-014, 6.3333333E+000, 2.9173114E+003
 2.4723878E+001, 3.1530334E-014, 6.5000000E+000, 2.9209003E+003
 2.4758921E+001, 3.5823196E-014, 6.6666667E+000, 2.9246550E+003
 2.4782282E+001, 3.2196468E-014, 7.5000000E+000, 2.9284213E+003
 2.4817324E+001, 3.1530334E-014, 6.3333333E+000, 2.9322400E+003
 2.4840686E+001, 3.4194869E-014, 6.5000000E+000, 2.9357726E+003
 2.4875728E+001, 4.5593159E-014, 7.0000000E+000, 2.9395267E+003
 2.4910770E+001, 5.8915835E-014, 6.3333333E+000, 2.9439165E+003
 2.4934131E+001, 5.8175686E-014, 7.0000000E+000, 2.9476410E+003
 2.4969174E+001, 4.4112862E-014, 6.0000000E+000, 2.9510713E+003
 2.4992535E+001, 3.3306691E-014, 6.0000000E+000, 2.9545991E+003
 2.5027577E+001, 4.5889218E-014, 6.6666667E+000, 2.9583001E+003
 2.5050939E+001, 3.4194869E-014, 6.5000000E+000, 2.9616930E+003
 2.5085981E+001, 3.4046839E-014, 7.0000000E+000, 2.9653910E+003
 2.5121023E+001, 3.7599553E-014, 6.0000000E+000, 2.9696261E+003
 2.5144384E+001, 3.1086245E-014, 5.0000000E+000, 2.9728811E+003
 2.5179427E+001, 3.7007434E-014, 6.0000000E+000, 2.9763658E+003
 2.5202788E+001, 3.0198066E-014, 5.5000000E+000, 2.9794924E+003
 2.5237830E+001, 2.8717769E-014, 6.6666667E+000, 2.9830749E+003
 2.5261192E+001, 2.3980817E-014, 4.0000000E+000, 2.9861751E+003
 2.5296234E+001, 3.2862602E-014, 6.6666667E+000, 2.9895610E+003
 2.5331276E+001, 4.3520743E-014, 8.0000000E+000, 2.9938962E+003
 2.5354637E+001, 3.7747583E-014, 7.5000000E+000, 2.9978002E+003
 2.5389680E+001, 3.1086245E-014, 6.6666667E+000, 3.0014679E+003
 2.5413041E+001, 3.2418512E-014, 5.5000000E+000, 3.0048619E+003
 2.5448083E+001, 2.8717769E-014, 5.6666667E+000, 3.0081523E+003
 2.5471445E+001, 4.4408921E-014, 5.5000000E+000, 3.0112926E+003
 2.5506487E+001, 3.2862602E-014, 6.3333333E+000, 3.0144979E+003
 2.5541529E+001, 3.2270483E-014, 6.3333333E+000, 3.0186283E+003
 2.5564890E+001, 2.5757174E-014, 6.5000000E+000, 3.0218995E+003
 2.5599933E+001, 3.4638958E-014, 6.6666667E+000, 3.0252726E+003
 2.5623294E+001, 3.4194869E-014, 6.0000000E+000, 3.0283599E+003
 2.5658336E+001, 3.2566542E-014, 5.6666667E+000, 3.0314580E+003
 2.5681698E+001, 3.8635761E-014, 6.5000000E+000, 3.0347981E+003
 2.5716740E+001, 2.2500520E-014, 5.6666667E+000, 3.0382188E+003
 2.5740101E+001, 2.4868996E-014, 6.0000000E+000, 3.0414243E+003
 2.5775143E+001, 2.7533531E-014, 6.0000000E+000, 3.0445197E+003
 2.5810186E+001, 2.4868996E-014, 5.0000000E+000, 3.0481069E+003
 2.5833547E+001, 2.5313085E-014, 7.0000000E+000, 3.0514318E+003
 2.5868589E+001, 2.9013828E-014, 7.3333333E+000, 3.0549448E+003
 2.5891951E+001, 2.8421709E-014, 7.0000000E+000, 3.0586204E+003
 2.5926993E+001, 3.5231077E-014, 7.6666667E+000, 3.0623968E+003
 2.5950354E+001, 2.8421709E-014, 7.0000000E+000, 3.0661055E+003
 2.5985396E+001, 3.3750780E-014, 6.6666667E+000, 3.0695894E+003
 2.6020439E+001, 4.5297099E-014, 6.6666667E+000, 3.0737997E+003
 2.6043800E+001, 3.9079850E-014, 6.0000000E+000, 3.0772085E+003
 2.6078842E+001, 2.4572936E-014, 7.0000000E+000, 3.0809205E+003
 2.6102204E+001, 2.4424907E-014, 6.5000000E+000, 3.0845397E+003
 2.6137246E+001, 2.5757174E-014, 4.6666667E+000, 3.0876847E+003
 2.6160607E+001, 2.7089442E-014, 7.0000000E+000, 3.0908210E+003
 2.6195649E+001, 2.5461115E-014, 6.0000000E+000, 3.0944690E+003
 2.6230692E+001, 3.1382304E-014, 6.0000000E+000, 3.0985584E+003
 2.6254053E+001, 2.9753977E-014, 6.5000000E+000, 3.1021605E+003
 2.6289095E+001, 2.9902007E-014, 6.3333333E+000, 3.1057051E+003
 2.6312457E+001, 2.7533531E-014, 6.5000000E+000, 3.1088920E+003
 2.6347499E+001, 2.9605947E-014, 6.3333333E+000, 3.1125863E+003
 2.6370860E+001, 3.9523940E-014, 7.0000000E+000, 3.1162820E+003
 2.6405902E+001, 3.1086245E-014, 5.6666667E+000, 3.1198079E+003
 2.6440945E+001, 3.2862602E-014, 6.3333333E+000, 3.1241624E+003
 2.6464306E+001, 3.0642155E-014, 5.5000000E+000, 3.1276062E+003
 2.6499348E+001, 3.3750780E-014, 5.3333333E+000, 3.1308649E+003
 2.6522710E+001, 3.1086245E-014, 6.0000000E+000, 3.1343502E+003
 2.6557752E+001, 3.1974423E-014, 4.6666667E+000, 3.1375061E+003
 2.6581113E+001, 3.0642155E-014, 6.0000000E+000, 3.1409424E+003
 2.6616156E+001, 3.1086245E-014, 6.3333333E+000, 3.1443319E+003
 2.6651198E+001, 3.3454720E-014, 6.6666667E+000, 3.1487332E+003
 2.6674559E+001, 3.3306691E-014, 6.5000000E+000, 3.1522493E+003
 2.6706081E+001, 2.5757174E-014, 6.3333333E+000, 3.1563414E+003
 2.6737604E+001, 2.5757174E-014, 6.0000000E+000, 3.1605039E+003
 2.6769126E+001, 2.9309888E-014, 5.6666667E+000, 3.1644719E+003
 2.6790141E+001, 2.9309888E-014, 5.5000000E+000, 3.1677980E+003
 2.6821663E+001, 3.2270483E-014, 6.6666667E+000, 3.1711514E+003
 2.6853186E+001, 2.4868996E-014, 4.6666667E+000, 3.1751270E+003
 2.6884708E+001, 1.9539925E-014, 5.6666667E+000, 3.1790522E+003
 2.6916230E+001, 4.1152267E-014, 7.3333333E+000, 3.1832813E+003
 2.6947753E+001, 2.7237472E-014, 6.0000000E+000, 3.1874548E+003
 2.6979275E+001, 2.4868996E-014, 6.0000000E+000, 3.1915444E+003
 2.7000290E+001, 3.5527137E-014, 5.5000000E+000, 3.1948751E+003
 2.7031812E+001, 3.1974423E-014, 5.3333333E+000, 3.1977920E+003
 2.7063335E+001, 2.9309888E-014, 6.0000000E+000, 3.2017587E+003
 2.7098009E+001, 2.9605947E-014, 5.6666667E+000, 3.2056274E+003
 2.7121126E+001, 2.7977620E-014, 5.0000000E+000, 3.2087318E+003
 2.7155800E+001, 4.6481337E-014, 7.0000000E+000, 3.2124444E+003
 2.7190475E+001, 3.1382304E-014, 6.6666667E+000, 3.2166825E+003
 2.7213591E+001, 2.5313085E-014, 3.5000000E+000, 3.2196963E+003
 2.7248266E+001, 4.2928624E-014, 5.6666667E+000, 3.2228827E+003
 2.7271382E+001, 3.2418512E-014, 5.0000000E+000, 3.2262621E+003
 2.7306057E+001, 4.5001040E-014, 6.3333333E+000, 3.2296887E+003
 2.7340731E+001, 4.2632564E-014, 6.0000000E+000, 3.2338936E+003
 2.7363848E+001, 3.9968029E-014, 5.0000000E+000, 3.2370847E+003
 2.7398522E+001, 6.8389738E-014, 6.3333333E+000, 3.2406650E+003
 2.7421639E+001, 5.5955240E-014, 5.5000000E+000, 3.2440051E+003
 2.7456313E+001, 3.1086245E-014, 5.6666667E+000, 3.2471785E+003
 2.7490988E+001, 3.8191672E-014, 6.6666667E+000, 3.2514743E+003
 2.7514104E+001, 3.2862602E-014, 7.0000000E+000, 3.2553873E+003
 2.7548779E+001, 3.9968029E-014, 6.0000000E+000, 3.2589605E+003
 2.7571895E+001, 4.3076653E-014, 6.5000000E+000, 3.2625504E+003
 2.7606570E+001, 3.0198066E-014, 5.6666667E+000, 3.2659180E+003
 2.7641244E+001, 2.5461115E-014, 6.0000000E+000, 3.2699774E+003
 2.7664361E+001, 2.9753977E-014, 6.5000000E+000, 3.2736920E+003
 2.7699035E+001, 3.9079850E-014, 6.6666667E+000, 3.2773761E+003
 2.7722152E+001, 2.0428104E-014, 6.5000000E+000, 3.2810042E+003
 2.7756826E+001, 3.0790185E-014, 6.6666667E+000, 3.2846874E+003
 2.7791501E+001, 2.4276877E-014, 6.0000000E+000, 3.2891411E+003
 2.7814617E+001, 2.7977620E-014, 6.0000000E+000, 3.2927304E+003
 2.7849292E+001, 3.1382304E-014, 5.6666667E+000, 3.2962638E+003
 2.7872408E+001, 3.3306691E-014, 6.5000000E+000, 3.2998727E+003
 2.7907083E+001, 3.1382304E-014, 5.3333333E+000, 3.3032144E+003
 2.7930199E+001, 5.2846616E-014, 6.5000000E+000, 3.3069587E+003
 2.7964874E+001, 4.9737992E-014, 6.3333333E+000, 3.3106736E+003
 2.7999548E+001, 4.4112862E-014, 6.0000000E+000, 3.3150497E+003
 2.8022665E+001, 3.3306691E-014, 5.5000000E+000, 3.3183309E+003
 2.8057339E+001, 3.8043642E-014, 7.0000000E+000, 3.3219563E+003
 2.8080456E+001, 4.6629367E-014, 7.5000000E+000, 3.3255045E+003
 2.8115130E+001, 4.5889218E-014, 7.3333333E+000, 3.3294098E+003
 2.8149805E+001, 4.9441932E-014, 6.3333333E+000, 3.3336852E+003
 2.8172921E+001, 3.7747583E-014, 6.5000000E+000, 3.3372842E+003
 2.8207596E+001, 3.4638958E-014, 6.0000000E+000, 3.3406021E+003
 2.8230712E+001, 2.3536728E-014, 6.5000000E+000, 3.3440286E+003
 2.8265387E+001, 2.7829590E-014, 6.0000000E+000, 3.3475447E+003
 2.8300061E+001, 2.6349293E-014, 5.6666667E+000, 3.3514552E+003
 2.8323178E+001, 3.3306691E-014, 7.0000000E+000, 3.3548090E+003
 2.8357852E+001, 2.4868996E-014, 6.0000000E+000, 3.3580745E+003
 2.8380969E+001, 1.9984014E-014, 6.5000000E+000, 3.3616047E+003
 2.8415643E+001, 2.7829590E-014, 5.3333333E+000, 3.3648515E+003
 2.8450318E+001, 3.6119256E-014, 5.6666667E+000, 3.3686156E+003
 2.8473434E+001, 3.9079850E-014, 5.5000000E+000, 3.3717485E+003
 2.8508109E+001, 3.4342899E-014, 5.3333333E+000, 3.3749518E+003
 2.8531225E+001, 3.3750780E-014, 7.0000000E+000, 3.3781802E+003
 2.8565900E+001, 3.7599553E-014, 6.0000000E+000, 3.3812680E+003
 2.8600574E+001, 3.5823196E-014, 6.3333333E+000, 3.3851285E+003
 2.8623691E+001, 2.8865799E-014, 7.0000000E+000, 3.3886876E+003
 2.8658365E+001, 3.5527137E-014, 7.0000000E+000, 3.3923446E+003
 2.8681482E+001, 3.4638958E-014, 4.5000000E+000, 3.3957301E+003
 2.8716156E+001, 4.6777397E-014, 6.3333333E+000, 3.3991503E+003
 2.8750831E+001, 4.6481337E-014, 7.0000000E+000, 3.4036002E+003
 2.8773947E+001, 4.1744386E-014, 6.0000000E+000, 3.4070891E+003
 2.8808622E+001, 4.4112862E-014, 5.3333333E+000, 3.4104896E+003
 2.8831738E+001, 3.0198066E-014, 5.5000000E+000, 3.4136379E+003
 2.8866413E+001, 2.8717769E-014, 6.3333333E+000, 3.4172467E+003
 2.8901087E+001, 7.6679404E-014, 6.6666667E+000, 3.4215788E+003
 2.8924204E+001, 4.8849813E-014, 5.0000000E+000, 3.4250367E+003
 2.8958878E+001, 3.7895613E-014, 6.3333333E+000, 3.4285854E+003
 2.8981995E+001, 4.1522341E-014, 5.5000000E+000, 3.4320770E+003
 2.9016669E+001, 2.6497323E-014, 6.0000000E+000, 3.4354496E+003
 2.9051344E+001, 2.5757174E-014, 5.6666667E+000, 3.4396013E+003
 2.9074460E+001, 2.8643754E-014, 6.5000000E+000, 3.4431598E+003
 2.9109135E+001, 4.9737992E-014, 6.0000000E+000, 3.4467577E+003
 2.9132251E+001, 4.1300297E-014, 6.0000000E+000, 3.4502201E+003
 2.9166926E+001, 5.4771003E-014, 6.3333333E+000, 3.4537945E+003
 2.9190042E+001, 3.7303494E-014, 4.5000000E+000, 3.4571207E+003
 2.9224717E+001, 2.9902007E-014, 6.0000000E+000, 3.4606113E+003
 2.9259391E+001, 4.2040445E-014, 6.3333333E+000, 3.4648328E+003
 2.9282508E+001, 4.7073456E-014, 6.0000000E+000, 3.4683724E+003
 2.9317182E+001, 4.0856207E-014, 6.6666667E+000, 3.4721213E+003
 2.9340299E+001, 5.3290705E-014, 6.5000000E+000, 3.4757920E+003
 2.9373763E+001, 3.5202794E-014, 6.0000000E+000, 3.4795240E+003
 2.9404805E+001, 4.2336505E-014, 6.0000000E+000, 3.4841173E+003
 2.9435848E+001, 3.9375910E-014, 5.0000000E+000, 3.4879929E+003
 2.9469994E+001, 4.6777397E-014, 6.6666667E+000, 3.4921652E+003
 2.9492759E+001, 5.3290705E-014, 6.0000000E+000, 3.4956035E+003
 2.9526906E+001, 4.5297099E-014, 6.3333333E+000, 3.4991384E+003
 2.9561053E+001, 5.2402527E-014, 6.3333333E+000, 3.5033530E+003
 2.9583817E+001, 5.9952043E-014, 5.5000000E+000, 3.5068414E+003
 2.9617964E+001, 2.9605947E-014, 6.0000000E+000, 3.5102393E+003
 2.9640728E+001, 4.2632564E-014, 6.5000000E+000, 3.5137795E+003
 2.9674875E+001, 3.4046839E-014, 5.6666667E+000, 3.5172471E+003
 2.9709022E+001, 2.5757174E-014, 6.6666667E+000, 3.5214783E+003
 2.9731787E+001, 2.2648550E-014, 7.0000000E+000, 3.5251585E+003
 2.9768210E+001, 3.2363001E-014, 6.6875000E+000, 3.5287850E+003
 2.9793251E+001, 2.3092639E-014, 5.5000000E+000, 3.5323319E+003
 2.9830812E+001, 2.5757174E-014, 6.3333333E+000, 3.5359937E+003
 2.9855853E+001, 4.0856207E-014, 7.0000000E+000, 3.5397579E+003
 2.9880894E+001, 3.0198066E-014, 7.0000000E+000, 3.5427955E+003
 2.9918456E+001, 3.8783791E-014, 7.0000000E+000, 3.5465813E+003
 2.9943497E+001, 2.6201263E-014, 6.0000000E+000, 3.5502551E+003
 2.9981058E+001, 6.0692192E-014, 6.0000000E+000, 3.5538110E+003
 3.0000000E+001, 3.9741415E-014, 5.6780064E+000, 3.5572529E+003
