s,m/s,,s
Time,error,iter,cputime
 2.0888378E+001, 9.4879925E-004, 4.0000000E+001, 6.6380576E+002
 2.0912017E+001, 9.7207040E-004, 4.5500000E+001, 6.6485126E+002
 2.0947474E+001, 9.0915930E-004, 4.2666667E+001, 6.6587776E+002
 2.0971113E+001, 9.4170416E-004, 3.6500000E+001, 6.6686311E+002
 2.1006571E+001, 9.2518841E-004, 3.5333333E+001, 6.6777964E+002
 2.1030209E+001, 9.1669888E-004, 3.5500000E+001, 6.6873109E+002
 2.1065667E+001, 9.1223404E-004, 3.7000000E+001, 6.6970251E+002
 2.1101125E+001, 9.4027649E-004, 3.4333333E+001, 6.7082906E+002
 2.1124763E+001, 8.7095469E-004, 3.6000000E+001, 6.7175742E+002
 2.1158983E+001, 8.9514900E-004, 3.4891473E+001, 6.7274354E+002
 2.1180145E+001, 8.7739438E-004, 3.5000000E+001, 6.7383720E+002
 2.1211889E+001, 9.2163375E-004, 3.6333333E+001, 6.7475205E+002
 2.1243633E+001, 8.9042193E-004, 3.8666667E+001, 6.7590309E+002
 2.1275377E+001, 9.2268566E-004, 3.5666667E+001, 6.7701406E+002
 2.1307121E+001, 9.3284343E-004, 4.1333333E+001, 6.7819797E+002
 2.1338865E+001, 9.4068626E-004, 3.3666667E+001, 6.7930717E+002
 2.1360028E+001, 9.5376511E-004, 3.3500000E+001, 6.8022453E+002
 2.1391772E+001, 9.4189400E-004, 3.3333333E+001, 6.8116180E+002
 2.1423516E+001, 9.0515941E-004, 3.0333333E+001, 6.8222977E+002
 2.1455260E+001, 8.7598674E-004, 4.2000000E+001, 6.8339730E+002
 2.1487004E+001, 9.0662668E-004, 4.4000000E+001, 6.8460024E+002
 2.1518748E+001, 8.6140726E-004, 3.8666667E+001, 6.8583705E+002
 2.1547268E+001, 9.0169188E-004, 3.5333333E+001, 6.8707826E+002
 2.1575788E+001, 9.3171763E-004, 3.3000000E+001, 6.8813375E+002
 2.1604308E+001, 9.3391313E-004, 3.5333333E+001, 6.8921568E+002
 2.1632828E+001, 9.1542721E-004, 3.0666667E+001, 6.9028029E+002
 2.1661348E+001, 9.2128293E-004, 2.8333333E+001, 6.9129472E+002
 2.1699375E+001, 9.2502808E-004, 3.3500000E+001, 6.9259893E+002
 2.1727895E+001, 9.5899809E-004, 3.5000000E+001, 6.9384763E+002
 2.1756415E+001, 8.4765840E-004, 3.1666667E+001, 6.9495373E+002
 2.1784935E+001, 8.6928033E-004, 3.3666667E+001, 6.9610577E+002
 2.1814406E+001, 9.3127307E-004, 3.3290323E+001, 6.9724779E+002
 2.1845778E+001, 9.0584203E-004, 3.0000000E+001, 6.9833396E+002
 2.1877150E+001, 8.8240858E-004, 3.3000000E+001, 6.9943276E+002
 2.1908522E+001, 9.2853518E-004, 3.7000000E+001, 7.0055820E+002
 2.1939894E+001, 9.0897310E-004, 3.4333333E+001, 7.0166628E+002
 2.1960808E+001, 8.9293092E-004, 3.5000000E+001, 7.0255073E+002
 2.1992180E+001, 9.3097835E-004, 3.4000000E+001, 7.0343402E+002
 2.2023552E+001, 9.4671097E-004, 4.0333333E+001, 7.0462465E+002
 2.2054925E+001, 9.1454508E-004, 2.6666667E+001, 7.0576446E+002
 2.2086297E+001, 9.4126078E-004, 3.4333333E+001, 7.0683947E+002
 2.2117669E+001, 9.2461392E-004, 3.6000000E+001, 7.0796397E+002
 2.2149041E+001, 9.0528512E-004, 3.1000000E+001, 7.0903167E+002
 2.2180413E+001, 9.5442330E-004, 3.2333333E+001, 7.1017482E+002
 2.2201327E+001, 9.6636331E-004, 3.5000000E+001, 7.1106660E+002
 2.2232699E+001, 8.9856156E-004, 3.8666667E+001, 7.1201591E+002
 2.2264072E+001, 9.3497705E-004, 3.0666667E+001, 7.1314017E+002
 2.2296489E+001, 9.1177084E-004, 3.7580645E+001, 7.1425962E+002
 2.2330999E+001, 9.6125448E-004, 3.3000000E+001, 7.1533956E+002
 2.2354005E+001, 8.9879053E-004, 3.9500000E+001, 7.1631315E+002
 2.2388514E+001, 9.3841895E-004, 3.6333333E+001, 7.1721102E+002
 2.2411520E+001, 9.8969868E-004, 4.5500000E+001, 7.1822984E+002
 2.2446029E+001, 9.1914084E-004, 3.9666667E+001, 7.1919210E+002
 2.2480539E+001, 9.1971696E-004, 3.0333333E+001, 7.2032755E+002
 2.2503545E+001, 9.4573810E-004, 3.2500000E+001, 7.2120658E+002
 2.2538054E+001, 9.2608831E-004, 3.4000000E+001, 7.2210809E+002
 2.2561060E+001, 8.7950254E-004, 3.4000000E+001, 7.2302918E+002
 2.2595569E+001, 9.6245594E-004, 2.9666667E+001, 7.2392734E+002
 2.2630079E+001, 9.3487299E-004, 3.4666667E+001, 7.2501650E+002
 2.2653085E+001, 8.9796479E-004, 4.0500000E+001, 7.2596491E+002
 2.2687594E+001, 9.4569390E-004, 3.1666667E+001, 7.2689638E+002
 2.2710600E+001, 9.2375213E-004, 3.3000000E+001, 7.2781379E+002
 2.2745110E+001, 9.3496242E-004, 3.8333333E+001, 7.2876273E+002
 2.2779619E+001, 9.6231232E-004, 3.4666667E+001, 7.2990136E+002
 2.2802625E+001, 9.4045354E-004, 2.9500000E+001, 7.3080579E+002
 2.2837134E+001, 9.3168429E-004, 3.7000000E+001, 7.3180137E+002
 2.2860140E+001, 9.1615126E-004, 3.3500000E+001, 7.3274458E+002
 2.2894650E+001, 9.9059475E-004, 3.9333333E+001, 7.3368341E+002
 2.2929159E+001, 9.3505126E-004, 3.4000000E+001, 7.3481754E+002
 2.2952165E+001, 9.0292695E-004, 3.3500000E+001, 7.3573988E+002
 2.2986674E+001, 9.2608806E-004, 2.7666667E+001, 7.3663777E+002
 2.3021184E+001, 8.7914958E-004, 3.6000000E+001, 7.3773594E+002
 2.3044190E+001, 9.3033506E-004, 3.8500000E+001, 7.3869871E+002
 2.3078699E+001, 9.2530982E-004, 3.7333333E+001, 7.3966864E+002
 2.3101705E+001, 9.7907416E-004, 4.0000000E+001, 7.4069773E+002
 2.3136214E+001, 9.3612533E-004, 3.7333333E+001, 7.4167875E+002
 2.3170724E+001, 9.4194837E-004, 4.0333333E+001, 7.4287681E+002
 2.3193730E+001, 9.4364540E-004, 2.9000000E+001, 7.4380881E+002
 2.3228239E+001, 9.4494985E-004, 3.7000000E+001, 7.4478493E+002
 2.3251245E+001, 9.7642667E-004, 2.5000000E+001, 7.4571793E+002
 2.3285754E+001, 9.3156980E-004, 4.2666667E+001, 7.4669446E+002
 2.3320264E+001, 8.9338004E-004, 3.3333333E+001, 7.4785628E+002
 2.3343270E+001, 9.3595172E-004, 4.0500000E+001, 7.4885731E+002
 2.3377779E+001, 8.9587127E-004, 3.2000000E+001, 7.4977103E+002
 2.3400785E+001, 8.8090684E-004, 3.2000000E+001, 7.5070145E+002
 2.3435295E+001, 9.2948616E-004, 3.4666667E+001, 7.5162327E+002
 2.3469804E+001, 9.1380206E-004, 4.1000000E+001, 7.5280688E+002
 2.3492810E+001, 9.2370472E-004, 4.2500000E+001, 7.5383985E+002
 2.3527319E+001, 9.3769912E-004, 4.4000000E+001, 7.5488220E+002
 2.3550325E+001, 9.2200244E-004, 4.2000000E+001, 7.5597700E+002
 2.3584835E+001, 8.4898894E-004, 3.5000000E+001, 7.5695772E+002
 2.3619344E+001, 9.2456239E-004, 3.7333333E+001, 7.5814056E+002
 2.3642350E+001, 9.1042065E-004, 3.4000000E+001, 7.5909605E+002
 2.3676859E+001, 8.9539983E-004, 3.8333333E+001, 7.6008598E+002
 2.3711369E+001, 9.2886931E-004, 3.5000000E+001, 7.6124139E+002
 2.3734375E+001, 8.9850803E-004, 4.1000000E+001, 7.6222309E+002
 2.3768884E+001, 9.1753771E-004, 4.1333333E+001, 7.6321450E+002
 2.3791890E+001, 8.9885130E-004, 4.0500000E+001, 7.6422333E+002
 2.3826399E+001, 9.3585551E-004, 3.4666667E+001, 7.6516473E+002
 2.3860909E+001, 9.2395034E-004, 3.4666667E+001, 7.6628678E+002
 2.3883915E+001, 9.1301108E-004, 3.0500000E+001, 7.6722031E+002
 2.3918424E+001, 8.8439876E-004, 3.7333333E+001, 7.6820477E+002
 2.3941430E+001, 8.9881263E-004, 3.4500000E+001, 7.6916721E+002
 2.3975940E+001, 9.8638160E-004, 3.8000000E+001, 7.7011529E+002
 2.4010449E+001, 9.5574510E-004, 4.2000000E+001, 7.7133972E+002
 2.4033455E+001, 8.9402465E-004, 3.8500000E+001, 7.7227799E+002
 2.4067964E+001, 8.5908057E-004, 3.4000000E+001, 7.7323215E+002
 2.4090970E+001, 9.8482604E-004, 3.4500000E+001, 7.7415952E+002
 2.4125480E+001, 9.4003540E-004, 3.9333333E+001, 7.7512095E+002
 2.4159989E+001, 9.0297273E-004, 3.3666667E+001, 7.7623982E+002
 2.4182995E+001, 9.7149735E-004, 3.4500000E+001, 7.7719239E+002
 2.4217504E+001, 8.6858021E-004, 3.4333333E+001, 7.7808598E+002
 2.4240510E+001, 9.4130769E-004, 3.7500000E+001, 7.7905280E+002
 2.4275020E+001, 8.8816240E-004, 2.9333333E+001, 7.8000744E+002
 2.4309529E+001, 9.3911124E-004, 3.7333333E+001, 7.8110683E+002
 2.4332535E+001, 9.4307953E-004, 3.9000000E+001, 7.8203092E+002
 2.4367044E+001, 9.1153160E-004, 3.5333333E+001, 7.8296008E+002
 2.4390051E+001, 9.1362027E-004, 3.4500000E+001, 7.8389408E+002
 2.4424560E+001, 9.6308777E-004, 3.6000000E+001, 7.8478979E+002
 2.4459069E+001, 8.9532119E-004, 2.6333333E+001, 7.8584847E+002
 2.4482075E+001, 9.5437019E-004, 3.6500000E+001, 7.8676435E+002
 2.4516584E+001, 8.7597548E-004, 3.5000000E+001, 7.8768656E+002
 2.4551094E+001, 9.1125528E-004, 4.0666667E+001, 7.8885795E+002
 2.4574100E+001, 9.0323051E-004, 3.5000000E+001, 7.8978873E+002
 2.4608609E+001, 9.0614822E-004, 2.2000000E+001, 7.9069291E+002
 2.4631615E+001, 9.1642125E-004, 3.1000000E+001, 7.9156330E+002
 2.4666125E+001, 8.9493030E-004, 3.3333333E+001, 7.9246869E+002
 2.4700634E+001, 9.4053769E-004, 3.7333333E+001, 7.9359401E+002
 2.4723640E+001, 9.1668764E-004, 3.7000000E+001, 7.9453593E+002
 2.4758149E+001, 9.1078451E-004, 4.1000000E+001, 7.9551546E+002
 2.4781155E+001, 8.7920013E-004, 4.5000000E+001, 7.9653068E+002
 2.4815665E+001, 9.2041957E-004, 4.1000000E+001, 7.9752954E+002
 2.4850174E+001, 9.2292416E-004, 3.9333333E+001, 7.9867236E+002
 2.4873180E+001, 9.7275244E-004, 3.4000000E+001, 7.9959104E+002
 2.4907689E+001, 9.0250584E-004, 3.3666667E+001, 8.0049811E+002
 2.4930695E+001, 9.1626943E-004, 3.4000000E+001, 8.0142725E+002
 2.4965205E+001, 9.2746484E-004, 4.1333333E+001, 8.0244838E+002
 2.4999714E+001, 8.9874373E-004, 3.6333333E+001, 8.0362050E+002
 2.5022720E+001, 9.2050724E-004, 3.0500000E+001, 8.0452015E+002
 2.5057229E+001, 8.8816898E-004, 2.9000000E+001, 8.0541801E+002
 2.5080236E+001, 9.2643818E-004, 4.1500000E+001, 8.0636719E+002
 2.5114745E+001, 9.6929386E-004, 3.0333333E+001, 8.0723879E+002
 2.5149254E+001, 8.8060985E-004, 3.2000000E+001, 8.0830886E+002
 2.5172260E+001, 9.8246256E-004, 3.4500000E+001, 8.0921458E+002
 2.5206769E+001, 9.2202034E-004, 3.3333333E+001, 8.1016892E+002
 2.5241279E+001, 9.2410022E-004, 4.2666667E+001, 8.1125875E+002
 2.5264285E+001, 9.5495537E-004, 3.8000000E+001, 8.1225590E+002
 2.5298794E+001, 8.8636842E-004, 4.4666667E+001, 8.1330926E+002
 2.5321800E+001, 8.6344517E-004, 3.9000000E+001, 8.1430073E+002
 2.5356310E+001, 8.8786933E-004, 3.9666667E+001, 8.1527427E+002
 2.5390819E+001, 9.6019129E-004, 3.9000000E+001, 8.1645426E+002
 2.5413825E+001, 9.4482865E-004, 3.5000000E+001, 8.1740189E+002
 2.5448334E+001, 9.6090215E-004, 3.2666667E+001, 8.1832989E+002
 2.5471340E+001, 9.3723017E-004, 4.2500000E+001, 8.1930512E+002
 2.5505850E+001, 9.4748110E-004, 3.6000000E+001, 8.2028003E+002
 2.5540359E+001, 9.2015772E-004, 3.9000000E+001, 8.2145115E+002
 2.5563365E+001, 9.8918468E-004, 3.7500000E+001, 8.2243577E+002
 2.5597874E+001, 9.2732351E-004, 3.9333333E+001, 8.2340407E+002
 2.5620880E+001, 9.6329701E-004, 2.7500000E+001, 8.2432874E+002
 2.5655390E+001, 9.2758733E-004, 4.0333333E+001, 8.2532249E+002
 2.5689899E+001, 9.4709672E-004, 3.3666667E+001, 8.2646936E+002
 2.5712905E+001, 8.8863909E-004, 3.9500000E+001, 8.2741874E+002
 2.5747414E+001, 8.8405004E-004, 3.8000000E+001, 8.2844171E+002
 2.5770421E+001, 9.2504126E-004, 3.7500000E+001, 8.2943592E+002
 2.5804930E+001, 8.9121180E-004, 3.6333333E+001, 8.3037270E+002
 2.5839439E+001, 9.2768050E-004, 3.5000000E+001, 8.3149039E+002
 2.5862445E+001, 9.4823062E-004, 3.2000000E+001, 8.3243238E+002
 2.5896955E+001, 9.1287794E-004, 3.8000000E+001, 8.3336275E+002
 2.5931464E+001, 9.1107233E-004, 3.2666667E+001, 8.3445154E+002
 2.5954470E+001, 8.5376780E-004, 3.8500000E+001, 8.3540336E+002
 2.5988979E+001, 8.9335896E-004, 3.0000000E+001, 8.3629109E+002
 2.6011985E+001, 9.4107188E-004, 2.9000000E+001, 8.3717411E+002
 2.6046495E+001, 9.3898170E-004, 3.0333333E+001, 8.3806498E+002
 2.6081004E+001, 8.9706097E-004, 3.8333333E+001, 8.3921423E+002
 2.6104010E+001, 9.1292212E-004, 4.1000000E+001, 8.4020515E+002
 2.6138519E+001, 9.2472383E-004, 3.4333333E+001, 8.4116439E+002
 2.6161525E+001, 9.2163295E-004, 3.7500000E+001, 8.4210581E+002
 2.6196035E+001, 9.2017778E-004, 3.4666667E+001, 8.4304986E+002
 2.6230544E+001, 8.9554464E-004, 3.9333333E+001, 8.4416351E+002
 2.6253550E+001, 9.3867088E-004, 3.7000000E+001, 8.4514646E+002
 2.6288059E+001, 9.1551494E-004, 3.6333333E+001, 8.4606972E+002
 2.6311066E+001, 9.2580706E-004, 3.6000000E+001, 8.4701975E+002
 2.6345575E+001, 9.2460611E-004, 3.5333333E+001, 8.4800687E+002
 2.6380084E+001, 9.5262248E-004, 3.3333333E+001, 8.4910518E+002
 2.6403090E+001, 8.9944562E-004, 3.6000000E+001, 8.4998359E+002
 2.6437599E+001, 9.2500705E-004, 3.5333333E+001, 8.5093750E+002
 2.6460606E+001, 9.6333857E-004, 2.7500000E+001, 8.5181297E+002
 2.6495115E+001, 9.1115819E-004, 3.7666667E+001, 8.5275085E+002
 2.6529624E+001, 9.3804045E-004, 3.2333333E+001, 8.5387469E+002
 2.6552630E+001, 8.6181873E-004, 4.2000000E+001, 8.5484940E+002
 2.6587140E+001, 9.1398645E-004, 3.5000000E+001, 8.5581122E+002
 2.6610146E+001, 9.5257732E-004, 3.5500000E+001, 8.5675962E+002
 2.6644655E+001, 8.7530319E-004, 3.9333333E+001, 8.5772552E+002
 2.6679164E+001, 9.2531870E-004, 3.4666667E+001, 8.5887260E+002
 2.6702170E+001, 8.8863217E-004, 3.4000000E+001, 8.5981013E+002
 2.6736680E+001, 8.9337612E-004, 3.1333333E+001, 8.6069688E+002
 2.6771189E+001, 9.0962300E-004, 3.6333333E+001, 8.6182436E+002
 2.6794195E+001, 8.8128083E-004, 2.7500000E+001, 8.6273212E+002
 2.6828704E+001, 8.9979733E-004, 3.1000000E+001, 8.6365800E+002
 2.6851710E+001, 9.4091686E-004, 3.8000000E+001, 8.6456217E+002
 2.6886220E+001, 9.2956941E-004, 3.5000000E+001, 8.6549837E+002
 2.6920729E+001, 9.0443469E-004, 3.3666667E+001, 8.6658907E+002
 2.6943735E+001, 9.5913041E-004, 3.6000000E+001, 8.6750639E+002
 2.6976889E+001, 9.3048206E-004, 2.9959120E+001, 8.6843015E+002
 2.7007332E+001, 8.6496575E-004, 2.8666667E+001, 8.6961196E+002
 2.7040820E+001, 9.1343109E-004, 3.5333333E+001, 8.7070874E+002
 2.7063145E+001, 9.2675276E-004, 3.6500000E+001, 8.7161314E+002
 2.7096633E+001, 9.2329314E-004, 3.2666667E+001, 8.7248877E+002
 2.7130120E+001, 9.3727258E-004, 3.2666667E+001, 8.7361015E+002
 2.7152445E+001, 9.5059114E-004, 3.7500000E+001, 8.7451115E+002
 2.7185933E+001, 9.1893613E-004, 4.0000000E+001, 8.7548142E+002
 2.7219420E+001, 9.1474491E-004, 3.2333333E+001, 8.7659733E+002
 2.7241745E+001, 9.1791006E-004, 4.3500000E+001, 8.7759757E+002
 2.7275233E+001, 8.9534951E-004, 3.5000000E+001, 8.7856264E+002
 2.7308721E+001, 9.2049916E-004, 3.3000000E+001, 8.7967930E+002
 2.7331046E+001, 9.0812095E-004, 3.7000000E+001, 8.8056821E+002
 2.7364533E+001, 9.3554584E-004, 3.2333333E+001, 8.8148177E+002
 2.7398021E+001, 9.1391717E-004, 3.2333333E+001, 8.8253698E+002
 2.7420346E+001, 8.6736315E-004, 3.9500000E+001, 8.8347950E+002
 2.7453834E+001, 9.0079936E-004, 3.9333333E+001, 8.8447406E+002
 2.7487321E+001, 9.1044362E-004, 3.9333333E+001, 8.8561621E+002
 2.7520809E+001, 8.7888372E-004, 3.4666667E+001, 8.8670640E+002
 2.7543134E+001, 9.4001796E-004, 3.5000000E+001, 8.8760947E+002
 2.7576621E+001, 9.5387591E-004, 3.5666667E+001, 8.8849666E+002
 2.7610109E+001, 9.1544645E-004, 3.5666667E+001, 8.8960654E+002
 2.7632434E+001, 9.0100970E-004, 3.6500000E+001, 8.9050449E+002
 2.7665922E+001, 9.1762617E-004, 2.8666667E+001, 8.9142598E+002
 2.7699409E+001, 9.2709391E-004, 3.6333333E+001, 8.9252681E+002
 2.7721734E+001, 9.4241548E-004, 3.2000000E+001, 8.9345829E+002
 2.7755222E+001, 8.9864308E-004, 3.3666667E+001, 8.9435099E+002
 2.7788709E+001, 9.2832679E-004, 4.3000000E+001, 8.9553371E+002
 2.7811035E+001, 9.1289560E-004, 3.8000000E+001, 8.9656040E+002
 2.7844522E+001, 9.4722000E-004, 2.9333333E+001, 8.9746447E+002
 2.7878010E+001, 9.0777753E-004, 3.0000000E+001, 8.9852209E+002
 2.7900335E+001, 8.8798613E-004, 3.2000000E+001, 8.9941630E+002
 2.7933822E+001, 9.6048881E-004, 3.5666667E+001, 9.0035154E+002
 2.7963341E+001, 9.4623328E-004, 3.2333333E+001, 9.0160227E+002
 2.7992860E+001, 8.8893949E-004, 2.9666667E+001, 9.0269525E+002
 2.8022379E+001, 9.4842097E-004, 3.6666667E+001, 9.0393211E+002
 2.8051898E+001, 9.1856654E-004, 3.4666667E+001, 9.0504205E+002
 2.8081416E+001, 9.1948076E-004, 3.6666667E+001, 9.0615086E+002
 2.8110935E+001, 8.7603855E-004, 3.2666667E+001, 9.0725915E+002
 2.8142422E+001, 9.4176775E-004, 3.5937500E+001, 9.0846063E+002
 2.8174893E+001, 9.6600896E-004, 4.2666667E+001, 9.0962986E+002
 2.8207363E+001, 8.8398820E-004, 4.2333333E+001, 9.1088993E+002
 2.8239834E+001, 9.4060997E-004, 4.2333333E+001, 9.1212522E+002
 2.8261481E+001, 9.6067866E-004, 3.7500000E+001, 9.1312727E+002
 2.8293952E+001, 9.6016651E-004, 3.6000000E+001, 9.1409232E+002
 2.8326422E+001, 9.0330805E-004, 4.0000000E+001, 9.1525944E+002
 2.8358893E+001, 8.8382504E-004, 3.8666667E+001, 9.1643054E+002
 2.8380540E+001, 9.3305509E-004, 3.5000000E+001, 9.1739432E+002
 2.8413011E+001, 9.3469724E-004, 3.6000000E+001, 9.1834373E+002
 2.8445482E+001, 9.0619235E-004, 3.2333333E+001, 9.1950407E+002
 2.8477952E+001, 9.3143564E-004, 2.9666667E+001, 9.2056659E+002
 2.8501764E+001, 8.9466048E-004, 3.8500000E+001, 9.2152229E+002
 2.8537482E+001, 8.8426329E-004, 3.1000000E+001, 9.2247080E+002
 2.8561294E+001, 9.0537410E-004, 3.1000000E+001, 9.2334022E+002
 2.8597011E+001, 9.1417284E-004, 3.1333333E+001, 9.2428578E+002
 2.8620823E+001, 8.9893313E-004, 3.1000000E+001, 9.2519248E+002
 2.8656541E+001, 9.3264002E-004, 4.0333333E+001, 9.2616915E+002
 2.8680353E+001, 8.8966404E-004, 3.1000000E+001, 9.2709644E+002
 2.8716071E+001, 9.1930505E-004, 3.7000000E+001, 9.2803214E+002
 2.8751788E+001, 9.1794491E-004, 4.2000000E+001, 9.2922599E+002
 2.8775600E+001, 9.1660949E-004, 4.0500000E+001, 9.3020478E+002
 2.8811318E+001, 9.1335212E-004, 4.4333333E+001, 9.3128003E+002
 2.8835130E+001, 9.4795972E-004, 4.4000000E+001, 9.3231220E+002
 2.8870847E+001, 9.2706549E-004, 4.0000000E+001, 9.3329929E+002
 2.8894659E+001, 9.3053504E-004, 4.2000000E+001, 9.3429615E+002
 2.8930377E+001, 9.0419480E-004, 3.6333333E+001, 9.3526524E+002
 2.8954189E+001, 9.1522963E-004, 3.9000000E+001, 9.3621049E+002
 2.8989907E+001, 8.9924284E-004, 3.6666667E+001, 9.3717098E+002
 2.9013718E+001, 9.0847486E-004, 3.9000000E+001, 9.3817600E+002
 2.9049436E+001, 9.0083508E-004, 3.9333333E+001, 9.3914253E+002
 2.9073248E+001, 8.8474352E-004, 3.4500000E+001, 9.4008448E+002
 2.9108966E+001, 8.8352172E-004, 3.8000000E+001, 9.4107936E+002
 2.9132778E+001, 9.2328920E-004, 3.5500000E+001, 9.4203162E+002
 2.9168495E+001, 8.5895904E-004, 3.5000000E+001, 9.4301013E+002
 2.9192307E+001, 9.3962648E-004, 3.5000000E+001, 9.4394459E+002
 2.9228025E+001, 9.7870225E-004, 3.2666667E+001, 9.4483874E+002
 2.9251837E+001, 8.8712310E-004, 4.3000000E+001, 9.4580753E+002
 2.9287554E+001, 9.7277938E-004, 3.3000000E+001, 9.4677712E+002
 2.9311366E+001, 9.2582592E-004, 4.4500000E+001, 9.4772950E+002
 2.9347084E+001, 9.2863523E-004, 3.3000000E+001, 9.4870225E+002
 2.9370896E+001, 8.8731048E-004, 3.1500000E+001, 9.4964051E+002
 2.9406614E+001, 9.2648196E-004, 3.3333333E+001, 9.5053977E+002
 2.9430425E+001, 9.2239818E-004, 3.5000000E+001, 9.5147858E+002
 2.9466143E+001, 9.5864799E-004, 3.6333333E+001, 9.5239795E+002
 2.9501861E+001, 9.5140318E-004, 3.8000000E+001, 9.5358903E+002
 2.9525673E+001, 9.3847473E-004, 4.1000000E+001, 9.5456565E+002
 2.9561391E+001, 9.2686606E-004, 3.4333333E+001, 9.5551784E+002
 2.9585202E+001, 8.8845032E-004, 3.2000000E+001, 9.5643980E+002
 2.9620920E+001, 8.7409145E-004, 3.9000000E+001, 9.5742663E+002
 2.9644732E+001, 8.9938264E-004, 3.9000000E+001, 9.5839875E+002
 2.9680450E+001, 8.7336307E-004, 4.1666667E+001, 9.5938255E+002
 2.9704262E+001, 9.2187040E-004, 4.2000000E+001, 9.6034876E+002
 2.9739979E+001, 9.1263697E-004, 3.8333333E+001, 9.6135583E+002
 2.9763791E+001, 9.3045446E-004, 4.3000000E+001, 9.6236759E+002
 2.9799509E+001, 8.9020457E-004, 3.5333333E+001, 9.6333036E+002
 2.9823321E+001, 9.5930606E-004, 3.1000000E+001, 9.6421745E+002
 2.9859038E+001, 9.4588274E-004, 3.4666667E+001, 9.6513765E+002
 2.9882850E+001, 9.7545807E-004, 3.6000000E+001, 9.6608009E+002
 2.9918568E+001, 9.2916126E-004, 3.1666667E+001, 9.6699996E+002
 2.9942380E+001, 9.0472283E-004, 3.6500000E+001, 9.6800498E+002
 2.9976884E+001, 9.7620132E-004, 3.3408722E+001, 9.6892627E+002
 3.0000000E+001, 9.2367520E-004, 3.1436334E+001, 9.7002553E+002
