s,m3/s,m3/s
Time,VDOT_IN,VDOT_OUT
 3.06614460182654E+000,-6.37226370077203E+000, 6.37326352743565E+000
 3.07339723426176E+000,-6.37266226623760E+000, 6.37226956083514E+000
 3.08064986669697E+000,-6.37305511647406E+000, 6.37410015122128E+000
 3.09152881534979E+000,-6.37363385397692E+000, 6.37412261109032E+000
 3.09878144778501E+000,-6.37401277065569E+000, 6.37289318408039E+000
 3.10603408022022E+000,-6.37438625271585E+000, 6.37381844579107E+000
 3.11328671265544E+000,-6.37475437779199E+000, 6.37372049496906E+000
 3.12053934509065E+000,-6.37511722241837E+000, 6.37618339297672E+000
 3.13018271115515E+000,-6.37559162520142E+000, 6.37660905411348E+000
 3.13725451293579E+000,-6.37593377319359E+000, 6.37538881505895E+000
 3.14432631471642E+000,-6.37627113398395E+000, 6.37533487519897E+000
 3.15493401738737E+000,-6.37676834489095E+000, 6.37596378949298E+000
 3.16200581916801E+000,-6.37709402761584E+000, 6.37805112107407E+000
 3.16907762094864E+000,-6.37741515269109E+000, 6.37690807583677E+000
 3.17685660290734E+000,-6.37776320201591E+000, 6.37687712113028E+000
 3.18463558486604E+000,-6.37810589683202E+000, 6.37875709426405E+000
 3.19280351592267E+000,-6.37846005340846E+000, 6.37755193769147E+000
 3.20136039607724E+000,-6.37882494185487E+000, 6.37973380762572E+000
 3.20991727623181E+000,-6.37918365913061E+000, 6.37826982412782E+000
 3.21847415638638E+000,-6.37953630926738E+000, 6.37859295347664E+000
 3.22652063635545E+000,-6.37986248094649E+000, 6.38065243857068E+000
 3.23405671613902E+000,-6.38016325412991E+000, 6.38044924982821E+000
 3.24159279592258E+000,-6.38045954184578E+000, 6.38095712515921E+000
 3.24912887570615E+000,-6.38075141078287E+000, 6.38197282841041E+000
 3.25666495548972E+000,-6.38103892664431E+000, 6.38026194144968E+000
 3.26420103527329E+000,-6.38132215416220E+000, 6.38043638744011E+000
 3.27550515494864E+000,-6.38173909404493E+000, 6.38284910363468E+000
 3.28218043874176E+000,-6.38198092641460E+000, 6.38095714963155E+000
 3.28885572253488E+000,-6.38221956061102E+000, 6.38327538861862E+000
 3.29886864822456E+000,-6.38257160744341E+000, 6.38322314411301E+000
 3.30554393201768E+000,-6.38280242952668E+000, 6.38288263428115E+000
 3.31221921581081E+000,-6.38303019865469E+000, 6.38403877971157E+000
 3.32223214150049E+000,-6.38336621600797E+000, 6.38253475209834E+000
 3.32890742529361E+000,-6.38358652778789E+000, 6.38265584874344E+000
 3.33892035098329E+000,-6.38391154318748E+000, 6.38305071707406E+000
 3.34559563477641E+000,-6.38412464116687E+000, 6.38360815872436E+000
 3.35227091856953E+000,-6.38433492003787E+000, 6.38551093829266E+000
 3.36228384425921E+000,-6.38464513376487E+000, 6.38391267905933E+000
 3.36962665643165E+000,-6.38486871724673E+000, 6.38532044924485E+000
 3.37696946860408E+000,-6.38508904890813E+000, 6.38418443945409E+000
 3.38431228077651E+000,-6.38530617593392E+000, 6.38621352437732E+000
 3.39532649903516E+000,-6.38562595932354E+000, 6.38477179182685E+000
 3.40266931120759E+000,-6.38583527674671E+000, 6.38535974467023E+000
 3.41001212338003E+000,-6.38604154937870E+000, 6.38657989966633E+000
 3.41735493555246E+000,-6.38624482141383E+000, 6.38553526014902E+000
 3.42469774772489E+000,-6.38644513640764E+000, 6.38541018610872E+000
 3.43240770050595E+000,-6.38665233159579E+000, 6.38758692389179E+000
 3.44048479389562E+000,-6.38686600060614E+000, 6.38682747711116E+000
 3.44856188728530E+000,-6.38707625266744E+000, 6.38736738974573E+000
 3.45663898067497E+000,-6.38728314231315E+000, 6.38670160158317E+000
 3.46471607406465E+000,-6.38748672320958E+000, 6.38783440659652E+000
 3.47279316745432E+000,-6.38768704817015E+000, 6.38821467628875E+000
 3.48087026084400E+000,-6.38788416916833E+000, 6.38766308048737E+000
 3.48894735423368E+000,-6.38807813735133E+000, 6.38888622707881E+000
 3.49702444762335E+000,-6.38826900305275E+000, 6.38912142872490E+000
 3.50510154101303E+000,-6.38845681580567E+000, 6.38922667270305E+000
 3.51317863440270E+000,-6.38864162435516E+000, 6.38957862820194E+000
 3.52125572779238E+000,-6.38882347667095E+000, 6.38901082430531E+000
 3.52835438149910E+000,-6.38898089649601E+000, 6.38858575229554E+000
 3.53935729474451E+000,-6.38922053042687E+000, 6.38863837549074E+000
 3.54716581382190E+000,-6.38938742762773E+000, 6.38971642774750E+000
 3.55497433289929E+000,-6.38955174289077E+000, 6.38994148592831E+000
 3.56278285197668E+000,-6.38971351609440E+000, 6.39009764144805E+000
 3.56980705356297E+000,-6.38985690073381E+000, 6.39021391432397E+000
 3.57683125514925E+000,-6.38999828827902E+000, 6.39004773993422E+000
 3.58736755752867E+000,-6.39020668569264E+000, 6.38980991359076E+000
 3.59439175911495E+000,-6.39034320116720E+000, 6.39001148478845E+000
 3.60141596070124E+000,-6.39047781507913E+000, 6.38982170983399E+000
 3.60844016228752E+000,-6.39061055387674E+000, 6.38965473888546E+000
 3.61897646466694E+000,-6.39080620318758E+000, 6.38974674635226E+000
 3.62600066625322E+000,-6.39093436751538E+000, 6.39015303914751E+000
 3.63302486783951E+000,-6.39106074644202E+000, 6.39202056906929E+000
 3.64004906942579E+000,-6.39118536480466E+000, 6.39010406830932E+000
 3.65058537180521E+000,-6.39136904477542E+000, 6.39236088241404E+000
 3.65760957339149E+000,-6.39148936814064E+000, 6.39239433643734E+000
 3.66687219355060E+000,-6.39164547630086E+000, 6.39087649248167E+000
 3.67304727365667E+000,-6.39174795536900E+000, 6.39264125369537E+000
 3.68230989381577E+000,-6.39189932333915E+000, 6.39106546838191E+000
 3.68848497392184E+000,-6.39199869059185E+000, 6.39275544799784E+000
 3.69774759408094E+000,-6.39214546212815E+000, 6.39253815733055E+000
 3.70701021424004E+000,-6.39228954299245E+000, 6.39219838193374E+000
 3.71318529434611E+000,-6.39238412645097E+000, 6.39177164122907E+000
 3.72244791450521E+000,-6.39252383190001E+000, 6.39175089688680E+000
 3.72862299461128E+000,-6.39261554301741E+000, 6.39173016967349E+000
 3.73881187678629E+000,-6.39276441469150E+000, 6.39178772637428E+000
 3.74560446490297E+000,-6.39286199227218E+000, 6.39330159591016E+000
 3.75239705301964E+000,-6.39295825466654E+000, 6.39397450578202E+000
 3.76258593519466E+000,-6.39310022095286E+000, 6.39414575440372E+000
 3.76937852331133E+000,-6.39319327233055E+000, 6.39335411401724E+000
 3.77617111142801E+000,-6.39328506946315E+000, 6.39423573608504E+000
 3.78635999360302E+000,-6.39342045033368E+000, 6.39377686359536E+000
 3.79315258171969E+000,-6.39350918524470E+000, 6.39458999584088E+000
 3.80368109330054E+000,-6.39364436636559E+000, 6.39269928063497E+000
 3.81115294022888E+000,-6.39373859076516E+000, 6.39296736325663E+000
 3.81862478715723E+000,-6.39383141892994E+000, 6.39375245016553E+000
 3.82609663408557E+000,-6.39392287152980E+000, 6.39425577295728E+000
 3.83309174000569E+000,-6.39400726035426E+000, 6.39372718090324E+000
 3.84286928737352E+000,-6.39412325728017E+000, 6.39501648736996E+000
 3.84938765228540E+000,-6.39419933906146E+000, 6.39541840622391E+000
 3.85916519965323E+000,-6.39431161971828E+000, 6.39342804787404E+000
 3.86568356456512E+000,-6.39438526398248E+000, 6.39539606663006E+000
 3.87220192947700E+000,-6.39445795522875E+000, 6.39331350453790E+000
 3.88197947684483E+000,-6.39456523210085E+000, 6.39349891388088E+000
 3.88849784175672E+000,-6.39463559436468E+000, 6.39367113513999E+000
 3.89827538912455E+000,-6.39473943410553E+000, 6.39408741194555E+000
 3.90479375403644E+000,-6.39480754194500E+000, 6.39577972167620E+000
 3.91457130140426E+000,-6.39490805459098E+000, 6.39473591966365E+000
 3.92108966631615E+000,-6.39497398018125E+000, 6.39411404280426E+000
 3.93086721368398E+000,-6.39507127225170E+000, 6.39398278831074E+000
 3.93738557859587E+000,-6.39513508546088E+000, 6.39437592014261E+000
 3.94716312596370E+000,-6.39522926007012E+000, 6.39446224784725E+000
 3.95433332736677E+000,-6.39529716123764E+000, 6.39420364877767E+000
 3.96150352876985E+000,-6.39536409632904E+000, 6.39434224712501E+000
 3.96867373017292E+000,-6.39543007907940E+000, 6.39595911719462E+000
 3.97942903227753E+000,-6.39552729713186E+000, 6.39669367357532E+000
 3.98659923368061E+000,-6.39559095784796E+000, 6.39660118352046E+000
 3.99376943508368E+000,-6.39565371277835E+000, 6.39633329871303E+000
 4.00093963648676E+000,-6.39571557480219E+000, 6.39674606783164E+000
 4.00882685803014E+000,-6.39578260686897E+000, 6.39480831888195E+000
 4.01671407957352E+000,-6.39584859052432E+000, 6.39481105071492E+000
 4.02460130111691E+000,-6.39591354215531E+000, 6.39515385299516E+000
 4.03517956007353E+000,-6.39599906250402E+000, 6.39655815377245E+000
 4.04181420825847E+000,-6.39605178518371E+000, 6.39665255285566E+000
 4.04844885644340E+000,-6.39610381331749E+000, 6.39656113965048E+000
 4.05840082872081E+000,-6.39618057321446E+000, 6.39699915511470E+000
 4.06503547690574E+000,-6.39623090472650E+000, 6.39560149580120E+000
 4.07498744918315E+000,-6.39630516148197E+000, 6.39549691329449E+000
 4.08162209736808E+000,-6.39635385166682E+000, 6.39554169555479E+000
 4.08892021037151E+000,-6.39640667031728E+000, 6.39536899301604E+000
 4.09621832337494E+000,-6.39645872404070E+000, 6.39625470743645E+000
 4.10716549288008E+000,-6.39653539456283E+000, 6.39561043085118E+000
 4.11446360588350E+000,-6.39658558405750E+000, 6.39709441843114E+000
 4.12176171888693E+000,-6.39663504668068E+000, 6.39641686241228E+000
 4.12905983189036E+000,-6.39668379295379E+000, 6.39571431124896E+000
 4.13635794489379E+000,-6.39673183324611E+000, 6.39764312821108E+000
 4.14730511439893E+000,-6.39680259228505E+000, 6.39622744510009E+000
 4.15460322740236E+000,-6.39684891201255E+000, 6.39776394331756E+000
 4.16190134040578E+000,-6.39689456088519E+000, 6.39608789902757E+000
 4.16919945340921E+000,-6.39693954861439E+000, 6.39783013150783E+000
 4.17649756641264E+000,-6.39698388477105E+000, 6.39586019585312E+000
 4.18744473591778E+000,-6.39704918790385E+000, 6.39612677783043E+000
 4.19474284892121E+000,-6.39709193609866E+000, 6.39657739490326E+000
 4.20204096192463E+000,-6.39713406514222E+000, 6.39693659441246E+000
 4.20933907492806E+000,-6.39717558399821E+000, 6.39723923488577E+000
 4.21700209358166E+000,-6.39721853174682E+000, 6.39624523198139E+000
 4.22503001788543E+000,-6.39726282449965E+000, 6.39764261078743E+000
 4.23305794218920E+000,-6.39730641207280E+000, 6.39642894587319E+000
 4.24108586649297E+000,-6.39734930568861E+000, 6.39688966472977E+000
 4.24911379079674E+000,-6.39739151639105E+000, 6.39654453603965E+000
 4.25714171510051E+000,-6.39743305504840E+000, 6.39663073684902E+000
 4.26516963940428E+000,-6.39747393235621E+000, 6.39764534354176E+000
 4.27319756370805E+000,-6.39751415883989E+000, 6.39786259668196E+000
 4.28122548801182E+000,-6.39755374485752E+000, 6.39854566327900E+000
 4.28925341231559E+000,-6.39759270060228E+000, 6.39667436199186E+000
 4.29728133661936E+000,-6.39763103610556E+000, 6.39721300657420E+000
 4.30530926092313E+000,-6.39766876123889E+000, 6.39815795391808E+000
 4.31333718522690E+000,-6.39770588571696E+000, 6.39874276918556E+000
 4.32136510953067E+000,-6.39774241910002E+000, 6.39881288083766E+000
 4.32845385096393E+000,-6.39777419456848E+000, 6.39833354774709E+000
 4.33908696311383E+000,-6.39782102130943E+000, 6.39889476095386E+000
 4.34617570454710E+000,-6.39785169063696E+000, 6.39685807637078E+000
 4.35326444598037E+000,-6.39788192836227E+000, 6.39840113892622E+000
 4.36035318741363E+000,-6.39791174055724E+000, 6.39700655759109E+000
 4.37098629956353E+000,-6.39795567405267E+000, 6.39742254158531E+000
 4.37807504099680E+000,-6.39798444842882E+000, 6.39910641316474E+000
 4.38516378243006E+000,-6.39801281786163E+000, 6.39857440004994E+000
 4.39225252386333E+000,-6.39804078804811E+000, 6.39715869832337E+000
 4.40288563601323E+000,-6.39808200700647E+000, 6.39736729924871E+000
 4.40997437744650E+000,-6.39810900347884E+000, 6.39746645082828E+000
 4.41706311887976E+000,-6.39813562002109E+000, 6.39775657640737E+000
 4.42415186031303E+000,-6.39816186197847E+000, 6.39706154006363E+000
 4.43478497246293E+000,-6.39820053407630E+000, 6.39818357348449E+000
 4.44187371389619E+000,-6.39822586246691E+000, 6.39729658981541E+000
 4.44896245532946E+000,-6.39825083439632E+000, 6.39812641407797E+000
 4.45605119676273E+000,-6.39827545487992E+000, 6.39713692346753E+000
 4.46668430891263E+000,-6.39831173744210E+000, 6.39725187963381E+000
 4.47377305034589E+000,-6.39833550079281E+000, 6.39729563721048E+000
 4.48086179177916E+000,-6.39835892970235E+000, 6.39837094298943E+000
 4.49149490392906E+000,-6.39839345626507E+000, 6.39947187094029E+000
 4.49858364536233E+000,-6.39841606951464E+000, 6.39724183227006E+000
 4.50567238679559E+000,-6.39843836450539E+000, 6.39735957611444E+000
 4.51276112822886E+000,-6.39846034571542E+000, 6.39748070341236E+000
 4.52339424037876E+000,-6.39849273883267E+000, 6.39755722760116E+000
 4.53048298181202E+000,-6.39851395477149E+000, 6.39806132975390E+000
 4.53757172324529E+000,-6.39853487211274E+000, 6.39957634011201E+000
 4.54466046467856E+000,-6.39855549505796E+000, 6.39945588000868E+000
 4.55529357682846E+000,-6.39858588652896E+000, 6.39912045770679E+000
 4.56238231826172E+000,-6.39860579148029E+000, 6.39807339306421E+000
 4.56947105969499E+000,-6.39862541628114E+000, 6.39981739759508E+000
 4.57655980112825E+000,-6.39864476487361E+000, 6.39972027899997E+000
 4.58588087870959E+000,-6.39866979274007E+000, 6.39793110309384E+000
 4.59209493043047E+000,-6.39868622070100E+000, 6.39822078146354E+000
 4.60141600801180E+000,-6.39871048305720E+000, 6.39963689819103E+000
 4.61073708559313E+000,-6.39873429739014E+000, 6.39938870903194E+000
 4.61695113731402E+000,-6.39874992880125E+000, 6.39981627299597E+000
 4.62658291748140E+000,-6.39877377687940E+000, 6.39853565735354E+000
 4.63341837437437E+000,-6.39879042483019E+000, 6.39863869261598E+000
 4.64025383126735E+000,-6.39880684677940E+000, 6.39809018492521E+000
 4.65050701660681E+000,-6.39883106264880E+000, 6.39800810366372E+000
 4.65734247349979E+000,-6.39884693292326E+000, 6.39777743466039E+000
 4.66417793039276E+000,-6.39886258775139E+000, 6.39782809055433E+000
 4.67443111573222E+000,-6.39888567241770E+000, 6.39868699036800E+000
 4.68126657262520E+000,-6.39890080133711E+000, 6.39802625649213E+000
 4.68810202951818E+000,-6.39891572487273E+000, 6.39865096963058E+000
 4.69835521485764E+000,-6.39893773116936E+000, 6.39828893784112E+000
 4.70519067175062E+000,-6.39895215335925E+000, 6.39886941025650E+000
 4.71202612864359E+000,-6.39896637975811E+000, 6.39985162791413E+000
 4.72227931398305E+000,-6.39898735805158E+000, 6.39862036210097E+000
 4.72911477087603E+000,-6.39900110652086E+000, 6.39933136806185E+000
 4.73936795621549E+000,-6.39902138005596E+000, 6.39911764830316E+000
 4.74620341310847E+000,-6.39903466664900E+000, 6.39804060322516E+000
 4.75303887000144E+000,-6.39904777286520E+000, 6.39856300844609E+000
 4.76363382818556E+000,-6.39906773674548E+000, 6.39911939914601E+000
 4.77115283076783E+000,-6.39908165024144E+000, 6.39856584734733E+000
 4.77867183335011E+000,-6.39909535610111E+000, 6.39854100528281E+000
 4.78576177079785E+000,-6.39910809243140E+000, 6.39844134223966E+000
 4.79242264311106E+000,-6.39911989459210E+000, 6.39908876332434E+000
 4.80241395158087E+000,-6.39913730567713E+000, 6.39997218032292E+000
 4.80907482389408E+000,-6.39914872129945E+000, 6.39942859470604E+000
 4.81867398075194E+000,-6.39916490747789E+000, 6.39977557646507E+000
 4.82405111142192E+000,-6.39917383958625E+000, 6.40018087458755E+000
 4.83429426514828E+000,-6.39919059131584E+000, 6.39979101209851E+000
 4.84261073043564E+000,-6.39920394197890E+000, 6.39830789366994E+000
 4.84910293882125E+000,-6.39921421088137E+000, 6.40007602602163E+000
 4.85884125139968E+000,-6.39922936641165E+000, 6.39957798389959E+000
 4.86533345978529E+000,-6.39923930736630E+000, 6.39866905642499E+000
 4.87507177236371E+000,-6.39925397888844E+000, 6.39977612335098E+000
 4.88221320158789E+000,-6.39926455786128E+000, 6.40027457913328E+000
 4.88935463081207E+000,-6.39927498682730E+000, 6.39874719335837E+000
 4.89649606003624E+000,-6.39928526791317E+000, 6.39899056517795E+000
 4.90720820387251E+000,-6.39930041684511E+000, 6.40023159649803E+000
 4.91434963309668E+000,-6.39931033733872E+000, 6.40042363193182E+000
 4.92149106232086E+000,-6.39932011716155E+000, 6.40038308412249E+000
 4.92863249154504E+000,-6.39932975830792E+000, 6.39997586258929E+000
 4.93934463538130E+000,-6.39934396430274E+000, 6.39858004659597E+000
 4.94648606460548E+000,-6.39935326729950E+000, 6.39863370123974E+000
 4.95362749382966E+000,-6.39936243838044E+000, 6.40026629591742E+000
 4.96076892305383E+000,-6.39937147941606E+000, 6.39843773770642E+000
 4.97148106689010E+000,-6.39938480116071E+000, 6.39839236780532E+000
 4.97862249611428E+000,-6.39939352509264E+000, 6.39985403080285E+000
 4.98576392533845E+000,-6.39940212531922E+000, 6.39849661656229E+000
 4.99290535456263E+000,-6.39941060359432E+000, 6.39854573577431E+000
 5.00004678378681E+000,-6.39941896164708E+000, 6.40048875781011E+000
 5.01075892762307E+000,-6.39943127703152E+000, 6.39877957482476E+000
 5.01790035684725E+000,-6.39943934193341E+000, 6.40048186099295E+000
 5.02539885753264E+000,-6.39944768702823E+000, 6.39899550370162E+000
 5.03325442967923E+000,-6.39945629632047E+000, 6.40002366411139E+000
 5.04111000182582E+000,-6.39946477141916E+000, 6.40045354980267E+000
 5.04896557397242E+000,-6.39947311441581E+000, 6.40061253350384E+000
 5.05682114611901E+000,-6.39948132736943E+000, 6.39969412835487E+000
 5.06467671826561E+000,-6.39948941230682E+000, 6.39897128994425E+000
 5.07253229041220E+000,-6.39949737122317E+000, 6.39839264439823E+000
 5.08038786255880E+000,-6.39950520608272E+000, 6.39853528535017E+000
 5.08824343470539E+000,-6.39951291881889E+000, 6.39833766838786E+000
 5.09609900685198E+000,-6.39952051133520E+000, 6.39871298446630E+000
 5.10788236507188E+000,-6.39953167878821E+000, 6.39973127659468E+000
 5.11573793721847E+000,-6.39953897888875E+000, 6.39870267691555E+000
 5.12359350936506E+000,-6.39954616520072E+000, 6.40059148563140E+000
 5.13144908151166E+000,-6.39955323949767E+000, 6.40040876047475E+000
 5.13930465365825E+000,-6.39956020352558E+000, 6.40052669497014E+000
 5.14673735764786E+000,-6.39956669270662E+000, 6.39854944294798E+000
 5.15374719348049E+000,-6.39957272494598E+000, 6.39910743989631E+000
 5.16075702931312E+000,-6.39957867321097E+000, 6.40034510762018E+000
 5.17127178306206E+000,-6.39958744070912E+000, 6.40027382297374E+000
 5.17828161889468E+000,-6.39959318411663E+000, 6.40044941309208E+000
 5.18529145472731E+000,-6.39959884757036E+000, 6.39865812280217E+000
 5.19230129055993E+000,-6.39960443218321E+000, 6.40036714443467E+000
 5.20281604430887E+000,-6.39961266367245E+000, 6.40062936483158E+000
 5.20982588014150E+000,-6.39961805595121E+000, 6.40060465618394E+000
 5.21683571597413E+000,-6.39962337316393E+000, 6.40057627637101E+000
 5.22419604359838E+000,-6.39962887659062E+000, 6.39973888690707E+000
 5.23576227272222E+000,-6.39963736281218E+000, 6.39916415849338E+000
 5.24347309213811E+000,-6.39964291221547E+000, 6.40080008203887E+000
 5.25118391155400E+000,-6.39964837669908E+000, 6.39868531592599E+000
 5.25889473096989E+000,-6.39965375756242E+000, 6.39868769288598E+000
 5.26580117926424E+000,-6.39965850716742E+000, 6.39854087438742E+000
 5.27270762755859E+000,-6.39966319162107E+000, 6.39861275006665E+000
 5.28306730000011E+000,-6.39967009809426E+000, 6.39853147104524E+000
 5.28997374829446E+000,-6.39967462355254E+000, 6.39912047599521E+000
 5.29688019658881E+000,-6.39967908693400E+000, 6.39979588221115E+000
 5.30723986903033E+000,-6.39968566747164E+000, 6.40089541037115E+000
 5.31414631732468E+000,-6.39968997936078E+000, 6.39863970847655E+000
 5.32139808803375E+000,-6.39969444320159E+000, 6.39881489789158E+000
 5.32899518115754E+000,-6.39969905068720E+000, 6.40050542370899E+000
 5.33659227428132E+000,-6.39970358869823E+000, 6.39966833147983E+000
 5.34418936740511E+000,-6.39970805828218E+000, 6.40038083402570E+000
 5.35558500709078E+000,-6.39971463661010E+000, 6.40074962929774E+000
 5.36318210021457E+000,-6.39971893960637E+000, 6.40077158469164E+000
 5.37077919333835E+000,-6.39972317771911E+000, 6.40026640361349E+000
 5.37837628646214E+000,-6.39972735192667E+000, 6.39877551602464E+000
 5.38597337958592E+000,-6.39973146319260E+000, 6.40054566252338E+000
 5.39357047270971E+000,-6.39973551246591E+000, 6.39920828077992E+000
 5.40054629482155E+000,-6.39973917680550E+000, 6.40017014031478E+000
 5.40828935250382E+000,-6.39974318474872E+000, 6.40012467990758E+000
 5.41683252614659E+000,-6.39974753542235E+000, 6.40049606642681E+000
 5.42562282266987E+000,-6.39975193502618E+000, 6.39887957206257E+000
 5.43441311919315E+000,-6.39975625796124E+000, 6.40054604589080E+000
 5.44214897599727E+000,-6.39975999997523E+000, 6.40064889246200E+000
 5.45040055658834E+000,-6.39976392815839E+000, 6.39895233437611E+000
 5.45607351824470E+000,-6.39976659142537E+000, 6.39981632217897E+000
 5.46605793075989E+000,-6.39977120600980E+000, 6.39873395122413E+000
 5.47292221436408E+000,-6.39977432550603E+000, 6.39896969548162E+000
 5.48321863977038E+000,-6.39977892518414E+000, 6.39992137476702E+000
 5.49008292337457E+000,-6.39978193943489E+000, 6.39876950885624E+000
 5.49694720697876E+000,-6.39978491258847E+000, 6.39942855968959E+000
 5.50724363238506E+000,-6.39978929648511E+000, 6.39984716203953E+000
 5.51410791598925E+000,-6.39979216933036E+000, 6.39921672333893E+000
 5.52097219959345E+000,-6.39979500300637E+000, 6.39870905911179E+000
 5.53126862499974E+000,-6.39979918124408E+000, 6.39904778692107E+000
 5.53813290860393E+000,-6.39980191931727E+000, 6.39899539459737E+000
 5.54461094662921E+000,-6.39980446907339E+000, 6.40068324385881E+000
 5.55374863529877E+000,-6.39980800996708E+000, 6.39903487427790E+000
 5.56288632396832E+000,-6.39981148673929E+000, 6.40078150142188E+000
 5.56897811641469E+000,-6.39981376953864E+000, 6.40062381669650E+000
 5.57811580508425E+000,-6.39981714201146E+000, 6.39898683178183E+000
 5.58451218715293E+000,-6.39981946633862E+000, 6.39884428674144E+000
 5.59456364468944E+000,-6.39982305930579E+000, 6.39914745543314E+000
 5.60126461638045E+000,-6.39982541480322E+000, 6.40071280900076E+000
 5.61131607391696E+000,-6.39982888938607E+000, 6.39964205285642E+000
 5.61801704560797E+000,-6.39983116727240E+000, 6.40005116784619E+000
 5.62471801729898E+000,-6.39983341483512E+000, 6.39893519883462E+000
 5.63208908615908E+000,-6.39983585261189E+000, 6.39926682743768E+000
 5.64314568944925E+000,-6.39983944255262E+000, 6.39891702949977E+000
 5.65051675830935E+000,-6.39984179212202E+000, 6.40056236999571E+000
 5.65788782716946E+000,-6.39984410730858E+000, 6.39994255484461E+000
 5.66525889602957E+000,-6.39984638861553E+000, 6.39877990066093E+000
 5.67262996488968E+000,-6.39984863653868E+000, 6.39977013454141E+000
 5.68000103374979E+000,-6.39985085156643E+000, 6.40020563150792E+000
 5.69105763703995E+000,-6.39985411348037E+000, 6.39890164047391E+000
 5.69842870590006E+000,-6.39985624836032E+000, 6.40083291732012E+000
 5.70541612167395E+000,-6.39985824327132E+000, 6.40091278401119E+000
 5.71201988436164E+000,-6.39986010319691E+000, 6.39900100819986E+000
 5.72192552839318E+000,-6.39986284742987E+000, 6.40008699125224E+000
 5.72852929108087E+000,-6.39986464694704E+000, 6.40009581322602E+000
 5.73942549951555E+000,-6.39986756467898E+000, 6.40071372937944E+000
 5.74668963847201E+000,-6.39986947480748E+000, 6.39916485864950E+000
 5.75307017304241E+000,-6.39987112984925E+000, 6.39933558449958E+000
 5.76264097489802E+000,-6.39987357314727E+000, 6.39897194797446E+000
 5.76902150946842E+000,-6.39987517622311E+000, 6.39923598341363E+000
 5.77859231132402E+000,-6.39987754280518E+000, 6.39931254620029E+000
 5.78497284589442E+000,-6.39987909554679E+000, 6.39879710128816E+000
 5.79454364775003E+000,-6.39988138782155E+000, 6.39905030936788E+000
 5.80092418232043E+000,-6.39988289180928E+000, 6.39925621940550E+000
 5.81081401090455E+000,-6.39988518539047E+000, 6.39942832483611E+000
 5.81783259893200E+000,-6.39988678579023E+000, 6.40038615878695E+000
 5.82485118695944E+000,-6.39988836388232E+000, 6.39925316950741E+000
 5.83537906900060E+000,-6.39989068987232E+000, 6.40086782157781E+000
 5.84239765702804E+000,-6.39989221354585E+000, 6.39925189125998E+000
 5.84941624505549E+000,-6.39989371598108E+000, 6.40086299437343E+000
 5.85643483308293E+000,-6.39989519747404E+000, 6.39943507032037E+000
 5.86696271512409E+000,-6.39989738108414E+000, 6.39883461734451E+000
 5.87398130315153E+000,-6.39989881148963E+000, 6.39885073107720E+000
 5.88099989117898E+000,-6.39990022195684E+000, 6.39983600883006E+000
 5.88801847920642E+000,-6.39990161276366E+000, 6.40005815787503E+000
 5.89854636124758E+000,-6.39990366270922E+000, 6.39894294369348E+000
 5.90556494927502E+000,-6.39990500555576E+000, 6.40066954312168E+000
 5.91258353730247E+000,-6.39990632968445E+000, 6.40000028911377E+000
 5.92311141934363E+000,-6.39990828135138E+000, 6.40059150101218E+000
 5.93013000737107E+000,-6.39990955981905E+000, 6.40086556230299E+000
 5.93785045420126E+000,-6.39991094556052E+000, 6.39924411039782E+000
 5.94506885755051E+000,-6.39991222197752E+000, 6.39944414770071E+000
 5.95514339735299E+000,-6.39991397291289E+000, 6.39997262724007E+000
 5.96185975722130E+000,-6.39991512075643E+000, 6.39920264087188E+000
 5.96857611708962E+000,-6.39991625328457E+000, 6.40091585564868E+000
 5.97865065689210E+000,-6.39991792380670E+000, 6.39926652936929E+000
 5.98536701676041E+000,-6.39991901893450E+000, 6.39979112424600E+000
 5.99208337662873E+000,-6.39992009945030E+000, 6.40085057250579E+000
 6.00215791643121E+000,-6.39992169325226E+000, 6.40042293080535E+000
 6.00887427629952E+000,-6.39992273808527E+000, 6.40067806954651E+000
 6.01894881610200E+000,-6.39992427925383E+000, 6.40085915628813E+000
 6.02566517597032E+000,-6.39992528958258E+000, 6.40079335608042E+000
 6.03238153583863E+000,-6.39992628643068E+000, 6.40062773353781E+000
 6.04245607564111E+000,-6.39992775681964E+000, 6.40013244222723E+000
 6.04917243550943E+000,-6.39992872074804E+000, 6.40046537626531E+000
 6.05924697531190E+000,-6.39993014257916E+000, 6.39872461419258E+000
 6.06596333518022E+000,-6.39993107467491E+000, 6.40039386377497E+000
 6.07267969504854E+000,-6.39993199433404E+000, 6.39925583317580E+000
 6.08006769090369E+000,-6.39993299179257E+000, 6.39901812713730E+000
 6.09114968468641E+000,-6.39993446061636E+000, 6.39925342271973E+000
 6.09853768054156E+000,-6.39993542190144E+000, 6.39947408545634E+000
 6.10592567639671E+000,-6.39993636908708E+000, 6.39974796666028E+000
 6.11331367225186E+000,-6.39993730238022E+000, 6.40054875943574E+000
 6.12070166810701E+000,-6.39993822198448E+000, 6.40059067470607E+000
 6.12808966396216E+000,-6.39993912810069E+000, 6.39896783285720E+000
 6.13917165774488E+000,-6.39994046241692E+000, 6.40047166297426E+000
 6.14655965360003E+000,-6.39994133567227E+000, 6.40001320366099E+000
 6.15394764945518E+000,-6.39994219611935E+000, 6.39904798733084E+000
 6.16133564531033E+000,-6.39994304394600E+000, 6.40045340922021E+000
