s,m3/s,m3/s
Time,VDOT_IN,VDOT_OUT
 6.16866716074850E+000,-6.39994387299765E+000, 6.39994387299762E+000
 6.17965774165943E+000,-6.39994509326841E+000, 6.39994509326844E+000
 6.18698479560006E+000,-6.39994589200751E+000, 6.39994589200750E+000
 6.19431184954068E+000,-6.39994667912720E+000, 6.39994667912721E+000
 6.20163890348130E+000,-6.39994745479657E+000, 6.39994745479657E+000
 6.20896595742192E+000,-6.39994821918214E+000, 6.39994821918216E+000
 6.21629301136255E+000,-6.39994897244811E+000, 6.39994897244813E+000
 6.22687996096731E+000,-6.39995004153780E+000, 6.39995004153781E+000
 6.23339975229558E+000,-6.39995068874396E+000, 6.39995068874398E+000
 6.24317943928799E+000,-6.39995164386641E+000, 6.39995164386638E+000
 6.24969923061627E+000,-6.39995227031463E+000, 6.39995227031465E+000
 6.25621902194454E+000,-6.39995288864739E+000, 6.39995288864737E+000
 6.26599870893696E+000,-6.39995380115943E+000, 6.39995380115943E+000
 6.27251850026523E+000,-6.39995439966032E+000, 6.39995439966030E+000
 6.28229818725764E+000,-6.39995528290525E+000, 6.39995528290527E+000
 6.28881797858592E+000,-6.39995586221038E+000, 6.39995586221036E+000
 6.29859766557833E+000,-6.39995671712693E+000, 6.39995671712690E+000
 6.30511745690661E+000,-6.39995727785186E+000, 6.39995727785187E+000
 6.31489714389902E+000,-6.39995810534856E+000, 6.39995810534856E+000
 6.32141693522729E+000,-6.39995864808930E+000, 6.39995864808933E+000
 6.33119662221970E+000,-6.39995944904559E+000, 6.39995944904561E+000
 6.33836839268081E+000,-6.39996002653652E+000, 6.39996002653654E+000
 6.34589875166496E+000,-6.39996062405294E+000, 6.39996062405294E+000
 6.35378769917218E+000,-6.39996124044516E+000, 6.39996124044514E+000
 6.36084696231342E+000,-6.39996178382642E+000, 6.39996178382640E+000
 6.37143585702527E+000,-6.39996258464838E+000, 6.39996258464836E+000
 6.37849512016651E+000,-6.39996310918491E+000, 6.39996310918491E+000
 6.38555438330774E+000,-6.39996362636787E+000, 6.39996362636785E+000
 6.39261364644898E+000,-6.39996413630025E+000, 6.39996413630028E+000
 6.40320254116084E+000,-6.39996488782617E+000, 6.39996488782616E+000
 6.41026180430207E+000,-6.39996538007387E+000, 6.39996538007388E+000
 6.41732106744331E+000,-6.39996586542066E+000, 6.39996586542066E+000
 6.42438033058455E+000,-6.39996634396327E+000, 6.39996634396325E+000
 6.43496922529640E+000,-6.39996704922756E+000, 6.39996704922754E+000
 6.44202848843764E+000,-6.39996751117405E+000, 6.39996751117403E+000
 6.44979367789300E+000,-6.39996801183875E+000, 6.39996801183873E+000
 6.45755886734836E+000,-6.39996850478799E+000, 6.39996850478802E+000
 6.46532405680372E+000,-6.39996899014082E+000, 6.39996899014080E+000
 6.47308924625908E+000,-6.39996946801415E+000, 6.39996946801413E+000
 6.48085443571444E+000,-6.39996993852331E+000, 6.39996993852328E+000
 6.48861962516980E+000,-6.39997040178173E+000, 6.39997040178172E+000
 6.49638481462516E+000,-6.39997085790122E+000, 6.39997085790120E+000
 6.50415000408052E+000,-6.39997130699174E+000, 6.39997130699172E+000
 6.51579778826356E+000,-6.39997196768469E+000, 6.39997196768470E+000
 6.52314268725587E+000,-6.39997237646305E+000, 6.39997237646308E+000
 6.53006729578513E+000,-6.39997275638968E+000, 6.39997275638971E+000
 6.53699190431439E+000,-6.39997313109096E+000, 6.39997313109094E+000
 6.54737881710828E+000,-6.39997368350213E+000, 6.39997368350211E+000
 6.55430342563754E+000,-6.39997404545214E+000, 6.39997404545212E+000
 6.56122803416680E+000,-6.39997440242399E+000, 6.39997440242397E+000
 6.56815264269606E+000,-6.39997475448611E+000, 6.39997475448614E+000
 6.57853955548994E+000,-6.39997527352121E+000, 6.39997527352119E+000
 6.58546416401920E+000,-6.39997561360252E+000, 6.39997561360254E+000
 6.59238877254846E+000,-6.39997594900654E+000, 6.39997594900651E+000
 6.60277568534235E+000,-6.39997644348289E+000, 6.39997644348288E+000
 6.60970029387161E+000,-6.39997676747293E+000, 6.39997676747292E+000
 6.61662490240087E+000,-6.39997708700687E+000, 6.39997708700690E+000
 6.62701181519475E+000,-6.39997755808661E+000, 6.39997755808658E+000
 6.63393642372401E+000,-6.39997786674667E+000, 6.39997786674669E+000
 6.64086103225327E+000,-6.39997817116159E+000, 6.39997817116158E+000
 6.65124794504716E+000,-6.39997861995159E+000, 6.39997861995162E+000
 6.65782306486247E+000,-6.39997889926340E+000, 6.39997889926338E+000
 6.66404869596382E+000,-6.39997916036486E+000, 6.39997916036486E+000
 6.67338714261586E+000,-6.39997954597173E+000, 6.39997954597171E+000
 6.68272558926789E+000,-6.39997992444345E+000, 6.39997992444347E+000
 6.68895122036925E+000,-6.39998017285937E+000, 6.39998017285935E+000
 6.69828966702129E+000,-6.39998053973152E+000, 6.39998053973149E+000
 6.70451529812264E+000,-6.39998078053376E+000, 6.39998078053378E+000
 6.71385374477468E+000,-6.39998113616184E+000, 6.39998113616182E+000
 6.72007937587603E+000,-6.39998136958387E+000, 6.39998136958386E+000
 6.73035166719327E+000,-6.39998174843248E+000, 6.39998174843247E+000
 6.73719986140477E+000,-6.39998199670852E+000, 6.39998199670854E+000
 6.74404805561626E+000,-6.39998224160735E+000, 6.39998224160734E+000
 6.75432034693350E+000,-6.39998260272341E+000, 6.39998260272341E+000
 6.76116854114499E+000,-6.39998283937860E+000, 6.39998283937859E+000
 6.76870155477763E+000,-6.39998309598281E+000, 6.39998309598278E+000
 6.77623456841028E+000,-6.39998334874994E+000, 6.39998334874995E+000
 6.78753408885924E+000,-6.39998372083160E+000, 6.39998372083157E+000
 6.79506710249188E+000,-6.39998396425538E+000, 6.39998396425535E+000
 6.80260011612452E+000,-6.39998420403916E+000, 6.39998420403918E+000
 6.81013312975717E+000,-6.39998444023752E+000, 6.39998444023752E+000
 6.81766614338981E+000,-6.39998467290394E+000, 6.39998467290396E+000
 6.82519915702245E+000,-6.39998490209132E+000, 6.39998490209133E+000
 6.83273217065509E+000,-6.39998512785162E+000, 6.39998512785164E+000
 6.84026518428773E+000,-6.39998535023618E+000, 6.39998535023615E+000
 6.85072187621070E+000,-6.39998565343051E+000, 6.39998565343048E+000
 6.85741206131735E+000,-6.39998584411411E+000, 6.39998584411413E+000
 6.86410224642400E+000,-6.39998603226333E+000, 6.39998603226335E+000
 6.87413752408397E+000,-6.39998630980875E+000, 6.39998630980872E+000
 6.88082770919061E+000,-6.39998649176829E+000, 6.39998649176830E+000
 6.89086298685059E+000,-6.39998676018309E+000, 6.39998676018310E+000
 6.89755317195723E+000,-6.39998693615666E+000, 6.39998693615665E+000
 6.90424335706388E+000,-6.39998710979127E+000, 6.39998710979130E+000
 6.91528216248985E+000,-6.39998739125757E+000, 6.39998739125754E+000
 6.92264136610716E+000,-6.39998757547892E+000, 6.39998757547892E+000
 6.93000056972447E+000,-6.39998775700872E+000, 6.39998775700872E+000
 6.93735977334179E+000,-6.39998793588622E+000, 6.39998793588625E+000
 6.94471897695910E+000,-6.39998811215030E+000, 6.39998811215028E+000
 6.95207818057641E+000,-6.39998828583901E+000, 6.39998828583899E+000
 6.96311698600238E+000,-6.39998854162550E+000, 6.39998854162548E+000
 6.97047618961969E+000,-6.39998870903929E+000, 6.39998870903930E+000
 6.97783539323700E+000,-6.39998887400708E+000, 6.39998887400711E+000
 6.98519459685432E+000,-6.39998903656465E+000, 6.39998903656463E+000
 6.99255380047163E+000,-6.39998919674712E+000, 6.39998919674709E+000
 7.00318563997183E+000,-6.39998942403872E+000, 6.39998942403871E+000
 7.00973091173760E+000,-6.39998956158144E+000, 6.39998956158146E+000
 7.01660344709166E+000,-6.39998970407663E+000, 6.39998970407660E+000
 7.02740314550519E+000,-6.39998992407768E+000, 6.39998992407766E+000
 7.03460294444754E+000,-6.39999006812718E+000, 6.39999006812716E+000
 7.04180274338989E+000,-6.39999021011727E+000, 6.39999021011728E+000
 7.04826485453670E+000,-6.39999033582967E+000, 6.39999033582969E+000
 7.05795802125692E+000,-6.39999052137798E+000, 6.39999052137801E+000
 7.06442013240374E+000,-6.39999064309353E+000, 6.39999064309350E+000
 7.07443640468130E+000,-6.39999082867100E+000, 6.39999082867101E+000
 7.08024242501792E+000,-6.39999093455282E+000, 6.39999093455284E+000
 7.08924175653968E+000,-6.39999109625908E+000, 6.39999109625905E+000
 7.09626704114699E+000,-6.39999122048679E+000, 6.39999122048681E+000
 7.10680496805796E+000,-6.39999140358617E+000, 6.39999140358616E+000
 7.11383025266527E+000,-6.39999152352602E+000, 6.39999152352600E+000
 7.12085553727258E+000,-6.39999164179243E+000, 6.39999164179240E+000
 7.13139346418355E+000,-6.39999181610529E+000, 6.39999181610530E+000
 7.13841874879086E+000,-6.39999193028958E+000, 6.39999193028955E+000
 7.14544403339817E+000,-6.39999204288069E+000, 6.39999204288068E+000
 7.15246931800548E+000,-6.39999215390092E+000, 6.39999215390088E+000
 7.16300724491644E+000,-6.39999231753360E+000, 6.39999231753362E+000
 7.17003252952376E+000,-6.39999242472181E+000, 6.39999242472179E+000
 7.17705781413107E+000,-6.39999253041446E+000, 6.39999253041444E+000
 7.18408309873838E+000,-6.39999263463242E+000, 6.39999263463243E+000
 7.19425169294376E+000,-6.39999278291034E+000, 6.39999278291032E+000
 7.20053831213992E+000,-6.39999287308436E+000, 6.39999287308438E+000
 7.20996824093415E+000,-6.39999300623733E+000, 6.39999300623736E+000
 7.21625486013030E+000,-6.39999309362108E+000, 6.39999309362105E+000
 7.22568478892453E+000,-6.39999322265369E+000, 6.39999322265371E+000
 7.23260007004030E+000,-6.39999331574293E+000, 6.39999331574296E+000
 7.24297299171395E+000,-6.39999345298494E+000, 6.39999345298491E+000
 7.25023403688551E+000,-6.39999354737416E+000, 6.39999354737418E+000
 7.25784084611285E+000,-6.39999364479898E+000, 6.39999364479895E+000
 7.26544765534020E+000,-6.39999374075274E+000, 6.39999374075274E+000
 7.27305446456754E+000,-6.39999383525782E+000, 6.39999383525780E+000
 7.28066127379489E+000,-6.39999392833600E+000, 6.39999392833596E+000
 7.28826808302224E+000,-6.39999402000878E+000, 6.39999402000880E+000
 7.29842744578458E+000,-6.39999414028847E+000, 6.39999414028844E+000
 7.30520035429280E+000,-6.39999421912783E+000, 6.39999421912781E+000
 7.31535971705514E+000,-6.39999433540243E+000, 6.39999433540244E+000
 7.32213262556337E+000,-6.39999441161667E+000, 6.39999441161665E+000
 7.32890553407160E+000,-6.39999448680545E+000, 6.39999448680544E+000
 7.33906489683394E+000,-6.39999459769610E+000, 6.39999459769608E+000
 7.34583780534216E+000,-6.39999467038130E+000, 6.39999467038127E+000
 7.35261071385039E+000,-6.39999474208850E+000, 6.39999474208852E+000
 7.36277007661273E+000,-6.39999484784448E+000, 6.39999484784449E+000
 7.36954298512096E+000,-6.39999491716408E+000, 6.39999491716406E+000
 7.37631589362918E+000,-6.39999498555100E+000, 6.39999498555097E+000
 7.38647525639152E+000,-6.39999508641000E+000, 6.39999508641001E+000
 7.39324816489975E+000,-6.39999515251980E+000, 6.39999515251981E+000
 7.40002107340798E+000,-6.39999521774013E+000, 6.39999521774014E+000
 7.41018043617032E+000,-6.39999531392898E+000, 6.39999531392900E+000
 7.41660852795823E+000,-6.39999537378838E+000, 6.39999537378836E+000
 7.42573344055962E+000,-6.39999545745014E+000, 6.39999545745015E+000
 7.43485835316102E+000,-6.39999553959900E+000, 6.39999553959898E+000
 7.44094162822862E+000,-6.39999559353785E+000, 6.39999559353787E+000
 7.45037070458339E+000,-6.39999567585693E+000, 6.39999567585694E+000
 7.45706230715775E+000,-6.39999573334233E+000, 6.39999573334229E+000
 7.46709971101928E+000,-6.39999581814058E+000, 6.39999581814059E+000
 7.47379131359364E+000,-6.39999587373444E+000, 6.39999587373442E+000
 7.48048291616800E+000,-6.39999592858915E+000, 6.39999592858917E+000
 7.49052032002953E+000,-6.39999600950704E+000, 6.39999600950702E+000
 7.49721192260389E+000,-6.39999606255679E+000, 6.39999606255681E+000
 7.50724932646542E+000,-6.39999614081211E+000, 6.39999614081209E+000
 7.51394092903978E+000,-6.39999619211631E+000, 6.39999619211631E+000
 7.52063253161414E+000,-6.39999624273850E+000, 6.39999624273847E+000
 7.53066993547567E+000,-6.39999631741271E+000, 6.39999631741271E+000
 7.53736153805003E+000,-6.39999636636918E+000, 6.39999636636919E+000
 7.54405314062439E+000,-6.39999641467487E+000, 6.39999641467485E+000
 7.55509428487207E+000,-6.39999649297925E+000, 6.39999649297926E+000
 7.56245504770387E+000,-6.39999654422975E+000, 6.39999654422977E+000
 7.56981581053566E+000,-6.39999659473135E+000, 6.39999659473133E+000
 7.57717657336745E+000,-6.39999664449488E+000, 6.39999664449487E+000
 7.58400456758063E+000,-6.39999669000616E+000, 6.39999669000614E+000
 7.59344740597249E+000,-6.39999675193099E+000, 6.39999675193100E+000
 7.60037215412651E+000,-6.39999679660507E+000, 6.39999679660504E+000
 7.60883914552519E+000,-6.39999685039453E+000, 6.39999685039454E+000
 7.61835249919829E+000,-6.39999690975468E+000, 6.39999690975465E+000
 7.62445013859304E+000,-6.39999694721221E+000, 6.39999694721217E+000
 7.63499034383253E+000,-6.39999701089260E+000, 6.39999701089262E+000
 7.64201714732553E+000,-6.39999705260653E+000, 6.39999705260655E+000
 7.64904395081853E+000,-6.39999709373836E+000, 6.39999709373834E+000
 7.65607075431153E+000,-6.39999713429615E+000, 6.39999713429614E+000
 7.66661095955102E+000,-6.39999719407408E+000, 6.39999719407404E+000
 7.67363776304402E+000,-6.39999723323165E+000, 6.39999723323162E+000
 7.68066456653702E+000,-6.39999727184273E+000, 6.39999727184274E+000
 7.69120477177652E+000,-6.39999732875145E+000, 6.39999732875146E+000
 7.69823157526952E+000,-6.39999736602955E+000, 6.39999736602957E+000
 7.70525837876251E+000,-6.39999740278745E+000, 6.39999740278746E+000
 7.71228518225551E+000,-6.39999743903240E+000, 6.39999743903237E+000
 7.72282538749501E+000,-6.39999749245359E+000, 6.39999749245356E+000
 7.72985219098801E+000,-6.39999752744713E+000, 6.39999752744716E+000
 7.73687899448101E+000,-6.39999756195243E+000, 6.39999756195241E+000
 7.74425713814865E+000,-6.39999759766482E+000, 6.39999759766479E+000
 7.75585136391210E+000,-6.39999765273029E+000, 6.39999765273031E+000
 7.76358084775440E+000,-6.39999768873761E+000, 6.39999768873763E+000
 7.77131033159669E+000,-6.39999772419263E+000, 6.39999772419260E+000
 7.77903981543899E+000,-6.39999775910367E+000, 6.39999775910368E+000
 7.78676929928129E+000,-6.39999779347926E+000, 6.39999779347924E+000
 7.79449878312359E+000,-6.39999782732749E+000, 6.39999782732746E+000
 7.80145060797121E+000,-6.39999785732652E+000, 6.39999785732650E+000
 7.80840243281884E+000,-6.39999788691131E+000, 6.39999788691133E+000
 7.81883017009028E+000,-6.39999793052446E+000, 6.39999793052442E+000
 7.82578199493791E+000,-6.39999795909856E+000, 6.39999795909858E+000
 7.83273381978554E+000,-6.39999798727822E+000, 6.39999798727820E+000
 7.84316155705698E+000,-6.39999802881977E+000, 6.39999802881978E+000
 7.85011338190461E+000,-6.39999805603674E+000, 6.39999805603672E+000
 7.85706520675223E+000,-6.39999808287786E+000, 6.39999808287788E+000
 7.86436462284224E+000,-6.39999811066234E+000, 6.39999811066231E+000
 7.87201163017463E+000,-6.39999813933804E+000, 6.39999813933803E+000
 7.88348214117322E+000,-6.39999818153758E+000, 6.39999818153761E+000
 7.89112914850561E+000,-6.39999820913758E+000, 6.39999820913760E+000
 7.89877615583800E+000,-6.39999823631867E+000, 6.39999823631869E+000
 7.90595603262981E+000,-6.39999826146373E+000, 6.39999826146374E+000
 7.91266877888105E+000,-6.39999828464848E+000, 6.39999828464846E+000
 7.92273789825790E+000,-6.39999831884711E+000, 6.39999831884710E+000
 7.92945064450913E+000,-6.39999834126660E+000, 6.39999834126657E+000
 7.93616339076037E+000,-6.39999836338710E+000, 6.39999836338706E+000
 7.94623251013722E+000,-6.39999839601592E+000, 6.39999839601592E+000
 7.95260759644427E+000,-6.39999841633720E+000, 6.39999841633717E+000
 7.96166373598859E+000,-6.39999844476273E+000, 6.39999844476270E+000
 7.97071987553290E+000,-6.39999847267805E+000, 6.39999847267802E+000
 7.97675730189578E+000,-6.39999849100929E+000, 6.39999849100931E+000
 7.98581344144009E+000,-6.39999851809453E+000, 6.39999851809454E+000
 7.99486958098441E+000,-6.39999854469359E+000, 6.39999854469361E+000
 8.00000000000000E+000,-6.39999855954990E+000, 6.39999855954992E+000
