s,m3/s,m3/s,m/s,
Time,"flow_in","flow_out","error","iter"
 4.9970683E+001, 9.9997764E-001, 9.9989294E-001, 8.7438356E-004, 1.0000000E+001
 5.0059342E+001, 9.9995830E-001, 9.9422542E-001, 9.5928724E-004, 1.0000000E+001
 5.0148001E+001, 9.9994208E-001, 9.8847112E-001, 8.5687276E-004, 1.2000000E+001
 5.0236660E+001, 9.9992656E-001, 9.8324396E-001, 8.7455207E-004, 1.0000000E+001
 5.0325318E+001, 9.9990915E-001, 9.7804872E-001, 9.5220562E-004, 1.2000000E+001
 5.0413977E+001, 9.9988788E-001, 9.7304853E-001, 9.8035370E-004, 1.5000000E+001
 5.0502636E+001, 9.9986518E-001, 9.6838206E-001, 9.9008702E-004, 1.4000000E+001
 5.0591294E+001, 9.9984349E-001, 9.6384644E-001, 9.9609283E-004, 1.3000000E+001
 5.0679953E+001, 9.9982453E-001, 9.5947607E-001, 9.8262967E-004, 1.4000000E+001
 5.0768612E+001, 9.9981199E-001, 9.5721468E-001, 9.9995084E-004, 4.8000000E+001
 5.0857270E+001, 9.9981370E-001, 9.6231463E-001, 9.9993829E-004, 3.0300000E+002
 5.0945929E+001, 9.9981430E-001, 9.6674420E-001, 9.9993477E-004, 5.4000000E+001
 5.1034588E+001, 9.9981434E-001, 9.7045774E-001, 9.9977203E-004, 3.3000000E+001
 5.1123246E+001, 9.9981457E-001, 9.7352775E-001, 9.9929193E-004, 1.8000000E+001
 5.1211905E+001, 9.9981533E-001, 9.7631351E-001, 9.9186254E-004, 1.4000000E+001
 5.1300564E+001, 9.9981801E-001, 9.7924730E-001, 9.6749562E-004, 1.4000000E+001
 5.1389223E+001, 9.9982387E-001, 9.8215336E-001, 9.2807389E-004, 1.2000000E+001
 5.1477881E+001, 9.9983311E-001, 9.8496438E-001, 9.3486251E-004, 1.1000000E+001
 5.1566540E+001, 9.9984529E-001, 9.8774808E-001, 9.1040051E-004, 1.2000000E+001
 5.1655199E+001, 9.9985894E-001, 9.9028109E-001, 8.6044459E-004, 1.1000000E+001
 5.1743857E+001, 9.9987335E-001, 9.9258232E-001, 8.8299445E-004, 1.1000000E+001
 5.1832516E+001, 9.9988906E-001, 9.9459052E-001, 9.8588424E-004, 1.0000000E+001
 5.1921175E+001, 9.9990758E-001, 9.9624469E-001, 9.0975532E-004, 1.0000000E+001
 5.2009833E+001, 9.9992995E-001, 9.9741975E-001, 9.7583523E-004, 9.0000000E+000
 5.2098492E+001, 9.9995635E-001, 9.9804061E-001, 9.2629218E-004, 8.0000000E+000
 5.2187151E+001, 9.9998643E-001, 9.9815834E-001, 9.2197302E-004, 9.0000000E+000
 5.2275809E+001, 1.0000187E+000, 9.9783332E-001, 7.0804707E-004, 1.0000000E+001
 5.2364468E+001, 1.0000496E+000, 9.9732238E-001, 7.7293625E-004, 1.0000000E+001
 5.2453127E+001, 1.0000774E+000, 9.9683812E-001, 9.4724196E-004, 1.0000000E+001
 5.2541785E+001, 1.0001022E+000, 9.9663948E-001, 9.5102232E-004, 1.4000000E+001
 5.2630444E+001, 1.0001244E+000, 9.9720163E-001, 9.9131938E-004, 1.8000000E+001
 5.2719103E+001, 1.0001427E+000, 9.9857269E-001, 9.7962706E-004, 1.8000000E+001
 5.2807762E+001, 1.0001556E+000, 1.0004869E+000, 9.8319783E-004, 1.4000000E+001
 5.2896420E+001, 1.0001626E+000, 1.0026350E+000, 9.9340456E-004, 1.3000000E+001
 5.2985079E+001, 1.0001645E+000, 1.0047032E+000, 9.6741962E-004, 1.1000000E+001
 5.3073738E+001, 1.0001618E+000, 1.0063637E+000, 9.1828970E-004, 1.1000000E+001
 5.3162396E+001, 1.0001554E+000, 1.0074573E+000, 9.0725243E-004, 1.2000000E+001
 5.3251055E+001, 1.0001470E+000, 1.0078593E+000, 8.3827846E-004, 1.1000000E+001
 5.3339714E+001, 1.0001382E+000, 1.0075347E+000, 9.8104311E-004, 9.0000000E+000
 5.3428372E+001, 1.0001293E+000, 1.0068176E+000, 8.0893420E-004, 1.1000000E+001
 5.3517031E+001, 1.0001188E+000, 1.0055815E+000, 8.8337122E-004, 1.0000000E+001
 5.3605690E+001, 1.0001044E+000, 1.0041514E+000, 9.5135784E-004, 1.0000000E+001
 5.3694348E+001, 1.0000842E+000, 1.0032677E+000, 9.6836021E-004, 1.2000000E+001
 5.3783007E+001, 1.0000592E+000, 1.0031535E+000, 8.8595435E-004, 1.2000000E+001
 5.3871666E+001, 1.0000331E+000, 1.0037535E+000, 9.4866811E-004, 9.0000000E+000
 5.3960325E+001, 1.0000085E+000, 1.0047625E+000, 8.4307914E-004, 8.0000000E+000
 5.4048983E+001, 9.9998815E-001, 1.0059075E+000, 9.6088061E-004, 9.0000000E+000
 5.4137642E+001, 9.9997374E-001, 1.0070844E+000, 9.5640122E-004, 9.0000000E+000
 5.4226301E+001, 9.9996462E-001, 1.0082514E+000, 9.0396028E-004, 1.0000000E+001
 5.4314959E+001, 9.9996157E-001, 1.0094529E+000, 9.6983388E-004, 1.6000000E+001
 5.4403618E+001, 9.9996510E-001, 1.0105843E+000, 9.9982186E-004, 2.3000000E+001
 5.4492277E+001, 9.9997297E-001, 1.0111504E+000, 9.9548173E-004, 2.2000000E+001
 5.4580935E+001, 9.9998151E-001, 1.0108609E+000, 9.9140044E-004, 2.1000000E+001
 5.4669594E+001, 9.9998696E-001, 1.0097910E+000, 9.7877568E-004, 2.0000000E+001
 5.4758253E+001, 9.9998775E-001, 1.0082422E+000, 9.7313652E-004, 1.8000000E+001
 5.4846911E+001, 9.9998467E-001, 1.0065914E+000, 9.6172885E-004, 1.6000000E+001
 5.4935570E+001, 9.9997999E-001, 1.0051979E+000, 9.6517171E-004, 1.4000000E+001
 5.5024229E+001, 9.9997635E-001, 1.0043627E+000, 9.9493672E-004, 1.3000000E+001
 5.5112888E+001, 9.9997618E-001, 1.0042498E+000, 9.3485441E-004, 1.2000000E+001
 5.5201546E+001, 9.9998112E-001, 1.0048251E+000, 9.0045742E-004, 1.1000000E+001
 5.5281216E+001, 9.9999141E-001, 1.0058906E+000, 9.9753417E-004, 9.0000000E+000
 5.5360885E+001, 1.0000069E+000, 1.0074130E+000, 8.5065874E-004, 1.0000000E+001
 5.5440555E+001, 1.0000260E+000, 1.0091237E+000, 9.6833473E-004, 8.0000000E+000
 5.5520224E+001, 1.0000468E+000, 1.0111237E+000, 9.2539945E-004, 9.0000000E+000
 5.5599894E+001, 1.0000679E+000, 1.0133505E+000, 7.8143066E-004, 1.0000000E+001
 5.5679563E+001, 1.0000879E+000, 1.0157283E+000, 8.7080196E-004, 1.0000000E+001
 5.5759233E+001, 1.0001057E+000, 1.0181619E+000, 8.3150465E-004, 9.0000000E+000
 5.5838902E+001, 1.0001215E+000, 1.0206198E+000, 8.9712112E-004, 9.0000000E+000
 5.5918572E+001, 1.0001358E+000, 1.0230064E+000, 7.9849577E-004, 1.1000000E+001
 5.5998241E+001, 1.0001482E+000, 1.0251947E+000, 8.9783525E-004, 1.1000000E+001
 5.6077911E+001, 1.0001580E+000, 1.0270555E+000, 8.5928922E-004, 1.0000000E+001
 5.6157580E+001, 1.0001651E+000, 1.0285011E+000, 9.3153664E-004, 1.0000000E+001
 5.6237250E+001, 1.0001690E+000, 1.0294282E+000, 9.8420740E-004, 1.1000000E+001
 5.6316919E+001, 1.0001700E+000, 1.0298269E+000, 9.4881059E-004, 1.2000000E+001
 5.6396589E+001, 1.0001690E+000, 1.0298157E+000, 9.3878318E-004, 1.1000000E+001
 5.6476258E+001, 1.0001673E+000, 1.0294862E+000, 9.5121887E-004, 1.1000000E+001
 5.6555928E+001, 1.0001659E+000, 1.0288755E+000, 9.8826302E-004, 1.2000000E+001
 5.6635597E+001, 1.0001651E+000, 1.0280042E+000, 9.8699807E-004, 1.2000000E+001
 5.6715267E+001, 1.0001644E+000, 1.0269276E+000, 9.2257609E-004, 1.2000000E+001
 5.6794936E+001, 1.0001632E+000, 1.0257852E+000, 9.4237207E-004, 1.1000000E+001
 5.6874606E+001, 1.0001610E+000, 1.0245627E+000, 9.5738190E-004, 1.2000000E+001
 5.6954275E+001, 1.0001578E+000, 1.0231959E+000, 9.9517609E-004, 1.2000000E+001
 5.7033945E+001, 1.0001544E+000, 1.0217987E+000, 9.9691881E-004, 1.1000000E+001
 5.7113614E+001, 1.0001514E+000, 1.0203965E+000, 9.0562035E-004, 1.2000000E+001
 5.7193284E+001, 1.0001496E+000, 1.0189883E+000, 9.6762125E-004, 1.2000000E+001
 5.7272953E+001, 1.0001492E+000, 1.0175669E+000, 9.3417749E-004, 1.2000000E+001
 5.7352623E+001, 1.0001490E+000, 1.0161666E+000, 9.1279012E-004, 1.0000000E+001
 5.7432292E+001, 1.0001484E+000, 1.0146930E+000, 9.0710284E-004, 1.0000000E+001
 5.7511962E+001, 1.0001464E+000, 1.0130619E+000, 9.5329200E-004, 1.0000000E+001
 5.7591631E+001, 1.0001421E+000, 1.0112493E+000, 8.9625394E-004, 1.0000000E+001
 5.7671301E+001, 1.0001355E+000, 1.0093307E+000, 9.6975780E-004, 8.0000000E+000
 5.7750970E+001, 1.0001265E+000, 1.0072727E+000, 9.3296978E-004, 8.0000000E+000
 5.7830640E+001, 1.0001150E+000, 1.0049916E+000, 8.6164891E-004, 9.0000000E+000
 5.7910309E+001, 1.0001008E+000, 1.0026218E+000, 7.8640662E-004, 9.0000000E+000
 5.7989979E+001, 1.0000850E+000, 1.0004171E+000, 9.3980997E-004, 7.0000000E+000
 5.8069648E+001, 1.0000677E+000, 9.9839246E-001, 9.6860194E-004, 7.0000000E+000
 5.8149317E+001, 1.0000486E+000, 9.9651138E-001, 9.6007047E-004, 8.0000000E+000
 5.8228987E+001, 1.0000279E+000, 9.9493118E-001, 9.8101186E-004, 8.0000000E+000
 5.8308656E+001, 1.0000064E+000, 9.9364169E-001, 8.3943220E-004, 7.0000000E+000
 5.8388326E+001, 9.9998439E-001, 9.9247797E-001, 7.1813556E-004, 8.0000000E+000
 5.8467995E+001, 9.9996191E-001, 9.9136171E-001, 8.0921808E-004, 9.0000000E+000
 5.8547665E+001, 9.9994005E-001, 9.9021167E-001, 8.6729883E-004, 9.0000000E+000
 5.8627334E+001, 9.9991904E-001, 9.8898393E-001, 8.8926302E-004, 9.0000000E+000
 5.8707004E+001, 9.9989930E-001, 9.8771649E-001, 7.9965025E-004, 9.0000000E+000
 5.8786673E+001, 9.9988105E-001, 9.8648759E-001, 9.5078629E-004, 9.0000000E+000
 5.8866343E+001, 9.9986516E-001, 9.8539486E-001, 9.6127096E-004, 9.0000000E+000
 5.8946012E+001, 9.9985209E-001, 9.8451481E-001, 9.3398125E-004, 8.0000000E+000
 5.9025682E+001, 9.9984256E-001, 9.8393826E-001, 9.7097876E-004, 8.0000000E+000
 5.9105351E+001, 9.9983765E-001, 9.8369095E-001, 8.2255796E-004, 1.0000000E+001
 5.9185021E+001, 9.9983784E-001, 9.8379004E-001, 8.1728514E-004, 1.0000000E+001
 5.9264690E+001, 9.9984313E-001, 9.8418592E-001, 8.2284596E-004, 1.0000000E+001
 5.9344360E+001, 9.9985224E-001, 9.8480100E-001, 8.8944936E-004, 9.0000000E+000
 5.9424029E+001, 9.9986404E-001, 9.8543820E-001, 8.9164583E-004, 1.0000000E+001
 5.9503699E+001, 9.9987665E-001, 9.8598432E-001, 9.3581757E-004, 1.0000000E+001
 5.9583368E+001, 9.9988849E-001, 9.8635507E-001, 9.7240034E-004, 9.0000000E+000
 5.9663038E+001, 9.9989823E-001, 9.8653540E-001, 7.9363249E-004, 9.0000000E+000
 5.9742707E+001, 9.9990512E-001, 9.8667412E-001, 8.3748330E-004, 1.0000000E+001
 5.9822377E+001, 9.9990924E-001, 9.8697389E-001, 8.9355167E-004, 1.0000000E+001
 5.9902046E+001, 9.9991105E-001, 9.8792985E-001, 9.0201196E-004, 1.2000000E+001
 5.9981716E+001, 9.9991252E-001, 9.8925445E-001, 9.8477887E-004, 1.0000000E+001
 6.0000000E+001, 9.9991352E-001, 9.8993517E-001, 9.7888489E-004, 5.0000000E+000
