s,m3/s,m3/s,m/s,
Time,"flow_in","flow_out","error","iter"
 4.8261861E+001, 9.9993811E-001, 9.8522207E-001, 9.4263116E-004, 7.0000000E+000
 4.8342364E+001, 9.9991584E-001, 9.8100269E-001, 9.5849999E-004, 7.0000000E+000
 4.8422867E+001, 9.9988990E-001, 9.7716121E-001, 9.5385350E-004, 7.0000000E+000
 4.8503371E+001, 9.9986040E-001, 9.7360820E-001, 8.9950064E-004, 7.0000000E+000
 4.8583874E+001, 9.9982856E-001, 9.7026276E-001, 8.3787415E-004, 7.0000000E+000
 4.8664377E+001, 9.9979570E-001, 9.6709943E-001, 9.2290851E-004, 7.0000000E+000
 4.8744880E+001, 9.9976326E-001, 9.6402738E-001, 8.5927588E-004, 8.0000000E+000
 4.8825384E+001, 9.9973165E-001, 9.6120157E-001, 9.4824682E-004, 8.0000000E+000
 4.8905887E+001, 9.9970240E-001, 9.5881833E-001, 9.2451259E-004, 9.0000000E+000
 4.8986390E+001, 9.9967598E-001, 9.5705918E-001, 9.9639243E-004, 9.0000000E+000
 4.9066894E+001, 9.9965322E-001, 9.5602868E-001, 9.3483226E-004, 1.0000000E+001
 4.9147397E+001, 9.9963344E-001, 9.5563767E-001, 9.9326868E-004, 9.0000000E+000
 4.9227900E+001, 9.9962932E-001, 9.5765456E-001, 9.9978363E-004, 5.2000000E+001
 4.9308403E+001, 9.9962881E-001, 9.5915896E-001, 9.9973166E-004, 1.0000000E+001
 4.9388907E+001, 9.9963068E-001, 9.6018603E-001, 9.9396820E-004, 6.0000000E+000
 4.9469410E+001, 9.9963730E-001, 9.6074238E-001, 9.7710950E-004, 6.0000000E+000
 4.9549913E+001, 9.9964922E-001, 9.6115646E-001, 9.4546915E-004, 7.0000000E+000
 4.9630417E+001, 9.9966605E-001, 9.6165691E-001, 9.0238059E-004, 7.0000000E+000
 4.9710920E+001, 9.9968779E-001, 9.6213051E-001, 9.3873728E-004, 7.0000000E+000
 4.9791423E+001, 9.9971509E-001, 9.6234554E-001, 8.9112465E-004, 8.0000000E+000
 4.9871926E+001, 9.9974750E-001, 9.6215812E-001, 9.2149537E-004, 8.0000000E+000
 4.9952430E+001, 9.9978359E-001, 9.6159124E-001, 9.7049131E-004, 8.0000000E+000
 5.0032933E+001, 9.9982187E-001, 9.6086226E-001, 8.9286039E-004, 9.0000000E+000
 5.0113436E+001, 9.9985952E-001, 9.6015806E-001, 9.2277882E-004, 9.0000000E+000
 5.0193940E+001, 9.9989409E-001, 9.5962894E-001, 9.9570086E-004, 9.0000000E+000
 5.0274443E+001, 9.9992317E-001, 9.5932870E-001, 9.7357280E-004, 1.0000000E+001
 5.0354946E+001, 9.9994463E-001, 9.5913301E-001, 9.6358552E-004, 1.1000000E+001
 5.0435449E+001, 9.9995745E-001, 9.5886983E-001, 9.5740379E-004, 1.2000000E+001
 5.0515953E+001, 9.9996172E-001, 9.5845719E-001, 9.8380373E-004, 1.4000000E+001
 5.0596456E+001, 9.9995949E-001, 9.5796238E-001, 9.9931638E-004, 1.5000000E+001
 5.0676959E+001, 9.9995403E-001, 9.5758527E-001, 9.8396657E-004, 1.5000000E+001
 5.0757462E+001, 9.9994764E-001, 9.5748717E-001, 9.6713089E-004, 1.4000000E+001
 5.0837966E+001, 9.9994079E-001, 9.5781601E-001, 9.6837620E-004, 1.4000000E+001
 5.0918469E+001, 9.9993299E-001, 9.5860450E-001, 9.7746446E-004, 1.3000000E+001
 5.0998972E+001, 9.9992342E-001, 9.5983558E-001, 9.8494997E-004, 1.2000000E+001
 5.1079476E+001, 9.9991153E-001, 9.6141920E-001, 9.7674556E-004, 1.1000000E+001
 5.1159979E+001, 9.9989724E-001, 9.6324132E-001, 9.5565531E-004, 1.0000000E+001
 5.1240482E+001, 9.9988090E-001, 9.6520792E-001, 9.1487260E-004, 9.0000000E+000
 5.1320985E+001, 9.9986310E-001, 9.6728375E-001, 8.8133649E-004, 9.0000000E+000
 5.1401489E+001, 9.9984480E-001, 9.6944754E-001, 9.0638017E-004, 8.0000000E+000
 5.1481992E+001, 9.9982715E-001, 9.7173906E-001, 9.3369622E-004, 7.0000000E+000
 5.1562495E+001, 9.9981085E-001, 9.7418837E-001, 9.6558834E-004, 7.0000000E+000
 5.1642999E+001, 9.9979653E-001, 9.7680174E-001, 9.8121979E-004, 7.0000000E+000
 5.1723502E+001, 9.9978524E-001, 9.7968291E-001, 9.2275713E-004, 8.0000000E+000
 5.1804005E+001, 9.9977759E-001, 9.8291726E-001, 9.4653510E-004, 8.0000000E+000
 5.1884508E+001, 9.9977417E-001, 9.8650897E-001, 9.5585107E-004, 8.0000000E+000
 5.1965012E+001, 9.9977516E-001, 9.9032660E-001, 9.4631832E-004, 8.0000000E+000
 5.2045515E+001, 9.9978095E-001, 9.9419775E-001, 9.2264777E-004, 8.0000000E+000
 5.2126018E+001, 9.9979148E-001, 9.9802162E-001, 9.0117296E-004, 8.0000000E+000
 5.2206522E+001, 9.9980657E-001, 1.0018174E+000, 9.1867049E-004, 8.0000000E+000
 5.2287025E+001, 9.9982591E-001, 1.0056846E+000, 9.3811698E-004, 8.0000000E+000
 5.2367528E+001, 9.9984889E-001, 1.0097492E+000, 9.6683471E-004, 9.0000000E+000
 5.2448031E+001, 9.9987523E-001, 1.0141455E+000, 9.8663934E-004, 1.0000000E+001
 5.2528535E+001, 9.9990474E-001, 1.0187183E+000, 9.7903223E-004, 1.1000000E+001
 5.2609038E+001, 9.9993727E-001, 1.0231531E+000, 9.7612892E-004, 1.1000000E+001
 5.2689541E+001, 9.9997240E-001, 1.0272120E+000, 9.6968065E-004, 1.1000000E+001
 5.2770044E+001, 1.0000098E+000, 1.0308583E+000, 9.6650287E-004, 1.1000000E+001
 5.2850548E+001, 1.0000490E+000, 1.0340627E+000, 9.5856713E-004, 1.1000000E+001
 5.2931051E+001, 1.0000894E+000, 1.0367999E+000, 9.8591960E-004, 1.0000000E+001
 5.3011554E+001, 1.0001311E+000, 1.0393121E+000, 9.5453779E-004, 1.0000000E+001
 5.3092058E+001, 1.0001738E+000, 1.0416630E+000, 9.6622717E-004, 9.0000000E+000
 5.3172561E+001, 1.0002172E+000, 1.0440489E+000, 9.0907684E-004, 9.0000000E+000
 5.3253064E+001, 1.0002610E+000, 1.0465018E+000, 8.6006255E-004, 9.0000000E+000
 5.3333567E+001, 1.0003044E+000, 1.0489673E+000, 9.3039924E-004, 9.0000000E+000
 5.3414071E+001, 1.0003467E+000, 1.0512492E+000, 9.5649889E-004, 1.0000000E+001
 5.3494574E+001, 1.0003707E+000, 1.0493159E+000, 9.9956950E-004, 8.9000000E+001
 5.3575077E+001, 1.0003707E+000, 1.0478262E+000, 9.9987832E-004, 3.8000000E+001
 5.3655581E+001, 1.0003656E+000, 1.0469485E+000, 9.9015327E-004, 8.0000000E+000
 5.3736084E+001, 1.0003550E+000, 1.0466332E+000, 9.6153029E-004, 8.0000000E+000
 5.3816587E+001, 1.0003396E+000, 1.0466172E+000, 9.1857830E-004, 9.0000000E+000
 5.3897090E+001, 1.0003211E+000, 1.0466423E+000, 9.1022873E-004, 9.0000000E+000
 5.3977594E+001, 1.0003011E+000, 1.0466240E+000, 9.3869259E-004, 9.0000000E+000
 5.4058097E+001, 1.0002820E+000, 1.0465784E+000, 9.4426874E-004, 9.0000000E+000
 5.4138600E+001, 1.0002657E+000, 1.0465520E+000, 9.7335349E-004, 9.0000000E+000
 5.4219103E+001, 1.0002543E+000, 1.0464685E+000, 8.8962224E-004, 1.0000000E+001
 5.4299607E+001, 1.0002488E+000, 1.0463260E+000, 9.1349444E-004, 1.0000000E+001
 5.4380110E+001, 1.0002487E+000, 1.0460603E+000, 9.3967426E-004, 1.0000000E+001
 5.4460613E+001, 1.0002519E+000, 1.0456396E+000, 9.7574781E-004, 1.0000000E+001
 5.4541117E+001, 1.0002554E+000, 1.0449818E+000, 9.7011882E-004, 1.0000000E+001
 5.4621620E+001, 1.0002554E+000, 1.0440778E+000, 9.5085061E-004, 1.0000000E+001
 5.4702123E+001, 1.0002489E+000, 1.0429693E+000, 9.2389667E-004, 1.0000000E+001
 5.4782626E+001, 1.0002346E+000, 1.0417114E+000, 9.5710217E-004, 9.0000000E+000
 5.4863130E+001, 1.0002125E+000, 1.0403174E+000, 9.4370734E-004, 9.0000000E+000
 5.4943633E+001, 1.0001839E+000, 1.0388128E+000, 9.9809735E-004, 8.0000000E+000
 5.5024136E+001, 1.0001506E+000, 1.0371904E+000, 9.8343913E-004, 8.0000000E+000
 5.5104640E+001, 1.0001146E+000, 1.0353802E+000, 9.9127495E-004, 8.0000000E+000
 5.5185143E+001, 1.0000784E+000, 1.0332931E+000, 9.5901388E-004, 9.0000000E+000
 5.5265646E+001, 1.0000450E+000, 1.0311301E+000, 9.8423962E-004, 8.0000000E+000
 5.5346149E+001, 1.0000159E+000, 1.0288996E+000, 9.9356771E-004, 8.0000000E+000
 5.5426653E+001, 9.9999238E-001, 1.0265234E+000, 9.6165310E-004, 8.0000000E+000
 5.5507156E+001, 9.9997546E-001, 1.0240319E+000, 9.3334530E-004, 8.0000000E+000
 5.5587659E+001, 9.9996499E-001, 1.0215301E+000, 9.8658795E-004, 7.0000000E+000
 5.5668163E+001, 9.9996099E-001, 1.0188613E+000, 9.6426088E-004, 7.0000000E+000
 5.5748666E+001, 9.9996315E-001, 1.0160278E+000, 8.8335221E-004, 7.0000000E+000
 5.5829169E+001, 9.9997034E-001, 1.0130977E+000, 9.3454596E-004, 7.0000000E+000
 5.5909672E+001, 9.9998238E-001, 1.0100358E+000, 9.5818284E-004, 7.0000000E+000
 5.5990176E+001, 9.9999811E-001, 1.0069222E+000, 9.6209467E-004, 7.0000000E+000
 5.6070679E+001, 1.0000165E+000, 1.0037871E+000, 9.6106952E-004, 7.0000000E+000
 5.6151182E+001, 1.0000366E+000, 1.0006524E+000, 9.1850224E-004, 7.0000000E+000
 5.6231685E+001, 1.0000578E+000, 9.9753274E-001, 8.5077626E-004, 7.0000000E+000
 5.6312189E+001, 1.0000791E+000, 9.9444990E-001, 9.2450038E-004, 7.0000000E+000
 5.6392692E+001, 1.0001000E+000, 9.9143910E-001, 9.7400210E-004, 7.0000000E+000
 5.6473195E+001, 1.0001187E+000, 9.8849023E-001, 9.9492456E-004, 7.0000000E+000
 5.6553699E+001, 1.0001340E+000, 9.8556370E-001, 9.5130993E-004, 8.0000000E+000
 5.6634202E+001, 1.0001436E+000, 9.8257213E-001, 9.6324425E-004, 8.0000000E+000
 5.6714705E+001, 1.0001460E+000, 9.7950015E-001, 9.8066053E-004, 8.0000000E+000
 5.6795208E+001, 1.0001391E+000, 9.7636274E-001, 9.9609685E-004, 8.0000000E+000
 5.6875712E+001, 1.0001213E+000, 9.7320520E-001, 9.5990324E-004, 9.0000000E+000
 5.6956215E+001, 1.0000925E+000, 9.7006479E-001, 9.8069075E-004, 8.0000000E+000
 5.7036718E+001, 1.0000530E+000, 9.6697490E-001, 9.8280944E-004, 8.0000000E+000
 5.7117222E+001, 1.0000038E+000, 9.6395447E-001, 9.7672791E-004, 8.0000000E+000
 5.7197725E+001, 9.9994640E-001, 9.6104528E-001, 9.6854126E-004, 8.0000000E+000
 5.7278228E+001, 9.9988315E-001, 9.5830966E-001, 9.6628935E-004, 8.0000000E+000
 5.7358731E+001, 9.9981698E-001, 9.5582837E-001, 9.6413789E-004, 8.0000000E+000
 5.7439235E+001, 9.9975109E-001, 9.5368396E-001, 9.7456654E-004, 8.0000000E+000
 5.7519738E+001, 9.9968936E-001, 9.5194586E-001, 9.7719613E-004, 8.0000000E+000
 5.7600241E+001, 9.9963487E-001, 9.5067231E-001, 9.8987690E-004, 8.0000000E+000
 5.7680745E+001, 9.9962988E-001, 9.5376210E-001, 9.9907888E-004, 6.8000000E+001
 5.7761248E+001, 9.9963122E-001, 9.5631183E-001, 9.9579105E-004, 6.0000000E+000
 5.7841751E+001, 9.9964004E-001, 9.5847507E-001, 9.7961085E-004, 7.0000000E+000
 5.7922254E+001, 9.9965402E-001, 9.6041493E-001, 9.8685923E-004, 6.0000000E+000
 5.8002758E+001, 9.9967216E-001, 9.6234219E-001, 9.8507456E-004, 6.0000000E+000
 5.8083261E+001, 9.9969267E-001, 9.6437544E-001, 9.8879959E-004, 6.0000000E+000
 5.8163764E+001, 9.9971388E-001, 9.6659779E-001, 8.0402056E-004, 7.0000000E+000
 5.8244267E+001, 9.9973475E-001, 9.6902191E-001, 8.0447525E-004, 7.0000000E+000
 5.8324771E+001, 9.9975426E-001, 9.7160412E-001, 9.1422260E-004, 7.0000000E+000
 5.8405274E+001, 9.9977150E-001, 9.7430623E-001, 9.6693881E-004, 7.0000000E+000
 5.8485777E+001, 9.9978600E-001, 9.7710123E-001, 9.7862268E-004, 7.0000000E+000
 5.8566281E+001, 9.9979759E-001, 9.7991194E-001, 9.4964998E-004, 7.0000000E+000
 5.8646784E+001, 9.9980695E-001, 9.8264943E-001, 8.1005044E-004, 7.0000000E+000
 5.8727287E+001, 9.9981563E-001, 9.8521356E-001, 8.3850537E-004, 6.0000000E+000
 5.8807790E+001, 9.9982566E-001, 9.8749040E-001, 9.3769275E-004, 6.0000000E+000
 5.8888294E+001, 9.9983953E-001, 9.8942100E-001, 8.4697233E-004, 7.0000000E+000
 5.8968797E+001, 9.9985963E-001, 9.9094672E-001, 8.4034601E-004, 7.0000000E+000
 5.9049300E+001, 9.9988653E-001, 9.9201936E-001, 8.7488162E-004, 7.0000000E+000
 5.9129804E+001, 9.9992056E-001, 9.9269991E-001, 8.8871210E-004, 7.0000000E+000
 5.9210307E+001, 9.9995960E-001, 9.9306753E-001, 9.5519449E-004, 7.0000000E+000
 5.9290810E+001, 1.0000016E+000, 9.9314925E-001, 9.6000789E-004, 7.0000000E+000
 5.9371313E+001, 1.0000430E+000, 9.9290770E-001, 9.3721159E-004, 7.0000000E+000
 5.9451817E+001, 1.0000807E+000, 9.9226768E-001, 9.3464212E-004, 7.0000000E+000
 5.9532320E+001, 1.0001118E+000, 9.9115901E-001, 9.4874900E-004, 7.0000000E+000
 5.9612823E+001, 1.0001341E+000, 9.8958972E-001, 9.0843678E-004, 7.0000000E+000
 5.9693326E+001, 1.0001462E+000, 9.8761518E-001, 8.9853009E-004, 7.0000000E+000
 5.9773830E+001, 1.0001468E+000, 9.8527407E-001, 8.9683507E-004, 8.0000000E+000
 5.9854333E+001, 1.0001360E+000, 9.8268208E-001, 9.7348271E-004, 8.0000000E+000
 5.9934836E+001, 1.0001138E+000, 9.8006090E-001, 8.9519098E-004, 9.0000000E+000
 6.0000000E+001, 1.0000876E+000, 9.7813277E-001, 9.7871569E-004, 7.0000000E+000
